TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200001,-1.579,1.0,146.53,49.869,1.0,278.929,0.0,0.839,1.0,88.122,1.0,3.271,1.0,1.068,1.0,-9999,-9999,1.03386223118,1.0,100.420446394,0.995295698925,-9999,-9999,-0.02,1.0,19.722,1.0,-1.23655,1.0,18.4629,0.0,31.2982,-9999,36.4887,0.0,61.8553,-9999,-1.33615,0.0,-9999,-1.34001,-1.3264,-1.32333,0.0,0.0,0.0,0.849159,0.842085,0.849159,0.897208,2.18917,2.18005,2.18894,2.2205,0.471011,0.405381,0.42173,0.527231,1.1261,1.09465,1.12542,1.16872,0.759214,1.0
200002,0.811,1.0,210.885,74.881,1.0,285.02,0.0,0.959,1.0,87.871,1.0,2.876,1.0,0.951,1.0,-9999,-9999,15.5950725575,1.0,149.648665983,0.994971264368,-9999,-9999,0.478,1.0,22.066,1.0,-2.04808,1.0,8.12768,0.0,12.3828,-9999,4.0834,0.0,6.22123,-9999,-0.433784,0.0,-9999,-0.430945,-0.416311,-0.409007,0.0,0.0,0.0,1.01948,1.01673,1.0195,1.07903,1.45755,1.44158,1.45198,1.49019,0.598331,0.516416,0.536837,0.660805,1.54921,1.50937,1.54847,1.60828,0.779021,1.0
200003,2.376,1.0,301.821,159.935,1.0,274.373,0.0,2.578,1.0,88.217,1.0,0.884,1.0,1.213,1.0,-9999,-9999,72.9362768817,1.0,324.823609455,0.998655913978,-9999,-9999,1.572,1.0,21.755,1.0,-0.367933,1.0,18.002,0.054435,27.2799,0.779262,41.6741,0.057796,63.1523,1.6173,-1.38275,0.0611559,0.0474827,-1.38617,-1.37368,-1.36961,0.0611559,0.0651882,0.0638441,1.14877,1.14896,1.15885,1.21742,2.538,2.52961,2.53955,2.58774,0.706099,0.61091,0.634653,0.770987,2.57384,2.52572,2.55356,2.67373,0.835315,1.0
200004,7.271,1.0,392.327,211.082,1.0,289.252,0.0,4.343,1.0,88.074,1.0,0.693,1.0,1.435,0.997917,0.405206660308,0.829166666667,139.792308333,1.0,428.654345139,1.0,360.242,0.895139,9.164,1.0,17.551,1.0,4.05082,1.0,35.3398,0.953472,53.5535,0.465952,54.6365,0.953472,82.7953,0.854128,-1.96226,0.945139,0.0280713,-1.9852,-1.96236,-1.952,0.942361,0.945139,0.944444,1.58597,1.58871,1.59742,1.60262,3.56994,3.54275,3.55707,3.585,1.61478,1.59634,1.61511,1.65014,3.36288,3.305,3.33071,3.36228,1.26818,1.0
200005,8.701,1.0,458.246,248.526,1.0,301.53,0.0,4.665,1.0,87.933,1.0,0.59,1.0,1.719,0.999328,0.523695766611,0.752016129032,167.594475806,1.0,505.015495792,0.994623655914,361.322,0.786962,12.673,1.0,15.455,1.0,5.22967,1.0,46.2861,0.999328,64.525,0.413527,70.3312,0.997984,98.0449,0.978367,-2.01979,0.950941,0.0316611,-2.04295,-2.02537,-2.01979,0.959005,0.938172,0.950941,2.33033,2.32339,2.32543,2.34798,4.35089,4.34357,4.35773,4.38068,2.70706,2.74981,2.79544,2.80715,4.59092,4.54264,4.57704,4.58934,1.54072,1.0
200006,14.836,1.0,486.289,298.619,1.0,306.708,0.0,10.463,1.0,88.109,1.0,0.347,1.0,1.495,0.999306,0.388990079365,0.7,199.163022311,0.999305555556,606.870695331,0.995833333333,357.888,0.884028,18.406,1.0,9.812,1.0,8.4381,1.0,61.3925,0.998611,82.4599,0.517595,80.7124,1.0,108.409,0.795308,-1.17927,0.875,0.030139,-1.19014,-1.18386,-1.1784,0.879167,0.879167,0.874306,3.75589,3.75589,3.76264,3.76854,4.93337,4.93422,4.94581,4.95606,4.61117,4.50401,4.57334,4.59551,5.42049,5.33231,5.41758,5.43195,2.19542,1.0
200007,16.887,1.0,470.585,291.997,1.0,314.318,0.0,11.029,1.0,88.113,1.0,0.152,1.0,1.253,0.998656,0.379253860673,0.999327956989,190.915942476,0.999327956989,592.498822378,0.977150537634,348.592,0.995968,20.619,1.0,7.58,1.0,8.74943,1.0,53.8324,1.0,71.2725,0.539974,84.055,1.0,111.286,0.791475,-1.11442,0.982527,0.0325991,-1.12555,-1.11937,-1.11492,0.979839,0.982527,0.977151,3.30319,3.2837,3.30243,3.32577,4.43262,4.40958,4.42719,4.44216,4.10522,3.97373,4.05691,4.08634,4.86033,4.79232,4.86033,4.88062,2.4823,1.0
200008,17.684,1.0,414.593,288.402,1.0,305.03,0.0,12.858,1.0,88.049,1.0,0.0,1.0,1.264,0.999328,0.408398198925,0.79502688172,173.537038306,1.0,566.831557119,0.986559139785,343.818,0.983199,20.707,1.0,7.321,1.0,7.85014,1.0,32.9863,1.0,45.2218,0.324975,87.8712,1.0,120.465,0.788196,-0.97138,0.976478,0.0215259,-0.990636,-0.984043,-0.965936,0.969086,0.974462,0.977823,2.17412,2.16767,2.20801,2.23238,3.15831,3.15836,3.18747,3.20075,2.58679,2.42633,2.57354,2.58572,3.32685,3.20853,3.36866,3.38722,2.49119,1.0
200009,13.197,1.0,331.994,198.744,1.0,305.103,0.0,8.007,1.0,88.059,1.0,0.043,1.0,1.171,1.0,0.340172272727,0.717361111111,114.233584028,1.0,384.480784028,1.0,344.819,0.959028,13.538,1.0,7.336,1.0,3.15854,1.0,16.0548,0.997917,22.8767,0.235811,61.8957,0.997917,88.1959,0.715885,-0.734314,0.947917,0.0173581,-0.741924,-0.732755,-0.71651,0.938889,0.95,0.95,1.32092,1.3084,1.32382,1.37236,2.06414,2.04834,2.0639,2.0851,1.699,1.46219,1.73192,1.77904,2.32938,2.17185,2.34226,2.38309,1.63529,1.0
200010,7.453,1.0,239.969,127.778,1.0,290.917,0.0,4.106,1.0,87.951,1.0,0.981,1.0,0.988,0.993952,0.312088655345,0.973790322581,65.0575719086,1.0,228.598787205,0.960349462366,355.461,0.993952,6.063,1.0,8.778,1.0,-3.05923,1.0,16.5664,0.99664,26.4184,0.297753,26.102,0.99664,41.6249,0.567411,-0.310121,0.978495,0.0196916,-0.327425,-0.305568,-0.296431,0.977151,0.977151,0.981855,1.55568,1.51213,1.54054,1.56109,1.87378,1.83576,1.84601,1.87357,1.39159,1.37413,1.44834,1.5441,1.84314,1.80927,1.82352,1.84268,1.06775,1.0
