TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201212,7.614,1.0,174.609,82.976,1.0,300.661,0.0,1.872,1.0,101.701,0.84879,3.358,1.0,2.708,0.862903,0.191119700036,0.85685483871,12.5082029778,0.833333333333,206.748488442,0.834677419355,18.357787277,0.824596774194,415.678,1.0,10.103,1.0,-3.22879,1.0,22.8966,0.981183,16.6519,0.386814,1.80188,0.991935,1.31044,0.250025,2.04893,0.52957,0.0275016,1.72326,1.8364,2.65542,0.725806,0.638441,0.434812,2.40935,1.53597,2.40914,5.34115,0.587757,-0.239221,0.529838,2.6756,2.06755,1.60361,1.69681,2.06755,0.0925845,0.236667,0.264398,0.342157,-9999,-9999
201301,5.328,1.0,191.931,124.341,1.0,270.721,0.0,2.1,1.0,102.209,0.997312,0.19,1.0,1.815,0.999328,0.141804549874,0.999327956989,20.6807766815,0.997983870968,252.558531786,0.998655913978,23.9914543579,0.99126344086,425.352,0.992608,8.639,1.0,-1.24264,1.0,25.7159,0.971102,18.7022,0.521503,3.39642,0.985215,2.47009,0.352587,1.50404,0.698925,0.020862,1.34306,1.44806,1.5595,0.776882,0.72379,0.678763,1.45457,1.4039,1.44662,1.48308,0.00651065,-0.0835663,0.00435471,0.0550115,0.672591,0.648765,0.755278,3.38786,0.00510597,0.00191219,0.00598772,0.0760239,-9999,-9999
201302,8.372,1.0,251.956,178.114,1.0,270.687,0.0,3.891,1.0,102.012,1.0,0.307,1.0,2.609,1.0,0.19190327381,1.0,54.0605862462,0.999255952381,366.220833333,1.0,27.8262152778,0.997767857143,417.58,0.991815,9.562,1.0,-2.7756,1.0,48.5396,0.994792,46.9787,0.730883,9.75443,0.999256,9.44075,0.60753,0.863324,0.929315,0.0279383,0.895299,0.944114,1.1754,0.934524,0.94494,0.895833,1.20429,1.16601,1.18983,1.21873,0.294138,0.0664945,0.236788,0.268347,1.16871,1.32142,1.83973,3.73587,0.516753,0.126749,0.359603,0.516753,-9999,-9999
201303,12.727,1.0,332.673,215.957,1.0,303.272,0.0,5.811,1.0,101.744,0.995296,0.51,1.0,2.895,1.0,0.213925403226,1.0,-9999,-9999,461.835911644,0.995295698925,-9999,-9999,420.943,0.995296,13.28,0.592742,0.937742,0.592742,41.282,0.990591,40.8517,0.763919,44.773,0.997312,44.3063,0.718103,3.7809,0.890457,0.0214677,3.67462,3.77431,3.9083,0.913306,0.893145,0.885081,3.79371,3.70124,3.72205,3.79186,0.0178708,-0.127849,0.0109009,0.0409795,3.46567,3.56058,4.23747,4.46943,0.2956,0.0849503,0.24692,0.365764,-9999,-9999
201304,17.076,1.0,410.092,290.936,1.0,305.915,0.0,10.938,1.0,101.527,0.999306,0.767,1.0,5.274,0.997917,0.323791435185,0.997916666667,132.939764301,0.631944444444,627.370802556,0.999305555556,51.5212854377,0.632638888889,399.85,1.0,18.298,0.820833,6.50786,0.820833,52.662,0.995139,53.2575,0.744094,64.0452,0.997917,64.7695,0.78936,3.35378,0.947917,0.0220346,3.30027,3.35153,3.39399,0.93125,0.953472,0.975,3.99128,3.78498,3.97485,3.99188,0.637655,0.544869,0.587764,0.637508,4.00703,3.62049,3.85241,3.99099,0.454342,0.480149,0.512827,0.537142,-9999,-9999
201305,19.132,1.0,463.423,324.657,1.0,318.579,0.0,12.386,1.0,101.392,0.998656,0.074,1.0,5.345,1.0,0.380874327957,1.0,157.748619566,0.998655913978,708.329769146,0.997311827957,45.6572426952,0.998655913978,402.005,1.0,20.915,1.0,7.66179,1.0,106.356,0.99664,110.051,1.05078,38.7827,0.997984,40.1302,0.986331,1.38139,0.983199,0.0441983,1.37594,1.38235,1.39975,0.983199,0.982527,0.964382,4.90755,4.62131,4.88896,4.90194,3.52611,3.23381,3.49167,3.51987,4.24456,3.72084,4.08129,4.13555,2.92587,2.69023,2.89678,2.91797,-9999,-9999
201306,21.293,1.0,485.467,334.265,1.0,340.281,0.0,12.711,1.0,101.094,0.999306,0.083,1.0,4.784,0.999306,0.410882372931,0.999305555556,188.961623729,0.997222222222,742.885131664,0.995833333333,40.0909680215,0.997916666667,403.02,1.0,22.589,1.0,3.06696,1.0,177.838,0.998611,215.796,1.03515,-24.371,0.998611,-29.5729,0.536494,-5.21726,0.983333,0.0474419,-5.23023,-5.20586,-5.1064,0.983333,0.986111,0.9875,5.11996,4.80404,5.09524,5.11057,10.3005,10.0135,10.1909,10.3005,4.57837,4.4562,4.55257,4.6067,9.70116,9.64753,9.69917,9.7228,-9999,-9999
201307,21.856,1.0,474.26,333.498,1.0,343.023,0.0,12.799,1.0,101.065,1.0,0.0,1.0,3.884,0.999328,0.397445621711,0.999327956989,180.276695565,1.0,708.339701613,1.0,35.8529955245,0.999327956989,395.434,1.0,22.982,1.0,-1.40014,1.0,178.069,0.997312,224.67,0.798559,-33.8474,0.999328,-42.7053,0.543601,-9.44557,0.989247,0.0621691,-9.50849,-9.43691,-9.31907,0.992608,0.985215,0.975806,8.03654,7.75112,8.02311,8.03654,17.4627,16.9701,17.4627,17.5107,7.3118,7.24697,7.29522,7.33423,17.036,16.2019,16.6408,16.8931,-9999,-9999
201308,21.072,1.0,431.108,309.935,1.0,337.436,0.0,10.799,1.0,101.201,0.999328,0.0,1.0,3.841,1.0,0.386682123656,1.0,162.055251501,0.999327956989,652.57400163,0.998655913978,37.9906397849,1.0,399.743,1.0,20.093,1.0,-0.989231,1.0,150.41,0.995968,195.563,0.674281,-24.923,0.998656,-32.4051,0.565822,-3.60925,0.986559,0.0739718,-3.62149,-3.61393,-3.59697,0.987903,0.987903,0.988575,8.61706,8.33361,8.56827,8.61806,12.2389,11.99,12.1594,12.2364,7.95387,7.91878,7.96564,8.00935,11.2522,11.2569,11.5732,11.6177,-9999,-9999
201309,19.358,1.0,363.104,242.128,1.0,332.797,0.0,10.194,1.0,101.113,1.0,0.51,1.0,3.449,1.0,0.331251388889,1.0,124.380222648,0.565972222222,527.85421974,0.998611111111,30.6024873018,0.565972222222,408.076,1.0,18.887,0.745833,-2.15254,0.745833,95.5384,0.994444,113.676,0.731467,-1.7081,0.99375,-2.03238,0.757085,5.57674,0.968056,0.0500103,5.49315,5.55479,5.60231,0.977083,0.965972,0.959028,10.6802,10.3491,10.5253,10.6796,5.14733,4.75779,5.04171,5.13128,9.12435,9.05593,9.11625,9.17386,3.97065,3.82495,3.88157,3.97466,-9999,-9999
201310,14.953,1.0,281.948,195.744,1.0,296.938,0.0,8.852,1.0,101.407,0.997312,0.0,1.0,2.397,0.997984,0.197566084229,0.997983870968,-9999,-9999,408.664416269,0.993951612903,-9999,-9999,430.753,1.0,15.925,0.665323,-2.30257,0.665323,42.7746,0.997984,43.747,0.589608,17.5999,1.0,18.0,0.621328,3.7973,0.915323,0.0292149,3.7251,3.77412,4.0253,0.928763,0.915995,0.891129,4.76225,4.73083,4.80725,5.03879,1.02961,0.916796,1.01094,1.20855,4.00351,3.83284,4.06433,4.31198,0.803518,0.691704,0.783321,0.928218,-9999,-9999
201311,11.405,1.0,210.151,124.593,0.998611,295.7,0.0,5.086,1.0,101.644,0.973611,0.853,1.0,2.114,0.991667,0.157404166667,0.991666666667,30.0510298542,0.98125,266.680602712,0.978472222222,25.8866624748,0.977777777778,433.995,0.997222,12.387,1.0,-2.43792,1.0,39.4627,0.9875,33.7651,0.816472,-2.73806,0.995833,-2.34274,0.404398,2.05571,0.7875,0.0100009,1.9752,2.02724,2.13747,0.792361,0.783333,0.803472,2.43897,2.37493,2.42904,2.56325,0.449037,0.254461,0.447651,0.479807,1.62249,1.45948,1.57046,1.63593,0.0832426,0.0277972,0.0753989,0.123273,-9999,-9999
201312,5.599,1.0,174.921,112.604,1.0,262.186,0.0,3.22,1.0,102.073,0.977823,0.503,1.0,1.734,0.999328,0.132260223633,0.999327956989,12.8034672189,0.977822580645,231.329168595,0.979166666667,25.3160100913,0.979838709677,440.556,1.0,8.134,1.0,-4.0165,1.0,22.074,0.991935,19.1692,0.542682,-2.80205,0.993952,-2.43333,0.365157,2.00703,0.729839,0.0231559,1.45536,1.92483,2.08906,0.74328,0.733199,0.711022,1.58624,1.47594,1.77278,2.01344,-0.103683,-0.152051,-0.0274136,0.0154774,1.15493,1.11212,1.15493,1.427,0.0558128,0.0129455,0.0568856,0.101573,-9999,-9999
201401,8.742,1.0,191.931,118.031,1.0,283.639,0.0,4.034,1.0,102.051,1.0,0.074,1.0,1.548,1.0,0.119678763441,1.0,22.712655914,1.0,247.850015457,1.0,24.8190450269,1.0,434.387,1.0,10.415,1.0,8.73656e-06,1.0,21.6691,0.995296,21.9515,0.448192,1.05751,0.995296,1.07129,0.305252,1.59766,0.447581,0.0103549,1.3924,1.55859,1.81639,0.68414,0.46371,0.436828,1.47864,1.2592,1.32095,1.4295,-0.0406314,-0.341776,-0.122945,-0.0406314,1.37343,1.29352,1.37343,3.06669,0.0,0.0,0.0307658,0.280274,-9999,-9999
201402,10.759,1.0,251.956,123.098,1.0,309.493,0.0,3.279,1.0,101.777,0.942708,4.336,1.0,2.944,0.939732,0.191784236597,0.908482142857,43.7910571458,0.909970238095,292.671829896,0.90625,19.6065536082,0.89806547619,413.933,1.0,12.672,1.0,0.501153,1.0,40.7584,0.990327,37.6741,0.568403,3.96486,0.995536,3.66483,0.301055,1.4763,0.462798,0.0274102,1.17519,1.47141,1.79999,0.511905,0.462798,0.372024,1.39374,1.0126,1.39261,1.57246,-0.0144151,-0.177573,-0.0923588,0.0540615,1.29813,1.22682,1.65379,3.51193,0.0188124,0.023313,0.127542,0.310082,-9999,-9999
201403,13.221,1.0,332.673,191.627,1.0,308.318,0.0,5.843,1.0,101.823,1.0,0.981,1.0,3.05,0.985887,0.218280447285,0.985887096774,71.463755721,0.986559139785,424.997491084,0.981182795699,37.1199041989,0.978494623656,419.786,0.999328,14.273,1.0,-0.69007,1.0,62.3665,0.99328,61.5666,0.694527,9.72928,0.995968,9.6045,0.598113,3.41299,0.897177,0.0264522,3.31562,3.38845,3.54854,0.930108,0.896505,0.858199,3.71174,3.64257,3.71174,3.89957,0.349068,0.245479,0.316629,0.349068,3.33887,3.28946,3.42716,4.05476,0.167638,0.163351,0.199649,0.349987,-9999,-9999
201404,15.07,1.0,410.092,269.264,1.0,308.298,0.0,7.574,1.0,101.643,1.0,1.157,1.0,3.503,0.999306,0.264590440307,0.999305555556,108.338103031,0.531944444444,589.0477681,0.99375,40.8822499206,0.530555555556,416.806,0.999306,18.045,0.814583,2.83745,0.814583,64.2806,0.994444,71.2322,0.732658,48.9721,0.996528,54.2682,0.761475,3.30724,0.920139,0.0319172,3.14672,3.27873,3.44229,0.936806,0.91875,0.897917,3.73371,3.57206,3.74138,4.00619,0.473607,0.403026,0.443367,0.514761,3.89765,3.50328,3.65975,4.0833,0.538985,0.499074,0.551265,0.585691,-9999,-9999
201405,19.466,1.0,463.423,328.041,1.0,316.543,0.0,14.234,1.0,101.529,1.0,0.003,1.0,4.719,0.999328,0.320609828987,0.999327956989,142.598676389,0.967741935484,722.482027182,0.993951612903,66.0627604167,0.967741935484,410.808,1.0,22.923,0.988575,11.2894,0.988575,44.5841,0.994624,42.0757,0.393303,94.0978,0.995968,88.8036,0.838758,4.71693,0.975134,0.028969,4.66085,4.71693,4.78271,0.986559,0.975134,0.954973,6.16135,6.13783,6.18388,6.39261,1.46666,1.45174,1.50447,1.60133,5.55328,5.53152,5.57058,5.94525,1.12785,1.14837,1.16501,1.94721,-9999,-9999
201406,21.058,1.0,485.467,353.488,1.0,327.786,0.0,13.82,1.0,100.939,0.999306,0.0,1.0,4.174,1.0,0.352791666667,1.0,191.239241667,1.0,782.286471528,1.0,49.6472041667,1.0,406.881,1.0,24.052,1.0,5.4424,1.0,161.916,0.998611,176.8,0.999359,7.8819,0.998611,8.60643,0.757407,-1.38005,0.986806,0.0741981,-1.46463,-1.41738,-1.27387,0.997222,0.990278,0.98125,6.59306,6.52232,6.55237,6.61437,8.02582,7.87227,7.95376,7.99687,5.0818,4.77701,4.95468,5.06893,7.01115,7.01362,7.05752,7.13998,-9999,-9999
201407,21.532,1.0,474.26,327.857,1.0,347.988,0.0,11.323,1.0,101.142,1.0,0.0,1.0,3.66,1.0,0.368602822581,1.0,188.288799075,0.997311827957,726.944760265,0.993951612903,31.6944843714,0.998655913978,398.286,1.0,22.978,1.0,1.12243,1.0,186.177,0.993952,212.195,0.785848,-22.2111,0.997312,-25.3151,0.455502,-8.24291,0.969086,0.0636425,-8.26743,-8.25539,-8.23361,0.984543,0.994624,0.96707,8.35981,8.24347,8.33251,8.53033,16.6224,16.4714,16.5991,16.815,6.08423,6.18036,6.37111,7.10342,15.1715,15.1983,15.3358,15.6677,-9999,-9999
201408,20.446,1.0,431.108,293.579,1.0,341.925,0.0,9.779,1.0,101.089,1.0,0.0,1.0,3.21,1.0,0.338325268817,1.0,155.717775538,1.0,655.808432553,0.992607526882,31.2520527115,0.998655913978,397.74,1.0,20.668,1.0,-1.14325,1.0,159.926,1.0,180.817,0.685302,-21.1879,1.0,-23.9556,0.566758,-5.122,0.975134,0.0705204,-5.21784,-5.17812,-5.13911,0.990591,0.983871,0.975134,7.8611,7.72761,7.85607,7.96762,13.0315,12.9426,13.01,13.1293,7.3997,7.05806,7.44295,7.70751,12.0717,11.1475,11.6487,12.2799,-9999,-9999
201409,20.076,1.0,363.104,247.716,1.0,337.597,0.0,10.295,1.0,100.946,0.988889,0.21,1.0,2.869,0.984028,0.309337664216,0.984027777778,116.941745406,0.988888888889,552.130025928,0.986805555556,39.9168241426,0.988888888889,406.751,1.0,19.505,1.0,-2.50287,1.0,103.047,0.998611,110.061,0.590268,7.39771,1.0,7.90125,0.663753,4.81467,0.971528,0.0349279,4.75523,4.81467,4.84415,0.984722,0.971528,0.917361,10.5065,10.3656,10.4556,10.6395,5.68966,5.59324,5.68966,5.80775,9.09599,7.55628,8.09519,9.10268,4.87516,4.57772,4.88512,4.99168,-9999,-9999
201410,17.893,1.0,281.948,180.753,1.0,322.17,0.0,10.234,1.0,101.316,0.998656,0.352,1.0,2.061,0.997312,0.186512388967,0.997311827957,55.9289464207,0.515456989247,395.718811084,0.998655913978,34.1579822283,0.510752688172,438.458,1.0,17.928,0.836022,-1.78528,0.885081,43.7773,0.993952,44.1891,0.640738,20.328,0.995296,20.5193,0.671897,5.70708,0.887097,0.0270808,5.57759,5.67755,5.88402,0.905242,0.892473,0.804435,5.60969,5.4709,5.61243,5.73878,0.0230774,-0.130834,-0.0757124,-0.0502712,5.59165,5.70014,5.83861,6.09773,0.702893,0.670589,0.702893,0.785759,-9999,-9999
201411,11.684,1.0,210.151,113.815,1.0,310.51,0.0,3.814,1.0,101.824,1.0,1.438,1.0,1.695,1.0,0.140057638889,1.0,31.9470418144,0.999305555556,258.936008333,1.0,22.3705533636,0.992361111111,433.972,0.999306,13.745,1.0,-3.60269,1.0,27.1186,0.955556,28.3964,0.489879,3.91369,0.973611,4.0981,0.16997,2.86759,0.538889,0.0257118,2.37593,2.84106,3.15168,0.734028,0.549306,0.499306,2.93325,2.31616,2.93051,2.97732,0.101847,-0.193389,-0.0597153,0.00630742,1.61944,1.52748,1.75811,2.51554,0.0,0.0,0.041328,0.246704,-9999,-9999
201412,9.943,1.0,174.921,65.603,1.0,318.255,0.0,2.0,1.0,101.778,0.843414,6.19,1.0,2.937,0.842742,0.18548639794,0.819892473118,15.7766927041,0.819892473118,180.473226099,0.82123655914,13.6919037415,0.808467741935,426.367,0.998656,12.563,1.0,-2.5424,1.0,22.8477,0.946909,23.9242,0.457614,-0.946015,0.965054,-0.99059,0.211124,2.48675,0.429435,0.0288735,2.32542,2.44275,2.75971,0.43414,0.429435,0.40121,2.64837,2.09073,2.73464,3.01482,0.224901,-0.230776,0.128102,0.270517,1.53323,1.52273,1.72128,2.29578,0.0,0.0,0.00509217,0.134142,-9999,-9999
