TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200106,20.704,0.976389,486.26,317.09,0.979861,334.351,0.0,9.852,0.976389,100.652,0.972222,0.767,0.964583,2.624,0.9875,0.486955769954,0.907638888889,189.801895687,0.90625,588.40235954,0.91875,379.553,0.998611,17.41,12.168,-9999,0.976389,0.0,-9999,11.187,-9999,0.976389,-9999,1.20711,3.0,68.4188,0.998611,74.0618,0.805129,112.498,0.998611,121.776,1.01178,-2.80451,0.979167,0.0576081,-2.79114,-2.78111,-2.7674,0.979167,0.974306,0.983333,4.94349,4.94463,4.95957,4.992,7.71089,7.7185,7.74647,7.7771,4.45116,4.44796,4.46084,4.51566,7.53511,7.5085,7.53425,7.57032,-9999,-9999
200107,21.629,1.0,473.323,317.497,1.0,351.384,0.0,10.044,1.0,100.572,0.981183,0.161,1.0,2.034,0.33871,-9999,-9999,198.612620805,0.979838709677,599.399349628,0.990591397849,376.407,0.519489,19.198,12.175,-9999,0.999328,0.0,-9999,10.191,-9999,1.0,-9999,1.49799,3.0,56.1138,0.509409,60.742,1.14515,126.68,0.517473,137.128,1.19918,-2.76313,0.448925,0.0782397,-2.80109,-2.74581,-2.5069,0.472446,0.448925,0.430108,2.77397,2.75707,2.79756,3.32363,5.51645,5.53656,5.57453,5.61335,2.39094,2.81744,3.24618,3.31784,4.83888,4.83888,4.98034,5.00976,-9999,-9999
200108,21.99,1.0,423.582,289.023,1.0,358.685,0.0,10.096,1.0,100.696,0.983199,0.465,1.0,1.479,0.0,-9999,-9999,183.142652603,0.983198924731,544.739078575,0.990591397849,375.085,0.0,20.131,12.164,-9999,1.0,0.0,-9999,9.859,-9999,1.0,-9999,1.54897,3.0,49.2174,0.0,59.805,-9999,116.882,0.0,142.026,-9999,-2.15356,0.0,-9999,-2.20221,-2.14615,-1.92895,0.0,0.0,0.0,3.52435,3.53007,3.61983,4.17815,5.6705,5.75103,5.78024,5.88774,3.21966,3.21966,4.09462,4.30602,4.40468,4.31932,4.52193,4.57552,-9999,-9999
200109,17.215,1.0,347.625,205.932,0.997917,323.321,0.0,7.893,1.0,100.784,0.0,0.92,1.0,2.025,0.0,-9999,-9999,122.139174694,0.977777777778,385.958768001,0.990277777778,380.028,0.0666667,17.349,12.168,-9999,1.0,0.0,-9999,10.846,-9999,1.0,-9999,-0.0819986,3.0,39.8762,0.066667,42.4583,0.97951,86.3254,0.06875,91.9153,1.74259,-0.841962,0.0625,0.0946186,-0.842511,-0.812007,-0.773359,0.0673611,0.0625,0.0625,3.4656,3.52444,3.60365,3.87316,4.32422,4.33003,4.41662,4.6487,3.35847,3.33215,3.47723,3.68212,4.70078,4.62079,4.69043,4.75789,-9999,-9999
200110,15.99,0.995296,260.096,145.0,1.0,322.305,0.0,6.172,0.995296,100.923,0.756048,1.355,0.999328,2.021,0.975806,0.317020873417,0.860215053763,86.7761907446,0.987231182796,272.068840214,0.989919354839,380.832,1.0,16.662,12.166,-9999,1.0,0.0,-9999,10.702,-9999,1.0,-9999,-0.32759,3.0,31.3672,1.0,33.3984,0.454935,54.1221,1.0,57.6267,0.854891,-0.528687,0.998656,0.0450425,-0.533056,-0.522123,-0.477578,0.997312,0.99328,1.0,3.35708,3.39761,3.4562,3.48403,3.89236,3.91502,3.93665,3.98881,3.67868,3.46318,3.62077,3.7098,4.09559,4.04939,4.12793,4.16517,-9999,-9999
200111,10.889,1.0,185.024,78.911,0.995139,288.661,0.0,5.247,1.0,100.744,0.979861,3.883,0.998611,2.257,0.918056,0.392030343123,0.7375,34.5431227025,0.55,144.319431916,0.989583333333,377.671,0.999306,12.577,12.168,-9999,1.0,0.0,-9999,15.245,-9999,1.0,-9999,-1.97343,3.0,22.1761,0.997222,23.612,0.39413,-10.5631,0.999306,-11.2471,0.930568,0.181294,0.979861,0.0484298,0.0720931,0.164353,0.183164,0.978472,0.979861,0.979861,3.82495,3.57549,3.80074,3.83378,3.64964,3.52348,3.63639,3.65125,2.80063,2.78568,2.80082,2.89497,3.11721,3.12295,3.14404,3.18662,-9999,-9999
200112,6.542,1.0,148.965,63.08,0.862231,257.102,0.0,4.314,0.860887,100.969,0.903226,1.634,0.852823,2.512,0.739919,0.396035080025,0.510752688172,-9999,-9999,122.156439583,0.838709677419,376.757,0.965726,8.082,12.175,-9999,0.860887,0.0,-9999,19.667,-9999,0.860887,-9999,-3.17156,3.0,16.9801,0.612903,14.8527,0.294673,-21.3561,0.956989,-18.6804,0.705991,-0.427261,0.572581,0.042744,-0.415429,-0.374906,-0.303769,0.572581,0.577957,0.550403,2.21244,2.2144,2.331,2.53521,2.64094,2.64094,2.69683,2.81264,2.36691,0.82763,1.89596,2.29666,2.79811,2.1555,2.53251,2.79557,-9999,-9999
200201,5.75,0.918683,166.142,74.712,0.590726,258.402,0.0,3.807,0.590054,101.876,0.905914,0.51,0.576613,1.867,0.87164,0.283526970838,0.64314516129,23.3283442007,0.567876344086,142.198821796,0.575268817204,386.511,0.954301,6.721,12.164,-9999,0.590054,0.0,-9999,20.021,-9999,0.590054,-9999,-1.67606,3.0,12.8434,0.870968,20.2529,0.232908,2.45299,0.954301,3.86816,0.619549,-0.77881,0.745968,0.0420294,-0.891974,-0.838819,-0.77881,0.722446,0.755376,0.745968,1.66938,1.58782,1.66938,1.71673,2.47263,2.43505,2.47263,2.50457,1.37058,1.2743,1.36657,1.37058,3.37579,3.34218,3.37579,3.37713,-9999,-9999
200202,9.339,0.99628,228.044,107.305,0.274554,290.256,0.0,3.639,0.27753,101.123,0.927083,1.185,0.267857,1.975,0.0,-9999,-9999,-9999,-9999,-9999,-9999,380.569,0.131696,9.466,12.166,-9999,0.27753,0.0,-9999,18.682,-9999,0.27753,-9999,-0.541069,3.0,25.6331,0.09003,29.0641,0.531396,30.9234,0.130952,35.0625,0.850628,-2.67762,0.0379464,0.152433,-2.82932,-2.75961,-2.68646,0.0379464,0.0379464,0.0379464,2.56874,2.50417,2.55515,2.56716,5.25521,5.2208,5.25465,5.3404,3.67291,3.42018,3.65419,3.67421,5.07602,4.96784,5.07602,5.09389,-9999,-9999
200203,10.525,0.992608,313.812,142.936,0.75,291.126,0.0,5.229,0.747312,100.848,0.820565,0.928,0.747312,2.182,0.481855,-9999,-9999,101.433183162,0.727822580645,320.902551575,0.737231182796,385.741,0.740591,10.95,12.175,-9999,0.749328,0.0,-9999,17.582,-9999,0.749328,-9999,-0.521297,3.0,41.8142,0.738575,47.4111,0.415459,53.3604,0.740591,60.5028,0.959543,-3.26832,0.72379,0.0581105,-3.34638,-3.27478,-3.25647,0.689516,0.725134,0.725134,3.34232,3.31801,3.33397,3.35552,6.6152,6.58028,6.60512,6.69275,3.03918,2.72855,2.90631,3.00764,5.98033,5.88828,5.93708,5.97463,-9999,-9999
200204,11.796,0.999306,399.023,204.181,0.813889,306.862,0.0,5.094,0.8125,100.615,0.972222,1.606,0.798611,2.364,0.993056,0.41890408313,0.902777777778,138.556872774,0.752777777778,394.803477238,0.761111111111,382.119,0.997917,11.926,12.168,-9999,0.8125,0.0,-9999,16.625,-9999,0.8125,-9999,0.290263,3.0,46.9717,0.990972,52.2438,0.479657,75.7654,0.997917,84.2693,0.955517,-2.08202,0.952083,0.057225,-2.08514,-2.07339,-2.06093,0.952778,0.952083,0.907639,4.31607,4.21708,4.31607,4.34144,6.38116,6.30223,6.38748,6.40383,4.63029,4.5932,4.63526,4.66777,6.9542,6.92956,6.94427,6.96521,-9999,-9999
200205,15.125,1.0,460.076,257.813,0.997312,329.221,0.0,7.028,1.0,101.183,0.991935,2.535,1.0,2.257,0.995968,0.399175490527,0.891129032258,172.696905681,0.977150537634,510.124537565,0.985215053763,385.592,1.0,15.24,12.164,-9999,1.0,0.0,-9999,16.696,-9999,1.0,-9999,1.25934,3.0,66.384,1.0,72.9885,0.708072,93.2347,0.999328,102.511,0.909031,-0.138917,0.986559,0.0636114,-0.138254,-0.128025,-0.0972939,0.986559,0.985215,0.989247,6.64208,6.59813,6.64765,6.74232,6.72068,6.67897,6.76027,6.87835,6.98532,6.57589,6.78245,6.94384,6.99382,6.8237,6.90231,6.93666,-9999,-9999
200206,19.378,0.997222,486.26,288.554,1.0,355.503,0.0,9.506,0.997222,101.151,0.549306,0.28,1.0,2.104,0.631944,-9999,-9999,195.766222946,0.979861111111,580.736943374,0.988888888889,378.206,0.998611,18.452,12.168,-9999,1.0,0.0,-9999,12.188,-9999,1.0,-9999,1.77167,3.0,63.9234,0.998611,69.261,0.709667,118.0,0.998611,127.853,0.927567,-0.515268,0.994444,0.0537142,-0.519923,-0.511093,-0.4905,0.993056,0.994444,0.994444,6.63715,6.61026,6.63553,6.75488,7.14864,7.12049,7.15057,7.24582,6.78265,6.76255,6.89093,7.0431,7.15839,7.22566,7.25134,7.37978,-9999,-9999
200207,20.476,0.997312,473.323,266.891,0.769489,360.27,0.0,9.707,0.767473,100.993,0.980511,3.136,0.758065,2.157,0.952957,0.394735848081,0.82123655914,188.989488257,0.725806451613,551.237974454,0.733870967742,367.751,0.997984,19.823,12.166,-9999,0.768817,0.0,-9999,12.363,-9999,0.768817,-9999,1.71329,3.0,69.7867,0.993952,73.8901,0.730401,102.859,0.997984,108.907,0.905668,-1.1743,0.938844,0.0525686,-1.18109,-1.16862,-1.11972,0.932796,0.93078,0.952285,5.69172,5.70608,5.7839,5.87642,6.87607,6.875,6.949,7.0125,7.61936,5.91479,6.74778,7.54903,7.58566,6.74448,7.21306,7.53729,-9999,-9999
200208,20.217,1.0,423.582,246.232,0.998656,362.588,0.0,10.389,1.0,100.902,0.981855,3.139,1.0,2.292,0.99664,0.395259329347,0.905913978495,164.122847566,0.981182795699,447.105026391,0.990591397849,369.278,1.0,20.164,12.175,-9999,0.998656,0.0,-9999,13.304,-9999,1.0,-9999,0.928172,3.0,70.4469,1.0,83.3628,0.662197,69.5627,1.0,82.3165,0.849077,-1.52256,0.997984,0.0625762,-1.5872,-1.52998,-1.50638,0.991263,0.999328,0.999328,6.68871,6.53614,6.69152,6.73977,8.22079,8.12278,8.20787,8.24111,7.88985,7.82351,7.87318,8.27408,8.93752,8.92976,8.94881,9.2744,-9999,-9999
200209,17.282,1.0,347.625,198.165,1.0,337.646,0.0,8.87,1.0,100.694,0.990972,2.017,1.0,2.142,0.958333,0.371809952418,0.852777777778,125.354622244,0.980555555556,354.234045723,0.990972222222,375.041,1.0,18.331,12.168,-9999,1.0,0.0,-9999,15.019,-9999,1.0,-9999,-0.794162,3.0,68.3604,0.997917,89.2896,0.652339,30.5309,0.997917,39.8782,0.731992,-1.47101,0.995833,0.0648337,-1.48125,-1.47097,-1.45629,0.993056,0.995833,0.995833,6.68731,6.66478,6.70521,6.7294,8.15402,8.13915,8.167,8.20281,7.56291,7.41935,7.58667,7.6935,8.77285,8.67717,8.72766,8.78919,-9999,-9999
200210,15.451,0.979167,260.096,138.57,0.50672,317.686,0.0,5.953,0.94086,100.575,0.813844,2.329,1.0,2.186,0.763441,0.394517978677,0.60685483871,-9999,-9999,-9999,-9999,372.289,0.990591,15.955,12.169,-9999,0.99328,0.0,-9999,15.996,-9999,1.0,-9999,-1.08341,3.0,41.2806,0.575941,53.9191,0.434297,9.17987,0.989247,11.9904,0.751471,-0.628558,0.563172,0.0632403,-0.690422,-0.647173,-0.645119,0.558468,0.563172,0.563172,4.7189,4.52549,4.57229,4.72644,5.36608,5.17758,5.25734,5.36608,5.11991,5.075,5.11991,5.18237,5.06026,5.01926,5.0603,5.0733,-9999,-9999
200211,13.797,0.988194,185.024,77.977,0.0,318.798,0.0,3.644,0.0,99.821,0.366667,3.923,1.0,2.849,0.447917,-9999,-9999,-9999,-9999,-9999,-9999,371.226,0.45,14.338,12.168,-9999,0.986111,0.0,-9999,18.166,-9999,1.0,-9999,-1.09227,3.0,32.291,0.246528,47.0975,-9999,-17.1066,0.449306,-24.9506,-9999,-1.39511,0.169444,-9999,-1.4634,-1.40074,-1.39511,0.161806,0.16875,0.169444,4.80218,4.75309,4.79267,4.84624,6.19729,6.09856,6.19641,6.35426,4.28547,4.22593,4.28547,4.28547,2.80741,2.77465,2.80741,2.80741,-9999,-9999
200212,9.491,1.0,148.965,45.252,0.28293,307.651,0.0,4.298,0.832661,100.366,0.727823,3.979,1.0,1.89,0.47379,-9999,-9999,-9999,-9999,-9999,-9999,379.767,0.477823,10.865,12.192,-9999,1.0,0.209005,-9999,21.718,-9999,1.0,-9999,-2.41323,3.0,16.2476,0.134409,29.6308,0.545908,-19.9754,0.47379,-36.4291,0.851783,-0.640283,0.192876,0.0689483,-0.650654,-0.640664,-0.640283,0.192876,0.192876,0.192876,3.90357,3.83849,3.89627,3.90385,4.54386,4.46986,4.5384,4.55311,3.6316,3.6316,3.67054,3.69672,1.7477,1.73101,1.7477,1.74983,-9999,-9999
200301,8.023,0.999328,166.142,65.728,1.0,284.309,0.0,5.503,0.999328,99.822,0.827957,4.442,1.0,2.552,0.820565,0.462793698565,0.619623655914,29.8394987893,0.987231182796,135.594169431,0.995295698925,382.218,0.997984,9.2,10.447,-9999,1.0,0.997984,-9999,22.597,-9999,1.0,-9999,-2.18391,3.0,24.9632,0.986559,39.111,0.369156,-31.8415,0.997984,-49.8877,0.935863,-0.624315,0.974462,0.0436512,-0.630945,-0.624315,-0.617672,0.97379,0.974462,0.97379,2.45578,2.45578,2.47041,2.48049,3.0801,3.0801,3.09269,3.10142,4.25808,4.19939,4.19974,4.25808,3.72002,3.63741,3.6375,3.71945,-9999,-9999
200302,5.485,1.0,228.044,120.555,1.0,256.427,0.0,5.135,1.0,99.616,0.994048,0.693,1.0,2.187,0.631696,0.420528485328,0.510416666667,58.4975786257,0.978422619048,238.884646259,0.989583333333,376.1,0.985119,6.22,7.348,-9999,0.998512,1.0,-9999,23.936,-9999,1.0,-9999,-2.29501,3.0,30.8577,0.968006,48.3463,0.389462,6.64604,0.982143,10.4127,0.932445,-2.28561,0.935268,0.0406638,-2.28937,-2.28561,-2.28388,0.935268,0.935268,0.935268,1.83087,1.81233,1.82381,1.82897,4.11832,4.10158,4.11129,4.11625,1.97774,1.90095,1.92632,1.97962,4.23378,4.19783,4.20327,4.23378,-9999,-9999
200303,9.835,0.999328,313.812,182.841,0.997984,271.581,0.0,6.083,0.999328,101.376,0.913978,0.361,1.0,2.014,0.963038,0.358940522875,0.813172043011,110.690228735,0.985215053763,367.946073936,0.990591397849,357.962,0.999328,8.74,9.172,-9999,1.0,1.0,-9999,20.093,-9999,1.0,-9999,0.21376,3.0,41.078,0.998656,52.1324,0.518355,48.5567,0.999328,61.6237,0.868179,-3.59083,0.995968,0.0508083,-3.63334,-3.61474,-3.60978,0.995968,0.995968,0.995968,2.4146,2.36456,2.40073,2.41757,6.04794,5.97597,6.01369,6.04482,2.13843,2.11557,2.15824,2.17742,6.01298,5.94585,5.96194,5.97795,-9999,-9999
200304,13.304,1.0,399.023,225.085,0.997222,298.338,0.0,8.165,1.0,100.997,0.98125,2.483,1.0,2.256,0.479861,-9999,-9999,139.815234724,0.970138888889,446.374484967,0.985416666667,382.452,0.847917,11.076,11.097,-9999,1.0,1.0,-9999,19.695,-9999,1.0,-9999,1.24457,3.0,56.5849,0.836806,65.5561,0.560012,67.6268,0.840972,78.3486,0.923827,-3.09382,0.8,0.0571301,-3.09158,-3.08204,-3.06315,0.8,0.8,0.788889,4.33577,4.31026,4.32445,4.3339,7.42087,7.37684,7.39509,7.42064,4.35954,4.25476,4.35785,4.37418,7.8037,7.70832,7.76638,7.78459,-9999,-9999
200305,19.264,1.0,460.076,260.324,1.0,333.837,0.0,12.138,0.999328,101.089,0.456317,0.155,1.0,1.916,0.508065,-9999,-9999,167.554533616,0.976478494624,520.606820855,0.985887096774,393.848,0.847446,15.227,14.943,-9999,1.0,0.999328,-9999,14.436,-9999,1.0,-9999,1.87336,3.0,65.1316,0.831989,64.6766,0.670531,96.6891,0.844086,96.0137,0.847254,-0.476779,0.749328,0.0763164,-0.677984,-0.402549,-0.279219,0.756048,0.739247,0.732527,7.49634,7.48767,7.54765,7.58238,8.16987,7.86496,7.99177,8.16957,8.54472,8.30672,8.45513,8.76465,8.13622,8.13622,8.31087,8.69705,-9999,-9999
200306,24.411,1.0,486.26,302.462,1.0,364.801,0.0,15.895,1.0,101.134,0.856944,0.273,1.0,1.878,0.706944,0.373422724772,0.570833333333,223.177167442,0.988888888889,627.650021528,1.0,350.164,0.939583,18.777,18.267,-9999,1.0,1.0,-9999,11.471,-9999,1.0,-9999,2.3227,3.0,64.8926,0.923611,71.9815,0.905322,134.839,0.9375,149.569,1.00538,-1.55845,0.897917,0.0565074,-1.68997,-1.61363,-1.55845,0.907639,0.9,0.897917,5.5716,5.57249,5.84546,5.89064,7.24435,7.25442,7.43675,7.46173,5.55658,4.9797,5.30952,5.55658,7.17995,6.78156,7.03526,7.19235,-9999,-9999
200307,25.189,1.0,473.323,295.56,1.0,369.896,0.0,11.707,0.209677,101.032,0.528226,0.355,1.0,2.186,0.749328,0.407616127179,0.611559139785,219.525564501,0.977150537634,605.471275281,0.983870967742,368.567,0.998656,20.36,19.962,-9999,1.0,1.0,-9999,10.529,-9999,1.0,-9999,1.94827,3.0,59.5146,0.998656,63.8334,1.5572,146.737,0.998656,157.386,2.09937,-1.37657,0.997312,0.124939,-1.36594,-1.35282,-1.31298,0.997312,0.997312,0.997312,3.349,3.16652,3.26177,3.48458,4.67978,4.53481,4.60001,4.77628,4.4188,3.83487,4.1177,4.4174,5.78303,5.02907,5.20886,5.75434,-9999,-9999
200308,26.28,1.0,423.582,246.084,1.0,378.633,0.0,11.433,0.0,101.017,0.988575,0.855,1.0,2.23,0.997984,0.382054962502,0.775537634409,168.087630466,0.920698924731,513.734236167,0.993279569892,374.181,1.0,21.517,21.137,-9999,1.0,1.0,-9999,10.347,-9999,1.0,-9999,1.85892,3.0,51.5201,1.0,51.1751,-9999,118.138,1.0,117.347,-9999,0.722761,1.0,-9999,0.611113,0.653585,0.728196,1.0,1.0,1.0,4.34011,3.90592,4.08537,4.40301,3.62362,3.30897,3.41763,3.69749,3.52569,3.59446,4.15651,4.35917,3.91874,3.90364,3.94819,4.13732,-9999,-9999
200309,20.062,0.998611,347.625,198.256,1.0,335.816,0.0,6.59,0.0,101.439,0.974306,3.562,1.0,1.922,0.736111,0.340362471792,0.604166666667,121.52058134,0.977777777778,407.940827675,0.9875,374.219,1.0,18.811,19.231,-9999,1.0,1.0,-9999,14.05,-9999,1.0,-9999,-0.12947,3.0,58.745,1.0,60.7268,-9999,61.1617,1.0,63.225,-9999,-0.508566,1.0,-9999,-0.653395,-0.508468,-0.489878,1.0,1.0,1.0,6.17702,6.17428,6.33024,6.37862,6.80206,6.79933,6.84206,6.86445,5.60809,5.52946,6.30412,6.49193,7.24488,7.24488,7.25298,7.36825,-9999,-9999
200310,16.02,0.998656,260.096,113.913,1.0,325.011,0.0,4.571,0.0,100.946,0.661962,3.933,1.0,2.339,0.69086,0.390818337807,0.567876344086,66.8969941703,0.981182795699,238.813400109,0.990591397849,371.129,0.999328,16.322,17.189,-9999,1.0,1.0,-9999,17.611,-9999,1.0,-9999,-1.26473,3.0,46.0021,0.998656,73.5271,-9999,-1.13995,0.999328,-1.82202,-9999,-0.665524,0.997984,-9999,-0.669723,-0.652887,-0.626714,0.997984,0.997984,0.997984,5.23954,5.04299,5.10437,5.21886,5.85773,5.71159,5.76077,5.84419,5.66131,5.86465,6.24522,6.35814,6.59182,6.3792,6.50361,6.59275,-9999,-9999
200311,12.743,1.0,185.024,80.383,0.995833,315.096,0.0,3.473,0.0,101.421,0.838194,2.793,1.0,2.216,0.878472,0.376050107094,0.695138888889,41.2905779301,0.979861111111,162.973287195,0.990277777778,380.615,1.0,13.782,14.967,-9999,1.0,1.0,-9999,18.868,-9999,1.0,-9999,-1.70166,3.0,33.2462,0.999306,56.9341,-9999,-6.6353,1.0,-11.363,-9999,-0.342784,0.999306,-9999,-0.364068,-0.347208,-0.342341,0.999306,0.999306,0.999306,4.29508,4.16508,4.19275,4.2745,4.63816,4.52516,4.54002,4.62402,3.88155,3.28747,3.39536,3.69957,4.71245,4.30021,4.34069,4.71245,-9999,-9999
200312,8.599,1.0,148.965,58.176,1.0,289.223,0.0,2.946,0.210349,101.485,1.0,2.71,1.0,2.37,0.988575,0.425592598377,0.8125,19.9646442169,0.997983870968,121.714283745,0.999327956989,379.969,1.0,10.444,11.771,-9999,1.0,1.0,-9999,20.302,-9999,1.0,-9999,-2.89097,3.0,22.7703,1.0,41.5262,4.6011,-27.2579,1.0,-49.7103,-9999,-0.122596,1.0,0.224525,-0.199372,-0.123277,-0.110604,1.0,1.0,1.0,3.02167,2.92843,2.99958,3.0122,3.13228,3.12096,3.12734,3.132,1.35405,1.21999,1.35405,1.39353,2.43514,2.43842,2.45364,2.48168,-9999,-9999
200401,6.397,1.0,166.142,65.295,1.0,266.935,0.0,2.118,1.0,100.718,0.237903,2.656,1.0,2.199,0.249328,-9999,-9999,25.7364314738,0.98185483871,130.402983804,0.994623655914,383.293,0.898522,8.237,10.631,9.511,1.0,0.196909,1.0,22.91,-9999,1.0,-9999,-2.78676,3.0,25.8624,0.78293,50.0413,0.411504,-10.1743,0.847446,-19.6862,0.554977,-0.556229,0.795027,0.0401772,-0.58746,-0.564704,-0.552563,0.791667,0.78293,0.795027,1.99058,1.9877,1.99569,2.02364,2.53103,2.54326,2.57336,2.59768,1.43911,1.41131,1.42122,1.43017,2.4145,2.41053,2.41348,2.41835,-9999,-9999
200402,8.66,1.0,229.444,87.901,0.998563,282.04,0.0,2.777,0.998563,101.408,0.611351,4.11,1.0,2.419,0.641523,0.499412651535,0.515086206897,44.0550795935,0.989942528736,170.484306443,0.989224137931,372.241,0.992816,8.34,10.624,9.27,1.0,0.0,1.0,22.341,-9999,1.0,-9999,-0.648506,3.0,30.4765,0.987787,48.8508,0.43135,-7.93328,0.992098,-12.7163,0.686696,-2.17826,0.989943,0.051415,-2.20494,-2.1942,-2.17697,0.989943,0.989943,0.989943,2.45652,2.40749,2.42993,2.44519,4.61613,4.60409,4.61808,4.631,2.0525,2.0143,2.15614,2.1612,4.25988,4.26994,4.33464,4.33642,-9999,-9999
200403,9.455,1.0,316.797,142.106,0.997312,287.922,0.0,3.271,1.0,101.655,0.979839,2.987,1.0,1.98,0.94086,0.351591049056,0.784274193548,84.6744848893,0.975806451613,278.139561422,0.988575268817,374.821,0.997312,9.104,10.857,9.721,1.0,0.0,1.0,22.225,-9999,1.0,-9999,-0.282958,3.0,33.7415,0.992608,42.882,0.391532,35.2826,0.997312,44.8406,0.704389,-2.98373,0.979839,0.0505166,-3.09366,-3.0347,-2.98711,0.977151,0.986559,0.983871,3.55182,3.3633,3.42861,3.4846,6.52172,6.43573,6.46095,6.4852,3.48312,3.26414,3.38582,3.48312,6.50157,6.34989,6.41472,6.46416,-9999,-9999
200404,12.642,1.0,401.492,181.852,0.997917,323.77,0.0,4.01,1.0,100.962,0.991667,3.607,1.0,2.132,0.904861,0.387044810714,0.738194444444,113.908399944,0.977083333333,362.151803514,0.990277777778,377.085,1.0,11.59,11.028,12.094,1.0,0.0,1.0,21.062,-9999,1.0,-9999,1.09397,3.0,44.1819,0.997917,51.0001,0.512658,59.113,1.0,68.2354,0.842355,-2.80509,0.98125,0.0567063,-2.83968,-2.80466,-2.79595,0.986111,0.98125,0.979861,4.50744,4.51023,4.7127,4.74061,7.34713,7.3539,7.51499,7.5462,4.46445,4.55797,4.57467,4.76296,7.03933,7.06493,7.08425,7.18351,-9999,-9999
200405,15.902,1.0,461.525,269.584,0.998656,316.074,0.0,5.072,1.0,100.926,0.985215,2.142,1.0,2.44,0.997312,0.466730403295,0.872311827957,180.664055925,0.977150537634,546.465279803,0.986559139785,373.12,1.0,13.903,11.033,14.068,1.0,0.0,1.0,19.595,-9999,1.0,-9999,1.41934,3.0,66.3524,0.99664,70.96,0.72398,98.8343,0.998656,105.697,0.900237,-2.209,0.983871,0.0644835,-2.32,-2.24386,-2.21159,0.983199,0.981183,0.983871,6.61464,6.59729,6.65383,6.69081,8.94044,8.84517,8.90817,8.94044,6.8049,6.53529,6.64898,6.80845,8.75089,8.59477,8.66464,8.76071,-9999,-9999
200406,20.705,1.0,486.458,285.558,1.0,344.504,0.0,8.931,1.0,101.236,0.709722,0.467,1.0,1.8,0.343056,-9999,-9999,193.204557334,0.984027777778,599.491413222,0.988888888889,364.86,0.682639,17.196,18.513,17.097,0.999306,0.0,1.0,14.449,-9999,1.0,-9999,2.33576,3.0,76.6016,0.661806,85.4061,0.730619,99.4233,0.675,110.851,0.878621,-2.23088,0.610417,0.0668235,-2.43026,-2.28567,-2.14261,0.627083,0.5625,0.609722,7.9424,7.64051,7.89498,8.155,10.085,10.0027,10.0882,10.3101,6.51645,5.74418,6.38478,6.51455,8.55254,7.97647,8.55841,8.99973,-9999,-9999
200407,22.995,1.0,472.26,292.53,1.0,352.905,0.0,8.974,1.0,101.233,0.955645,0.529,1.0,1.953,0.973118,0.372676066463,0.815188172043,198.432335711,0.971102150538,615.060524684,0.99126344086,353.023,1.0,18.873,18.645,18.79,1.0,0.0,1.0,11.418,-9999,1.0,-9999,1.50061,3.0,63.9198,0.99664,71.3806,0.805632,112.838,0.998656,126.008,0.860299,-2.14457,0.967742,0.0576408,-2.39413,-2.31401,-2.17912,0.991935,0.965054,0.964382,5.20414,5.17845,5.22988,5.45455,7.46404,7.47061,7.50605,7.78861,7.19154,7.19678,7.45287,7.66404,8.60674,8.62385,8.98183,9.51845,-9999,-9999
200408,23.294,1.0,421.452,253.803,1.0,358.162,0.0,8.522,1.0,100.942,0.0840054,0.477,1.0,1.882,0.547715,-9999,-9999,173.413343618,0.981182795699,538.608009597,0.989247311828,373.604,0.74664,19.877,18.571,19.962,1.0,0.0,1.0,10.648,-9999,1.0,-9999,1.25423,3.0,49.3651,0.740591,57.6987,0.719204,99.8481,0.742608,116.704,0.807863,-1.9472,0.721102,0.0701132,-1.79856,-1.70716,-1.40953,0.725134,0.717742,0.731183,4.74443,4.14963,4.4223,5.00074,6.19999,5.93297,6.20235,6.31295,6.36465,6.42258,6.5653,6.74281,7.46697,7.23397,7.68003,7.91881,-9999,-9999
