TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200011,8.519,1.0,206.151,109.524,1.0,295.12,0.0,3.028,1.0,100.04,0.8625,0.956,1.0,1.187,0.995139,0.132452794613,0.995138888889,14.7062968599,0.998611111111,229.964597917,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.686,0.997917,9.888,1.0,21.002,1.0,-13.0814,1.0,18.7089,0.997222,16.5257,0.197269,12.9497,0.997222,11.4385,0.284326,-0.00886141,0.986111,0.0569686,-0.0443409,-0.00773944,0.019949,0.978472,0.982639,0.986111,2.96115,2.95143,3.00007,3.14438,2.9659,2.97504,3.0541,3.09864,2.4492,2.4492,2.65547,2.89637,2.70488,2.70488,2.78413,2.87534,-9999,-9999
200012,7.847,1.0,172.396,89.618,1.0,299.788,0.0,2.043,1.0,100.262,0.965726,1.22,1.0,1.155,0.725806,0.110699101847,0.711693548387,7.89837594335,0.971102150538,176.720676919,0.997311827957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,402.484,0.997984,8.615,0.999328,19.257,0.999328,-11.1502,0.999328,13.9949,0.997984,11.9016,0.196028,7.25932,0.997984,6.17353,0.234661,-0.991262,0.978495,0.0598576,-1.18149,-1.08564,-1.03862,0.992608,0.981855,0.965726,4.11497,3.82231,4.11968,4.22687,5.12772,4.97248,5.16525,5.29649,3.97715,2.4056,3.06743,3.52771,4.701,4.35414,4.60639,4.67334,-9999,-9999
200101,7.272,1.0,189.741,99.095,1.0,295.571,0.0,2.823,1.0,100.125,1.0,0.0,1.0,1.379,0.888441,0.144229865547,0.869623655914,8.90825739247,1.0,216.814163306,1.0,-9999,-9999,28.9324119294,0.520833333333,-9999,-9999,-9999,-9999,401.048,0.998656,7.531,1.0,25.727,1.0,-7.37266,1.0,17.897,0.998656,13.7395,0.226925,3.24484,1.0,2.49107,0.298912,-0.917218,0.979839,0.0767744,-1.12125,-0.994657,-0.971093,0.978495,0.993952,0.979839,3.88577,3.67898,3.81986,3.88218,4.88677,4.74112,4.84406,4.87855,3.56907,3.37191,3.59517,3.72833,4.49905,4.44981,4.5493,4.64334,-9999,-9999
200102,8.754,1.0,249.948,122.633,1.0,310.438,0.0,3.57,1.0,99.772,1.0,2.34,1.0,1.791,0.991071,0.190403266026,0.991071428571,26.6265840774,1.0,267.047964286,1.0,-9999,-9999,32.4511705944,0.503720238095,-9999,-9999,-9999,-9999,386.244,0.99628,8.793,0.935268,28.54,0.782738,-1.36,0.749256,30.4501,0.998512,30.2948,0.425383,3.84669,0.999256,3.82708,0.317418,-1.36572,0.994048,0.0991442,-1.46306,-1.40683,-1.37406,0.99256,0.994048,0.994048,3.88003,3.62064,3.8852,3.94196,5.25193,5.07367,5.2597,5.32903,2.96853,3.12134,3.20967,3.29523,4.61369,4.65612,4.69888,4.76491,-9999,-9999
200103,15.152,0.998656,331.116,198.474,1.0,314.966,0.0,8.145,0.998656,99.765,0.999328,1.45,1.0,1.427,0.889785,0.161125503232,0.906586021505,77.0023360215,0.977822580645,426.286486559,1.0,-9999,-9999,35.8718016375,0.718413978495,-9999,-9999,-9999,-9999,393.477,0.99664,13.445,0.997984,23.806,0.995968,1.99782,0.995296,51.584,0.997312,63.0409,0.424399,8.5406,0.997312,10.4375,0.285571,-1.94911,0.97379,0.0581852,-2.00552,-1.94865,-1.89075,0.965726,0.97379,0.977823,4.65238,4.61475,4.65251,4.69702,6.56789,6.50607,6.57005,6.68081,3.90569,3.16717,3.55822,3.86329,6.09881,5.74209,5.92954,6.06259,-9999,-9999
200104,12.564,1.0,409.207,249.721,1.0,309.042,0.0,6.21,1.0,99.784,0.944444,1.219,1.0,1.261,0.998611,0.156265691489,0.998611111111,109.696783333,1.0,519.509859028,1.0,-9999,-9999,43.768524299,0.831944444444,-9999,-9999,-9999,-9999,386.663,0.998611,15.335,0.990278,13.359,0.923611,0.618335,0.965278,66.7413,1.0,82.5041,0.38128,21.4171,1.0,26.4754,0.323696,-3.01963,0.988194,0.0410111,-3.09806,-3.01928,-2.98757,0.980556,0.995139,0.988889,4.02955,3.92248,3.98932,4.02403,7.03922,7.00071,7.01654,7.04366,3.88939,3.77949,3.84139,3.89108,7.12373,7.03841,7.09263,7.1044,-9999,-9999
200105,22.286,1.0,463.193,327.945,1.0,331.254,0.0,19.565,1.0,99.442,1.0,0.0,1.0,1.326,1.0,0.161864247312,1.0,139.994553763,1.0,673.75280914,1.0,-9999,-9999,82.1319887813,0.936155913978,-9999,-9999,-9999,-9999,378.351,0.993952,26.356,0.997312,6.813,0.991263,14.9911,1.0,48.9166,0.997312,56.9514,0.359462,58.5376,1.0,68.1527,0.447374,-0.316256,0.923387,0.0243184,-0.35299,-0.318196,-0.294288,0.930108,0.924059,0.930108,1.60161,1.5739,1.59978,1.61623,1.9317,1.91098,1.93025,1.94672,1.51281,1.14769,1.42217,1.47829,2.06684,1.76992,1.97686,2.02962,-9999,-9999
200106,22.982,1.0,485.584,335.224,1.0,339.181,0.0,20.81,1.0,99.369,1.0,0.085,1.0,1.41,0.884722,0.172193429041,0.859722222222,119.231282438,0.996527777778,688.726950694,1.0,-9999,-9999,121.177418666,0.934027777778,-9999,-9999,-9999,-9999,375.24,0.945139,30.777,0.985417,4.867,0.997917,12.1855,0.997917,6.54901,0.954861,7.34601,0.118643,90.6275,0.995833,101.657,0.425385,0.367777,0.890278,0.0192111,0.368903,0.371905,0.381803,0.890278,0.900694,0.881944,0.248336,0.249011,0.251968,0.25661,-0.120701,-0.131382,-0.120072,-0.115526,0.39262,0.381923,0.393806,0.416198,0.0689368,0.029473,0.0738203,0.127371,-9999,-9999
200107,23.251,1.0,474.232,330.472,1.0,353.086,0.0,19.451,1.0,99.276,1.0,0.008,1.0,1.197,0.579301,0.158983353034,0.521505376344,117.775747707,0.997983870968,672.377181452,1.0,-9999,-9999,132.82715119,0.887096774194,-9999,-9999,-9999,-9999,364.539,0.96707,32.079,0.997312,2.069,1.0,9.39017,1.0,2.87862,0.974462,3.27984,0.0813452,92.6325,0.975806,105.544,0.37909,0.191182,0.894489,0.0138852,0.182216,0.189211,0.191182,0.91129,0.894489,0.894489,0.190323,0.186563,0.190451,0.195353,0.000117231,-0.00211904,0.00364977,0.00618664,0.152761,0.137607,0.152761,0.199587,0.0380441,0.0133121,0.0502859,0.10066,-9999,-9999
200108,23.54,1.0,430.524,309.89,1.0,348.149,0.0,20.035,1.0,99.314,1.0,0.0,1.0,1.199,0.772177,0.152638652146,0.753360215054,95.734968414,1.0,639.790233871,1.0,-9999,-9999,139.086156833,0.865591397849,-9999,-9999,-9999,-9999,367.58,0.946909,30.791,0.995968,1.88,1.0,6.84803,1.0,1.71689,0.950269,1.92609,0.0868382,77.5015,0.952285,86.9451,0.361283,0.175702,0.888441,0.0141208,0.169274,0.173582,0.176356,0.883065,0.886425,0.889113,0.150275,0.141995,0.145009,0.14882,-0.0260808,-0.0310604,-0.0274575,-0.0253919,0.0834958,0.0806081,0.0864918,0.0906388,0.00147629,0.0,0.0,0.00135336,-9999,-9999
