TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200211,-2.901,0.763889,150.218,67.292,0.634722,243.886,0.0,1.205,0.763889,96.825,0.442361,0.218,0.442361,2.085,0.441667,-9999,-9999,-9999,-9999,-9999,-9999,363.504,0.763889,0.602,0.679167,-16.3563,0.763889,7.65806,0.763889,-9999,0.237077,14.8787,0.763889,-9999,0.527153,-0.793938,0.739583,0.0368855,-0.867024,-0.853009,-0.816407,0.732639,0.745139,0.738194,0.227839,0.186605,0.225007,0.244084,1.05483,1.04488,1.05424,1.07891,0.736904,0.337041,0.569189,0.94199,1.08062,0.763883,1.00808,1.08995,-9999,-9999
200212,-5.545,0.226478,113.757,47.272,0.666667,231.76,0.0,1.071,0.226478,96.868,0.0860215,0.517,0.0860215,2.224,0.0853495,-9999,-9999,-9999,-9999,-9999,-9999,365.976,0.226478,-0.932,0.227151,-19.7688,0.226478,4.51868,0.226478,-9999,0.181219,14.5192,0.225134,-9999,0.782165,-1.86446,0.205645,0.046588,-1.86446,-1.75387,-1.58906,0.205645,0.206989,0.210349,0.0,0.0,0.0,0.0,1.73949,1.55363,1.75387,1.86446,0.499284,0.224086,0.445825,0.634172,0.870852,0.611007,0.784925,0.889535,-9999,-9999
200301,-11.19,0.0,130.812,65.533,0.000672043,195.706,0.0,1.023,0.0,97.396,0.0,0.045,1.0,2.129,0.0,-9999,-9999,-9999,-9999,-9999,-9999,365.767,0.0,-2.37,1.0,-20.8122,0.0,3.13052,0.0,-9999,-9999,13.8391,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200302,-11.14,0.0,194.244,109.864,0.0,199.253,0.0,1.069,0.0,97.158,0.0,0.05,1.0,2.114,0.0,-9999,-9999,-9999,-9999,-9999,-9999,363.981,0.0,-2.805,1.0,-20.8582,0.0,3.8452,0.0,-9999,-9999,18.2717,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200303,-3.973,0.0,286.015,150.594,0.0,240.239,0.0,1.741,0.0,96.848,0.0,1.116,0.999328,2.021,0.0,-9999,-9999,-9999,-9999,-9999,-9999,362.254,0.0,-1.518,1.0,9.19471,0.382392,22.2871,0.0,-9999,-9999,105.119,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200304,3.631,0.0,381.53,206.751,0.0,271.786,0.0,3.383,0.0,97.234,0.0,2.576,0.0868056,2.28,0.0388889,-9999,-9999,-9999,-9999,-9999,-9999,361.855,0.0555556,2.936,0.104167,13.5711,0.0,22.3688,0.0,-9999,-9999,105.098,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200305,11.074,0.112231,453.334,236.302,0.0,305.98,0.0,5.811,0.112231,97.133,0.0826613,4.945,0.72043,1.921,0.0833333,-9999,-9999,-9999,-9999,-9999,-9999,363.082,0.107527,10.483,0.75,13.5625,0.0,26.8332,0.108199,-9999,-9999,100.037,0.108199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200306,16.751,0.448611,485.446,253.529,0.0,350.235,0.0,7.134,0.448611,96.902,0.338194,1.78,0.325694,1.546,0.338194,-9999,-9999,-9999,-9999,-9999,-9999,352.451,0.428472,13.979,0.448611,14.0727,0.325,77.7906,0.436806,136.754,-9999,46.7958,0.445833,82.266,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200307,19.972,0.661962,470.029,260.733,0.0,367.361,0.0,8.333,0.661962,96.893,0.586022,1.419,0.34543,1.598,0.586022,-9999,-9999,-9999,-9999,-9999,-9999,341.236,0.653898,16.835,0.661962,5.26996,0.66129,103.765,0.65121,182.417,-9999,22.1266,0.656586,38.8981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200308,20.511,0.97043,410.995,228.504,0.0,359.852,0.0,7.568,0.97043,97.21,0.922715,0.786,0.923387,1.499,0.922715,0.469348512085,0.653225806452,176.983448517,0.922715053763,-9999,-9999,344.33,0.960349,18.083,0.97043,3.15648,0.965726,88.8644,0.716398,158.358,-9999,10.6265,0.721102,18.9366,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200309,14.51,0.596528,324.251,156.967,0.0,332.366,0.0,5.796,0.596528,96.917,0.554861,1.828,0.555556,2.022,0.555556,0.539883708054,0.540277777778,122.406236248,0.539583333333,-9999,-9999,348.796,0.593056,14.824,0.596528,0.673674,0.557639,52.7571,0.589583,94.0144,-9999,15.5036,0.590278,27.6279,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200310,7.386,0.093414,228.694,105.662,0.0,293.652,0.0,3.688,0.093414,96.866,0.0658602,1.479,0.366935,1.977,0.0665323,-9999,-9999,-9999,-9999,-9999,-9999,357.394,0.0900538,7.684,0.394489,-3.45283,0.393817,12.2803,0.09207,-9999,-9999,37.6919,0.09207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200311,-1.23,0.327778,150.218,57.595,0.0,253.525,0.0,1.645,0.327778,97.037,0.0,1.322,0.572222,2.438,0.220833,-9999,-9999,-9999,-9999,-9999,-9999,356.583,0.0,2.263,0.679167,-7.36729,0.665278,2.15368,0.0,-9999,-9999,8.55712,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200312,-4.316,0.160618,113.757,47.068,0.000672043,240.307,0.0,1.279,0.160618,97.1,0.0510753,0.511,0.834005,2.038,0.106183,-9999,-9999,-9999,-9999,-9999,-9999,351.081,0.0732527,0.661,0.936828,-4.9708,0.921371,0.546266,0.075941,-9999,-9999,9.41675,0.075941,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200401,-13.193,0.0,130.812,57.13,0.652554,202.483,0.0,0.939,0.0,97.444,0.0,0.905,0.0,1.919,0.0,-9999,-9999,-9999,-9999,-9999,-9999,351.078,0.0,-9999,-9999,-4.51876,0.000672043,0.20278,0.0,-9999,-9999,11.6952,0.0,-9999,-9999,0.227272,0.0,-9999,0.0611262,0.259475,0.379991,0.0,0.0,0.0,0.017937,0.0,1.04609e-08,0.0299968,-0.204379,-0.280517,-0.204379,-0.061126,0.507823,0.507424,0.513083,0.515027,0.725519,0.722325,0.72552,0.727557,-9999,-9999
200402,-5.67,0.0,195.717,97.77,0.597701,234.203,0.0,1.513,0.0,97.47,0.0,0.977,0.0,1.892,0.0,-9999,-9999,-9999,-9999,-9999,-9999,350.848,0.0,-9999,-9999,-4.50611,0.0,9.70482,0.0,-9999,-9999,60.04,0.0,-9999,-9999,0.302059,0.0,-9999,0.29133,0.32087,0.431517,0.0,0.0,0.0,0.0441439,7.90221e-08,1.92337e-07,0.0703308,-0.318912,-0.32341,-0.291329,-0.0884343,0.67588,0.675349,0.682881,0.685468,0.982891,0.979007,0.982892,0.984872,-9999,-9999
200403,-0.523,0.0201613,289.285,140.827,0.532258,255.698,0.0,2.068,0.0201613,97.21,0.0,1.25,0.658602,2.124,0.0,-9999,-9999,-9999,-9999,-9999,-9999,349.296,0.0201613,-9999,-9999,-4.50545,0.031586,16.6133,0.020161,-9999,0.415134,88.7389,0.020161,-9999,0.76313,0.315804,0.0,0.027571,0.162468,0.18781,0.419485,0.0,0.0,0.0,0.0717424,2.68497e-07,5.30718e-07,0.11107,-0.112845,-0.193991,-0.175728,0.122507,0.778912,0.7783,0.78698,0.789962,1.23058,1.22601,1.23059,1.23257,-9999,-9999
200404,4.901,0.903472,384.372,208.879,0.4625,274.305,0.0,3.938,0.903472,97.268,0.820139,3.31,1.0,2.329,0.786806,0.567594793175,0.738194444444,139.933928822,0.820138888889,-9999,-9999,347.559,0.852778,-9999,-9999,-9999,1.0,19.2576,0.859722,-9999,0.713328,89.144,0.869444,-9999,1.40986,0.0887134,0.75625,0.0242774,0.0291985,0.0934652,0.121456,0.736806,0.715972,0.706944,0.907321,0.930663,0.976059,1.07006,0.957177,0.909419,0.933138,0.955882,0.877685,0.876996,0.886776,0.890136,1.56179,1.55642,1.56179,1.56354,-9999,-9999
200405,9.174,0.998656,455.083,218.529,0.617608,311.251,0.0,4.439,0.998656,97.159,0.997312,3.361,1.0,2.568,0.956989,0.591729988631,0.770833333333,153.505423518,0.996639784946,-9999,-9999,345.504,0.97379,-9999,-9999,-9999,1.0,29.3787,0.919355,-9999,0.932516,82.4492,0.926747,-9999,1.23457,0.1233,0.859543,0.049286,0.0870995,0.108038,0.116169,0.880376,0.872984,0.866263,1.91781,1.78623,1.91799,1.99378,1.76954,1.75118,1.80173,1.87797,0.818485,0.843331,0.93616,0.983932,1.80324,1.65568,1.77153,1.80318,-9999,-9999
200406,14.21,0.999306,485.703,259.016,1.0,339.222,0.0,6.397,0.999306,97.199,0.761806,1.283,0.998611,2.006,0.755556,-9999,-9999,214.063727232,0.732638888889,498.101448611,1.0,336.292,0.998611,-9999,-9999,-9999,1.0,70.977,0.853472,-9999,0.919097,43.3571,0.851389,-9999,0.996284,-6.55332,0.813194,0.084472,-6.67755,-6.64182,-6.5929,0.793056,0.822917,0.83125,2.08461,2.04777,2.05698,2.08051,8.69206,8.64528,8.717,8.72945,1.73653,1.72354,1.90026,2.14556,8.30714,7.70739,7.90864,8.13187,-9999,-9999
200407,18.361,1.0,468.75,260.954,1.0,357.264,0.0,7.024,1.0,97.269,0.999328,0.906,1.0,1.469,0.977151,0.471868745749,0.927419354839,197.962213495,0.999327956989,501.833963038,1.0,322.815,0.99328,-9999,-9999,-9999,1.0,96.16,0.993952,-9999,1.19923,24.0054,0.995296,-9999,0.889377,-8.10029,0.961694,0.104501,-8.16395,-8.11281,-8.00415,0.969758,0.953629,0.943548,3.10037,3.05081,3.27565,3.40323,11.5489,11.1861,11.2871,11.4355,1.83954,1.64579,2.08622,2.61209,11.1379,10.8354,10.9726,11.3102,-9999,-9999
200408,16.333,1.0,408.508,196.237,1.0,338.666,0.0,5.366,1.0,97.26,0.829301,3.09,1.0,1.575,0.829301,0.494879588407,0.924059139785,166.611933649,0.828629032258,377.250068634,0.999327956989,322.958,0.991263,-9999,-9999,-9999,1.0,71.8983,1.0,-9999,0.969011,19.2759,1.0,-9999,0.718719,-5.9823,0.954973,0.101129,-5.95819,-5.92273,-5.66105,0.974462,0.977151,0.924059,2.54515,2.44811,2.54515,3.10389,8.65793,8.39459,8.52457,8.76232,2.14187,1.76324,3.19299,3.51037,6.92501,6.44839,7.5629,7.93803,-9999,-9999
200409,16.47,1.0,321.131,164.765,1.0,346.634,0.0,5.217,1.0,97.393,0.94375,2.373,1.0,1.975,0.930556,0.60628031442,0.930555555556,106.642684524,0.933333333333,316.855313194,1.0,327.313,0.998611,-9999,-9999,-9999,1.0,59.3775,1.0,-9999,0.865484,2.38062,1.0,-9999,0.764357,-5.63219,0.992361,0.103468,-5.66737,-5.62872,-5.56341,0.991667,0.991667,0.99375,0.858639,0.762799,0.820849,0.851959,6.51434,6.41405,6.4295,6.453,1.46685,0.772044,1.20902,1.55003,5.38638,4.85068,5.38638,5.84564,-9999,-9999
200410,8.285,1.0,225.698,88.28,0.997312,303.687,0.0,3.554,1.0,97.036,0.737903,2.597,0.995968,2.049,0.715054,-9999,-9999,52.1625040288,0.737903225806,168.239449981,0.995967741935,345.188,1.0,-9999,-9999,-9999,1.0,32.0867,0.872312,-9999,0.646108,13.5191,0.873656,-9999,0.851617,-1.53168,0.84543,0.080343,-1.57643,-1.52363,-1.51372,0.846102,0.84543,0.84543,0.422079,0.420644,0.48254,0.500385,2.22888,1.94254,1.96778,2.07681,2.45072,1.83377,2.18556,2.48631,1.45343,1.2339,1.28857,1.39711,-9999,-9999
200411,1.82,1.0,148.25,68.275,1.0,254.883,0.0,2.54,1.0,97.535,0.936111,0.747,1.0,2.716,0.879861,0.57972710133,0.55,16.2093139881,0.933333333333,131.264180556,1.0,344.044,1.0,-9999,-9999,-9999,1.0,7.50334,0.911111,-9999,0.318039,21.22,0.921528,-9999,0.702343,-0.100218,0.865972,0.0189369,-0.102732,-0.0938701,-0.0699363,0.8625,0.870139,0.846528,0.26135,0.245677,0.26135,0.275059,0.334404,0.341044,0.354825,0.381875,0.612716,0.615728,0.67935,0.930806,0.639182,0.545549,0.559312,0.721406,-9999,-9999
200412,-8.565,1.0,113.434,34.594,1.0,227.282,0.0,0.552,1.0,97.236,0.938172,1.261,1.0,2.962,0.899866,-9999,-9999,9.33397934453,0.932123655914,66.4781740591,1.0,348.35,1.0,-9999,-9999,-9999,1.0,7.37862,0.391801,-9999,0.403483,7.41543,0.391801,-9999,0.622549,-0.254332,0.391801,0.0331482,-0.256817,-0.252577,-0.241852,0.391801,0.391801,0.391801,0.0568285,0.0513487,0.0569906,0.0800016,0.308587,0.303265,0.309499,0.315486,0.154014,0.115011,0.140892,0.154014,0.0717434,0.0717434,0.0751658,0.0794141,-9999,-9999
