TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200504,4.372,1.0,389.597,192.626,1.0,288.014,0.36875,2.738,1.0,86.998,0.0,1.524,1.0,3.568,1.0,0.571469823329,0.969444444444,107.387576389,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.476,0.999306,6.153,1.0,32.061,1.0,1.64038,1.0,42.227,1.0,49.4861,0.69622,48.0082,1.0,56.2611,1.08197,-2.72407,0.947222,0.0428266,-2.74375,-2.71793,-2.71201,0.984722,0.943056,0.940278,2.32041,2.26126,2.28476,2.313,5.06401,4.97826,4.99928,5.01504,2.41405,2.2219,2.28325,2.41024,5.16948,5.0554,5.08526,5.16948,-9999,-9999
200505,8.739,1.0,456.611,236.923,1.0,306.033,1.0,4.02,1.0,86.937,0.0,3.966,1.0,3.485,1.0,0.577840282643,0.929435483871,151.874600134,1.0,-9999,-9999,-9999,-9999,-9999,-9999,28.9927916717,0.887096774194,363.403361012,0.887768817204,383.079,0.999328,11.258,1.0,32.312,1.0,2.36121,1.0,67.7172,0.999328,81.788,0.908051,55.9801,1.0,67.612,1.08963,-3.15381,0.942204,0.0578258,-3.22529,-3.13947,-3.07208,0.94422,0.953629,0.96707,4.09529,4.01547,4.10747,4.29877,7.33473,7.16318,7.23314,7.35072,4.11062,3.76413,4.14903,4.33037,7.00753,6.8974,7.07482,7.16472,-9999,-9999
200506,10.41,1.0,486.056,302.295,1.0,292.09,1.0,5.51,1.0,86.936,0.0,0.652,1.0,3.617,1.0,0.602475427202,0.992361111111,186.211604167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,37.3900574468,0.999305555556,371.105356383,0.999305555556,373.712,1.0,13.444,1.0,22.474,1.0,1.76207,1.0,73.3206,1.0,81.5401,0.89083,92.5358,1.0,102.909,1.18852,-2.81309,0.967361,0.0450264,-2.81694,-2.80611,-2.79621,0.971528,0.969444,0.969444,5.93844,5.89159,5.92682,5.94133,8.74456,8.68777,8.72343,8.74684,6.76989,6.26348,6.44561,6.60736,9.30836,8.98873,9.13894,9.25958,-9999,-9999
200507,18.553,1.0,471.756,337.247,1.0,309.926,0.99664,13.587,1.0,87.218,0.0,0.033,1.0,3.527,1.0,0.54704057627,0.989919354839,194.220028898,1.0,-9999,-9999,-9999,-9999,-9999,-9999,40.8776242979,0.922043010753,411.531397299,0.922043010753,368.369,1.0,20.848,1.0,11.529,1.0,4.44551,1.0,70.7486,0.999328,78.2449,0.896519,100.871,1.0,111.559,1.22878,0.100221,0.917339,0.042818,0.0447445,0.0663694,0.0777868,0.910618,0.919355,0.918683,8.13406,8.13406,8.20316,8.31992,8.10368,8.07616,8.14142,8.26826,7.56689,7.41386,7.52949,7.56518,7.42985,7.21184,7.31881,7.40358,-9999,-9999
200508,18.793,1.0,416.881,296.345,1.0,303.564,0.876344,14.984,1.0,87.222,0.0,0.0,1.0,3.288,1.0,0.501433276511,0.991935483871,153.415793683,1.0,-9999,-9999,-9999,-9999,-9999,-9999,35.7891666667,0.677419354839,405.888363095,0.677419354839,363.943,1.0,21.378,1.0,9.68,1.0,3.38671,1.0,26.1481,0.998656,27.2556,0.579022,117.723,1.0,122.709,1.28331,0.586599,0.912634,0.0276158,0.55153,0.587195,0.595927,0.936156,0.893145,0.908602,5.00476,4.94085,4.97117,5.00265,4.40811,4.3636,4.38652,4.41741,5.089,5.09472,5.17891,5.35083,4.4704,4.50307,4.60791,4.64923,-9999,-9999
200509,12.839,1.0,334.899,216.374,1.0,287.015,1.0,8.35,1.0,87.23,0.0,0.017,1.0,3.366,1.0,0.507800198419,0.991666666667,96.7627145833,1.0,-9999,-9999,-9999,-9999,-9999,-9999,29.0363609486,0.997916666667,377.544118351,0.997916666667,370.774,0.998611,12.993,1.0,9.601,1.0,0.838619,1.0,13.0916,0.997222,13.4569,0.414521,80.3797,1.0,82.6226,1.20855,-0.719796,0.871528,0.0279136,-0.824457,-0.720092,-0.695065,0.850694,0.876389,0.884028,2.57006,2.57006,2.65066,2.67364,3.35009,3.36488,3.37641,3.39414,3.28485,3.28021,3.30726,3.44531,3.50906,3.58078,3.64894,3.77699,-9999,-9999
200510,8.1,1.0,242.79,127.861,1.0,288.137,1.0,3.89,1.0,87.128,0.0,0.574,1.0,3.317,1.0,0.477299078489,0.976478494624,46.2105584677,1.0,-9999,-9999,-9999,-9999,-9999,-9999,18.2651611902,0.998655913978,351.491039236,0.998655913978,378.981,1.0,6.913,1.0,13.15,1.0,-2.37844,1.0,28.075,1.0,30.0847,0.573271,17.2683,1.0,18.5043,0.947408,-0.543942,0.923387,0.0341046,-0.543683,-0.538986,-0.517792,0.918011,0.916667,0.880376,3.33219,3.29402,3.33219,3.35541,3.8603,3.83313,3.85638,3.87486,5.06388,4.01897,4.64221,4.74912,4.92912,4.60047,4.74647,4.80109,-9999,-9999
200511,0.9,1.0,165.655,77.594,1.0,266.962,1.0,1.458,1.0,87.241,0.277778,3.539,1.0,3.59,1.0,0.547345447569,0.870138888889,13.9265298611,1.0,-9999,-9999,-9999,-9999,-9999,-9999,14.0478790485,0.998611111111,316.563999261,0.998611111111,385.501,0.995833,0.889,1.0,23.519,1.0,-3.76868,1.0,22.881,0.998611,24.5188,0.638603,-15.3853,0.997917,-16.4866,1.11848,-0.24184,0.91875,0.0324127,-0.264594,-0.256445,-0.251078,0.926389,0.91875,0.91875,1.64848,1.65364,1.65967,1.68718,1.88773,1.89894,1.9143,1.97084,2.13109,2.13109,2.17736,2.2148,2.11846,2.11845,2.14022,2.22079,-9999,-9999
200512,-1.581,1.0,129.258,49.0,1.0,268.67,1.0,1.367,1.0,86.967,1.0,6.678,1.0,2.756,1.0,0.446060866034,0.779569892473,1.40000403226,1.0,-9999,-9999,-9999,-9999,-9999,-9999,12.8124174245,0.997983870968,303.48902049,0.997983870968,386.824,0.981183,0.413,1.0,29.748,1.0,-2.2741,1.0,18.4374,0.982527,17.7779,0.673556,-23.943,0.983199,-23.0865,1.04861,0.859306,0.850806,0.0376006,0.808881,0.846304,0.860354,0.750672,0.843414,0.850134,0.633505,0.633505,0.638844,0.652837,-0.214095,-0.213585,-0.1986,-0.151476,2.7466,2.49473,2.73703,2.75003,0.791458,0.692116,0.787405,0.791717,-9999,-9999
200601,0.846,1.0,146.422,51.973,1.0,278.17,1.0,1.422,1.0,86.927,0.0,5.026,0.99664,4.199,0.997984,-9999,-9999,-0.14784811828,1.0,-9999,-9999,-9999,-9999,-9999,-9999,12.5319079301,1.0,316.411512097,1.0,384.281,0.160618,0.359,1.0,37.659,1.0,-1.8317,1.0,37.9621,0.163306,36.6041,1.23115,-63.245,0.176075,-60.9826,1.84833,0.338319,0.0739247,0.414041,0.255931,0.287636,0.343545,0.0759409,0.0759409,0.0712366,9.37997e-07,4.31688e-07,4.6586e-07,5.85812e-07,-0.322515,-0.344718,-0.290899,-0.268598,2.80831,2.80873,2.96919,3.39628,2.60552,2.48941,2.56918,2.59433,-9999,-9999
200602,-1.276,1.0,209.338,111.342,0.0669643,248.631,0.0654762,1.881,1.0,87.33,0.18006,1.306,1.0,3.61,1.0,-9999,-9999,30.7636949405,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.065,0.137649,0.101,1.0,36.83,1.0,-1.75934,1.0,15.6084,0.137649,20.158,-9999,0.106015,0.151042,0.136916,-9999,-1.60711,0.0238095,-9999,-1.63732,-1.61192,-1.581,0.0238095,0.0297619,0.0200893,0.245428,0.234338,0.237887,0.250994,1.88217,1.82742,1.84733,1.87468,2.45772,2.4581,2.61116,3.03178,4.43766,4.25002,4.37661,4.41893,-9999,-9999
200603,-0.013,1.0,298.589,145.307,0.0,266.684,0.0,1.978,0.987903,86.446,0.0,0.737,1.0,3.595,1.0,-9999,-9999,62.3467163978,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.043,0.0,0.162,1.0,37.067,1.0,-1.18176,1.0,23.9345,0.0,28.8312,-9999,49.1629,0.0,59.221,-9999,-3.12747,0.0,-9999,-3.08622,-3.04038,-2.97216,0.0,0.0,0.0,1.03853,1.00586,1.0117,1.05649,4.07891,4.00503,4.0516,4.09792,2.62126,2.62166,2.7853,3.22627,5.42659,5.19994,5.35218,5.40379,-9999,-9999
200604,4.728,1.0,389.597,223.649,0.807639,272.747,0.806944,3.403,0.980556,86.869,0.0201389,2.049,1.0,3.496,1.0,-9999,-9999,121.585215278,1.0,-9999,-9999,-9999,-9999,-9999,-9999,30.3737534722,0.8,342.410763889,0.8,378.843,0.223611,4.944,1.0,35.101,1.0,2.39614,1.0,36.7339,0.222222,43.5772,0.983976,77.1975,0.222917,91.5789,1.9988,-2.5181,0.182639,0.110757,-2.52138,-2.5189,-2.26078,0.181944,0.181944,0.191667,2.27423,2.24684,2.35048,2.50991,4.79348,4.76805,4.81779,4.86947,3.81029,3.81087,3.92797,4.22433,7.01846,6.71662,6.92454,6.98719,-9999,-9999
200605,9.894,1.0,456.611,270.476,0.262769,279.32,0.260753,6.473,0.766129,87.142,0.0826613,1.245,1.0,3.302,0.83871,-9999,-9999,169.037592882,0.774193548387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,376.747,0.171371,11.548,1.0,27.686,1.0,2.80639,1.0,54.8512,0.169355,63.0648,0.843519,99.9071,0.170699,114.868,1.53405,-2.5886,0.118952,0.0625434,-2.59089,-2.57021,-2.39103,0.118952,0.11828,0.122312,3.74394,3.67117,3.94373,4.15489,6.31414,6.26329,6.52068,6.5523,5.31305,5.31152,5.31939,5.35742,7.64984,7.185,7.55273,7.60453,-9999,-9999
200606,13.986,1.0,486.056,294.216,1.0,295.925,0.933333,8.373,1.0,87.274,0.865972,2.167,1.0,3.081,0.933333,0.513269740546,0.854166666667,178.188963889,1.0,-9999,-9999,-9999,-9999,-9999,-9999,35.1411728723,0.999305555556,376.211256109,0.721527777778,374.057,0.986806,15.223,1.0,24.212,1.0,3.66132,1.0,80.473,0.986806,92.5234,0.848252,71.0326,0.986806,81.6693,1.08778,-1.75906,0.959028,0.0423659,-1.78344,-1.76317,-1.72804,0.960417,0.955556,0.963889,5.59849,5.48765,5.85812,5.89353,7.36963,7.36963,7.62009,7.63955,6.78206,5.23074,5.57822,5.86319,7.76488,6.77566,7.00726,7.31104,-9999,-9999
200607,19.342,1.0,471.756,323.896,1.0,302.38,0.0,14.401,0.156586,87.26,1.0,0.385,0.998656,2.724,0.438844,0.529723833219,0.995967741935,185.713309812,1.0,-9999,-9999,-9999,-9999,-9999,-9999,37.9582143817,1.0,-9999,-9999,343.887,1.0,20.57,1.0,12.711,1.0,4.06829,1.0,105.784,1.0,110.782,1.57088,67.6658,1.0,70.8628,1.39136,-1.10026,1.0,0.0894911,-1.24138,-1.10135,-1.02679,1.0,1.0,1.0,6.07448,6.07448,6.26451,6.37305,7.20913,7.20384,7.29792,7.48499,5.66699,5.32095,5.52879,5.75786,6.25956,6.03299,6.14416,6.28978,-9999,-9999
200608,17.528,1.0,416.881,284.997,0.997312,295.017,0.727151,13.171,0.729839,87.171,0.995296,0.066,0.994624,2.788,0.992608,0.454403823081,0.975134408602,152.639518817,0.995967741935,-9999,-9999,-9999,-9999,-9999,-9999,34.7781408039,0.565188172043,401.093402441,0.506048387097,364.469,0.995968,19.625,1.0,10.549,1.0,3.16926,1.0,45.8738,0.995968,51.7826,0.570503,87.1311,0.995968,98.3541,1.26474,-1.50938,0.956317,0.0433415,-1.73365,-1.50938,-1.34173,0.956989,0.956317,0.962366,4.63301,4.53565,4.77937,4.79943,6.26947,6.18045,6.26482,6.38185,4.88834,4.70135,4.80698,5.1072,5.80836,5.67965,5.84816,6.10461,-9999,-9999
200609,14.975,1.0,334.899,220.405,1.0,289.691,1.0,12.024,1.0,87.176,1.0,0.059,1.0,3.014,0.997917,0.464899833106,0.990277777778,92.9487541667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,29.0067798611,1.0,385.6834375,1.0,366.93,1.0,13.453,1.0,10.235,1.0,1.21877,1.0,19.9526,1.0,20.7955,0.464349,68.0591,1.0,70.9344,1.12986,-2.28558,0.925,0.0494167,-2.39998,-2.28558,-2.00153,0.902778,0.925,0.956944,1.99969,1.92031,2.13909,2.28908,4.34386,4.29524,4.32662,4.42877,3.47027,2.93396,3.07988,3.44073,4.62893,4.26113,4.35946,4.73525,-9999,-9999
200610,7.917,1.0,242.79,143.085,1.0,266.355,1.0,5.157,1.0,87.192,1.0,0.909,1.0,2.893,0.999328,0.422289118734,0.983870967742,39.033671371,1.0,-9999,-9999,-9999,-9999,-9999,-9999,20.6185530914,1.0,347.364583333,1.0,373.56,0.995296,5.735,1.0,11.164,1.0,-2.11834,1.0,18.3966,0.995296,16.7421,0.483617,26.1349,0.995968,23.7846,1.01148,-2.1043,0.844758,0.0479689,-2.16866,-2.1043,-1.82922,0.851478,0.844758,0.854839,1.41923,1.37851,1.42594,1.48678,3.53163,3.30531,3.48601,3.54692,3.18187,2.74681,2.91544,3.04884,4.2856,4.09241,4.23299,4.29267,-9999,-9999
200611,1.82,1.0,165.655,63.699,1.0,285.136,1.0,1.397,1.0,86.778,1.0,4.614,1.0,4.675,0.998611,0.669765474157,0.860416666667,13.3544479167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,11.3720284427,0.999305555556,322.933554965,0.999305555556,376.444,0.994444,2.538,1.0,22.664,1.0,-2.52205,1.0,36.9664,0.995833,34.643,0.677195,-44.2955,0.999306,-41.5115,1.16994,-1.35898,0.949306,0.0427668,-1.42946,-1.35898,-1.29003,0.942361,0.949306,0.957639,0.708788,0.7122,0.745883,0.785904,2.09303,2.0751,2.09785,2.12973,1.01337,0.968967,1.15321,1.28407,2.42558,2.29607,2.43494,2.57357,-9999,-9999
200612,0.003,1.0,129.258,56.274,1.0,258.814,1.0,1.829,1.0,87.239,1.0,5.334,1.0,3.039,0.999328,0.440127456948,0.88373655914,-7.66047983871,1.0,-9999,-9999,-9999,-9999,-9999,-9999,11.4703891129,1.0,309.450221774,1.0,380.733,0.993952,0.118,1.0,31.312,1.0,-2.63327,1.0,11.3741,0.992608,10.9672,0.504055,-17.1485,0.994624,-16.5351,1.04397,-1.35533,0.75336,0.0585696,-1.81971,-1.35533,-1.02555,0.649194,0.75336,0.817204,0.598474,0.208817,0.60466,0.691019,2.06874,1.7171,1.98268,2.06874,0.50776,0.121159,0.27914,0.603861,2.01498,1.46534,1.48167,2.04268,-9999,-9999
200701,-1.758,1.0,146.422,69.555,1.0,250.076,1.0,2.27,1.0,87.502,0.862903,1.204,0.863575,3.345,0.844086,0.49450036418,0.807123655914,-3.81750848765,0.856182795699,-9999,-9999,-9999,-9999,-9999,-9999,14.2870436847,0.856182795699,304.253414767,0.856182795699,379.76,1.0,-0.225,1.0,31.217,1.0,-1.88133,1.0,15.1425,1.0,14.6008,0.455801,-16.4247,1.0,-15.8372,0.95034,-1.07754,0.883737,0.0315382,-1.29823,-1.07821,-0.970122,0.78629,0.883065,0.879704,0.169229,0.0594612,0.294132,0.347129,1.27598,1.30863,1.32625,1.37167,0.0848799,0.0784428,0.0848799,1.09128,0.921495,0.889994,0.921495,2.20009,-9999,-9999
200702,1.542,1.0,209.338,87.101,1.0,273.345,1.0,2.076,1.0,86.857,0.911458,0.927,0.911458,3.814,0.904018,0.553612779275,0.834077380952,23.23876,0.892857142857,-9999,-9999,-9999,-9999,-9999,-9999,16.162815,0.892857142857,319.9610925,0.892857142857,378.027,0.999256,-0.087,1.0,30.457,1.0,-0.552168,1.0,19.9068,1.0,25.7092,0.541242,-12.0115,1.0,-15.5126,1.03929,-1.41903,0.888393,0.0230932,-1.48513,-1.41903,-1.32615,0.90253,0.888393,0.892113,0.00488686,8.0609e-07,0.00488686,0.0429467,1.43245,1.35887,1.42386,1.4848,2.12111,1.12686,1.5453,2.12093,2.40368,1.81212,2.40368,2.487,-9999,-9999
200703,5.113,1.0,298.589,169.369,1.0,271.379,1.0,3.414,1.0,87.222,1.0,0.844,1.0,3.856,1.0,0.616703658015,0.979838709677,79.5782278226,1.0,-9999,-9999,-9999,-9999,-9999,-9999,23.5086969086,1.0,337.661639785,1.0,377.598,1.0,2.706,1.0,31.609,1.0,1.21575,1.0,36.6912,1.0,47.3859,0.577805,23.9853,1.0,30.9766,1.02198,-3.07917,0.932796,0.0355834,-3.16504,-3.07917,-2.96503,0.928763,0.932796,0.945565,0.541472,0.504857,0.553988,0.632142,3.64997,3.59539,3.62727,3.66325,1.64726,1.27093,1.35067,1.69674,4.36099,4.20021,4.36099,4.44535,-9999,-9999
200704,4.506,1.0,389.597,225.478,1.0,268.386,1.0,3.171,1.0,87.002,1.0,0.999,1.0,3.311,0.999306,0.569759069828,0.979861111111,126.631740278,1.0,-9999,-9999,-9999,-9999,-9999,-9999,28.50714375,1.0,338.726020833,1.0,377.277,1.0,6.032,1.0,29.011,1.0,1.03777,1.0,52.5526,1.0,58.7379,0.901516,59.816,1.0,66.8561,1.36365,-3.64943,0.963889,0.0429937,-3.75906,-3.64903,-3.5905,0.938889,0.963889,0.978472,1.03493,1.00141,1.02855,1.04783,4.72357,4.61099,4.69585,4.73636,2.30131,2.1068,2.26554,2.37677,5.61959,5.4162,5.64052,5.84996,-9999,-9999
200705,10.154,1.0,456.611,294.773,1.0,282.385,1.0,6.541,1.0,87.127,1.0,0.639,1.0,3.056,1.0,0.52911356606,0.983870967742,173.750538978,1.0,-9999,-9999,-9999,-9999,-9999,-9999,36.0936357527,1.0,367.313420699,1.0,373.511,0.997312,11.501,1.0,22.514,1.0,2.07988,1.0,62.6263,0.997984,72.0017,0.78657,86.4999,0.998656,99.4494,1.22001,-4.12868,0.906586,0.0521186,-4.37593,-4.12813,-3.94659,0.887769,0.902554,0.924059,3.09964,3.02039,3.13305,3.15127,7.28727,7.06882,7.22334,7.37572,3.0513,2.74466,2.93657,3.05902,7.04635,6.94563,7.03138,7.11834,-9999,-9999
200706,12.25,1.0,486.056,311.06,1.0,295.979,1.0,6.914,1.0,87.061,1.0,0.965,1.0,3.636,1.0,0.649168387681,0.998611111111,189.390765972,1.0,-9999,-9999,-9999,-9999,-9999,-9999,37.31710625,1.0,380.330555556,1.0,371.261,1.0,15.079,1.0,14.084,1.0,2.47225,1.0,74.7168,0.999306,86.4123,0.873185,86.9496,1.0,100.56,1.17659,-3.93584,0.959722,0.0521627,-4.06004,-3.93584,-3.8394,0.954167,0.959722,0.965972,4.90678,4.84425,4.90449,4.96174,8.87006,8.78638,8.8394,8.91106,5.5862,5.52815,5.56228,5.59692,9.13287,9.09468,9.14622,9.22266,-9999,-9999
200707,18.915,1.0,471.756,304.52,1.0,322.922,0.975806,15.235,0.975806,87.167,0.545699,0.427,0.547043,2.717,0.546371,0.484940174591,0.510080645161,196.748077206,0.532930107527,-9999,-9999,-9999,-9999,-9999,-9999,39.7125617157,0.532930107527,423.58730049,0.532930107527,370.739,0.97379,20.716,1.0,10.519,1.0,4.48876,1.0,61.597,0.975134,71.3022,0.788937,80.7185,0.97379,93.4365,1.13293,0.977633,0.827957,0.0423052,0.933797,0.95741,0.967286,0.804435,0.828629,0.826613,7.29611,7.21977,7.26814,7.28095,6.31773,6.28623,6.30546,6.31773,6.65602,5.61721,6.35363,6.68554,6.59174,5.48787,6.11242,6.5473,-9999,-9999
200708,16.668,1.0,416.881,286.321,0.796371,302.019,0.836694,10.596,0.836694,87.027,0.750672,0.418,0.835349,2.98,0.832661,0.542091991034,0.818548387097,155.049301033,0.825940860215,-9999,-9999,-9999,-9999,-9999,-9999,35.4401995469,0.825940860215,400.085194242,0.825940860215,365.315,0.826613,19.044,1.0,9.895,1.0,2.37848,1.0,35.5223,0.825269,37.9836,0.687342,105.013,0.830645,112.289,1.17266,-1.28665,0.778226,0.0363817,-1.28665,-1.26096,-1.23653,0.778226,0.771505,0.772177,4.7524,4.65944,4.73183,4.74949,6.01336,5.93784,5.95632,5.99719,4.36284,4.34245,4.47712,4.76558,5.26088,5.23207,5.33969,5.45698,-9999,-9999
200709,12.737,1.0,334.899,212.643,1.0,286.058,1.0,8.521,1.0,87.122,0.318056,0.804,1.0,3.07,0.998611,0.519381224689,0.988194444444,94.4758388889,1.0,-9999,-9999,-9999,-9999,-9999,-9999,28.5251458333,1.0,375.6895625,1.0,368.388,0.581944,11.856,1.0,9.955,1.0,0.269162,1.0,21.3993,0.580556,20.9151,0.549196,75.7712,0.583333,74.0565,1.10108,-1.16333,0.484722,0.0578413,-1.36416,-1.17504,-1.1002,0.467361,0.484722,0.486806,2.96247,2.77712,2.97998,3.05515,4.20666,4.12067,4.14598,4.16018,2.97866,2.83134,2.92892,3.00171,3.70529,3.62833,3.66901,3.7005,-9999,-9999
200710,6.419,1.0,242.79,127.908,1.0,282.878,1.0,3.482,1.0,87.093,1.0,3.695,1.0,3.33,0.999328,0.529954101183,0.967741935484,50.1249348118,1.0,-9999,-9999,-9999,-9999,-9999,-9999,18.207250672,1.0,342.453044355,1.0,374.979,1.0,5.337,1.0,15.504,1.0,-2.40289,1.0,30.2726,1.0,37.0911,0.625302,12.5989,1.0,15.4367,0.992916,-1.95296,0.847446,0.0478136,-2.05651,-1.95296,-1.85451,0.836022,0.847446,0.860887,2.0637,2.00415,2.06961,2.20321,4.08947,4.03254,4.0523,4.07447,2.23255,2.03509,2.21458,2.2573,3.90636,3.80198,3.88976,3.92083,-9999,-9999
200711,3.619,1.0,165.655,75.122,1.0,280.733,0.866667,3.236,0.866667,87.314,0.642361,3.793,0.642361,3.086,0.642361,0.470515350494,0.578472222222,10.2974791667,0.633333333333,-9999,-9999,-9999,-9999,-9999,-9999,13.2414364035,0.633333333333,340.145767544,0.633333333333,375.208,0.851389,3.828,0.638889,20.093,1.0,-2.58553,0.638889,34.6513,0.857639,42.4562,0.692998,-25.0229,0.859028,-30.659,1.02766,-0.541266,0.676389,0.0389154,-0.69078,-0.555547,-0.513175,0.663194,0.656944,0.668056,1.69733,1.46791,1.57229,1.67504,2.2105,2.14361,2.20966,2.26256,1.40444,1.30306,1.3717,1.50674,2.2539,2.20844,2.2539,2.33682,-9999,-9999
200712,-1.075,1.0,129.258,48.321,1.0,266.899,0.870968,1.245,0.870968,87.046,0.657258,2.002,0.657258,4.159,0.656586,0.638347600551,0.59811827957,-3.4715625,0.645161290323,-9999,-9999,-9999,-9999,-9999,-9999,12.1612052083,0.645161290323,303.831344792,0.645161290323,374.553,0.860887,1.183,0.195565,25.343,1.0,-5.02706,0.0,21.8474,0.859543,21.0659,0.634811,-32.3221,0.866935,-31.1659,0.934711,-0.360811,0.801747,0.0218987,-0.416827,-0.362744,-0.308572,0.795699,0.802419,0.810484,0.549758,0.511428,0.5202,0.551651,0.918271,0.820001,0.872627,0.971833,0.947872,0.545775,0.606817,0.919767,1.18553,0.967635,1.18138,1.55993,-9999,-9999
200801,-2.638,1.0,146.422,66.87,1.0,256.278,0.152554,1.205,1.0,86.72,0.864247,2.065,0.864247,3.426,0.864247,0.609280059344,0.780913978495,9.29215144231,0.838709677419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.876,0.997312,0.728,1.0,33.483,1.0,-2.34751,0.0,24.3648,0.998656,23.9379,0.587057,-27.8929,1.0,-27.4042,0.993345,-0.853726,0.907258,0.0239661,-0.905309,-0.853726,-0.765478,0.906586,0.907258,0.93078,0.0695826,0.0694441,0.0825006,0.0877338,0.957225,0.817194,0.913428,0.970703,0.468224,0.474744,0.804727,0.930685,0.540794,0.404426,0.587235,0.622285,-9999,-9999
200802,1.654,1.0,210.781,117.443,1.0,265.692,0.0,2.813,0.910201,87.121,0.626437,0.41,0.626437,3.079,0.626437,0.650705008865,0.618534482759,24.3864641204,0.620689655172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.471,0.907328,1.704,1.0,34.336,1.0,-1.57755,0.0625,19.9238,0.907328,27.4789,0.595727,6.02676,0.907328,8.31211,1.0855,-1.06962,0.756466,0.0325215,-1.12573,-1.06711,-1.04153,0.757184,0.756466,0.761494,0.454572,0.439467,0.443768,0.448197,1.54325,1.48512,1.50393,1.56838,0.733066,0.615501,0.672705,1.4681,1.46841,1.33843,1.38166,1.60491,-9999,-9999
200803,0.197,1.0,301.737,169.895,1.0,266.803,0.0,2.439,0.994624,87.326,0.852151,0.794,0.852151,3.434,0.851478,0.679595721949,0.829301075269,79.8378229167,0.838709677419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.917,0.994624,0.489,1.0,36.158,1.0,-1.50472,0.994624,29.2484,0.994624,40.3393,0.605299,25.7591,0.993952,35.5269,1.13313,-2.46039,0.97043,0.0400434,-2.52433,-2.45852,-2.4314,0.961694,0.97043,0.971774,0.27473,0.259768,0.265025,0.272384,2.77913,2.67168,2.71703,2.78814,0.387699,0.312031,0.375555,0.637971,3.17335,2.61022,2.9045,3.17454,-9999,-9999
200804,1.99,1.0,392.274,228.142,1.0,264.977,0.0,2.92,1.0,87.181,0.149306,0.533,1.0,3.045,0.996528,0.651424176984,0.981944444444,124.914448611,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,376.6,0.999306,2.082,1.0,33.4,1.0,0.810277,1.0,39.0684,1.0,47.8046,0.63768,62.356,1.0,76.2996,1.04362,-2.86982,0.967361,0.0430921,-2.90958,-2.8629,-2.81721,0.963889,0.963889,0.971528,0.667327,0.627551,0.692516,0.706799,3.53022,3.51962,3.53825,3.55756,0.382569,0.295854,0.3449,0.431255,3.45839,3.37561,3.44692,3.47493,-9999,-9999
200805,8.876,1.0,458.226,244.566,1.0,285.14,0.0,4.806,1.0,87.193,1.0,1.95,1.0,2.983,0.999328,0.584335173103,0.931451612903,152.909951613,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.178,0.999328,10.392,1.0,28.856,1.0,3.59709,1.0,58.6625,0.997984,70.527,0.71244,65.6877,1.0,78.973,1.11152,-3.57215,0.959677,0.0469748,-3.60451,-3.57189,-3.41976,0.955645,0.959677,0.969086,3.46048,3.45697,3.48335,3.51334,7.06615,6.86799,7.038,7.12113,2.95183,2.76427,2.95183,3.01184,6.64284,6.44154,6.62147,6.68336,-9999,-9999
