TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200712,-28.465,0.0,0.0,0.001,0.0342742,212.121,0.0504032,0.005,0.0,101.834,0.0174731,0.568,0.0,3.731,0.0497312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,349.118,0.0,0.661,0.706,-9999,0.0336022,0.0336022,-9999,-3.18546,0.0336022,11.5636,0.0,10.9273,-9999,-0.0708834,0.0,-0.0669829,-9999,0.58832,0.0,-9999,0.548644,0.602407,0.614373,0.0,0.0,0.0,0.0184448,0.0139106,0.0173456,0.0194787,-0.580534,-0.595364,-0.586085,-0.536998,0.0574847,0.00351663,0.0121991,0.0716231,2.69404e-06,2.6501e-06,2.88861e-06,3.03737e-05,-9999,-9999
200801,-35.107,0.0,0.316104,0.246,0.0,190.767,0.0,0.0,0.0,101.557,0.0,0.128,0.0,4.031,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,348.625,0.0,0.675,0.72,-9999,0.0,0.0,-9999,-3.16425,0.0,4.10823,0.0,-9999,-9999,-1.27211,0.0,-9999,-9999,0.212291,0.0,-9999,0.161002,0.225662,0.275423,0.0,0.0,0.0,0.00185985,0.00222799,0.00273751,0.00418576,-0.197965,-0.279834,-0.236611,-0.190226,3.71712e-07,3.75896e-07,7.72017e-07,8.91969e-07,0.00197732,0.0,0.00180091,0.00274108,-9999,-9999
200802,-34.672,0.0,30.0475,12.875,0.0,192.601,0.0,0.0,0.0,101.564,0.0,0.122,0.0,3.649,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,349.048,0.0,-4.369,-4.325,-9999,0.0,0.0,-9999,-1.52079,0.0,0.309276,0.0,-9999,-9999,-2.64341,0.0,-9999,-9999,0.02186,0.0,-9999,-0.0893031,0.0354146,0.140532,0.0,0.0,0.0,0.00302881,0.00348619,0.00382683,0.00576268,0.00287587,-0.14346,-0.0595273,0.0291204,4.43642e-06,4.49382e-06,9.1196e-06,1.04756e-05,0.0741865,0.0,0.0657364,0.0819898,-9999,-9999
200803,-22.485,0.0,128.78,64.35,0.0,218.756,0.0,0.066,0.0,101.797,0.0,0.264,0.0,3.938,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,349.137,0.0,-9.792,-9.748,-9999,0.0,0.0,-9999,0.23868,0.0,0.300211,0.0,0.281511,-9999,-2.70696,0.0,-2.53835,-9999,0.0225185,0.0,-9999,-0.0825621,0.03563,0.142317,0.0,0.0,0.0,0.094168,0.0864838,0.0999673,0.123797,0.124731,-0.0589551,0.00173502,0.138441,0.00275165,0.00278731,0.0056433,0.00648427,0.242751,0.0,0.203943,0.240795,-9999,-9999
200804,-17.345,0.0,271.285,149.823,0.0,231.081,0.0,0.163,0.0,101.397,0.0,0.286,0.0,4.202,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,349.037,0.0,-9.794,-9.75,-9999,0.0,0.0,-9999,0.238654,0.0,0.309715,0.0,0.482182,-9999,-2.62,0.0,-4.07897,-9999,0.0222002,0.0,-9999,-0.0858202,0.0355259,0.141454,0.0,0.0,0.0,0.162131,0.144948,0.171079,0.207152,0.212092,0.000603292,0.0678204,0.223601,0.00605934,0.00613785,0.0124269,0.0142788,0.413926,0.0,0.333604,0.410839,-9999,-9999
200805,-3.258,0.958333,413.424,233.402,0.958333,265.907,0.956989,1.33,0.0,101.411,0.949597,0.39,0.00739247,3.853,0.949597,0.178296523755,0.711693548387,23.1206779057,0.949596774194,-9999,-9999,169.810780693,0.949596774194,302.571531144,0.949596774194,350.846,0.958333,-5.772,-5.739,-9999,0.956317,0.956317,-9999,1.82327,0.956989,4.76218,0.958333,7.63893,-9999,3.09321,0.958333,4.96176,-9999,-0.150465,0.945565,-9999,-0.187806,-0.147087,-0.10513,0.94086,0.945565,0.954301,0.349102,0.313893,0.352752,0.368694,0.533025,0.418297,0.476318,0.551693,0.261525,0.220916,0.238001,0.256339,0.383014,0.321826,0.364147,0.384713,-9999,-9999
200806,2.111,1.0,488.927,233.131,0.998611,283.092,0.997917,2.989,0.0,100.718,0.996528,1.647,0.0402778,4.759,0.996528,0.302386918279,0.911805555556,105.743049264,0.996527777778,-9999,-9999,72.8321717105,0.996527777778,337.878308337,0.996527777778,353.848,1.0,5.703,6.689,-9999,0.998611,0.997917,-9999,4.86089,0.997917,31.1205,1.0,49.9199,-9999,31.4518,1.0,50.4513,-9999,0.0378468,0.996528,-9999,0.0297778,0.0367171,0.0466179,0.996528,0.996528,0.997222,0.692263,0.695795,0.698444,0.700366,0.666363,0.650848,0.657164,0.66991,0.541114,0.387321,0.476613,0.558299,0.6366,0.629377,0.653798,0.716267,-9999,-9999
200807,8.379,0.997312,449.995,206.899,0.995968,308.732,0.99328,3.518,0.0,100.432,0.990591,2.621,0.0483871,4.517,0.992608,0.323675611465,0.754704301075,112.071579557,0.990591397849,-9999,-9999,37.3797331735,0.984543010753,367.621145308,0.98185483871,348.615,0.993952,11.093,12.815,-9999,0.997312,0.993952,-9999,4.38795,0.99328,42.3877,0.993952,55.2877,-9999,40.6835,0.997312,53.0649,-9999,-1.77044,0.991935,-9999,-1.78158,-1.77204,-1.76227,0.992608,0.992608,0.991935,1.38329,1.29373,1.34906,1.37371,3.10181,3.056,3.13262,3.15556,1.94085,1.78225,1.82306,1.83856,3.41487,3.33197,3.41487,3.46222,-9999,-9999
200808,11.756,1.0,320.536,186.318,0.992608,311.639,0.989919,4.315,0.0,100.677,1.0,0.756,0.0288978,3.437,1.0,0.261282256345,0.92876344086,93.1118452965,0.991935483871,-9999,-9999,38.7314343482,0.97311827957,380.174557545,0.973790322581,343.203,0.989919,13.172,14.623,-9999,1.0,0.988575,-9999,3.3602,0.989247,39.1069,0.988575,59.3395,-9999,19.9996,1.0,30.3468,-9999,-1.74816,0.987231,-9999,-1.76912,-1.76296,-1.75444,0.985887,0.987231,0.985887,2.67241,2.52718,2.68827,2.75125,4.44542,4.28562,4.44271,4.51508,2.35635,2.16779,2.42462,2.44562,4.03202,4.09367,4.15998,4.2165,-9999,-9999
200809,2.711,0.929861,175.694,62.541,0.776389,285.711,0.782639,1.06,0.0,101.057,0.838889,1.546,0.06875,3.118,0.9125,0.235091951071,0.842361111111,53.4436795432,0.831944444444,-9999,-9999,-9999,-9999,-9999,-9999,350.709,0.792361,5.035,6.405,-9999,0.840278,0.739583,-9999,0.396982,0.738194,11.7353,0.769444,17.8067,-9999,3.8738,0.924306,5.87797,-9999,0.346396,0.747222,-9999,0.331292,0.344263,0.348759,0.748611,0.747917,0.744444,1.04985,1.03483,1.05228,1.05958,0.709476,0.705272,0.7079,0.711129,0.825002,0.656123,0.688687,0.794293,0.412734,0.443297,0.462164,0.491936,-9999,-9999
200810,-9.201,0.0,58.8994,20.334,0.0,249.278,0.230511,0.438,0.0,101.204,0.0,0.198,0.0,3.212,0.451613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,351.974,0.0,4.158,5.054,-9999,0.0,0.0,-9999,0.2461,0.0,6.69277,0.0,8.77189,-9999,4.12364,0.0,5.40465,-9999,0.326235,0.0,-9999,0.326198,0.358537,0.439069,0.0,0.0,0.0,0.325649,0.336577,0.367992,0.380365,0.0638359,-0.045462,0.00934222,0.0144741,0.319046,0.0493859,0.141101,0.203115,0.0836468,0.0776095,0.0874691,0.0971264,-9999,-9999
200811,-23.986,0.0,3.91099,0.878,0.0,223.477,0.0,0.008,0.0,101.907,0.0,0.177,0.0,2.982,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,351.984,0.0,4.155,5.057,-9999,0.0,0.0,-9999,0.24813,0.0,6.71509,0.0,7.67786,-9999,4.08851,0.0,4.6747,-9999,0.326037,0.0,-9999,0.325999,0.358358,0.438754,0.0,0.0,0.0,0.0393766,0.0438896,0.0563928,0.0618846,-0.249001,-0.360025,-0.300637,-0.277419,0.0973353,0.00126336,0.0171862,0.0444603,0.00362802,0.00336536,0.00379431,0.00423297,-9999,-9999
200812,-31.573,0.0,0.0,0.0,0.0,205.784,0.0,0.0,0.0,101.214,0.0,0.644,0.0,4.151,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,351.959,0.0,-8.339,-8.784,-9999,0.0,0.0,-9999,-1.0831,0.0,6.71356,0.0,9.05683,-9999,4.09614,0.0,5.52584,-9999,0.326088,0.0,-9999,0.326045,0.358653,0.438778,0.0,0.0,0.0,0.0099221,0.0114362,0.0158489,0.0177709,-0.294301,-0.425275,-0.342408,-0.313423,0.0371552,0.000158653,0.00419287,0.0156326,0.0,0.0,0.0,0.0,-9999,-9999
200901,-32.574,0.0,0.316105,0.294,0.0,198.033,0.0,0.0,0.0,102.458,0.0,0.101,0.0,3.636,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,355.478,0.0,-15.51,-15.485,-9999,0.0,0.0,-9999,-1.74163,0.0,3.8413,0.0,-9999,-9999,1.77514,0.0,-9999,-9999,0.0875242,0.0,-9999,0.0793088,0.0948726,0.125392,0.0,0.0,0.0,6.46925e-05,0.0,5.21917e-05,0.00154114,-0.0819063,-0.171608,-0.0948726,-0.0799233,0.0383027,0.00167039,0.0153045,0.0281098,0.0,0.0,7.94417e-05,0.0155243,-9999,-9999
200902,-38.665,0.0,28.7612,14.449,0.0,187.117,0.0580357,0.0,0.0,102.517,0.0572917,0.117,0.0,3.279,0.0200893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,357.658,0.0,-15.504,-15.479,-9999,0.0565476,0.0565476,-9999,-1.73643,0.0580357,2.0868,0.0,3.2166,-9999,0.0967552,0.0,0.149139,-9999,-0.0246188,0.0,-9999,-0.0690941,-0.0249873,0.026929,0.0,0.0,0.0,1.99283e-06,0.0,1.66623e-06,5.14291e-05,0.029819,-0.023154,0.0332061,0.0784609,0.00946918,7.20354e-05,0.00131422,0.00685369,0.0,0.0,0.00390056,0.615244,-9999,-9999
200903,-25.702,0.0,124.618,64.315,0.791667,257.429,1.0,0.058,0.0,102.61,0.99664,0.156,0.0,2.599,0.581989,-9999,-9999,-19.4906651819,0.996639784946,-9999,-9999,65.3417031914,0.996639784946,182.158259596,0.996639784946,356.062,0.0,-14.948,-14.92,-9999,1.0,1.0,-9999,-1.20591,1.0,0.271703,0.0,0.369143,-9999,-3.54995,0.0,-4.82307,-9999,0.00428906,0.0,-9999,-0.144425,-0.0390736,0.0133994,0.0,0.0,0.0,0.00364441,0.0,0.00283181,0.0798343,0.0079905,-0.0137021,0.0389755,0.0816481,0.115668,0.0639741,0.0722316,0.0857843,0.0,0.0,0.0172749,2.05453,-9999,-9999
200904,-14.784,0.267361,266.363,196.722,1.0,219.952,1.0,0.192,0.0,101.352,1.0,0.331,0.000694444,3.622,0.984722,-9999,-9999,-2.37213365839,0.998611111111,-9999,-9999,153.847429125,0.988888888889,228.02415726,0.986111111111,357.583,0.243056,-11.704,-11.665,-9999,1.0,0.997917,-9999,-0.476889,0.997917,1.74577,0.238194,2.80035,-9999,0.307135,0.2625,0.492669,-9999,0.0630535,0.218056,-9999,-0.0394358,-0.00275543,0.0616273,0.211111,0.229167,0.227778,0.0109057,0.0,0.00843364,0.236388,-0.0413686,-0.0593541,0.00275546,0.0204544,0.230921,0.16319,0.176031,0.189666,0.0,0.0,0.0524876,4.44561,-9999,-9999
200905,-5.985,1.0,409.357,258.011,1.0,257.234,1.0,0.932,0.0,100.902,1.0,0.662,0.0,5.553,0.989247,0.220866932808,0.815188172043,0.193257392473,1.0,-9999,-9999,204.782382521,0.999327956989,288.542544413,0.998655913978,358.605,1.0,-6.45,-6.389,-9999,1.0,1.0,-9999,1.48086,1.0,4.55627,1.0,7.09347,-9999,4.13606,1.0,6.43926,-9999,0.171881,0.997984,-9999,0.161047,0.172901,0.189941,1.0,1.0,0.991263,0.599973,0.608443,0.643203,0.709415,0.484588,0.444659,0.46512,0.503293,0.219225,0.192771,0.215678,0.52621,0.0531718,0.0777412,0.0883762,5.59437,-9999,-9999
200906,5.78,1.0,488.226,221.098,1.0,239.011,1.0,3.436,0.0,100.89,1.0,1.684,0.0513889,4.479,0.999306,0.299109377297,0.923611111111,103.499544444,1.0,-9999,-9999,59.8886631944,1.0,360.481777083,1.0,363.959,1.0,7.346,8.312,-9999,1.0,1.0,-9999,5.83041,1.0,34.8068,1.0,54.1893,-9999,27.928,1.0,43.4799,-9999,0.141292,1.0,-9999,0.133613,0.140807,0.149072,1.0,1.0,1.0,1.93748,1.85291,1.93748,2.10905,2.03602,1.71651,1.78841,1.97596,0.627926,0.658098,0.738087,1.47427,0.561369,0.545806,0.633367,5.23,-9999,-9999
200907,7.281,1.0,453.011,189.979,0.998656,267.334,0.995296,2.967,0.0,100.863,0.994624,1.651,0.0443548,3.891,0.99328,0.284658655274,0.922043010753,107.387133212,0.995295698925,-9999,-9999,38.8311190157,0.954301075269,369.26193495,0.953629032258,348.676,0.995968,9.378,10.648,-9999,0.998656,0.995296,-9999,3.00862,0.994624,35.9819,0.995968,46.0359,-9999,40.2299,0.997312,51.471,-9999,-2.4459,0.99328,-9999,-2.46663,-2.45144,-2.42929,0.99328,0.99328,0.99328,1.68183,1.65251,1.97362,2.07223,4.53182,4.12196,4.37803,4.50538,1.18313,1.32952,1.59097,1.72922,3.96931,3.91755,4.27597,4.80009,-9999,-9999
200908,6.841,1.0,325.304,139.559,0.519489,258.457,0.519489,3.135,0.0,100.708,0.514785,1.382,0.063172,4.065,0.507392,0.308526373652,0.91935483871,44.8537368471,0.962365591398,-9999,-9999,45.349071366,0.821908602151,383.001827368,0.512768817204,346.591,0.88172,8.02,9.093,-9999,0.998656,0.903898,-9999,1.68089,0.903226,34.3607,0.855511,32.47,-9999,15.033,0.994624,14.2058,-9999,-1.18099,0.754032,-9999,-1.19626,-1.18761,-1.18194,0.788306,0.739919,0.735215,1.63291,1.58249,1.63113,1.65154,2.82657,2.7806,2.81682,2.8332,1.08915,1.03164,1.11334,1.48286,2.98443,2.72429,2.81244,2.9938,-9999,-9999
200909,2.539,0.879861,180.213,65.341,0.0,283.168,0.0,1.235,0.0,101.252,0.0,1.511,0.0590278,3.093,0.0,0.213297713608,0.759027777778,13.3913585191,0.75,-9999,-9999,-9999,-9999,-9999,-9999,354.078,0.490278,5.394,-9999,-9999,0.503472,-9999,-9999,0.834683,0.286111,11.0893,0.458333,10.4791,-9999,4.06216,0.875694,3.83864,-9999,0.53557,0.259028,-9999,0.48159,0.53409,0.542035,0.327083,0.292361,0.234722,0.871437,0.78312,0.88526,0.911006,0.362352,0.305684,0.353588,0.368926,0.433092,0.193244,0.647275,1.26118,1.54767,1.10553,1.36454,1.56991,-9999,-9999
200910,-9.491,0.0981183,61.9026,18.063,0.0,260.079,0.0,0.225,0.0,101.933,0.0,0.487,0.0,3.322,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,361.653,0.015457,-9999,-9999,-9999,-9999,-9999,-9999,0.912954,0.0,5.89465,0.012097,8.44822,-9999,-1.51981,0.089382,-2.1782,-9999,0.442128,0.00336022,-9999,0.300446,0.443124,0.50421,0.0114247,0.00336022,0.000672043,0.234977,0.234413,0.236795,0.340399,-0.208712,-0.270476,-0.201008,0.00850819,0.143305,0.0534289,0.226764,0.767134,0.578526,0.380998,0.478971,0.589932,-9999,-9999
200911,-24.465,0.0,4.55403,0.778,0.0,224.68,0.0,0.016,0.0,101.588,0.0,0.446,0.0,3.64,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,361.347,0.0,-9999,-9999,-9999,-9999,-9999,-9999,0.911375,0.0,5.86375,0.0,6.89491,-9999,-1.53884,0.0,-1.80946,-9999,0.445031,0.0,-9999,0.307974,0.445995,0.505018,0.0,0.0,0.0,0.0199646,0.0200506,0.0204683,0.0306241,-0.426185,-0.484826,-0.426185,-0.28552,0.015273,0.00484143,0.026666,0.230229,0.0354374,0.0208396,0.0268428,0.0364206,-9999,-9999
200912,-29.41,0.0,0.0,0.0,0.0,208.765,0.0,0.001,0.0,102.849,0.0,0.285,0.0,3.664,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,361.339,0.0,-9999,-9999,-9999,-9999,-9999,-9999,0.936815,0.641129,5.86761,0.0,-9999,-9999,-1.54598,0.0,-9999,-9999,0.442567,0.0,-9999,0.30686,0.4435,0.502976,0.0,0.0,0.0,0.0017434,0.00176912,0.00188122,0.0029528,-0.441786,-0.501095,-0.441786,-0.309108,0.00191925,0.000470986,0.0038469,0.0963224,0.0,0.0,0.0,0.0,-9999,-9999
201001,-32.99,0.0,0.316105,0.241,0.0,195.984,0.0,0.003,0.0,101.96,0.0,0.223,0.0,4.389,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,358.503,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.00912,0.0,-9999,-9999,-2.16893,0.0,-9999,-9999,0.2552,0.0,-9999,0.227816,0.265918,0.335879,0.0,0.0,0.0,0.0,0.0,0.0,0.00389138,-0.255537,-0.344052,-0.272174,-0.228213,0.00315234,0.000153118,0.00315234,0.00419028,0.0106811,0.0104833,0.0106811,0.0122904,-9999,-9999
201002,-33.001,0.0,28.7612,11.226,0.0,198.169,0.0,0.0,0.0,103.205,0.0,0.195,0.0,3.231,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,355.881,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.680877,0.0,0.853033,-9999,-2.94831,0.0,-3.69377,-9999,0.00179494,0.0,-9999,0.110367,0.150431,0.180692,0.0,0.0,0.0,0.0,0.0,0.0,0.00206284,-0.00179504,-0.180692,-0.150431,-0.0933629,0.00056259,5.18245e-06,0.00056259,0.000985967,0.404511,0.401496,0.404511,0.461681,-9999,-9999
201003,-27.674,0.0,124.618,62.894,0.0,206.099,0.0,0.008,0.0,101.764,0.0,0.27,0.0,4.13,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,355.96,0.0,-9999,-9999,-9999,-9999,-9999,-9999,10.2404,0.268145,0.685313,0.0,0.855777,-9999,-2.97598,0.0,-3.71622,-9999,0.00269445,0.0,-9999,0.110363,0.144209,0.174618,0.0,0.0,0.0,0.0,0.0,0.0,0.0101346,-0.00269455,-0.174618,-0.144209,-0.00269455,0.0115032,0.000605703,0.0115032,0.0144809,1.65729,1.65729,1.66795,1.8535,-9999,-9999
201004,-14.945,0.0236111,266.363,154.069,0.0256944,236.256,0.0,0.186,0.0,101.754,0.0180556,0.312,0.0,4.363,0.0180556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,355.896,0.0236111,-9999,-9999,-9999,-9999,-9999,-9999,10.2589,0.0,0.687838,0.023611,1.06555,-9999,-2.8956,0.023611,-4.48567,-9999,-0.00252863,0.00972222,-9999,0.109457,0.147102,0.177654,0.0236111,0.0,0.0,1.96015e-07,1.96015e-07,2.96184e-07,0.0458472,0.00252868,-0.177654,-0.147102,0.00252868,0.14038,0.0211989,0.14038,0.141788,3.0809,3.0809,3.12787,3.40345,-9999,-9999
201005,-4.488,0.999328,409.357,295.86,1.0,271.845,0.0,0.905,0.0,101.537,1.0,0.64,0.0,3.903,1.0,0.203057556354,0.625,-9999,-9999,-9999,-9999,213.427795699,1.0,-9999,-9999,360.785,0.999328,-9999,-9999,-9999,-9999,-9999,-9999,11.014,0.00873656,3.02652,0.999328,4.68848,-9999,-0.235618,0.999328,-0.365003,-9999,0.0948248,0.839382,-9999,0.115066,0.123225,0.134689,0.999328,0.971774,0.710349,8.39664e-07,8.39664e-07,9.32418e-07,0.0873618,-0.0948241,-0.134688,-0.13052,-0.0358631,0.412628,0.0944067,0.318957,0.379987,5.02726,5.02726,5.12591,5.52022,-9999,-9999
201006,5.073,1.0,488.226,218.796,0.997222,307.019,0.0,2.76,0.0,100.217,0.995833,1.076,0.00277778,4.524,0.995833,0.33566963455,0.681944444444,55.7756930556,0.991666666667,-9999,-9999,48.4758480109,0.736805555556,-9999,-9999,364.025,0.999306,-9999,-9999,-9999,-9999,-9999,-9999,8.29641,0.991667,31.5098,0.997222,29.5471,-9999,43.9916,0.998611,41.2514,-9999,0.381613,0.995833,-9999,0.380358,0.381613,0.384875,0.995833,0.995833,0.995833,1.03772e-06,1.03772e-06,1.03772e-06,0.128818,-0.381612,-0.381837,-0.381612,-0.259419,0.88263,0.311592,0.745124,0.88263,4.28309,4.28309,4.3447,4.73817,-9999,-9999
201007,15.266,0.888441,453.011,220.559,0.918011,326.908,0.0,6.671,0.0,100.396,1.0,1.245,0.0221774,4.014,1.0,0.319099170633,0.739919354839,85.2681071603,0.997311827957,-9999,-9999,51.9533164125,0.764784946237,-9999,-9999,358.69,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,4.74505,0.883065,58.966,0.895833,55.2931,-9999,25.534,0.896505,23.9435,-9999,-2.00638,0.885081,-9999,-2.0633,-2.00638,-1.93624,0.884409,0.885081,0.885081,1.03772e-06,1.03772e-06,1.03772e-06,0.170331,2.00638,2.00638,2.06975,2.10657,1.57055,0.810439,1.24031,1.57055,4.13491,4.13491,4.19156,4.55467,-9999,-9999
201008,8.136,0.866263,325.304,141.047,0.905242,306.893,0.0,2.638,0.0,100.509,0.99664,1.419,0.0456989,3.8,0.99664,0.320398537896,0.521505376344,75.3344564891,0.996639784946,-9999,-9999,41.5827023484,0.565188172043,-9999,-9999,350.34,0.866263,-9999,-9999,-9999,-9999,-9999,-9999,2.07746,0.852823,33.9617,0.864919,45.8155,-9999,17.3439,0.869624,23.3975,-9999,-1.3048,0.853495,-9999,-1.36159,-1.34688,-1.3048,0.852823,0.853495,0.853495,1.02307,1.0789,1.0938,1.14593,2.49719,2.39255,2.42575,2.4586,2.74335,2.63968,2.6642,3.09191,3.67386,3.34731,3.38433,3.64316,-9999,-9999
201009,1.563,0.190972,180.213,49.187,0.43125,289.531,0.0,1.067,0.0,101.133,0.548611,2.078,0.0715278,3.718,0.548611,-9999,-9999,47.2169661458,0.533333333333,-9999,-9999,-9999,-9999,-9999,-9999,350.795,0.199306,-9999,-9999,-9999,-9999,-9999,-9999,1.0721,0.364583,25.0165,0.179861,33.7481,-9999,5.26055,0.203472,7.09667,-9999,-0.143904,0.0652778,-9999,-0.266363,-0.144162,-0.0414967,0.0645833,0.0736111,0.164583,0.685896,0.642707,0.642707,1.03802,0.758051,0.830058,0.90907,1.07952,2.31229,0.445869,0.514722,2.31229,0.523726,0.300581,0.523726,1.15895,-9999,-9999
201010,-9.577,0.0,61.9026,18.358,0.0,261.01,0.0,0.498,0.0,101.662,0.0,0.24,0.0,2.898,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,351.678,0.0,-9999,-9999,-9999,-9999,-9999,-9999,0.908548,0.0,26.8804,0.0,31.9531,-9999,8.61089,0.0,10.2359,-9999,-0.255499,0.0,-9999,-0.346199,-0.278918,-0.253752,0.0,0.0,0.0,0.441204,0.43622,0.43622,0.464673,0.628078,0.718425,0.720122,0.782419,1.07104,0.0787642,0.136478,1.07104,0.214249,0.112559,0.214249,0.55781,-9999,-9999
201011,-20.626,0.0,4.55403,1.166,0.0,233.868,0.0,0.025,0.0,101.356,0.0,0.414,0.0,3.81,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,351.64,0.0,-9999,-9999,-9999,-9999,-9999,-9999,0.909752,0.05625,26.9715,0.0,32.2551,-9999,8.65776,0.0,10.3538,-9999,-0.261775,0.0,-9999,-0.351583,-0.286215,-0.258964,0.0,0.0,0.0,0.199054,0.152479,0.199054,0.215527,0.414254,0.414254,0.478878,0.56711,0.28607,0.0131673,0.0218044,0.28607,0.015273,0.00741532,0.015273,0.0476096,-9999,-9999
201012,-29.321,0.0,0.0,0.0,0.0,212.946,0.0,0.005,0.0,102.426,0.0,0.572,0.0,3.559,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,351.578,0.0,-9999,-9999,-9999,-9999,-9999,-9999,0.845092,0.788306,26.9227,0.0,31.5407,-9999,8.66127,0.0,10.1469,-9999,-0.268999,0.0,-9999,-0.359519,-0.292837,-0.264327,0.0,0.0,0.0,0.0789061,0.0574221,0.0789061,0.0902042,0.326421,0.312787,0.326421,0.449723,0.092906,0.00415604,0.00691247,0.092906,0.0,0.0,0.0,0.0,-9999,-9999
201101,-30.652,0.0,0.316104,0.117,0.0,209.679,0.0,0.007,0.0,102.573,0.0,0.302,0.0,3.991,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,356.888,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,8.58552,0.0,10.2057,-9999,1.35419,0.0,1.60975,-9999,-0.233316,0.0,-9999,-0.254412,-0.209796,-0.149337,0.0,0.0,0.0,0.0971691,0.0122167,0.0672242,0.0971691,0.247766,0.215273,0.247766,0.286498,0.000553606,0.000512213,0.000588943,0.0981167,0.00913431,0.0102118,0.0107668,0.0114751,-9999,-9999
201102,-34.141,0.0,28.7612,11.926,0.0,194.349,0.0,0.0,0.0,101.639,0.0,0.225,0.0,3.868,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,358.121,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-0.111441,0.549107,2.8204,0.0,-9999,-9999,-0.829395,0.0,-9999,-9999,-0.159641,0.0,-9999,-0.15386,-0.138098,-0.120863,0.0,0.0,0.0,0.0246529,0.000629088,0.0135658,0.0246529,0.164568,0.129185,0.144255,0.167589,1.30951e-06,1.20913e-06,1.39058e-06,0.0261493,0.638508,0.567092,0.622723,0.712351,-9999,-9999
