TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200901,0.038,0.0,80.3061,24.221,0.0,292.273,0.0,0.801,0.0,101.314,0.0,0.615,0.0,2.589,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.01632,0.0,-9999,-9999,0.769059,0.0,-9999,-9999,0.886315,0.0,-9999,0.886315,0.886315,0.886315,0.0,0.0,0.0,1.08793,1.05544,1.08793,1.09803,0.211355,0.173345,0.201614,0.211713,0.374479,0.378405,0.381579,0.387833,0.134776,0.128318,0.130759,0.137009,-9999,-9999
200902,0.229,0.0,143.253,43.922,0.0,294.238,0.0,0.636,0.0,100.934,0.0,1.604,0.0,2.817,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.03923,0.0,-9999,-9999,0.905992,0.0,-9999,-9999,0.882045,0.0,-9999,0.882045,0.882045,0.882045,0.0,0.0,0.0,1.0942,1.06287,1.0942,1.10392,0.221532,0.185012,0.212151,0.221876,0.38675,0.390806,0.394083,0.400542,0.227065,0.218864,0.222791,0.229891,-9999,-9999
200903,3.644,0.0,241.57,91.854,0.0,303.08,0.0,1.37,0.0,100.877,0.0,1.623,0.0,2.661,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.98742,0.0,-9999,-9999,0.904998,0.0,-9999,-9999,0.881223,0.0,-9999,0.881223,0.881223,0.881223,0.0,0.0,0.0,1.2031,1.19405,1.2031,1.20612,0.324513,0.317425,0.321877,0.32514,0.695056,0.702345,0.708235,0.719843,0.417553,0.409507,0.41462,0.420144,-9999,-9999
200904,9.748,0.0,351.408,216.542,0.0,293.359,0.0,4.686,0.0,101.506,0.0,0.123,0.0,2.317,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.01349,0.0,-9999,-9999,0.858484,0.0,-9999,-9999,0.883233,0.0,-9999,0.883233,0.883233,0.883233,0.0,0.0,0.0,1.38297,1.37298,1.38485,1.4326,0.489751,0.490235,0.501698,0.5384,1.74764,1.76597,1.78078,1.80996,0.823704,0.823704,0.827392,0.844539,-9999,-9999
200905,12.512,0.0,439.64,229.9,0.0,321.66,0.0,4.604,0.0,101.661,0.0,1.608,0.0,2.522,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.01632,0.0,-9999,-9999,0.769059,0.0,-9999,-9999,0.886315,0.0,-9999,0.886315,0.886315,0.886315,0.0,0.0,0.0,1.46102,1.44526,1.46401,1.51554,0.558946,0.558946,0.577812,0.633446,2.36415,2.38894,2.40898,2.44846,0.874369,0.874369,0.877784,0.896046,-9999,-9999
200906,14.65,0.0,481.288,240.873,0.0,336.786,0.0,4.793,0.0,101.226,0.0,2.347,0.0,2.898,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.01349,0.0,-9999,-9999,0.858484,0.0,-9999,-9999,0.883233,0.0,-9999,0.883233,0.883233,0.883233,0.0,0.0,0.0,1.51854,1.4983,1.52238,1.58896,0.615066,0.615066,0.639146,0.710069,2.97818,3.00941,3.03465,3.08438,0.919667,0.919667,0.922523,0.941944,-9999,-9999
200907,18.985,0.0,461.854,233.907,0.0,358.733,0.0,6.7,0.0,100.986,0.0,2.855,0.0,2.363,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.03674,0.0,-9999,-9999,0.901395,0.0,-9999,-9999,0.88216,0.0,-9999,0.88216,0.88216,0.88216,0.0,0.0,0.0,1.62936,1.60011,1.63492,1.73223,0.717948,0.717948,0.752765,0.854274,4.57005,4.61797,4.6567,4.73302,0.90712,0.907061,0.908655,0.928198,-9999,-9999
200908,19.569,0.0,388.266,204.351,0.0,352.667,0.0,8.854,0.0,101.468,0.0,1.391,0.0,2.438,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.98742,0.0,-9999,-9999,0.904998,0.0,-9999,-9999,0.881223,0.0,-9999,0.881223,0.881223,0.881223,0.0,0.0,0.0,1.6435,1.61305,1.64929,1.75073,0.731827,0.731827,0.768069,0.874109,4.83653,4.88725,4.92824,5.00901,0.80139,0.800903,0.801866,0.818986,-9999,-9999
200909,15.632,0.253472,285.795,135.511,0.254861,336.757,0.253472,5.607,0.253472,101.686,0.0,1.086,0.0,2.771,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.66827,0.0,-9999,-9999,0.846349,0.0,-9999,-9999,0.904785,0.0,-9999,0.904811,0.905361,0.906425,0.0,0.0,0.0,1.54351,1.52123,1.54774,1.62131,0.616023,0.616023,0.64244,0.716681,3.34232,3.37737,3.40569,3.46151,0.576506,0.570621,0.575046,0.584169,-9999,-9999
200910,7.847,1.0,180.143,60.919,1.0,324.933,1.0,1.425,1.0,101.353,0.0,2.085,0.0,2.941,0.0,-9999,-9999,27.1572563105,1.0,116.814754839,1.0,9.30817336492,1.0,10.46730267,1.0,348.227524194,1.0,-9999,-9999,9.227,9.764,10.343,0.518145,0.518145,0.518145,-9999,1.0,5.50857,0.031586,-9999,0.117221,-0.474725,0.031586,-9999,0.345364,1.08382,0.031586,0.0356255,1.08293,1.08503,1.08919,0.031586,0.031586,0.031586,1.32879,1.32277,1.32993,1.38239,0.237343,0.237537,0.245652,0.265748,1.34518,1.35929,1.37068,1.39315,0.292492,0.284757,0.289634,0.295112,-9999,-9999
200911,7.207,1.0,99.4492,25.607,1.0,322.82,1.0,1.237,1.0,100.471,0.0,2.661,0.0,3.145,0.811111,0.349189594299,0.794444444444,0.428685338889,1.0,48.7111959639,1.0,4.20061693472,1.0,4.34937782431,1.0,343.6491875,1.0,398.048,0.995139,9.39,9.951,10.486,0.0,0.0,0.0,-9999,1.0,3.93402,0.995139,-9999,0.129677,-9.21067,0.995139,-9999,0.307948,0.845739,0.998611,0.0163724,0.845042,0.848968,0.853219,0.998611,0.998611,0.998611,1.06635,1.06639,1.06998,1.08107,0.220614,0.219775,0.222036,0.22498,1.20895,1.20942,1.23162,1.2508,0.260339,0.255441,0.259611,0.266082,-9999,-9999
200912,0.081,1.0,64.3855,16.332,0.992608,302.45,1.0,0.402,1.0,100.693,0.0,0.987,0.0,2.414,0.869624,0.316228564855,0.852822580645,0.59210602764,0.961693548387,29.6525741908,0.989247311828,6.6814229664,1.0,4.77960744892,1.0,311.86978293,1.0,400.109,0.999328,2.582,2.793,3.227,0.0,0.0,0.0,-9999,1.0,1.0228,0.999328,-9999,0.0623588,-3.52607,0.999328,-9999,0.234962,0.738512,0.995296,0.0177727,0.726454,0.742664,0.752034,0.995968,0.995296,0.994624,0.802342,0.788825,0.802342,0.811269,0.0631112,0.0465109,0.0578499,0.0625031,0.998974,0.957957,0.988564,1.02281,0.0859719,0.0746437,0.0781545,0.0796449,-9999,-9999
201001,-4.808,1.0,80.3061,23.962,1.0,276.339,1.0,0.462,1.0,101.513,0.0,1.611,0.0,2.933,0.999328,0.36836052548,0.998655913978,-3.71583717861,0.996639784946,47.4218668461,1.0,32.4261282352,1.0,15.224486875,1.0,288.503241935,1.0,401.584,1.0,0.828,0.772,1.053,0.147177,0.147177,0.147177,-9999,1.0,0.685378,1.0,-9999,0.0477673,4.18233,1.0,-9999,0.298089,0.571942,0.999328,0.0173437,0.558193,0.579912,0.593232,1.0,0.999328,0.999328,0.452848,0.436102,0.450911,0.45453,-0.124671,-0.13819,-0.127908,-0.124598,0.686598,0.639825,0.686614,0.691735,0.00701108,0.00586904,0.00673667,0.00677322,-9999,-9999
201002,-0.619,1.0,143.253,51.63,1.0,292.714,1.0,0.751,1.0,100.359,0.0,1.722,0.0,2.745,0.997768,0.336262531377,0.997023809524,7.01093382068,1.0,105.910383778,0.999255952381,73.9792234531,1.0,31.9883397842,1.0,305.475089286,1.0,399.711,1.0,0.887,0.844,1.142,1.0,1.0,1.0,-9999,1.0,1.0833,1.0,-9999,0.0626195,4.76413,1.0,-9999,0.345675,0.60503,1.0,0.0160102,0.60289,0.60503,0.605999,1.0,1.0,1.0,0.540099,0.524812,0.53661,0.539234,-0.0649452,-0.0800563,-0.0691159,-0.0665789,0.869105,0.887337,0.91331,0.925733,0.0817614,0.0797117,0.0810435,0.0850676,-9999,-9999
201003,3.854,1.0,241.57,95.678,0.995296,295.5,1.0,1.748,1.0,101.184,0.0,1.477,0.0,2.926,0.998656,0.362690983471,0.998655913978,41.257490668,1.0,186.162933161,0.999327956989,38.3140255598,1.0,22.8851404906,1.0,327.226502016,1.0,392.297,1.0,2.53,2.529,2.503,1.0,1.0,1.0,-9999,1.0,5.87253,0.999328,-9999,0.146779,13.7657,0.999328,-9999,0.416655,0.496142,0.981855,0.0114979,0.494365,0.499647,0.504646,0.981855,0.976478,0.975806,0.66252,0.66143,0.66549,0.669155,0.165167,0.16486,0.168207,0.172111,0.748538,0.688147,0.698455,0.775339,0.211559,0.20972,0.213387,0.251502,-9999,-9999
201004,7.915,0.86875,351.408,181.42,0.871528,296.083,0.86875,3.489,0.86875,101.67,0.0,0.641,0.0,2.816,0.74375,0.394390934447,0.838194444444,100.899998335,0.845138888889,352.80518074,0.845138888889,31.3352048614,0.845138888889,27.6626277333,0.845138888889,349.803582898,0.845138888889,392.101,0.866667,7.424,7.363,7.162,1.0,1.0,1.0,-9999,1.0,23.8293,0.866667,-9999,0.251248,49.6647,0.866667,-9999,0.608467,0.730494,0.865278,0.0138047,0.72564,0.743378,0.748158,0.863889,0.859028,0.865972,1.63875,1.49519,1.61157,1.6399,0.897985,0.768035,0.865397,0.912239,1.26228,1.26733,1.32237,1.35033,0.663364,0.663364,0.689437,0.70645,-9999,-9999
201005,10.299,1.0,439.64,136.147,1.0,338.356,1.0,2.444,1.0,101.013,0.0,2.541,0.0,2.614,0.977151,0.391598225173,0.973790322581,89.0338450585,1.0,269.520133001,1.0,17.786623838,1.0,20.1743397177,1.0,365.297213038,1.0,384.952,1.0,10.161,10.121,9.829,1.0,1.0,1.0,-9999,1.0,21.4172,0.999328,-9999,0.260081,34.0178,1.0,-9999,0.536194,-0.0371895,0.998656,0.0269585,-0.0382802,-0.0348369,-0.0326908,1.0,0.99664,0.998656,2.5774,2.57659,2.58493,2.59719,2.6235,2.61067,2.62054,2.63464,2.39918,2.39795,2.40784,2.41746,2.49631,2.48533,2.49758,2.50412,-9999,-9999
201006,15.773,1.0,481.288,254.185,1.0,343.603,0.476389,5.275,1.0,101.262,0.0,1.151,0.0,2.269,0.982639,0.318971434084,0.98125,-9999,-9999,494.130504512,1.0,28.2187471194,1.0,41.6647292361,1.0,393.636102778,1.0,395.679,1.0,14.125,14.093,13.604,1.0,1.0,1.0,-9999,1.0,62.009,0.999306,-9999,0.498392,51.1851,1.0,-9999,0.530037,-4.19822,0.977778,0.0500075,-4.17847,-4.16505,-4.13563,0.98125,0.965278,0.986111,5.11709,5.08538,5.12123,5.14835,9.34494,9.23663,9.27781,9.32175,4.99531,4.69937,4.769,4.94179,8.92144,8.9193,8.95352,9.00494,-9999,-9999
201007,21.126,1.0,461.854,264.815,1.0,365.104,0.549731,9.836,1.0,101.338,0.0,0.506,0.0,2.11,0.987903,0.295155912664,0.987903225806,-9999,-9999,517.198835122,1.0,30.117839959,1.0,47.6181750483,0.997311827957,417.724332239,0.996639784946,397.145,0.999328,17.789,17.823,17.273,1.0,1.0,1.0,-9999,1.0,94.7786,0.999328,-9999,0.715585,24.6931,0.999328,-9999,0.454052,-1.71853,0.985887,0.0643154,-1.74856,-1.72183,-1.70762,0.985887,0.985215,0.983871,10.0751,9.85695,9.93474,10.1169,11.9708,11.5744,11.6772,11.8283,8.48253,8.32588,8.48253,8.65551,10.9364,10.7879,10.8965,11.057,-9999,-9999
201008,18.047,1.0,388.266,155.931,1.0,367.727,1.0,4.729,1.0,100.925,0.0,4.522,0.0,2.254,0.978495,0.291917487304,0.936155913978,94.8951809076,0.999327956989,307.342205756,1.0,18.3637748595,1.0,27.025748472,0.999327956989,401.741586022,1.0,393.636,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,48.9834,1.0,-9999,0.477875,9.31313,1.0,-9999,0.437624,-0.747083,0.998656,0.0526241,-0.786275,-0.735782,-0.649126,0.998656,0.998656,0.997312,6.32928,6.29793,6.33527,6.3976,7.05164,7.02518,7.05164,7.0698,6.3408,6.28443,6.38489,6.54721,7.48201,7.28149,7.33632,7.45548,-9999,-9999
201009,13.184,1.0,285.795,124.36,1.0,335.334,1.0,2.936,1.0,101.207,0.0,1.926,0.0,2.797,0.984028,0.350945996729,0.961805555556,68.1086851894,0.992361111111,241.13801435,0.998611111111,16.030819259,1.0,15.3107761511,0.993055555556,374.907077083,1.0,390.586,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,28.3676,1.0,-9999,0.375223,8.58799,1.0,-9999,0.519903,-1.31616,0.990278,0.0353877,-1.33365,-1.31672,-1.30648,0.990278,0.990278,0.965278,2.97904,2.92399,2.97904,2.99361,4.26904,4.26028,4.29463,4.29807,2.66959,2.57666,2.61817,2.64683,4.12827,4.10189,4.11961,4.13241,-9999,-9999
201010,8.149,1.0,180.143,84.82,1.0,305.714,1.0,2.36,1.0,101.293,0.0,1.607,0.0,2.769,0.990591,0.347295153228,0.951612903226,30.563833811,0.914650537634,160.843540794,1.0,12.4807463212,1.0,12.7438245002,0.914650537634,347.857817204,1.0,397.628,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.4982,1.0,-9999,0.219056,4.56684,1.0,-9999,0.435403,0.512737,0.969086,0.0294495,0.509219,0.514276,0.530415,0.971774,0.969086,0.96707,1.71256,1.7062,1.7124,1.74359,1.19812,1.19909,1.20161,1.21539,1.54735,1.46109,1.48213,1.55832,1.12524,1.12592,1.14668,1.18313,-9999,-9999
201011,5.051,0.944444,99.4492,24.325,0.945139,314.359,0.944444,1.021,0.944444,100.286,0.0,3.106,0.0,2.776,0.735417,0.357360929255,0.639583333333,0.624900660714,0.929861111111,48.249716103,0.929861111111,4.0141368093,0.929861111111,4.07031571186,0.929861111111,337.084146664,0.929861111111,402.609,0.943056,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.97912,0.943056,-9999,0.138119,-6.14465,0.943056,-9999,0.33709,0.918333,0.943056,0.0134451,0.918333,0.922866,0.934764,0.943056,0.943056,0.942361,0.956066,0.954065,0.95613,0.960694,0.0354326,0.0310677,0.0340398,0.0378967,0.743806,0.741721,0.755906,0.782069,0.121645,0.120044,0.121635,0.125866,-9999,-9999
201012,-3.234,0.0,64.3855,14.376,0.0,282.873,0.0,0.427,0.0,100.888,0.0,2.41,0.0,3.222,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,406.275,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.63245,0.0,-9999,0.136562,1.0828,0.0,-9999,0.451006,0.465763,0.0,0.021643,0.464292,0.465763,0.465763,0.0,0.0,0.0,0.381056,0.374845,0.378671,0.381366,-0.087466,-0.0888024,-0.0869196,-0.0836844,0.180196,0.177746,0.180196,0.199385,0.0260981,0.0224399,0.0256985,0.0260981,-9999,-9999
201101,0.836,0.410618,80.3061,22.365,0.415323,302.596,0.410618,0.403,0.410618,101.429,0.0,1.694,0.0,2.54,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,402.7,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.22277,0.0,-9999,-9999,2.83154,0.0,-9999,-9999,0.503427,0.0,-9999,0.481324,0.501743,0.503427,0.0,0.0,0.0,1.56657,1.56657,1.67798,1.79487,1.18205,1.06487,1.18161,1.28086,1.17105,1.2052,1.33739,2.35209,0.702825,0.559694,0.702825,0.71153,-9999,-9999
201102,-0.298,1.0,143.253,59.368,1.0,275.697,1.0,1.446,1.0,101.684,0.0,1.108,0.0,3.504,0.0,-9999,-9999,13.3759330674,0.999255952381,107.48646055,0.999255952381,15.8317931548,1.0,10.7218824405,1.0,310.823861607,1.0,389.818,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.1542,0.0,-9999,-9999,-0.740754,0.0,-9999,-9999,1.13313,0.0,-9999,0.996359,1.08951,1.13337,0.0,0.0,0.0,1.46322,1.46322,1.5753,1.6972,0.541178,0.334409,0.518097,0.700674,1.12631,1.15915,1.26528,2.26938,1.75379,1.41847,1.75379,1.78422,-9999,-9999
201103,3.705,1.0,241.57,120.85,1.0,278.188,1.0,2.07,1.0,102.02,0.0,0.853,0.0,2.797,0.235215,-9999,-9999,51.5823332761,0.999327956989,224.700383065,1.0,23.7166733871,1.0,21.1326814516,1.0,326.095920699,1.0,388.655,0.405242,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,22.7924,0.402554,-9999,0.369323,18.4459,0.405242,-9999,0.575145,-0.0398796,0.395833,0.0414996,-0.171777,-0.104715,-0.0398796,0.397849,0.377016,0.395833,1.97115,1.97115,2.02429,2.08293,2.18157,2.02686,2.12843,2.25974,1.85953,1.90825,1.97794,2.60057,3.29643,2.72688,3.29643,3.36726,-9999,-9999
201104,10.687,1.0,351.408,203.408,1.0,304.258,1.0,4.341,1.0,101.64,0.0,0.617,0.0,3.077,0.95,0.453235863223,0.848611111111,111.735555112,0.999305555556,386.190479167,1.0,32.8797361111,1.0,32.4224027778,1.0,363.156590278,1.0,387.113,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.0099,1.0,-9999,0.371591,44.3211,1.0,-9999,0.567624,-1.04321,0.995833,0.0422648,-1.04321,-1.03158,-0.995736,0.995833,0.995833,0.99375,4.14822,4.02532,4.14822,4.33294,5.08737,5.05689,5.18361,5.32338,3.25726,3.27787,3.36179,3.8022,4.89976,4.88914,4.91906,4.95562,-9999,-9999
201105,13.594,1.0,439.64,254.335,1.0,321.94,1.0,6.137,1.0,101.647,0.0,1.127,0.0,2.727,0.954301,0.390554959261,0.854838709677,153.243561828,1.0,478.394502688,1.0,30.4069825269,1.0,43.7197446237,1.0,379.388951613,1.0,385.116,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,62.9259,1.0,-9999,0.585907,46.8767,1.0,-9999,0.574867,-3.0622,0.995296,0.0549401,-3.05172,-3.00471,-2.96099,0.99328,0.998656,0.991935,6.5394,6.26992,6.34661,6.57783,9.45858,9.20102,9.33653,9.59112,6.1828,6.00978,6.18274,6.44072,9.02239,9.09124,9.19593,9.37119,-9999,-9999
201106,16.767,1.0,481.288,267.628,1.0,347.93,1.0,5.637,1.0,101.263,0.0,2.93,0.0,2.431,0.910417,0.366141788495,0.795138888889,170.318965278,1.0,505.976673611,1.0,27.9599722222,1.0,49.1812361111,1.0,396.281111111,1.0,379.521,0.998611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,89.7183,0.997222,-9999,0.750333,40.2873,0.997222,-9999,0.572122,-5.08136,0.972917,0.0722515,-5.09959,-5.02636,-4.9453,0.988889,0.972917,0.96875,8.39975,7.76426,8.39975,8.62876,13.0713,12.8791,13.3269,13.5443,7.99924,7.46422,7.76916,7.92397,13.2144,12.9226,13.161,13.2193,-9999,-9999
