TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200601,-14.741,1.0,163.689,110.566,1.0,177.632,0.0,0.812,1.0,85.23,0.0,0.0,1.0,3.344,1.0,0.230364742608,1.0,-2.25872519624,1.0,192.172699493,1.0,-9999,-9999,-10.81,1.0,-9999,-9999,-6.81846,1.0,5.61204,1.0,4.3256,0.153243,5.72694,1.0,4.41416,0.420857,-0.318977,0.0,-9999,-0.494617,-0.318977,-0.294748,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200602,-12.486,1.0,225.739,154.261,1.0,176.864,0.0,1.418,1.0,85.075,0.0,0.0,1.0,4.671,1.0,0.324906721726,1.0,26.0329466153,1.0,266.659650933,1.0,-9999,-9999,-9.078,1.0,-9999,-9999,-0.277702,1.0,6.92371,1.0,5.3366,0.185396,27.1211,0.999256,20.9042,0.579783,-0.31846,0.0,-9999,-0.493279,-0.31846,-0.293249,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200603,-3.479,1.0,311.957,214.09,1.0,199.737,0.0,3.923,1.0,84.301,0.0,0.184,1.0,5.425,1.0,0.369535383708,0.999327956989,69.9769219973,1.0,380.731008495,1.0,-9999,-9999,-1.274,1.0,-9999,-9999,9.75143,1.0,7.9288,0.999328,7.02538,0.265319,60.0502,1.0,53.208,0.626758,-0.318535,0.0,-9999,-0.496061,-0.318535,-0.294825,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200604,3.802,0.997222,397.896,224.11,0.996528,234.779,0.0,6.321,0.997222,84.029,0.0,0.46,0.995139,5.484,0.988889,0.374531763039,0.989583333333,88.7365335495,0.995138888889,380.367337974,0.995138888889,-9999,-9999,5.347,1.0,-9999,-9999,13.1431,1.0,18.6825,0.995139,16.9889,0.425327,64.7194,0.997222,58.8523,0.694472,-0.318664,0.0,-9999,-0.494698,-0.318664,-0.294308,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200605,12.394,1.0,459.687,235.3,0.997312,287.832,0.0,9.338,1.0,84.453,0.0,1.848,1.0,4.401,0.998656,0.312351527878,0.997983870968,104.885217716,0.998655913978,438.595402113,0.998655913978,-9999,-9999,12.945,0.999328,17.641,0.999328,15.3019,0.999328,55.6382,0.999328,51.4644,0.651291,41.3494,1.0,38.2476,0.522376,-0.318977,0.0,-9999,-0.494617,-0.318977,-0.294748,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200606,15.55,0.840972,486.271,244.124,0.849306,321.99,0.0,8.087,0.840972,83.95,0.0,2.93,1.0,3.508,0.756944,0.268546605114,0.733333333333,119.271000651,0.732638888889,443.389325416,0.732638888889,-9999,-9999,17.663,1.0,14.84,1.0,11.3728,1.0,74.6662,0.840278,76.3873,0.74475,35.7241,0.840972,36.5476,0.474709,-0.318664,0.0,-9999,-0.494698,-0.318664,-0.294308,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200607,17.698,1.0,473.167,234.808,1.0,350.781,0.0,5.949,1.0,84.13,0.0,6.761,1.0,2.763,1.0,0.227045589177,0.998655913978,128.040197062,0.998655913978,444.8265607,0.999327956989,-9999,-9999,19.718,1.0,23.055,1.0,7.02809,1.0,93.4347,1.0,97.4658,0.860369,23.1916,1.0,24.1921,0.291395,-0.31848,0.0,-9999,-0.493417,-0.31848,-0.293351,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200608,18.11,1.0,422.793,226.93,1.0,350.692,0.0,7.517,1.0,84.62,0.0,0.41,1.0,2.434,1.0,0.20978344349,0.998655913978,109.976308121,0.998655913978,427.020195369,0.997311827957,-9999,-9999,20.971,1.0,12.21,1.0,11.5714,1.0,53.4649,0.998656,56.6452,0.740049,40.1595,0.999328,42.5483,0.37096,-0.318535,0.0,-9999,-0.496061,-0.318535,-0.294825,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200609,11.291,0.763889,346.085,207.656,0.836806,289.614,0.0,7.119,0.763889,85.252,0.0,0.767,0.652083,2.979,0.652083,0.237876726736,0.652083333333,85.9351903704,0.652083333333,405.118048324,0.652083333333,-9999,-9999,15.075,0.763889,11.931,0.763889,5.2098,0.763889,31.77,0.763889,32.3329,0.430406,40.7221,0.763889,41.4436,0.439772,-0.318664,0.0,-9999,-0.494698,-0.318664,-0.294308,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200610,6.686,0.0,257.972,144.114,0.564516,261.971,0.0,5.343,0.0,85.324,0.0,0.394,0.0,3.054,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.367,0.0,10.324,0.0,6.20597,0.0,23.7036,0.0,24.1236,1.09425,36.56,0.0,37.2078,1.02373,-0.33388,0.0,-9999,-0.461864,-0.33388,-0.308601,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
