TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200711,-3.929,1.0,164.658,97.488,0.998611,225.271,1.0,2.58,1.0,100.009,1.0,0.0,1.0,3.879,0.997917,0.232325130014,0.995833333333,-5.07735455172,0.992361111111,175.000789583,1.0,32.2882933326,1.0,294.091919444,1.0,337.884,1.0,-0.234,1.0,25.7,1.0,-13.3257,1.0,5.16797,1.0,4.08272,0.0921146,13.6746,1.0,10.803,0.50313,0.0876006,0.990278,0.0060106,0.0826545,0.0861673,0.0873898,0.989583,0.988889,0.990278,0.22493,0.217349,0.222603,0.226536,0.137269,0.130824,0.135823,0.139961,0.314615,0.303635,0.314278,0.346341,0.199344,0.195542,0.198854,0.22096,-9999,-9999
200712,-11.212,1.0,128.251,68.552,1.0,204.019,1.0,0.967,1.0,99.882,0.999328,0.0,0.999328,2.867,0.999328,0.154747627468,0.885752688172,-16.2867233432,0.852822580645,126.47659187,0.999327956989,29.1037045843,0.858870967742,264.067010957,0.858870967742,331.165,1.0,-5.902,1.0,16.0,1.0,-17.3938,1.0,3.34168,1.0,2.47893,0.0768541,7.97873,1.0,5.91879,0.396082,0.0720523,0.947581,0.00608564,0.0512325,0.066608,0.0711984,0.93078,0.960349,0.957661,0.245464,0.212012,0.236872,0.248407,0.17176,0.147641,0.163392,0.184825,0.531895,0.353019,0.407421,0.491631,0.251387,0.213763,0.240091,0.265856,-9999,-9999
200801,-15.469,1.0,145.41,94.633,1.0,174.344,1.0,1.005,1.0,100.552,1.0,0.0,1.0,3.087,1.0,0.172783943574,0.984543010753,-12.771646504,1.0,167.561793683,1.0,36.4900918306,1.0,245.25877621,1.0,330.035,1.0,-8.889,1.0,13.3,1.0,-17.9043,1.0,5.18012,1.0,3.91667,0.0997595,15.5963,1.0,11.7923,0.382417,-0.0107575,0.964382,0.00645055,-0.0197308,-0.013171,-0.0110852,0.979167,0.913978,0.963038,0.248048,0.239121,0.253433,0.268858,0.258627,0.255387,0.266555,0.280761,0.825542,0.674947,0.817535,0.865014,0.481922,0.436179,0.491529,0.512702,-9999,-9999
200802,-9.714,1.0,209.813,136.448,1.0,197.597,1.0,2.091,1.0,100.099,1.0,0.0,1.0,3.693,1.0,0.219593162907,0.997844827586,22.2700738161,1.0,232.140224138,1.0,41.6709211422,1.0,270.103752874,1.0,321.601,1.0,-7.268,1.0,13.4,1.0,-8.80902,1.0,4.2811,1.0,3.23693,0.0520518,36.8235,1.0,27.8422,0.440835,-0.0980483,0.983477,0.00804474,-0.105874,-0.0973117,-0.0916512,0.984195,0.983477,0.98204,0.306165,0.289196,0.308801,0.326984,0.404445,0.393139,0.40579,0.41322,0.622034,0.596152,0.622034,0.653569,0.567261,0.546116,0.567573,0.587116,-9999,-9999
200803,2.364,1.0,300.944,159.069,1.0,261.298,1.0,4.434,1.0,99.308,1.0,0.368,1.0,4.495,1.0,0.254949144075,0.997311827957,51.3054471187,0.997983870968,287.691139785,1.0,42.424756004,1.0,325.877739247,1.0,319.129,1.0,0.585,1.0,22.7,1.0,8.49319,1.0,14.3558,1.0,12.8622,0.418117,33.9293,1.0,30.3991,0.513144,-0.188342,0.979839,0.0114406,-0.209315,-0.194198,-0.188342,0.978495,0.979839,0.979839,0.207906,0.1817,0.191352,0.200479,0.39645,0.383015,0.392725,0.395999,0.34378,0.337431,0.353465,0.430362,0.466343,0.445107,0.466343,0.562583,-9999,-9999
200804,11.188,1.0,391.778,193.059,1.0,297.662,1.0,8.768,1.0,98.827,1.0,0.73,1.0,5.361,0.999306,0.309431184545,0.997222222222,73.2572451757,1.0,361.720970833,1.0,44.8581010701,1.0,372.60648125,1.0,357.387,1.0,7.299,1.0,30.8,1.0,16.5163,1.0,27.8669,1.0,24.7882,0.476888,35.9212,1.0,31.9527,0.527344,-0.0171842,0.976389,0.0102385,-0.0430625,-0.0224512,-0.0165293,0.972917,0.972917,0.977778,0.381868,0.373737,0.381108,0.391252,0.399214,0.393972,0.402089,0.429218,0.443353,0.421814,0.442468,0.571447,0.337009,0.345316,0.375837,0.494772,-9999,-9999
200805,14.814,1.0,458.036,232.17,1.0,321.608,1.0,9.491,1.0,98.393,1.0,1.323,1.0,4.045,0.998656,0.272779648936,0.996639784946,112.104814016,1.0,436.946665323,1.0,49.0009860887,1.0,392.629310484,1.0,345.017,1.0,12.656,1.0,39.1,1.0,13.1525,1.0,52.4068,1.0,53.4285,0.682998,44.6533,1.0,45.5238,0.61399,-0.517732,0.989247,0.0195837,-0.556302,-0.538448,-0.524551,0.973118,0.976478,0.980511,0.746432,0.647682,0.745982,0.750198,1.26492,1.19996,1.27048,1.28671,1.16885,1.16113,1.16739,1.17945,1.56027,1.49746,1.50881,1.51611,-9999,-9999
200806,21.746,1.0,486.26,228.672,1.0,372.645,0.997917,11.961,1.0,98.537,1.0,1.383,1.0,3.108,0.999306,0.21685482565,0.997222222222,124.351700118,1.0,452.613927083,1.0,46.8147340211,0.81875,429.276603519,0.81875,343.37,1.0,18.938,1.0,39.8,1.0,14.1626,1.0,55.0039,1.0,70.4265,0.588701,31.055,1.0,39.7626,0.389173,-1.28319,0.969444,0.0332173,-1.32962,-1.29871,-1.27594,0.958333,0.966667,0.970833,1.65381,1.63393,1.66867,1.71222,2.9406,2.93798,2.97507,3.08546,2.67401,2.67136,2.72301,2.91473,3.30704,3.30258,3.32899,3.5036,-9999,-9999
200807,23.947,1.0,470.468,214.703,1.0,399.804,1.0,7.419,1.0,98.219,1.0,5.055,1.0,2.927,1.0,0.228504528557,0.997311827957,130.417536317,0.996639784946,438.324835977,0.997983870968,44.0546832917,1.0,438.949633065,1.0,392.952,1.0,22.246,1.0,69.7,1.0,10.2105,1.0,84.8084,1.0,106.428,0.752719,12.2772,1.0,15.407,0.329454,-3.78089,0.995968,0.0584116,-3.82613,-3.79277,-3.7579,0.997312,0.991263,0.994624,3.8185,3.71196,3.8185,3.94715,7.59795,7.5319,7.59795,7.71137,6.06978,5.85497,6.00071,6.10406,8.91765,8.72689,8.86412,8.90627,-9999,-9999
200808,21.878,1.0,414.177,205.274,1.0,378.121,1.0,7.857,1.0,98.574,1.0,2.374,1.0,2.965,1.0,0.229731658945,0.997983870968,114.536151291,0.999327956989,413.37687397,0.999327956989,42.3949503206,1.0,426.251963038,1.0,376.882,1.0,20.119,1.0,65.6,1.0,3.97201,1.0,62.9619,1.0,81.7022,0.646985,22.4425,1.0,29.1224,0.454008,-1.33937,0.979167,0.0369855,-1.34623,-1.34103,-1.33008,0.984543,0.979839,0.979167,3.22137,3.18411,3.22872,3.28314,4.55424,4.52623,4.56061,4.61664,4.23539,3.76847,4.02307,4.16462,5.18066,5.00076,5.06668,5.15234,-9999,-9999
