TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200301,-18.703,0.0,76.1364,35.61,0.0,203.91,0.0,0.229,0.0,94.57,0.0,0.198,0.0,2.385,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,93.8475,0.0,94.5818,-9999,76.1408,0.0,76.7366,-9999,-0.536154,0.0,-9999,-0.477823,-0.444078,-0.372813,0.0,0.0,0.0,0.258348,0.270119,0.286527,0.522268,0.785499,0.747943,0.794503,0.891413,2.87401,2.77342,2.87401,2.90539,2.27147,2.19456,2.26097,2.34093,-9999,-9999
200302,-19.703,0.0,138.853,64.087,0.0,206.09,0.0,0.048,0.0,94.336,0.0,0.359,0.0,1.95,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,93.6966,0.0,95.599,-9999,75.8341,0.0,77.3738,-9999,-0.550278,0.0,-9999,-0.492811,-0.45497,-0.389861,0.0,0.0,0.0,0.0969447,0.105566,0.109627,0.30042,0.590269,0.598377,0.624059,0.686267,2.72876,2.63325,2.72876,2.75855,3.49145,3.38709,3.47788,3.5723,-9999,-9999
200303,-11.58,0.0,237.585,127.827,0.0,223.893,0.0,0.68,0.0,93.889,0.0,0.664,0.0,2.317,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,93.5317,0.0,98.0049,-9999,76.0343,0.0,79.6707,-9999,-0.518922,0.0,-9999,-0.458959,-0.434804,-0.362553,0.0,0.0,0.0,0.637751,0.661505,0.704669,1.14206,1.32222,1.12046,1.15667,1.50149,4.13023,3.98566,4.13023,4.17532,5.58185,5.44421,5.56552,5.65733,-9999,-9999
200304,0.561,0.0,348.607,186.846,0.0,262.476,0.0,2.402,0.0,94.213,0.0,0.767,0.0,2.532,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.4205,0.565278,93.6918,0.0,98.3025,-9999,76.0087,0.0,79.7492,-9999,-0.534613,0.0,-9999,-0.475989,-0.444272,-0.374583,0.0,0.0,0.0,1.7571,1.79054,1.92514,2.5785,2.72129,2.27557,2.35359,2.9495,6.12502,5.91064,6.12502,6.19189,7.31428,7.14755,7.29538,7.38889,-9999,-9999
200305,8.922,0.0,438.304,243.895,0.0,290.84,0.0,5.059,0.0,94.028,0.0,1.27,0.0,2.478,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.2915,0.0,93.8475,0.0,96.9355,-9999,76.1408,0.0,78.6462,-9999,-0.536154,0.0,-9999,-0.477823,-0.444078,-0.372813,0.0,0.0,0.0,3.22929,3.24752,3.51591,4.07379,4.31115,3.73047,3.94309,4.44293,7.26528,7.01099,7.26528,7.34461,8.69974,8.50955,8.67907,8.77487,-9999,-9999
200306,13.239,0.0,480.839,218.059,0.0,320.358,0.0,5.465,0.0,93.84,0.0,2.445,0.0,2.246,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.3142,0.0,93.6918,0.0,92.8768,-9999,76.0087,0.0,75.3476,-9999,-0.534613,0.0,-9999,-0.475989,-0.444272,-0.374583,0.0,0.0,0.0,4.17455,4.1753,4.53331,4.94146,5.27591,4.6519,4.96176,5.31245,7.79479,7.52197,7.79479,7.8799,8.31032,8.11412,8.28803,8.40873,-9999,-9999
200307,15.947,0.487231,461.029,235.745,0.485215,329.633,0.487231,6.931,0.487231,94.336,0.484543,1.46,0.484543,2.36,0.484543,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.9087,0.487231,90.7366,0.485215,87.3452,0.663083,62.1843,0.487231,59.8601,0.757972,-0.588138,0.485215,0.060432,-0.575709,-0.534323,-0.467347,0.485215,0.485887,0.479167,5.25822,5.25822,5.34349,5.57231,6.11888,5.82402,5.91509,6.05341,7.25472,6.96759,7.25472,8.51431,7.67351,7.49002,7.67351,8.50401,-9999,-9999
200308,16.348,1.0,386.116,203.913,0.998656,328.341,1.0,6.696,1.0,94.731,1.0,1.865,1.0,2.298,1.0,0.368980318767,0.904569892473,111.765697581,1.0,424.925203958,0.999327956989,20.3773327937,0.965053763441,21.3457915482,0.990591397849,398.612096774,1.0,369.625,1.0,11.727,1.0,25.55,1.0,6.94772,1.0,80.8818,0.999328,77.8588,0.806092,27.9941,1.0,26.9478,0.751573,1.432,0.995968,0.0756295,1.37444,1.48026,1.67364,0.997312,0.995968,0.992608,7.62186,7.43656,7.62186,7.71724,6.13785,5.98096,6.02744,6.12436,6.6469,6.41241,6.6469,7.19119,5.3121,5.17192,5.3121,5.61606,-9999,-9999
200309,8.027,1.0,282.293,122.613,1.0,308.064,1.0,2.817,1.0,94.178,0.999306,1.587,1.0,2.498,1.0,0.427582476588,0.852083333333,61.3634625,1.0,257.075909973,0.999305555556,12.9558581743,0.972222222222,13.2283368105,0.995138888889,355.333776596,0.999305555556,372.162,1.0,8.718,1.0,23.106,1.0,-1.79882,1.0,40.9451,0.997917,41.441,0.577565,21.6262,1.0,21.8881,0.586097,1.44261,0.622917,0.0650476,1.34896,1.49885,1.93407,0.63125,0.622222,0.640972,4.23296,4.58058,4.78202,5.32708,3.2524,2.79036,2.8751,3.79053,4.67367,4.54412,4.67367,4.87418,3.72358,3.72358,3.75318,4.75594,-9999,-9999
200310,2.628,1.0,175.88,81.174,1.0,279.906,1.0,1.916,1.0,93.892,1.0,0.845,1.0,2.517,1.0,0.380972534414,0.888440860215,21.0827170699,1.0,166.522389113,1.0,11.3947821025,0.98252688172,10.4023611992,0.997983870968,328.985014113,1.0,373.353,0.997984,4.823,1.0,21.501,1.0,-4.13575,1.0,19.5799,0.997984,16.9223,0.30221,9.51877,0.999328,8.22678,0.462085,2.15902,0.0,-9999,1.95999,2.2456,3.66176,0.0,0.0,0.0,3.26348,3.72766,3.97635,4.56343,1.49739,0.532306,1.18164,2.43607,4.08641,3.75317,4.08641,4.23859,2.65119,2.65119,2.69551,4.06277,-9999,-9999
