TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201402,0.878,1.0,198.957,66.202,0.959821,293.027,1.0,0.418,1.0,85.559,1.0,8.004,1.0,0.884,0.0,-9999,-9999,39.275277685,0.999255952381,87.5072279428,0.951636904762,9.74376703347,1.0,312.103427083,1.0,408.45,0.0,5.256,0.652,1.065,0.0,1.0,1.0,42.179,45.413,-9999,1.0,1.0,-9999,-2.43969,1.0,31.7542,0.0,37.2257,2.66097,-8.43842,0.0,-9.89244,3.82927,-2.84011,0.0,0.435529,-2.87268,-2.86021,-2.80285,0.0,0.0,0.0,0.121144,0.113738,0.118978,0.123089,2.95932,2.88723,2.97583,2.99161,0.710706,0.618227,0.68941,0.710646,2.54191,2.46421,2.58648,2.60045,-9999,-9999
201403,4.983,1.0,289.969,168.399,0.991935,264.083,1.0,3.401,1.0,85.94,1.0,2.865,1.0,1.065,0.629032,-9999,-9999,86.6269019716,1.0,275.642808251,0.990591397849,14.5423326669,1.0,330.626239919,1.0,408.369,0.805108,5.119,0.549,0.881,0.0,1.0,1.0,42.332,45.555,-9999,0.998656,1.0,-9999,-1.95743,1.0,34.1212,0.808468,40.0006,0.4404,42.2675,0.81922,49.5505,0.950517,-4.66451,0.793011,0.0796633,-4.78367,-4.72595,-4.63809,0.790323,0.789651,0.793011,0.308684,0.301052,0.30429,0.309593,4.96975,4.91987,5.02283,5.09789,1.01097,1.00195,1.09413,1.1179,5.63056,5.63056,5.6932,5.77567,-9999,-9999
201404,7.011,1.0,384.092,178.851,1.0,292.17,1.0,2.152,1.0,85.815,1.0,3.507,1.0,0.935,0.533333,-9999,-9999,114.555254973,1.0,313.740390926,0.998611111111,13.128571174,1.0,342.619318056,1.0,403.891,0.686111,5.149,2.64,2.032,0.264583,1.0,1.0,41.816,45.362,-9999,0.999306,1.0,-9999,2.7643,1.0,42.1514,0.677083,45.957,0.545427,62.1378,0.679861,67.7479,1.1808,-7.60974,0.668056,0.0860214,-7.69847,-7.66333,-7.61385,0.668056,0.665972,0.668056,0.0846768,0.030899,0.0737288,0.08653,7.69435,7.69766,7.72348,7.74615,1.29548,1.6829,1.75691,2.0284,8.99858,8.90877,9.00104,9.40713,-9999,-9999
201405,9.026,1.0,454.401,232.54,1.0,299.348,1.0,2.507,1.0,86.035,1.0,1.739,1.0,1.067,0.655242,-9999,-9999,160.373659341,1.0,400.854885382,1.0,17.1137536267,1.0,353.753739919,1.0,406.906,0.959005,6.202,6.124,5.326,1.0,1.0,1.0,40.61,44.526,-9999,1.0,1.0,-9999,3.88524,1.0,54.4076,0.954301,54.9349,0.778905,98.3929,0.955645,99.3464,1.20223,-9.10538,0.930108,0.0845638,-9.22411,-9.13322,-9.10562,0.889113,0.930108,0.930108,0.536405,0.416987,0.539705,0.661767,9.6417,9.50289,9.67293,9.87594,2.63774,2.52308,2.6089,2.77658,11.2664,11.2455,11.2924,11.3867,-9999,-9999
201406,13.687,1.0,485.675,247.188,0.997222,329.586,1.0,3.31,1.0,86.342,1.0,4.193,1.0,0.946,0.884722,0.444956873584,0.646527777778,182.148985261,1.0,446.951744685,1.0,18.604915694,1.0,377.971234028,1.0,399.654,0.994444,10.32,9.965,9.025,1.0,1.0,1.0,41.024,44.592,-9999,1.0,1.0,-9999,6.09713,1.0,74.7847,0.992361,75.6386,1.08676,98.6259,0.993056,99.7521,1.32284,-8.46283,0.986111,0.102287,-8.64881,-8.50928,-8.48593,0.98125,0.986111,0.986111,1.85836,1.81905,1.84038,1.86657,10.3534,10.3086,10.3851,10.4692,4.15625,3.98514,4.12891,4.15224,11.7621,11.6312,11.7002,11.7825,-9999,-9999
201407,14.346,1.0,470.609,202.699,1.0,341.768,1.0,2.355,1.0,86.197,1.0,7.161,1.0,0.95,0.999328,0.392723897554,0.711693548387,147.873152768,0.999327956989,355.3489442,0.999327956989,14.741308988,1.0,381.128901882,1.0,398.939,1.0,11.654,11.381,11.366,1.0,1.0,1.0,42.548,45.265,-9999,0.999328,1.0,-9999,4.50536,1.0,72.1206,1.0,75.8164,1.02441,64.4514,1.0,67.7541,1.0979,-6.95149,0.991263,0.102348,-6.97652,-6.95462,-6.89051,0.992608,0.992608,0.989919,1.55149,1.54743,1.58313,1.78491,8.5564,8.53933,8.54286,8.67058,2.74371,2.40162,2.80978,2.93379,8.84631,9.00283,9.12984,9.25673,-9999,-9999
201408,13.653,1.0,412.877,194.501,1.0,335.125,1.0,1.348,1.0,86.217,1.0,4.358,1.0,0.975,0.966398,0.42015831152,0.665994623656,138.481500237,1.0,329.326643171,1.0,13.9191068515,1.0,377.161717742,1.0,396.794,1.0,12.199,11.792,12.453,1.0,1.0,1.0,43.032,44.846,-9999,1.0,1.0,-9999,2.72078,1.0,65.9773,0.998656,67.6891,1.01716,66.2052,0.999328,67.923,1.18248,-7.60028,0.998656,0.104662,-7.63681,-7.61061,-7.59308,0.994624,0.998656,0.99664,1.57816,1.55321,1.62191,1.75388,9.17777,9.1539,9.20689,9.40677,2.96762,2.75282,2.88665,3.02598,9.89323,9.76112,9.90376,10.0912,-9999,-9999
201409,11.931,1.0,327.611,169.498,1.0,323.161,1.0,1.819,1.0,86.369,1.0,1.667,1.0,0.986,0.830556,0.416947480652,0.522222222222,110.473975635,0.997222222222,276.246913373,0.998611111111,12.0122227004,1.0,367.870765972,1.0,400.689,0.986806,10.882,10.529,11.292,1.0,1.0,1.0,42.321,44.359,-9999,0.999306,1.0,-9999,0.653114,1.0,53.9148,0.981944,53.505,0.911348,57.4218,0.982639,56.9855,0.966616,-6.81119,0.954861,0.103937,-6.9542,-6.90305,-6.88625,0.952778,0.955556,0.945139,1.01396,1.04868,1.11267,1.32774,8.28918,7.97428,8.0182,8.21773,3.66388,3.48144,3.66388,3.9048,9.68341,9.32979,9.53611,9.74043,-9999,-9999
201410,9.427,1.0,233.108,120.107,0.998656,304.739,1.0,1.21,1.0,86.398,1.0,1.632,1.0,0.893,0.905242,-9999,-9999,59.1813508432,0.996639784946,187.847650565,0.992607526882,8.84237218583,0.999327956989,356.021564606,0.997983870968,396.057,0.99664,9.473,9.013,9.858,0.99328,1.0,1.0,41.018,42.658,-9999,1.0,1.0,-9999,-2.01855,1.0,41.4612,0.99664,36.6906,0.763388,28.4105,0.99664,25.1415,0.862562,-5.40773,0.991935,0.0795677,-5.50988,-5.4346,-5.41665,0.990591,0.991935,0.99328,0.758685,0.697336,0.759807,0.835479,6.16404,6.15612,6.19548,6.33904,3.32752,3.2916,3.50509,3.67985,7.39944,7.2155,7.39445,7.48323,-9999,-9999
201411,6.197,0.868056,155.019,48.82,0.880556,300.287,0.868056,1.524,0.868056,85.927,0.691667,9.685,0.691667,0.853,0.404861,-9999,-9999,6.07414512633,0.665972222222,87.3690836076,0.652777777778,5.12102538542,0.666666666667,339.348738542,0.666666666667,403.65,0.777778,-9999,5.472,6.556,-9999,0.868056,0.868056,44.204,45.198,-9999,0.997917,1.0,-9999,-3.94641,0.868056,19.1829,0.777778,16.9757,0.379321,5.31206,0.777778,4.70084,0.76145,-2.66057,0.751389,0.0574391,-2.68209,-2.58532,-2.53368,0.756944,0.733333,0.722222,0.869155,0.810471,0.891071,1.08929,3.5288,3.47165,3.55183,3.60045,1.71534,1.18719,1.52327,1.63147,2.54849,2.43363,2.50012,2.58951,-9999,-9999
201412,2.153,0.997312,118.557,52.56,0.987903,259.941,0.997312,2.188,0.997312,86.017,0.995968,3.313,0.995968,0.957,0.46371,-9999,-9999,-13.8557282402,0.995967741935,81.6520481375,0.972446236559,5.91875124616,0.995967741935,319.572507104,0.995967741935,404.735,0.703629,-9999,3.398,4.468,-9999,0.997312,0.997312,44.572,45.379,-9999,1.0,1.0,-9999,-5.40572,0.997312,25.7866,0.700941,22.5909,0.537232,-9.64919,0.700269,-8.45339,0.764994,-2.96857,0.699597,0.0744802,-2.97952,-2.90975,-2.82623,0.699597,0.674731,0.699597,0.425729,0.416105,0.425178,0.463501,3.39584,3.25332,3.31709,3.39376,2.03771,0.98885,1.70383,2.05618,3.89769,2.92026,3.72157,3.79076,-9999,-9999
