TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201301,7.248,0.0,191.866,116.042,0.610887,273.039,0.0,3.166,0.0,102.403,0.0,0.417,0.0,2.723,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,123.046,0.0,108.744,-9999,9.2012,0.0,8.13168,-9999,-7.49854,0.0,-9999,-7.85968,-7.58913,-7.37398,0.0,0.0,0.0,5.36581,5.2885,5.33444,5.35803,12.9549,12.6896,12.9013,13.1064,4.10568,2.63576,4.10568,4.1939,7.21018,4.98211,6.95593,7.20816,-9999,-9999
201302,9.252,0.0,251.897,166.883,0.580357,273.01,0.0,4.32,0.0,102.205,0.0,0.496,0.0,3.088,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.54466,0.803571,122.945,0.0,119.86,-9999,8.89533,0.0,8.67209,-9999,-7.49697,0.0,-9999,-7.84659,-7.58364,-7.38275,0.0,0.0,0.0,5.72387,5.68463,5.71092,5.73391,13.3075,13.0919,13.2581,13.4761,4.81417,3.04183,4.81416,4.90466,9.43518,6.78192,9.30245,9.40777,-9999,-9999
201303,13.141,0.0,332.627,205.816,0.531586,300.996,0.0,5.497,0.0,101.948,0.0,1.022,0.0,2.878,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.7571,0.0,122.586,0.0,139.988,-9999,6.95715,0.0,7.94476,-9999,-7.03991,0.0,-9999,-7.39222,-7.10977,-6.86867,0.0,0.0,0.0,6.40895,6.40743,6.44444,6.46009,13.5187,13.32,13.4865,13.7658,6.40437,3.92974,6.41683,6.4931,10.9673,8.11902,10.7523,10.9189,-9999,-9999
201304,16.612,0.0,410.066,283.03,0.477778,303.267,0.0,9.922,0.0,101.722,0.0,0.37,0.0,3.862,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.45554,0.0,123.735,0.0,142.463,-9999,6.69856,0.0,7.71244,-9999,-7.15856,0.0,-9999,-7.54077,-7.23425,-6.99447,0.0,0.0,0.0,7.00065,7.01284,7.07573,7.11287,14.2349,14.0823,14.1967,14.563,8.09727,4.87964,8.06877,8.15368,12.8771,10.5845,11.5865,12.7594,-9999,-9999
201305,18.454,0.341398,463.417,319.01,0.585349,314.177,0.336022,11.227,0.341398,101.593,0.241263,0.231,0.0,3.702,0.241263,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.21363,0.336022,125.126,0.335349,156.134,0.558168,4.92717,0.336022,6.14818,0.542286,-7.24936,0.317876,0.0609584,-7.50765,-7.31161,-7.11477,0.334005,0.318548,0.3125,7.38425,7.41387,7.46132,7.53627,14.6959,14.6127,14.6959,14.9361,8.86279,6.1261,8.7847,8.90753,13.9121,12.43,12.5586,13.7501,-9999,-9999
201306,21.223,1.0,485.471,336.516,0.998611,325.639,0.985417,13.102,1.0,101.296,1.0,0.224,0.0,4.385,0.947222,0.407868234113,0.947222222222,164.754520981,0.699305555556,662.705664134,0.699305555556,37.6778129855,0.698611111111,78.2461779593,0.699305555556,427.495131332,0.699305555556,401.846,0.994444,24.9,1.0,4.762,1.0,9.91145,1.0,125.768,0.994444,156.935,0.69391,-0.0990868,0.994444,-0.123642,0.721906,-3.01912,0.95625,0.0559644,-3.07621,-2.79668,-2.31242,0.933333,0.966667,0.994444,8.80651,8.7802,8.81483,8.93101,11.6032,11.0824,11.6032,11.9971,8.50532,8.62046,8.96859,9.21375,10.9299,10.3306,10.3986,10.8532,-9999,-9999
201307,21.638,1.0,474.26,346.544,1.0,328.907,1.0,13.118,1.0,101.231,0.999328,0.0,0.0,3.901,0.971102,0.407815851553,0.971102150538,168.660833333,1.0,671.375485215,1.0,35.933393617,0.999327956989,80.3432580645,1.0,425.174906586,1.0,396.52,0.99664,27.7,1.0,3.938,1.0,10.9031,1.0,140.855,0.99664,170.527,0.618144,-10.5982,0.99664,-12.8307,0.558095,-4.05939,0.955645,0.0453056,-4.25442,-4.18532,-4.07054,0.99664,0.882392,0.955645,9.06038,8.99249,9.0699,9.2476,13.1468,13.1585,13.2559,13.3318,9.23711,8.83188,8.89413,9.00127,13.4312,13.1137,13.1752,13.2462,-9999,-9999
201308,21.245,1.0,431.091,316.686,1.0,326.116,1.0,11.936,1.0,101.372,1.0,0.002,0.0,4.053,0.990591,0.385313399052,0.990591397849,133.938924059,1.0,608.210993952,1.0,46.7833655914,1.0,79.8281962366,1.0,427.653692876,1.0,400.525,0.997984,26.525,1.0,4.051,1.0,9.01752,1.0,86.0655,0.997984,94.8026,0.997966,27.3575,0.997984,30.1347,0.931809,0.161343,0.97043,0.117991,-0.119157,0.237048,0.380616,0.952285,0.972446,0.980511,7.70673,7.25351,7.70673,8.04503,7.43966,6.86967,7.43966,8.13182,7.53907,7.20958,7.45525,7.6338,7.01087,6.91843,7.05489,7.21526,-9999,-9999
201309,20.332,1.0,363.066,246.21,1.0,324.063,1.0,11.54,1.0,101.285,1.0,0.48,0.0,3.47,1.0,0.329642361111,1.0,100.500373242,0.999305555556,469.428659028,1.0,23.4377371574,0.99375,57.4837458333,1.0,410.415583333,1.0,399.302,1.0,22.855,1.0,7.092,1.0,1.02769,1.0,84.4873,0.999306,99.8405,0.620403,-0.0191146,0.999306,-0.0225881,0.671531,-1.47407,0.940972,0.0754898,-1.54791,-1.39877,-1.07721,0.927778,0.945139,0.979861,8.02417,7.52591,7.93128,8.18051,9.42294,8.60707,9.35078,9.74374,7.11914,6.91693,7.18863,7.25325,8.42353,8.33612,8.37869,8.50667,-9999,-9999
201310,16.023,1.0,281.894,187.561,1.0,295.31,1.0,10.041,1.0,101.606,1.0,0.012,0.0,2.43,0.941532,0.191528970458,0.941532258065,59.1213037634,1.0,345.181347446,1.0,20.0175504032,1.0,41.4889576613,1.0,380.723630376,1.0,417.983,0.97379,16.474,0.991935,8.746,0.991935,-2.29833,0.991935,49.4871,0.97379,45.604,0.397667,16.4269,0.990591,15.1379,0.551104,0.946682,0.78293,0.0945326,0.250791,0.761977,0.880821,0.90793,0.692204,0.801747,5.13971,4.61721,5.09624,5.20859,4.22185,4.25276,4.37191,4.41553,5.1885,3.91265,4.0472,5.1885,4.24903,1.60589,4.28707,4.94064,-9999,-9999
