TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200111,-8.1,1.0,85.7625,27.489,1.0,247.589,0.0,0.447,1.0,98.491,0.0,0.372,0.0,1.577,0.754167,0.280111111111,0.722222222222,5.79855560185,0.997916666667,62.2586815741,0.997916666667,8.21614747431,0.981944444444,6.35481638889,0.997916666667,374.204,0.952083,-9999,-9999,-9999,-9999,-9999,1.0,0.643526,0.915278,-9999,0.0485109,-0.0971507,0.998611,-9999,0.336508,0.393175,0.892361,0.0076136,0.393038,0.39455,0.397892,0.845833,0.894444,0.914583,0.390057,0.387626,0.389646,0.39746,-0.0040317,-0.00581791,-0.00426671,-0.000787936,0.411116,0.410665,0.429947,0.463334,0.0700904,0.0756512,0.0818444,0.0855597,-9999,-9999
200112,-16.551,1.0,51.6445,14.572,1.0,220.689,0.0,0.22,1.0,98.062,0.0,0.494,0.0,1.709,0.78293,0.309673794258,0.770833333333,3.04181586022,1.0,15.0866801075,1.0,10.3032396871,0.980510752688,7.6082016129,1.0,376.215,0.893145,-9999,-9999,-9999,-9999,-9999,1.0,-0.537747,0.893145,-9999,0.0200518,-2.04245,1.0,-9999,0.249525,0.184081,0.856855,0.00321303,0.177833,0.181237,0.186101,0.754704,0.702957,0.84879,0.312811,0.272918,0.297842,0.318053,0.12813,0.0943973,0.115777,0.144398,0.382825,0.221834,0.279129,0.376374,0.00812575,0.0124363,0.0164582,0.020031,-9999,-9999
200201,-22.814,1.0,66.9799,21.882,0.981855,181.419,0.0,0.192,0.998656,98.019,0.0,0.104,0.0,1.409,0.900538,0.218521983225,0.895161290323,8.87560712652,0.999327956989,17.1769855868,0.999327956989,-9999,-9999,10.871529956,0.999327956989,377.214,0.936156,-9999,-9999,-9999,-9999,-9999,1.0,-1.07408,0.936156,-9999,0.018406,0.892458,0.998656,-9999,0.315457,0.105918,0.913978,0.0023922,0.0887328,0.103993,0.106361,0.697581,0.920027,0.922043,0.126279,0.123254,0.139258,0.164978,0.0208434,0.0208434,0.0355067,0.0551725,0.102991,0.0984504,0.161203,0.168419,0.00500705,0.00318881,0.0038683,0.00937729,-9999,-9999
200202,-17.798,1.0,129.054,65.427,0.980655,201.5,0.0,0.435,1.0,98.414,0.0,0.314,0.0,1.863,1.0,0.319760416667,1.0,17.9796949405,1.0,130.155092262,1.0,41.1441698918,0.613095238095,17.6645171131,1.0,381.495,0.995536,-9999,-9999,-9999,-9999,-9999,1.0,0.346141,0.994792,-9999,0.0443909,16.0163,1.0,-9999,0.46214,0.0990555,0.953125,0.00322414,0.0957371,0.0967892,0.0987945,0.978423,0.962798,0.955357,0.0558129,0.0538652,0.0575773,0.0599616,-0.0429816,-0.0439911,-0.0407352,-0.0379358,0.182034,0.0949859,0.110828,0.12505,0.0658398,0.0192208,0.0329035,0.0416232,-9999,-9999
200203,-16.324,1.0,228.616,133.342,1.0,189.256,0.0,0.679,1.0,98.623,0.0,0.512,0.0,1.926,0.96707,0.339975694444,0.954301075269,51.2624086022,1.0,287.117004704,1.0,56.5219638155,0.917338709677,31.7601061828,1.0,383.477,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.07408,0.997984,-9999,0.0385287,38.5348,1.0,-9999,0.72768,0.0874763,0.992608,0.00371284,0.0889289,0.0923073,0.0940998,0.979167,0.973118,0.99664,0.0809019,0.0784176,0.0802461,0.0825615,-0.00722327,-0.0159435,-0.0100992,-0.00658601,0.106713,0.10373,0.105355,0.106713,0.0205493,0.0190473,0.0195741,0.0205493,-9999,-9999
200204,-5.827,1.0,342.254,185.981,1.0,234.911,0.0,1.686,1.0,98.38,0.0,1.099,0.0,2.283,0.955556,0.4268839868,0.956944444444,90.4647222222,1.0,419.517470139,1.0,103.397870607,0.847916666667,45.4925055556,1.0,383.647,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.1076,1.0,-9999,0.0607666,57.7414,1.0,-9999,0.66513,0.321146,0.995833,0.00807095,0.317417,0.319977,0.320761,0.976389,0.975,0.998611,0.355624,0.349521,0.354147,0.35749,0.0349689,0.0303593,0.0342909,0.03748,0.314365,0.292224,0.304658,0.309862,0.0545691,0.0446024,0.0515885,0.0529578,-9999,-9999
200205,2.903,0.38172,435.265,245.024,0.385753,256.161,0.0,4.088,0.381048,98.37,0.0,0.609,0.0,1.782,0.358871,-9999,-9999,-9999,-9999,-9999,-9999,89.2911973339,0.557123655914,-9999,-9999,385.236,0.38172,-9999,-9999,-9999,-9999,-9999,1.0,6.92584,0.38172,-9999,0.0712885,74.6609,0.38172,-9999,1.13731,-0.123748,0.381048,0.0100296,-0.130494,-0.122732,-0.117382,0.380376,0.38172,0.377688,0.995227,0.868327,0.920596,1.00861,1.12572,0.987401,1.03901,1.12572,0.727056,0.592467,0.675069,0.727334,1.34799,1.2895,1.33419,1.34844,-9999,-9999
200206,14.066,0.342361,479.832,256.793,0.342361,310.226,0.0,8.489,0.342361,98.007,0.0,1.006,0.340972,1.876,0.520139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,391.708,0.342361,-9999,-9999,-9999,-9999,-9999,1.0,35.8496,0.342361,-9999,0.590207,58.1335,0.527778,-9999,0.817262,-2.13005,0.315972,0.0425079,-2.15761,-2.13437,-1.97409,0.326389,0.326389,0.315972,3.08556,2.65311,2.76853,3.07633,5.05761,4.79001,4.91669,5.05042,2.91102,2.40489,2.75698,2.89645,5.07532,4.8844,5.00555,5.07092,-9999,-9999
200207,17.41,1.0,459.157,220.593,1.0,344.536,0.0,8.039,1.0,97.901,0.0,1.337,0.997984,1.964,0.998656,0.366134467041,0.998655913978,143.572324182,0.999327956989,512.128083004,0.999327956989,22.5930193177,0.999327956989,28.1121525967,0.999327956989,358.902,1.0,-9999,-9999,-9999,-9999,-9999,1.0,63.3114,1.0,-9999,0.560583,33.2895,1.0,-9999,0.627093,-2.59889,0.987231,0.0377638,-2.61599,-2.59576,-2.57395,0.992608,0.987903,0.971102,3.67668,3.6659,3.71538,3.77277,6.25063,6.25737,6.3047,6.34152,4.0822,3.90228,3.9655,4.02208,6.50789,6.41569,6.4704,6.48724,-9999,-9999
200208,14.945,1.0,381.229,170.403,1.0,338.902,0.0,5.155,1.0,97.997,0.0,2.264,0.999328,1.827,0.986559,0.355028736321,0.988575268817,109.004420699,1.0,393.421395161,1.0,17.370867767,0.993279569892,21.5448918011,1.0,349.815,0.999328,-9999,-9999,-9999,-9999,-9999,1.0,47.2655,0.997984,-9999,0.50327,25.7806,1.0,-9999,0.536259,-1.13368,0.981855,0.0393521,-1.16936,-1.14677,-1.11363,0.951613,0.910618,0.979839,4.297,4.17044,4.22955,4.28604,5.40444,5.34,5.37664,5.39742,4.51048,4.21821,4.32591,4.43681,5.69102,5.5298,5.58266,5.67651,-9999,-9999
200209,7.507,1.0,274.381,97.474,1.0,305.201,0.0,2.36,1.0,97.68,0.0,2.23,0.997222,1.774,0.979861,0.344479372259,0.98125,54.125811052,0.999305555556,219.409374064,0.998611111111,10.6569592443,0.885416666667,12.8138435875,0.999305555556,364.678,0.998611,-9999,-9999,-9999,-9999,-9999,1.0,21.9365,0.997917,-9999,0.323814,8.99625,1.0,-9999,0.551002,0.121824,0.988194,0.029245,0.0888592,0.106172,0.121824,0.990972,0.988194,0.988194,2.76658,2.74341,2.75924,2.79795,2.64039,2.63357,2.65072,2.68285,2.20151,2.12785,2.24948,2.36238,2.51137,2.47479,2.51137,2.60296,-9999,-9999
200210,-3.317,1.0,166.34,69.967,0.998656,250.015,0.0,1.234,1.0,98.404,0.0,0.197,0.999328,1.785,0.997984,0.344854634175,0.998655913978,25.8695611559,1.0,151.577030242,1.0,11.7956989746,0.91061827957,10.8019677419,1.0,377.905,0.991935,-1.094,0.973118,20.826,0.973118,-9999,1.0,6.52303,0.991935,-9999,0.176741,14.5331,1.0,-9999,0.417177,0.294825,0.97379,0.0132309,0.28927,0.293335,0.299577,0.990591,0.975134,0.97379,0.761105,0.730083,0.754897,0.764579,0.465741,0.441507,0.460603,0.466411,0.489811,0.496945,0.512316,0.571326,0.3354,0.329581,0.335539,0.34152,-9999,-9999
200211,-11.432,1.0,85.7625,33.266,1.0,233.52,0.0,0.382,1.0,97.971,0.0,0.009,1.0,1.758,0.890278,0.331720705782,0.892361111111,2.54325347222,1.0,70.7242416667,1.0,-9999,-9999,7.45765555556,1.0,379.02,0.984028,-5.253,0.990972,7.796,0.990972,-9999,1.0,0.446426,0.983333,-9999,0.0414431,0.683077,0.975694,-9999,0.320314,0.225749,0.984028,0.00649488,0.225888,0.231003,0.232729,0.979167,0.981944,0.981944,0.22092,0.218066,0.220459,0.224724,-0.00316014,-0.0140673,-0.0110973,-0.00316014,0.210901,0.260577,0.316672,0.333801,0.0,0.00199791,0.023248,0.066062,-9999,-9999
200212,-14.561,1.0,51.6445,17.559,1.0,223.627,0.0,0.28,1.0,97.901,0.0,0.0,1.0,1.93,0.961694,0.355856597222,0.956989247312,-1.16419489247,1.0,35.1437762097,1.0,-9999,-9999,5.37302150538,1.0,380.66,0.0813172,-5.359,0.988575,6.873,0.988575,-9999,1.0,0.182287,0.079973,-9999,0.0535841,-4.39664,0.999328,-9999,0.279758,0.245331,0.0799731,0.00970956,0.246206,0.250252,0.258811,0.0799731,0.0826613,0.0907258,0.214646,0.214739,0.219993,0.227018,-0.0315605,-0.0377347,-0.0319624,-0.0237894,0.243938,0.233916,0.244259,0.25515,0.0,0.0,0.0,0.0,-9999,-9999
200301,-21.113,1.0,66.9799,34.531,1.0,181.747,0.0,0.311,1.0,98.487,0.0,0.008,1.0,1.965,0.909946,0.384909375,0.897849462366,-8.09198723118,1.0,71.6282157258,1.0,-9999,-9999,8.94117020606,0.930779569892,380.493,0.0,-6.738,0.985887,6.461,0.985887,-9999,1.0,0.595439,0.0,-9999,-9999,-4.92278,0.997984,-9999,0.334104,0.256737,0.0,-9999,0.254261,0.257295,0.26076,0.0,0.0,0.0,0.0921375,0.0851527,0.0916915,0.0930006,-0.164706,-0.185233,-0.168565,-0.162518,0.0787873,0.078528,0.0806417,0.0911165,0.0884916,0.0757682,0.0853498,0.089074,-9999,-9999
200302,-25.519,1.0,129.054,79.996,0.97619,158.271,0.0,0.28,1.0,98.518,0.0,0.0,1.0,1.717,1.0,0.310365327381,1.0,18.6739605655,1.0,164.497505952,1.0,-9999,-9999,17.4822739796,0.990327380952,390.743,0.0,-7.369,0.960565,6.117,0.960565,-9999,1.0,5.67484,0.0,-9999,-9999,17.8179,1.0,-9999,0.469199,0.519369,0.0,-9999,0.501998,0.517493,0.519369,0.0,0.0,0.0,0.0313342,0.0287498,0.0313374,0.0319646,-0.486941,-0.488284,-0.485975,-0.472421,0.0263289,0.0264196,0.028599,0.0328019,0.146656,0.127016,0.138023,0.147485,-9999,-9999
200303,-13.722,1.0,228.616,124.606,1.0,206.963,0.0,1.476,0.981183,98.076,0.0,0.008,1.0,1.69,0.530914,0.320602696078,0.525537634409,55.0708212366,1.0,-9999,-9999,-9999,-9999,25.7219029096,0.990591397849,391.478,0.00134409,-3.783,0.921371,8.691,0.921371,-9999,1.0,8.42716,0.001344,-9999,0.276743,30.6285,0.981183,-9999,0.531216,0.505143,0.0,0.0136038,0.489645,0.503971,0.505576,0.0,0.0,0.0,0.236198,0.218724,0.232412,0.236541,-0.267773,-0.274668,-0.268603,-0.267253,0.203729,0.198071,0.204528,0.225337,0.193053,0.167983,0.180868,0.194079,-9999,-9999
200304,-1.569,1.0,342.254,203.668,1.0,237.999,0.0,2.892,1.0,98.719,0.0,0.017,1.0,2.061,0.999306,0.388253752955,0.999305555556,116.220994444,1.0,443.324877245,0.864583333333,-9999,-9999,30.1114569444,1.0,391.423,0.920139,0.302,0.924306,14.271,0.924306,-9999,1.0,12.4201,0.920139,-9999,0.157383,73.1954,1.0,-9999,0.661963,0.306494,0.939583,0.00924303,0.286034,0.302834,0.30662,0.927778,0.922917,0.939583,0.78182,0.751809,0.768334,0.776543,0.473362,0.458504,0.464054,0.471548,0.448627,0.417402,0.424297,0.438449,0.387502,0.366221,0.371179,0.37746,-9999,-9999
200305,10.513,1.0,435.265,257.293,1.0,278.976,0.0,7.848,1.0,98.228,0.0,0.016,0.997984,2.378,0.997312,0.453065770609,0.997983870968,163.97099004,0.997311827957,572.921278193,0.996639784946,28.1781132801,0.810483870968,30.6627443548,0.997983870968,395.228,0.997984,9.03,0.898522,28.121,0.898522,-9999,1.0,42.0322,0.997984,-9999,0.343335,80.4912,0.998656,-9999,0.775636,-1.77253,0.981183,0.0225175,-1.7792,-1.7728,-1.75704,0.981183,0.981183,0.978495,1.94466,1.86569,1.93437,1.98148,3.71745,3.6508,3.70287,3.7359,1.30454,1.22118,1.28131,1.36136,3.1442,3.08983,3.12957,3.23019,-9999,-9999
200306,14.825,0.998611,479.832,246.4,0.998611,319.016,0.0,8.407,0.998611,97.851,0.0,0.966,0.996528,1.847,0.990972,0.367414516918,0.990277777778,157.646464715,0.996527777778,-9999,-9999,-9999,-9999,31.4026570707,0.997222222222,378.309,1.0,14.396,0.919444,14.207,0.606944,-9999,1.0,56.3021,0.997222,-9999,0.503727,59.124,0.999306,-9999,0.776333,-2.75143,0.970139,0.0344804,-2.79625,-2.75378,-2.74188,0.974306,0.968056,0.970833,3.34983,3.22036,3.27849,3.34983,6.0903,6.01646,6.04832,6.09626,3.24084,3.29524,3.36299,3.45272,6.09973,6.12067,6.16816,6.23668,-9999,-9999
200307,17.497,1.0,459.157,234.818,1.0,334.133,0.0,8.99,1.0,97.987,0.0,1.28,0.995968,1.564,0.989919,0.316324482563,0.990591397849,154.828627016,1.0,-9999,-9999,-9999,-9999,29.5629576613,1.0,378.624,1.0,15.554,0.933468,-9999,-9999,-9999,1.0,70.547,0.997984,-9999,0.594759,37.2933,0.999328,-9999,0.644688,-1.59715,0.949597,0.0389431,-1.72984,-1.61353,-1.57174,0.969086,0.951613,0.894489,5.82031,4.95128,5.62825,5.85629,7.39176,6.69003,7.24307,7.43221,4.79743,4.66578,4.7612,4.85988,6.63095,6.50422,6.6268,6.72569,-9999,-9999
200308,17.211,1.0,381.229,190.346,1.0,338.111,0.0,7.88,1.0,98.252,0.0,0.525,0.998656,1.793,1.0,0.333304435484,1.0,120.612954973,1.0,-9999,-9999,-9999,-9999,23.9219294355,1.0,382.086,1.0,15.987,0.94086,-9999,-9999,-9999,1.0,56.1091,1.0,-9999,0.547492,25.0186,1.0,-9999,0.628319,-0.487243,0.961022,0.0477063,-0.50302,-0.469451,-0.39779,0.964382,0.957661,0.963038,5.59948,5.56595,5.66614,5.79314,6.07689,6.06339,6.13043,6.229,4.71816,4.50761,4.70635,4.81632,5.64577,5.58075,5.64577,5.73209,-9999,-9999
200309,8.244,1.0,274.381,111.329,1.0,310.283,0.0,3.535,1.0,98.046,0.0,1.655,1.0,1.729,0.96875,0.336365413634,0.96875,62.5235458333,1.0,-9999,-9999,-9999,-9999,14.4331590278,1.0,378.748,0.999306,8.402,0.967361,-9999,-9999,-9999,1.0,21.6791,0.997917,-9999,0.352314,18.5991,1.0,-9999,0.498756,0.0787806,0.980556,0.0322377,0.0246425,0.0684714,0.0824514,0.981944,0.956944,0.980556,3.02019,2.91936,2.99758,3.02556,2.94115,2.84661,2.97516,2.98945,2.66787,2.60421,2.69391,2.83227,2.93061,2.72037,2.95307,3.05824,-9999,-9999
200310,1.085,1.0,166.34,62.562,1.0,278.449,0.0,1.499,1.0,98.014,0.0,0.214,0.998656,1.699,0.991935,0.323514382028,0.991935483871,28.1294290264,0.998655913978,100.210467803,0.709677419355,8.15705113636,0.709005376344,8.65852948223,0.998655913978,382.888,0.983199,1.51,0.788978,-9999,-9999,-9999,1.0,7.9609,0.983199,-9999,0.183644,8.27297,0.999328,-9999,0.38478,0.449235,0.979839,0.0165986,0.413645,0.449235,0.459294,0.980511,0.979839,0.967742,1.2573,1.22101,1.2476,1.25767,0.797959,0.793212,0.800077,0.805942,1.02101,0.894021,0.995951,1.03495,0.6999,0.648952,0.684564,0.702961,-9999,-9999
200311,-10.986,1.0,85.7625,37.687,0.998611,224.873,0.0,0.51,1.0,97.717,0.0,0.017,1.0,1.863,1.0,0.3186625,1.0,1.09392847222,1.0,78.0216328166,0.949305555556,10.2897654569,0.852083333333,8.71648333333,1.0,384.855,0.992361,-5.492,0.991667,-9999,-9999,-9999,1.0,0.844701,0.992361,-9999,0.0706211,-3.19282,1.0,-9999,0.371148,0.38739,0.981944,0.0137164,0.382665,0.386328,0.39011,0.98125,0.981944,0.976389,0.318601,0.306197,0.318618,0.328767,-0.0664339,-0.0770743,-0.0684161,-0.0630154,0.506329,0.457025,0.494656,0.504186,0.0301552,0.0260178,0.0347902,0.0493806,-9999,-9999
200312,-15.514,1.0,51.6445,25.235,0.998656,216.489,0.0,0.319,1.0,98.038,0.0,0.0,1.0,1.529,1.0,0.266698252688,1.0,0.433196908602,1.0,-9999,-9999,-9999,-9999,6.2998608871,1.0,388.518,0.999328,-6.625,0.988575,-9999,-9999,-9999,1.0,0.00954675,0.999328,-9999,0.0299764,-4.29874,1.0,-9999,0.331557,0.310119,0.947581,0.00991707,0.30353,0.313866,0.3378,0.981183,0.953629,0.938844,0.229404,0.224272,0.229404,0.236299,-0.0869177,-0.105096,-0.0865974,-0.0798544,0.365414,0.328048,0.403538,0.515839,0.0,0.0,0.00413289,0.0105089,-9999,-9999
200401,-27.865,1.0,66.9799,36.874,1.0,167.475,0.0,0.179,1.0,98.941,0.0,0.0,1.0,1.414,0.959005,0.249973511905,0.953629032258,9.03210685484,1.0,-9999,-9999,13.1181579704,0.993951612903,9.94470228495,1.0,383.889,0.908602,-10.278,0.989247,-9999,-9999,-9999,1.0,-0.696003,0.915323,-9999,0.0297407,2.7231,1.0,-9999,0.357321,0.173344,0.847446,0.00943247,0.173316,0.18061,0.184631,0.846102,0.827285,0.83871,0.14304,0.134239,0.140637,0.151221,-0.0302761,-0.0457537,-0.0364133,-0.0302761,0.160273,0.0495309,0.0865889,0.230617,0.0223122,0.00534018,0.00920066,0.0226761,-9999,-9999
200402,-15.692,1.0,130.595,57.468,1.0,217.849,0.0,0.359,1.0,98.463,0.0,0.035,1.0,1.717,0.872845,0.322936630435,0.860632183908,22.5156831897,1.0,-9999,-9999,21.4072637411,0.997126436782,13.458858477,1.0,383.891,1.0,-6.317,0.98204,-9999,-9999,-9999,1.0,0.709946,0.997845,-9999,0.0538987,12.8299,1.0,-9999,0.396898,0.290644,0.962644,0.00986802,0.275385,0.290644,0.312104,0.971264,0.962644,0.930316,0.310241,0.290272,0.298918,0.345259,0.0111468,0.0111237,0.0168881,0.02644,0.258794,0.23207,0.250475,0.295042,0.0120352,0.0120352,0.0165547,0.0197587,-9999,-9999
