TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201203,6.037,0.990591,295.455,135.027,0.991263,301.596,0.979839,4.181,0.990591,98.223,0.972446,2.055,0.0,3.331,0.931452,0.600631169585,0.915994623656,79.4679893204,0.626344086022,269.887547848,0.959005376344,-9999,-9999,28.1936590452,0.782258064516,345.709970427,0.668682795699,397.372,0.987231,3.546,0.989919,15.417,0.989919,-9999,1.0,6.88099,0.985215,-9999,0.245952,30.0406,0.986559,-9999,0.706937,1.28269,0.935484,0.0258176,1.24034,1.24966,1.28168,0.957661,0.971774,0.926747,1.58443,1.45864,1.47729,1.63244,0.297774,0.217225,0.238247,0.347977,1.58244,1.49504,1.55008,1.58608,0.273481,0.274527,0.300812,0.328993,-9999,-9999
201204,6.018,1.0,388.317,224.067,1.0,281.785,0.993056,4.161,1.0,98.312,1.0,1.577,0.0,3.038,0.9875,0.586062801932,0.9875,133.297342138,0.877083333333,445.196582639,1.0,-9999,-9999,30.3842701669,0.964583333333,346.694742291,0.904861111111,403.815,1.0,5.702,1.0,12.556,1.0,-9999,1.0,22.0235,1.0,-9999,0.41793,89.8855,1.0,-9999,1.12155,0.642051,0.995139,0.0232897,0.631677,0.636587,0.642051,0.998611,0.998611,0.995139,1.87709,1.8473,1.86569,1.8741,1.23825,1.20899,1.2259,1.2347,1.94825,1.78752,1.9925,2.0788,1.4211,1.23836,1.29694,1.36255,-9999,-9999
201205,14.559,0.989919,456.683,261.45,0.990591,330.514,0.971102,8.238,0.989919,98.22,0.984543,0.978,0.0,2.725,0.976478,0.52970011273,0.976478494624,177.940195214,0.719086021505,523.053790219,0.985215053763,-9999,-9999,44.046594426,0.881048387097,392.253141536,0.791666666667,398.492,1.0,11.9,1.0,10.316,1.0,-9999,1.0,50.8168,0.999328,-9999,0.719329,82.251,0.989919,-9999,1.12394,-1.16201,0.963038,0.0609066,-1.26295,-1.24834,-1.19031,0.984543,0.975806,0.969086,4.58534,4.38047,4.46692,4.58534,5.75163,5.64396,5.70434,5.75163,4.31955,4.28757,4.40804,4.44604,5.59838,5.52858,5.57842,5.63209,-9999,-9999
201206,19.072,0.990278,486.036,283.396,0.989583,357.619,0.990278,8.535,0.990278,98.014,0.988889,1.948,0.0,2.995,0.93125,0.534459807523,0.902777777778,179.247910869,0.985416666667,550.961015808,0.986111111111,-9999,-9999,41.3237320937,0.983333333333,412.632113992,0.9875,389.264,0.988889,16.008,0.989583,10.415,0.989583,-9999,1.0,100.473,0.9875,-9999,1.07562,46.1469,0.988194,-9999,0.89211,-5.61341,0.940278,0.0780326,-5.61341,-5.54878,-5.49843,0.940278,0.908333,0.961111,5.92465,5.99755,6.05394,6.13392,11.555,11.5486,11.5641,11.7085,5.5345,5.35917,5.56485,5.84832,11.3532,11.1388,11.2463,11.3587,-9999,-9999
201207,22.318,0.966398,469.697,270.977,0.968414,372.102,0.966398,9.038,0.966398,98.233,0.94422,0.775,0.0,2.175,0.951613,0.385940591774,0.940188172043,171.21171845,0.923387096774,528.019951901,0.932123655914,-9999,-9999,38.988416561,0.921370967742,431.090542376,0.924731182796,384.771,0.986559,19.491,0.989919,7.078,0.989919,-9999,1.0,106.721,0.986559,-9999,1.33186,43.9094,0.965726,-9999,0.895093,-4.68579,0.895161,0.0920837,-4.7486,-4.58187,-4.5195,0.833333,0.920027,0.944892,6.88371,6.72656,6.83659,6.87856,11.5554,11.3556,11.4178,11.5176,7.29029,6.348,6.89749,7.33029,11.4063,10.923,11.4774,11.8358,-9999,-9999
201208,20.125,1.0,411.539,239.462,1.0,358.883,1.0,8.187,1.0,98.163,1.0,0.598,0.0,2.721,0.96371,0.496587652418,0.963709677419,129.17740437,0.999327956989,458.178312042,0.999327956989,-9999,-9999,37.8074000831,0.954301075269,432.074127688,1.0,382.975,1.0,18.492,1.0,7.669,1.0,-9999,1.0,83.7057,1.0,-9999,1.01492,29.0103,1.0,-9999,0.763673,-4.21976,0.960349,0.0785512,-4.20964,-4.1956,-4.12864,0.961022,0.96371,0.948253,5.45119,5.33275,5.39845,5.43684,9.66083,9.51165,9.57459,9.63163,5.60793,5.4697,5.58595,5.70709,9.74041,9.57289,9.67547,9.72892,-9999,-9999
201209,14.392,0.996528,326.49,175.592,0.996528,324.422,0.996528,5.15,0.996528,98.236,0.995139,2.247,0.0,3.045,0.727778,0.5031901297,0.711111111111,85.2959618164,0.994444444444,334.622324081,0.994444444444,-9999,-9999,25.503617441,0.978472222222,386.693707215,0.995138888889,387.708,0.977778,14.551,0.995833,7.212,0.995833,-9999,1.0,39.6786,0.977778,-9999,0.660729,27.7659,0.975,-9999,0.752499,-2.99042,0.95625,0.059575,-3.01643,-2.99243,-2.95514,0.964583,0.95625,0.965972,3.69101,3.64209,3.6887,3.72614,6.68344,6.63334,6.68344,6.72393,3.70787,3.59937,3.70182,3.79514,6.54769,6.34278,6.48602,6.54634,-9999,-9999
201210,8.349,1.0,232.697,83.887,1.0,318.261,1.0,2.801,1.0,97.964,1.0,3.674,0.0,3.619,0.81922,0.628663049071,0.819220430108,33.951587687,0.998655913978,164.307274866,1.0,-9999,-9999,12.1615820653,0.958333333333,355.184862231,1.0,397.955,0.994624,9.528,1.0,12.629,1.0,-9999,1.0,16.9924,0.993952,-9999,0.350356,4.47292,0.995296,-9999,0.641684,0.979207,0.978495,0.0311295,0.944986,0.961753,0.984276,0.979839,0.977823,0.978495,2.84692,2.81529,2.83156,2.87461,1.86272,1.86251,1.87513,1.89595,2.45317,2.36696,2.45317,2.54209,1.70626,1.5873,1.64167,1.69875,-9999,-9999
201211,2.475,0.986111,155.842,49.442,0.9875,290.294,0.986111,2.134,0.986111,98.68,0.966667,0.979,0.0,3.238,0.960417,0.561802296213,0.945833333333,3.68381968391,0.966666666667,97.5661278736,0.966666666667,-9999,-9999,7.00122437265,0.953472222222,326.423568247,0.966666666667,406.585,1.0,5.216,1.0,12.848,1.0,-9999,1.0,4.77789,0.995833,-9999,0.199918,5.00484,0.981944,-9999,0.483053,1.11897,0.989583,0.0156081,1.06663,1.1017,1.14664,0.99375,0.99375,0.986806,1.57648,1.4963,1.5701,1.59633,0.456885,0.422246,0.442972,0.46254,1.34388,1.30402,1.33172,1.37686,0.366389,0.353599,0.368167,0.386906,-9999,-9999
201212,-1.132,0.991263,121.028,33.789,0.991935,294.503,0.991263,1.041,0.991263,98.164,0.945565,2.585,0.0,3.335,0.873656,0.494993454614,0.817204301075,-5.31324413344,0.931451612903,68.3398145672,0.96438172043,-9999,-9999,6.59239524139,0.547715053763,324.134058764,0.931451612903,401.181,0.990591,2.341,0.991263,14.023,0.991263,-9999,1.0,2.14388,0.990591,-9999,0.119367,-3.82048,0.989919,-9999,0.424229,0.818921,0.989919,0.0142466,0.824509,0.826419,0.832544,0.980511,0.986559,0.989919,0.862427,0.860183,0.872388,0.878165,0.0441198,0.0366987,0.0461222,0.0495392,0.93223,0.926487,0.935844,0.946585,0.0670028,0.0673795,0.0695778,0.072997,-9999,-9999
201301,-4.012,0.521505,138.471,50.301,0.52621,256.937,0.521505,0.963,0.521505,98.435,0.451613,2.912,0.0,4.751,0.511425,0.636876736111,0.508064516129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,406.985,0.55914,0.791,1.0,13.769,1.0,-9999,1.0,1.75504,0.55914,-9999,0.0986276,-2.54586,0.521505,-9999,0.489822,0.706018,0.547043,0.0135344,0.707848,0.713284,0.71742,0.547043,0.547043,0.544355,0.778918,0.778084,0.780304,0.78385,0.0736517,0.0589237,0.068268,0.0712556,0.847909,0.823086,0.83812,0.847822,0.0406307,0.0406307,0.0507012,0.0577296,-9999,-9999
201302,-6.094,0.851935,201.683,82.42,0.853423,267.046,0.851935,0.76,0.851935,98.145,0.831101,2.311,0.0,3.628,0.791667,0.534603765515,0.782738095238,25.7188632246,0.821428571429,158.128009964,0.821428571429,-9999,-9999,-9999,-9999,309.687182971,0.821428571429,405.679,0.866071,0.457,1.0,14.264,1.0,-9999,1.0,2.02045,0.864583,-9999,0.107777,14.3202,0.851935,-9999,0.591035,0.616893,0.842262,0.013287,0.616708,0.620404,0.62766,0.835565,0.84375,0.851935,0.681804,0.675817,0.677203,0.68172,0.0682613,0.0493097,0.0559015,0.0656564,0.675116,0.642115,0.655539,0.674681,0.0638006,0.0630931,0.068462,0.0885473,-9999,-9999
201303,-2.576,1.0,292.245,158.807,1.0,265.048,1.0,1.514,1.0,98.285,1.0,1.645,0.0,3.233,0.916667,0.576298494398,0.893817204301,74.2101760753,1.0,317.210663306,1.0,-9999,-9999,39.2023647982,0.692876344086,314.604395161,1.0,404.32,1.0,0.763,1.0,15.397,1.0,-9999,1.0,5.16875,1.0,-9999,0.145618,51.2081,1.0,-9999,0.69826,0.840462,0.975134,0.0113191,0.836819,0.838865,0.841252,0.987903,0.972446,0.979167,0.843651,0.830553,0.838522,0.848724,0.00564967,-0.00704101,0.000139926,0.00967223,0.87962,0.83773,0.841106,0.891726,0.0659254,0.0461293,0.0666825,0.077519,-9999,-9999
201304,2.894,1.0,385.556,160.581,1.0,285.412,1.0,2.447,1.0,98.263,1.0,3.653,0.0,3.572,0.927778,0.61697500998,0.919444444444,86.4326166667,1.0,327.183244444,1.0,-9999,-9999,28.7521015935,0.894444444444,332.089729167,1.0,405.678,1.0,2.301,1.0,17.356,1.0,-9999,1.0,8.74152,0.997917,-9999,0.264707,41.0181,0.998611,-9999,0.874024,1.03241,0.99375,0.0155072,1.02483,1.03119,1.04725,0.995139,0.99375,0.990972,1.33041,1.314,1.32665,1.34936,0.299222,0.277245,0.293166,0.299351,1.50535,1.49942,1.52679,1.64608,0.412183,0.339555,0.356644,0.412183,-9999,-9999
201305,12.916,1.0,455.0,251.99,1.0,314.882,1.0,7.016,1.0,98.338,0.997984,1.996,0.0,2.851,0.926747,0.527792474349,0.913306451613,149.130852152,0.997311827957,510.931375326,0.997311827957,-9999,-9999,34.4665632296,0.991935483871,381.567425179,0.997983870968,403.117,0.998656,10.669,1.0,13.859,1.0,-9999,1.0,36.8615,0.99664,-9999,0.581891,79.0511,0.997312,-9999,1.32886,0.909284,0.948253,0.0311523,0.780765,0.817081,0.89197,0.977151,0.974462,0.949597,4.11899,3.96273,4.04879,4.12462,3.22163,3.17822,3.23083,3.31374,3.88811,3.89261,3.96423,4.03421,3.08046,3.08046,3.1258,3.20518,-9999,-9999
201306,17.03,1.0,485.792,250.112,0.998611,344.037,1.0,6.578,1.0,98.131,1.0,1.437,0.0,2.118,0.998611,0.41302593599,0.998611111111,153.012404167,1.0,498.49117794,0.997916666667,-9999,-9999,38.382492032,0.992361111111,401.017222222,1.0,395.822,1.0,14.54,1.0,8.113,1.0,-9999,1.0,70.7803,0.998611,-9999,0.848749,53.6646,1.0,-9999,0.743439,-4.55876,0.892361,0.0836071,-4.72895,-4.65333,-4.43398,0.945833,0.909028,0.539583,5.85415,5.64644,5.76019,5.92893,10.4559,10.3065,10.3865,10.4443,5.54021,5.54021,5.77741,6.04627,10.8322,10.2811,10.6183,10.7395,-9999,-9999
201307,20.321,1.0,470.928,263.522,1.0,358.673,1.0,8.001,1.0,98.374,1.0,1.103,0.0,2.429,0.971102,0.458134093702,0.971102150538,161.942385624,0.997983870968,518.135612102,0.998655913978,-9999,-9999,39.2786782724,0.99126344086,419.474348118,1.0,386.335,0.998656,18.158,1.0,6.312,1.0,-9999,1.0,78.9731,0.997984,-9999,1.02328,61.131,0.998656,-9999,0.812032,-4.15852,0.939516,0.0853028,-4.23005,-4.17559,-4.14887,0.952285,0.903898,0.971774,6.23687,6.07614,6.12624,6.24486,10.4079,10.1925,10.347,10.5592,8.34798,7.74069,7.89533,8.16242,11.3612,11.2557,11.3612,11.5915,-9999,-9999
201308,19.521,1.0,413.947,241.039,1.0,347.588,1.0,7.19,1.0,98.376,1.0,1.969,0.0,2.528,1.0,0.467993951613,1.0,137.648989919,1.0,486.316308954,0.999327956989,-9999,-9999,35.4075842498,0.997311827957,414.271068548,1.0,384.978,1.0,17.756,1.0,4.705,1.0,-9999,1.0,60.6181,0.999328,-9999,0.900039,57.6524,0.998656,-9999,0.843189,-3.33172,0.956317,0.0755123,-3.30578,-3.27301,-3.25896,0.959677,0.929435,0.983871,5.40361,5.23875,5.33927,5.60577,8.70938,8.48791,8.59589,8.94144,5.43577,5.43734,5.56802,5.79713,8.95655,9.03683,9.10716,9.17957,-9999,-9999
201309,14.912,1.0,329.541,178.894,1.0,328.576,1.0,4.303,1.0,98.375,1.0,1.312,0.0,2.786,0.911806,0.492136186939,0.901388888889,91.5385854167,1.0,360.543997222,1.0,-9999,-9999,26.1918192286,0.997916666667,388.366576389,1.0,389.553,0.998611,15.481,1.0,7.717,1.0,-9999,1.0,46.4306,0.997917,-9999,0.708002,26.8313,0.997917,-9999,0.729715,-3.00965,0.959722,0.0665397,-3.0661,-3.02457,-2.92785,0.9625,0.970139,0.941667,4.55456,4.43868,4.48792,4.62493,7.60865,7.49222,7.52443,7.54487,4.75736,4.7824,5.29375,5.75229,8.17884,7.58405,7.84255,8.24685,-9999,-9999
201310,9.169,0.983199,235.656,98.186,0.986559,315.616,0.983199,2.913,0.983199,98.158,0.966398,4.106,0.0,2.898,0.924059,0.488692000286,0.911290322581,41.776810844,0.952956989247,204.662300107,0.952956989247,-9999,-9999,14.4435675105,0.946908602151,357.54960844,0.952956989247,403.323,0.982527,10.973,0.981855,10.871,0.981855,-9999,1.0,20.596,0.981855,-9999,0.478194,-2.75758,0.982527,-9999,0.661228,0.214993,0.974462,0.0363653,0.208677,0.217749,0.227621,0.974462,0.977151,0.977151,3.107,3.01308,3.05695,3.25222,2.89832,2.78984,2.84214,3.04009,3.09159,2.92656,2.98069,3.06658,2.70731,2.71339,2.77154,2.84311,-9999,-9999
201311,1.193,0.988194,157.804,49.914,0.986111,286.182,0.988194,1.661,0.988194,98.442,0.974306,4.105,0.0,4.052,0.920833,0.682401690536,0.895138888889,2.77821060423,0.961805555556,101.401397205,0.963888888889,-9999,-9999,8.54706773351,0.884722222222,324.24086658,0.963194444444,403.209,0.9875,4.622,0.988194,9.931,0.988194,-9999,1.0,5.13619,0.9875,-9999,0.289692,2.92206,0.9875,-9999,0.64021,1.15103,0.981944,0.0179533,1.12906,1.1432,1.16481,0.984722,0.981944,0.981944,1.55719,1.5288,1.54628,1.58743,0.409165,0.400161,0.403073,0.417646,1.26739,1.2209,1.24463,1.27176,0.30341,0.299146,0.304432,0.311326,-9999,-9999
201312,-7.653,0.975806,121.351,36.477,0.97379,268.8,0.975806,0.678,0.975806,98.358,0.935484,2.138,0.0,2.83,0.980511,0.484785909081,0.980510752688,-4.06343390805,0.935483870968,71.636420977,0.935483870968,-9999,-9999,10.4476488745,0.67002688172,298.023002874,0.935483870968,404.691,1.0,1.039,1.0,8.661,1.0,-9999,1.0,0.882551,0.994624,-9999,0.0961075,1.01288,0.975806,-9999,0.376174,0.792128,0.963038,0.0111453,0.775617,0.783734,0.810622,0.963038,0.959677,0.961022,0.805297,0.770469,0.783417,0.838619,0.0136239,-0.00404112,-0.00105462,0.0259051,0.739906,0.583957,0.73303,0.763003,0.0,0.0,0.00141256,0.00441183,-9999,-9999
201401,-10.186,0.975134,138.471,52.917,0.977823,255.135,0.975134,0.65,0.975134,97.786,0.935484,2.155,0.0,3.454,0.972446,0.606023425926,0.965725806452,2.20782974138,0.935483870968,102.927413075,0.935483870968,-9999,-9999,14.4006356916,0.59811827957,289.616176006,0.935483870968,408.048,1.0,0.714,1.0,9.069,1.0,-9999,1.0,0.831465,1.0,-9999,0.0704572,3.43881,0.974462,-9999,0.470603,0.797239,0.983871,0.0132044,0.782573,0.793942,0.798011,0.988575,0.985215,0.981855,0.742369,0.667644,0.741033,0.777572,-0.0555073,-0.113389,-0.0637584,-0.0154881,0.719065,0.713712,0.748345,0.77374,0.0181451,0.00818243,0.0181451,0.0257103,-9999,-9999
201402,-10.55,1.0,201.683,102.102,1.0,248.281,1.0,0.817,1.0,98.197,1.0,0.969,0.0,3.27,0.970238,0.571525485239,0.970238095238,28.7726614583,1.0,203.255598958,1.0,-9999,-9999,-9999,-9999,292.216767113,1.0,410.353,1.0,0.615,1.0,8.686,1.0,-9999,1.0,2.1044,1.0,-9999,0.10075,28.0308,1.0,-9999,0.62839,0.930057,0.983631,0.0217474,0.905359,0.919071,0.959742,0.985863,0.982887,0.979911,1.02018,0.943457,1.01443,1.08484,0.0920474,0.04147,0.0788055,0.120691,0.813737,0.789885,0.796071,0.812905,0.043974,0.0399083,0.0423742,0.0448006,-9999,-9999
201403,-6.346,1.0,292.245,174.874,1.0,241.239,1.0,1.506,1.0,98.379,1.0,1.195,0.0,3.155,0.961022,0.543284659409,0.961021505376,73.3216108871,1.0,354.09849328,1.0,-9999,-9999,39.4109110614,0.638440860215,302.168369624,1.0,410.905,1.0,0.394,1.0,9.313,1.0,-9999,1.0,4.34032,0.997312,-9999,0.12656,59.0836,0.999328,-9999,0.840553,0.824246,0.984543,0.0133513,0.808513,0.824246,0.833922,0.987903,0.984543,0.979167,0.785583,0.734376,0.78374,0.814332,-0.0400534,-0.0744483,-0.0414816,-0.0194218,0.786741,0.785756,0.840139,0.852492,0.0223319,0.0221336,0.0516811,0.0620002,-9999,-9999
201404,3.178,0.98125,385.556,171.294,0.98125,289.391,0.98125,2.702,0.98125,98.187,0.965972,3.116,0.0,3.495,0.868056,0.607566005339,0.852083333333,99.1165061445,0.964583333333,347.988388527,0.965972222222,-9999,-9999,24.501616079,0.920138888889,330.345060834,0.965277777778,415.144,0.98125,1.193,1.0,11.665,1.0,-9999,1.0,8.64658,0.980556,-9999,0.310069,44.5621,0.979861,-9999,0.763542,0.983151,0.970833,0.0176194,0.976714,0.982355,0.985343,0.974306,0.973611,0.951389,1.50248,1.47934,1.49992,1.50809,0.519668,0.502498,0.518151,0.526334,1.35921,1.27653,1.31505,1.34988,0.385116,0.369806,0.375486,0.384631,-9999,-9999
201405,11.535,0.958333,455.0,223.635,0.954301,320.114,0.958333,5.543,0.958333,98.287,0.935484,2.288,0.0,2.968,0.921371,0.53734744408,0.921370967742,133.132804598,0.935483870968,445.377068966,0.935483870968,-9999,-9999,28.3318199521,0.926075268817,374.776898539,0.934811827957,405.088,1.0,9.526,0.949597,9.803,0.949597,-9999,1.0,30.6516,0.998656,-9999,0.618918,75.2597,0.956989,-9999,1.01548,1.44651,0.941532,0.0461829,1.38718,1.42911,1.43756,0.977151,0.948253,0.952957,3.26443,3.19974,3.25729,3.3228,1.80592,1.79439,1.86823,1.90724,3.75623,2.87147,3.69865,3.75577,2.18523,1.92365,2.16515,2.2136,-9999,-9999
201406,18.073,0.995139,485.792,259.69,0.995833,349.205,0.995139,7.58,0.994444,98.167,0.988194,2.103,0.0,2.615,0.918056,0.492259937435,0.90625,160.946908221,0.988194444444,512.178212657,0.988194444444,-9999,-9999,40.3375099525,0.966666666667,407.008502912,0.988194444444,394.946,0.997917,15.126,0.999306,5.903,0.999306,-9999,1.0,73.9146,0.997917,-9999,0.87547,53.835,0.992361,-9999,0.893236,-4.79319,0.921528,0.0899347,-4.78918,-4.75913,-4.74092,0.961111,0.952083,0.954861,5.79685,5.81105,5.99246,6.14396,10.6096,10.5468,10.7142,10.8949,5.99919,5.50162,5.8294,6.06549,10.4755,9.84099,10.4164,10.6775,-9999,-9999
201407,17.779,0.998656,470.928,255.592,1.0,343.937,0.998656,6.223,0.998656,98.128,0.990591,1.929,0.0,2.944,0.832661,0.523144828232,0.802419354839,156.611569733,0.990591397849,499.420981235,0.990591397849,-9999,-9999,40.2773933118,0.985887096774,404.566771763,0.990591397849,385.618,0.983199,16.553,0.994624,5.193,0.994624,-9999,1.0,78.7099,0.982527,-9999,0.882488,41.2058,0.981183,-9999,0.826317,-6.14573,0.959005,0.078859,-6.1884,-6.1634,-6.14917,0.966398,0.964382,0.951613,5.80221,5.70269,5.78292,5.88969,11.9495,11.8594,11.9345,12.0454,5.88248,5.70963,5.93745,6.2536,12.6251,12.1433,12.3148,12.3939,-9999,-9999
201408,18.527,1.0,413.947,206.296,1.0,353.188,1.0,5.406,1.0,98.337,1.0,1.711,0.0,2.379,0.977151,0.409035800827,0.967069892473,118.024237231,1.0,399.224799731,1.0,-9999,-9999,31.566603987,0.996639784946,408.847520161,1.0,387.376,1.0,17.002,0.976478,5.142,0.976478,-9999,1.0,52.6935,0.999328,-9999,0.795133,43.7593,1.0,-9999,0.884697,-3.4526,0.944892,0.0876592,-3.56087,-3.51198,-3.43695,0.969758,0.971774,0.852151,5.7186,5.19576,5.65847,5.79326,9.14349,8.70849,9.14349,9.2278,5.09392,4.59283,5.00202,5.24706,8.39927,8.3849,8.68475,8.93326,-9999,-9999
201409,14.72,1.0,329.541,164.847,1.0,333.031,1.0,4.094,1.0,98.49,1.0,1.881,0.0,2.774,0.984722,0.480802064135,0.984722222222,86.0800048611,1.0,324.966857639,1.0,-9999,-9999,24.2306356097,0.988888888889,386.583868056,1.0,393.835,1.0,14.588,1.0,8.518,1.0,-9999,1.0,51.0987,1.0,-9999,0.654478,10.3534,1.0,-9999,0.654126,-2.94061,0.954167,0.0646109,-3.06238,-2.9118,-2.88981,0.947222,0.95625,0.964583,4.72369,4.59762,4.7102,4.75598,7.66462,7.62184,7.63589,7.65261,5.15317,4.65362,4.89595,5.06572,7.76597,7.5908,7.73761,8.02017,-9999,-9999
201410,8.328,0.81586,235.656,78.968,0.816532,317.389,0.81586,2.053,0.81586,97.927,0.806452,3.372,0.0,3.841,0.680108,0.514404968806,0.663306451613,34.2071158333,0.806451612903,152.747206667,0.806451612903,-9999,-9999,11.8763196962,0.788306451613,355.687408333,0.806451612903,401.934,0.81586,9.879,0.81586,9.295,0.81586,-9999,1.0,13.7689,0.81586,-9999,0.292943,1.2563,0.81586,-9999,0.620456,0.567449,0.793683,0.0306473,0.563852,0.571477,0.576353,0.788306,0.80914,0.793683,2.74786,2.68274,2.73203,2.8005,2.18039,2.11311,2.15882,2.23256,2.68282,2.6378,2.68,2.79845,2.14216,2.14152,2.15165,2.21442,-9999,-9999
201411,0.253,0.0,157.804,57.616,0.0,260.95,0.0,1.192,0.0,98.42,0.0,3.951,0.0,6.421,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.6811,0.0,-9999,0.499547,4.77637,0.0,-9999,1.2272,1.895,0.0,0.048841,1.90874,1.91236,1.93478,0.0,0.0,0.0,2.26762,1.88753,2.1968,2.64051,0.372619,-0.00966244,0.288058,0.731161,2.5422,2.42222,2.5422,2.72644,1.10851,1.08842,1.11413,1.13811,-9999,-9999
201412,-1.499,0.0,121.351,45.758,0.0,261.808,0.0,0.784,0.0,99.128,0.0,1.64,0.0,5.21,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.6351,0.0,-9999,-9999,4.86128,0.0,-9999,-9999,1.89368,0.0,-9999,1.90724,1.91105,1.93344,0.0,0.0,0.0,2.14473,1.72869,2.07922,2.55237,0.251054,-0.169314,0.171013,0.641613,2.37656,2.25019,2.37656,2.60135,0.977411,0.960915,0.982435,1.00617,-9999,-9999
