TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200211,-2.455,0.925694,150.287,67.22,0.634722,243.886,0.0,1.203,0.925694,96.843,0.811806,0.331,0.8125,2.116,0.809722,0.248077256944,0.8,27.0154401042,0.8,-9999,-9999,356.864,0.922222,1.463,0.338889,-6.64223,0.338889,5.2099,0.924306,9.51554,0.083384,11.3642,0.926389,20.756,0.348319,0.0583618,0.900694,0.0135805,0.0532447,0.0578826,0.0646069,0.923611,0.884722,0.904861,0.202061,0.145854,0.176369,0.178604,0.123656,0.0863147,0.104409,0.125232,0.0547765,0.0547765,0.126838,0.156444,0.0467903,0.0517238,0.056039,0.0629201,-9999,-9999
200212,-7.385,0.0282258,113.826,47.228,0.666667,231.76,0.0,0.168,0.0282258,96.92,0.0,0.576,0.0,2.444,0.0,-9999,-9999,-9999,-9999,-9999,-9999,354.537,0.0282258,1.371,0.0,-7.19886,0.0,6.33368,0.028226,-9999,0.139453,4.70609,0.028226,-9999,0.350683,-0.12863,0.0282258,0.0117077,-0.13892,-0.128502,-0.127165,0.0282258,0.0282258,0.0282258,0.0347111,0.0356118,0.0357391,0.0363476,0.173469,0.16333,0.165185,0.173973,0.0402541,0.0402541,0.0799541,0.0933743,0.0329023,0.0363976,0.0394058,0.0442408,-9999,-9999
200301,-13.652,0.0,130.881,65.28,0.651882,195.706,0.0,0.157,0.0,97.44,0.0,0.307,0.0,2.367,0.0,-9999,-9999,-9999,-9999,-9999,-9999,354.466,0.0,1.349,0.0,-7.46935,0.0,6.47186,0.0,-9999,-9999,4.68458,0.0,-9999,-9999,-0.131551,0.0,-9999,-0.140963,-0.131605,-0.129694,0.0,0.0,0.0,6.97395e-10,6.27656e-09,1.95271e-08,0.208229,0.14009,0.133815,0.140963,0.337896,0.193355,0.036188,0.0364447,0.193355,0.520649,0.460995,0.520649,0.520916,-9999,-9999
200302,-13.599,0.0,194.313,109.47,0.598958,199.253,0.0,0.193,0.0,97.194,0.0,0.355,0.0,2.35,0.0,-9999,-9999,-9999,-9999,-9999,-9999,361.626,0.0,6.181,0.0,-7.69835,0.837798,11.4761,0.0,-9999,-9999,8.6852,0.0,-9999,-9999,-0.132035,0.0,-9999,-0.271486,-0.256118,-0.127123,0.0,0.0,0.0,0.0,0.0,0.0,0.201448,0.274112,0.256118,0.271813,0.326087,0.194166,0.028387,0.0285884,0.194166,0.863785,0.764746,0.863785,0.864248,-9999,-9999
200303,-6.071,0.0,286.073,150.122,0.534274,240.239,0.0,0.787,0.0,96.872,0.0,1.422,0.0,2.247,0.0,-9999,-9999,-9999,-9999,-9999,-9999,388.718,0.0,11.22,0.0,-9999,1.0,34.4969,0.0,-9999,-9999,35.3321,0.0,-9999,-9999,-0.614867,0.0,-9999,-1.23518,-1.09601,-0.339745,0.0,0.0,0.0,6.55552e-08,7.39239e-08,9.3451e-08,0.548787,1.22925,0.938243,1.09946,1.25641,0.257913,0.16157,0.162716,0.257913,1.17586,1.04097,1.17586,1.17651,-9999,-9999
200304,1.916,0.0,381.568,206.37,0.464583,271.786,0.0,2.517,0.0,97.273,0.0,2.696,0.0,2.479,0.0,-9999,-9999,-9999,-9999,-9999,-9999,388.619,0.0,11.249,0.0,-9999,1.0,35.1356,0.0,-9999,-9999,36.2771,0.0,-9999,-9999,-0.698993,0.0,-9999,-1.31831,-1.20593,-0.425472,0.0,0.0,0.0,2.94743e-07,3.28613e-07,3.56718e-07,1.00996,1.31831,1.21119,1.31831,1.4677,0.32076,0.32076,0.478659,0.482055,1.60218,1.41828,1.60218,1.60309,-9999,-9999
200305,8.711,0.245296,453.35,235.911,0.402554,305.98,0.0,4.404,0.245296,97.198,0.106855,3.461,0.353495,2.036,0.109543,-9999,-9999,-9999,-9999,-9999,-9999,388.302,0.228495,11.518,0.245296,-9999,1.0,33.8808,0.227823,-9999,0.0958792,39.8927,0.227151,-9999,0.161346,-0.788567,0.0322581,0.177838,-1.31134,-1.15867,-0.397895,0.19422,0.201613,0.0228495,0.00959001,6.70197e-07,8.07584e-07,1.54167,1.29417,1.18346,1.34874,1.93942,0.367636,0.367636,0.970759,0.977646,1.82673,1.61703,1.82673,1.82778,-9999,-9999
200306,14.371,0.550694,485.449,253.127,0.375,350.235,0.0,5.407,0.550694,97.037,0.354861,2.022,0.345833,1.569,0.352778,-9999,-9999,-9999,-9999,-9999,-9999,369.108,0.550694,15.939,0.550694,-9999,1.0,40.1771,0.549306,-9999,0.182011,49.5204,0.549306,-9999,0.203067,-0.754583,0.374306,0.0885958,-1.42083,-1.35675,-0.754583,0.425,0.422222,0.374306,1.22083,1.16004,1.34061,1.90753,2.54104,2.48613,2.59675,2.71062,0.400735,0.400735,1.81714,1.83003,1.96321,1.73787,1.96321,1.96434,-9999,-9999
200307,17.348,0.557124,470.038,260.299,0.387097,367.361,0.0,6.661,0.557124,97.069,0.350806,1.876,0.141801,1.699,0.350134,-9999,-9999,-9999,-9999,-9999,-9999,388.758,0.557124,18.969,0.557124,-9999,1.0,66.2087,0.556452,-9999,0.304212,42.8109,0.556452,-9999,0.18138,-1.25821,0.392473,0.072492,-3.00555,-2.88974,-1.1378,0.481855,0.460349,0.119624,1.0768,0.65555,0.789689,2.52416,3.64569,3.55517,3.64569,3.6921,0.416745,0.416745,2.43455,2.45182,2.01794,1.78631,2.01794,2.0191,-9999,-9999
200308,17.948,0.613575,411.022,228.157,0.435484,359.852,0.0,6.674,0.613575,97.438,0.392473,1.25,0.392473,1.633,0.392473,-9999,-9999,-9999,-9999,-9999,-9999,369.639,0.611559,20.148,0.613575,-9999,1.0,22.1349,0.611559,-9999,0.189109,63.6011,0.613575,-9999,0.171307,-0.249882,0.421371,0.0315296,-1.01796,-0.946091,-0.0749957,0.524866,0.533602,0.409946,0.898924,0.637809,0.672545,1.36157,1.62887,1.58814,1.60737,1.66487,0.419791,0.419791,2.58711,2.60547,1.77461,1.57095,1.77461,1.77562,-9999,-9999
200309,10.763,0.576389,324.3,153.161,0.534722,332.366,0.0,4.097,0.576389,97.077,0.258333,2.408,0.258333,2.253,0.257639,-9999,-9999,-9999,-9999,-9999,-9999,369.589,0.574306,15.239,0.570833,-9999,1.0,9.91727,0.565972,-9999,0.184361,48.2277,0.568056,-9999,0.129046,-0.225116,0.239583,0.0322557,-1.03321,-0.985905,0.0887088,0.543056,0.540278,0.245833,0.085028,0.0296732,0.104377,1.13867,1.05936,0.955588,1.04778,1.14377,0.378653,0.378653,1.37945,1.38923,1.20153,1.06371,1.20153,1.20219,-9999,-9999
200310,3.377,0.614247,228.758,97.53,0.647177,293.652,0.0,1.927,0.614247,96.94,0.244624,1.36,0.245296,1.995,0.245296,-9999,-9999,-9999,-9999,-9999,-9999,370.652,0.614247,8.64,0.614247,-9999,1.0,9.84416,0.613575,-9999,0.17662,32.5819,0.610215,-9999,0.158394,0.525844,0.513441,-9999,-0.24117,-0.197585,0.244433,0.592742,0.596102,0.485215,0.283824,0.300864,0.372697,0.794108,0.655621,0.377703,0.499917,0.593684,0.0412612,0.0412612,0.127364,0.417776,0.907266,0.704175,0.769812,0.907266,-9999,-9999
200311,-3.308,0.0465278,150.287,57.399,0.634028,253.525,0.0,0.567,0.0465278,97.068,0.0,1.509,0.0,2.602,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.5707,0.046528,-9999,0.362467,23.6636,0.046528,-9999,0.209759,0.365518,0.0,-9999,-0.236835,-0.160831,-0.0141936,0.0465278,0.0465278,0.0,4.32385e-09,2.66638e-08,5.40482e-08,0.423391,0.236835,0.158897,0.161408,0.265551,0.00105398,0.00105398,0.049919,0.109283,0.557811,0.421818,0.443648,0.557811,-9999,-9999
200312,-6.516,0.0,113.826,46.962,0.666667,240.307,0.0,0.197,0.0,97.132,0.0,0.615,0.0,2.222,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.54627,0.0,-9999,-9999,23.6353,0.0,-9999,-9999,0.36562,0.0,-9999,-0.296886,-0.259962,-0.0286509,0.0,0.0,0.0,0.0,0.0,0.0,0.299355,0.348024,0.187978,0.258544,0.336328,0.000957396,0.000957396,0.0429658,0.0577206,0.4585,0.346537,0.364511,0.4585,-9999,-9999
