TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201302,-23.065,1.0,11.4992,6.123,1.0,149.106,0.0,0.24,1.0,97.017,0.0,0.118,1.0,2.582,0.0,-9999,-9999,-14.7855707594,0.912202380952,10.4449404762,1.0,5.72001488095,1.0,407.158,0.0,-20.005,-20.309,-16.957,1.0,1.0,1.0,-9999,-9999,-9999,1.0,-0.0596513,0.0,-9999,-9999,-2.61904,0.0,-9999,-9999,0.0161891,0.0,-9999,0.0134707,0.0143924,0.0161891,0.0,0.0,0.0,0.144043,0.119861,0.129634,0.142517,0.125234,0.105873,0.117233,0.122647,0.0509503,0.0510132,0.0511505,0.0512711,0.00140665,0.000357581,0.00148672,0.00150083,-9999,-9999
201303,-20.166,1.0,98.2095,57.678,0.994624,142.963,0.0,0.491,1.0,98.54,0.0,0.01,1.0,2.812,0.0,-9999,-9999,-27.1210349462,1.0,110.515113818,0.997983870968,51.3587365591,1.0,406.239,0.0,-20.578,-21.11,-18.18,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.011659,0.0,-9999,-9999,-4.25579,0.0,-9999,-9999,0.0197738,0.0,-9999,0.0186,0.0193668,0.0233972,0.0,0.0,0.0,0.191037,0.162586,0.174194,0.189977,0.169368,0.140916,0.147674,0.163345,0.0641958,0.064275,0.064448,0.0646,0.0132436,0.00336716,0.0139973,0.0141302,-9999,-9999
201304,-15.44,1.0,248.324,168.692,0.998611,160.704,0.0,0.739,1.0,97.088,0.0,0.0,1.0,2.452,0.0,-9999,-9999,-16.6943663594,0.984027777778,338.342913583,0.997916666667,138.931875,1.0,405.558,0.125,-16.947,-17.821,-16.439,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.505527,0.122917,-9999,0.0853262,-1.44599,0.188194,-9999,0.312464,0.00313433,0.107639,0.0037691,3.02119e-05,0.00059511,0.00503376,0.109722,0.111111,0.109722,0.278324,0.246852,0.261551,0.278324,0.274597,0.241184,0.246613,0.266557,0.0861944,0.0863005,0.0865329,0.086737,0.038711,0.00984407,0.0409131,0.041302,-9999,-9999
201305,-3.754,0.984543,410.786,245.633,0.984543,226.645,0.0,1.245,0.983871,97.251,0.0,0.016,0.969086,2.768,0.958333,0.146827534034,0.932123655914,34.564078853,0.98252688172,506.397234085,0.958333333333,164.121111111,0.967741935484,401.244,0.999328,-4.929,-7.393,-10.195,0.985215,0.983871,0.985215,-9999,-9999,-9999,1.0,9.35428,0.999328,-9999,0.146732,15.2033,1.0,-9999,0.471386,0.0922112,0.969086,0.00183509,0.090281,0.090751,0.0922484,0.972446,0.948925,0.969086,0.512648,0.465821,0.506301,0.51316,0.4204,0.37387,0.415068,0.4204,0.154163,0.156139,0.158997,0.159487,0.0514757,0.0298024,0.049625,0.0502593,-9999,-9999
201306,2.893,0.986806,492.425,285.773,0.979861,259.389,0.0,1.675,0.986806,96.528,0.0,0.073,1.0,2.511,0.975,0.180262945201,0.951388888889,172.385019259,0.965972222222,601.62161539,0.952083333333,39.9916666667,0.966666666667,397.614,0.999306,9.458,5.506,-1.33,1.0,0.979167,1.0,-9999,-9999,-9999,1.0,20.3113,0.998611,-9999,0.155868,101.369,0.999306,-9999,0.595972,-0.119353,0.984028,0.00633707,-0.123366,-0.121256,-0.119943,0.989583,0.985417,0.985417,0.639304,0.586287,0.638668,0.641589,0.756286,0.707544,0.75665,0.763712,0.8814,0.762593,0.869653,0.927194,1.05495,0.891728,0.996988,1.10434,-9999,-9999
201307,7.156,1.0,456.49,229.658,1.0,266.404,0.0,3.269,1.0,96.623,0.0,0.229,1.0,2.66,0.819892,0.177423434783,0.805107526882,123.551926047,0.999327956989,473.575828637,0.975134408602,34.3620967742,1.0,393.503,0.997984,10.993,8.065,2.057,1.0,1.0,1.0,-9999,-9999,-9999,1.0,16.9121,0.997984,-9999,0.131888,70.0126,0.997312,-9999,0.484487,-0.586731,0.981183,0.007608,-0.588945,-0.586849,-0.58472,0.983871,0.981183,0.972446,0.715166,0.661943,0.717461,0.726852,1.2991,1.25083,1.30291,1.31724,1.62955,1.347,1.57501,1.64762,2.17389,1.87979,2.12151,2.18922,-9999,-9999
201308,5.398,1.0,316.075,127.294,1.0,270.523,0.0,2.786,1.0,96.175,0.0,1.558,1.0,3.099,0.997984,0.214155950774,0.996639784946,63.5521401622,0.99126344086,268.685329273,0.990591397849,19.6857526882,1.0,391.27,1.0,6.344,4.988,1.783,1.0,1.0,1.0,-9999,-9999,-9999,1.0,9.38971,1.0,-9999,0.157505,30.921,1.0,-9999,0.624353,0.326226,0.989919,0.00636053,0.323594,0.326226,0.331973,0.989919,0.989919,0.988575,0.750493,0.709528,0.724491,0.747284,0.422063,0.383203,0.401147,0.409768,0.620377,0.588264,0.596004,0.603539,0.361658,0.341032,0.343881,0.353191,-9999,-9999
201309,1.352,1.0,155.758,49.835,1.0,282.134,0.0,1.436,1.0,96.305,0.0,4.143,1.0,4.069,0.984722,0.259045219646,0.974305555556,15.5977677815,0.963194444444,110.336858876,0.997916666667,12.6566666667,1.0,392.661,1.0,0.434,0.475,0.039,1.0,1.0,1.0,-9999,-9999,-9999,1.0,8.61727,1.0,-9999,0.189358,-6.81478,1.0,-9999,0.624469,0.221663,1.0,0.00342181,0.219622,0.220416,0.22167,1.0,0.999306,1.0,0.330113,0.326736,0.327329,0.329519,0.107555,0.106674,0.107535,0.10786,0.302941,0.298693,0.301979,0.303299,0.0953864,0.0936458,0.095166,0.09574,-9999,-9999
201310,-11.419,1.0,38.3354,13.765,1.0,189.515,0.0,0.733,1.0,96.88,0.0,0.277,1.0,3.785,0.784274,0.163265976708,0.760080645161,-39.4754907407,0.965725806452,29.8125,1.0,11.8463709677,1.0,399.875,0.999328,-4.221,-2.324,-0.499,1.0,1.0,1.0,-9999,-9999,-9999,1.0,3.61852,0.999328,-9999,0.124897,-13.2295,1.0,-9999,0.342803,0.0996427,0.992608,0.00222438,0.0962085,0.0981712,0.115073,0.992608,0.992608,0.920027,0.0962899,0.0890022,0.090105,0.0974406,-0.0216992,-0.0104174,-0.00838512,-0.00728808,0.0967343,0.0957619,0.0974395,0.107564,0.00389926,0.00423848,0.00438732,0.00567615,-9999,-9999
201311,-19.455,1.0,0.216524,0.178,1.0,134.38,0.0,0.569,1.0,95.894,0.0,0.113,1.0,3.657,0.0,-9999,-9999,-38.7275694444,1.0,0.454861111111,1.0,0.201041666667,1.0,404.08,0.0416667,-16.996,-15.72,-11.6,1.0,1.0,1.0,-9999,-9999,-9999,1.0,-0.224958,0.041667,-9999,0.051163,-7.62082,0.041667,-9999,0.670063,0.0530188,0.0423611,0.00673347,0.0502901,0.0523118,0.0825504,0.0423611,0.0423611,0.0423611,0.0729909,0.0601876,0.0647415,0.0658627,-0.00955948,-0.0315575,0.0122336,0.0131018,0.0417741,0.0395893,0.0417741,0.057776,5.35206e-05,7.26731e-05,9.35451e-05,9.6574e-05,-9999,-9999
201312,-14.31,1.0,0.0,0.0,1.0,183.352,0.0,0.51,1.0,95.638,0.0,0.726,0.998656,4.369,0.0,-9999,-9999,-23.2913978495,1.0,0.0,1.0,0.0,1.0,401.902,0.0,-16.295,-15.936,-14.453,1.0,1.0,1.0,-9999,-9999,-9999,1.0,1.8526,0.0,-9999,-9999,-9.82617,0.0,-9999,-9999,0.069983,0.0,-9999,0.0677512,0.0697143,0.0926788,0.0,0.0,0.0,0.11071,0.0910703,0.101903,0.102455,0.0180307,0.0172987,0.0276239,0.0327212,0.0733436,0.0743839,0.0754272,0.091674,0.0,0.0,0.0,0.0,-9999,-9999
201401,-13.818,1.0,0.0,0.0,1.0,180.926,0.0,0.463,1.0,96.656,0.0,0.914,0.0,3.911,0.0,-9999,-9999,-15.4504704301,1.0,0.0,1.0,0.0,1.0,404.747,0.0,-13.597,-13.287,-12.351,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.098796,0.0,-9999,-9999,-8.8461,0.0,-9999,-9999,0.0406866,0.0,-9999,0.0385295,0.0404874,0.0550838,0.0,0.0,0.0,0.0736966,0.0701,0.0702924,0.0732748,0.0188593,0.00566868,0.0298323,0.0318026,0.0176741,0.0189027,0.0294547,0.0921541,0.0,0.0,0.0,0.0,-9999,-9999
201402,-19.413,1.0,11.4992,6.703,1.0,131.83,0.0,0.444,1.0,96.287,0.0,0.042,0.0,3.55,0.0,-9999,-9999,-25.940922619,1.0,14.6748511905,1.0,6.7572172619,1.0,408.065,0.0,-13.097,-12.742,-11.832,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.225904,0.0,-9999,-9999,-8.62088,0.0,-9999,-9999,0.0841417,0.0,-9999,0.0809229,0.0836511,0.0954303,0.0,0.0,0.0,0.0417752,0.0402202,0.0404809,0.0420002,-0.0536551,-0.0536551,-0.0435608,-0.0412416,0.002623,0.00280527,0.0043713,0.0671038,0.0,0.0,0.000820809,0.00111363,-9999,-9999
201403,-17.986,1.0,98.2095,52.473,0.991263,157.431,0.0,0.457,1.0,96.078,0.0,0.582,0.0,3.53,0.0,-9999,-9999,-18.6380088326,0.99126344086,109.486215856,0.987231182796,49.2467284374,0.999327956989,407.822,0.0,-14.157,-13.883,-13.001,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.34074,0.0,-9999,-9999,-9.98496,0.0,-9999,-9999,0.0603893,0.0,-9999,0.0582805,0.0602132,0.0668599,0.0,0.0,0.0,0.049232,0.0472284,0.0474174,0.049388,-0.0176128,-0.0176128,-0.0116072,-0.0108251,0.00650861,0.006961,0.0108469,0.0734625,0.0,0.0,0.00641966,0.00870715,-9999,-9999
201404,-15.909,1.0,248.324,165.765,1.0,161.878,0.0,0.72,1.0,96.8,0.0,0.098,0.0,2.421,0.351389,-9999,-9999,-18.8457638889,1.0,352.39526994,0.994444444444,143.042291667,1.0,407.194,0.565278,-13.397,-13.21,-12.623,1.0,1.0,1.0,-9999,-9999,-9999,1.0,1.08287,0.565278,-9999,0.0852285,-10.1542,0.564583,-9999,0.373208,0.0457719,0.465972,0.00228409,0.0416529,0.0457719,0.0591039,0.46875,0.465972,0.468056,0.0613722,0.0590006,0.0591438,0.0615023,0.00231433,0.00205947,0.0132737,0.0173187,0.00770722,0.00770847,0.0128444,0.0830607,0.0,0.0,0.0202545,0.0274592,-9999,-9999
201405,-5.559,1.0,410.786,269.375,1.0,219.031,0.0,1.021,1.0,97.295,0.0,0.282,0.0,1.675,0.956317,0.0768112500753,0.931451612903,3.86831896552,0.935483870968,566.430854461,0.984543010753,223.908870968,1.0,405.063,1.0,-10.464,-10.542,-11.006,1.0,1.0,1.0,-9999,-9999,-9999,1.0,1.65758,1.0,-9999,0.0742596,-1.92973,1.0,-9999,0.263397,0.0241174,0.730511,0.00236048,0.0268046,0.030541,0.0328633,0.739919,0.846102,0.828629,0.217364,0.213266,0.213577,0.21666,0.181174,0.180798,0.182993,0.187042,0.0711487,0.0711602,0.118259,0.12725,0.0,0.0,0.0328945,0.0445855,-9999,-9999
201406,1.824,0.973611,492.443,276.343,0.895139,259.994,0.0,1.385,0.972222,97.247,0.0,0.162,0.640278,1.605,0.970139,0.101876102778,0.965972222222,111.918866709,0.86875,602.236108258,0.843055555556,123.393578297,0.852777777778,402.329,1.0,1.092,-1.565,-4.666,0.972222,0.898611,0.972222,-9999,-9999,-9999,1.0,11.5728,0.999306,-9999,0.208658,19.6455,1.0,-9999,0.369617,0.208642,0.74375,0.00306158,0.211945,0.216409,0.218157,0.728472,0.656944,0.78125,0.479354,0.473205,0.474592,0.476303,0.261621,0.255279,0.260489,0.262895,0.268525,0.268582,0.32775,0.3467,0.0434173,0.0547164,0.0831797,0.204029,-9999,-9999
201407,6.776,1.0,456.495,207.967,1.0,277.434,0.0,2.478,1.0,96.948,0.0,1.213,1.0,2.493,1.0,0.174443473793,0.995967741935,126.842516015,0.999327956989,441.187420125,0.986559139785,23.4596102151,1.0,394.549,1.0,8.419,6.194,0.382,1.0,1.0,1.0,-9999,-9999,-9999,1.0,39.1507,1.0,-9999,0.357675,50.7533,1.0,-9999,0.504016,-0.237858,0.981855,0.00692336,-0.247382,-0.237858,-0.22769,0.981183,0.981855,0.984543,0.788117,0.778942,0.780946,0.785528,1.0355,1.00911,1.01683,1.02588,0.523145,0.698647,0.815007,1.25238,0.780206,0.869902,1.03004,1.44204,-9999,-9999
201408,5.579,1.0,316.075,129.766,1.0,262.297,0.0,2.37,1.0,96.996,0.0,0.897,1.0,2.457,1.0,0.163067607527,1.0,64.1020833333,1.0,272.78657779,0.987903225806,16.5938844086,1.0,391.304,1.0,5.715,4.776,1.363,1.0,1.0,1.0,-9999,-9999,-9999,1.0,20.2947,1.0,-9999,0.308109,24.469,1.0,-9999,0.451345,-0.2009,0.989919,0.0066478,-0.206292,-0.1996,-0.192618,0.969758,0.993952,0.998656,0.860235,0.856688,0.857877,0.860069,1.06499,1.05139,1.05813,1.06173,0.682745,0.682745,0.896236,1.02847,0.919979,0.905149,1.07848,1.15807,-9999,-9999
201409,-0.604,1.0,155.758,61.865,1.0,230.641,0.0,1.907,1.0,96.255,0.0,0.497,1.0,2.642,0.986806,0.174216136909,0.978472222222,4.885625,1.0,127.115981858,0.99375,11.6372916667,1.0,392.069,1.0,-1.05,0.055,-0.042,1.0,1.0,1.0,-9999,-9999,-9999,1.0,10.7108,1.0,-9999,0.244961,1.98708,0.998611,-9999,0.449283,0.245015,0.975694,0.00333522,0.242499,0.243607,0.245015,0.997222,0.997222,0.975694,0.328989,0.330153,0.33542,0.336813,0.0855397,0.0864661,0.0896446,0.0930602,0.40623,0.367083,0.379288,0.399343,0.146263,0.124089,0.131034,0.137475,-9999,-9999
201410,-7.716,1.0,38.3354,12.928,1.0,225.075,0.0,0.789,1.0,96.66,0.0,1.813,1.0,4.519,0.555108,0.163357965686,0.541666666667,-21.6066810345,0.935483870968,24.9598191119,0.990591397849,10.8560344828,0.935483870968,396.837,0.727151,-2.503,-1.816,-0.664,1.0,1.0,1.0,-9999,-9999,-9999,1.0,1.67124,0.726478,-9999,0.133089,-14.7917,0.727151,-9999,0.464642,0.165126,0.737231,0.00312699,0.164939,0.165856,0.167164,0.737231,0.74328,0.74328,0.141157,0.139338,0.154391,0.162576,-0.0257861,-0.0265949,-0.0110249,-0.00466739,0.361638,0.286697,0.310302,0.32761,0.0172787,0.0170751,0.0193706,0.0202362,-9999,-9999
201411,-15.194,1.0,0.216524,0.168,1.0,185.157,0.0,0.5,1.0,96.545,0.0,2.45,1.0,2.959,0.0,-9999,-9999,-26.3797413793,0.955555555556,0.449305555556,1.0,0.189722222222,1.0,-9999,-9999,-9.251,-8.618,-6.27,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.115719,0.0,-9999,0.249054,-11.1389,0.0,-9999,2.86245,0.107932,0.0,0.0190363,0.101621,0.107932,0.111603,0.0,0.0,0.0,0.0587263,0.0583234,0.0780994,0.088715,-0.0465887,-0.0448151,-0.0313164,-0.0237478,0.213418,0.192433,0.200614,0.228704,0.000142088,0.000180679,0.000231969,0.000283835,-9999,-9999
201412,-21.712,1.0,0.0,0.0,1.0,143.421,0.0,0.302,1.0,95.976,0.0,2.329,0.998656,3.396,0.0,-9999,-9999,-26.729233871,1.0,0.0,0.999327956989,0.0,0.999327956989,-9999,-9999,-10.094,-9.565,-8.194,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.206149,0.0,-9999,-9999,-11.0808,0.0,-9999,-9999,0.106671,0.0,-9999,0.103228,0.106671,0.109485,0.0,0.0,0.0,0.0324583,0.032488,0.0434297,0.0494272,-0.0728723,-0.0694404,-0.0644526,-0.060391,0.117951,0.103882,0.11174,0.12253,0.0,0.0,0.0,0.0,-9999,-9999
