TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200111,-8.466,1.0,85.4323,27.641,1.0,247.589,0.0,0.42,1.0,98.491,0.0,0.298,0.997222,1.883,0.663889,0.292594064657,0.603472222222,8.405725,0.997916666667,63.8585812037,0.997916666667,7.28813513889,0.997916666667,5.75415555556,0.997916666667,379.969,0.975,-9999,-9999,-9999,-9999,-9999,1.0,0.88961,0.966667,-9999,0.0697485,-1.07889,0.965278,-9999,0.244034,0.436855,0.9125,0.0125816,0.42056,0.434052,0.455815,0.918056,0.909028,0.926389,0.480087,0.443933,0.479658,0.488197,0.0516498,0.0103406,0.0417424,0.0461697,0.307018,0.304115,0.335707,0.371173,0.0,0.0,2.03452e-05,0.00882077,-9999,-9999
200112,-17.126,1.0,51.3412,15.198,1.0,220.689,0.0,0.199,1.0,98.062,0.0,0.888,1.0,2.017,0.729167,0.329153032636,0.688844086022,5.73269354839,1.0,24.9441801075,1.0,8.91432997312,1.0,6.81484341398,1.0,379.156,0.865591,-9999,-9999,-9999,-9999,-9999,1.0,0.125632,0.862903,-9999,0.0245228,-2.96087,0.862231,-9999,0.240158,0.142856,0.834005,0.00557495,0.108357,0.113207,0.142856,0.825941,0.74328,0.834005,0.11999,0.115352,0.117034,0.118927,0.00124432,-0.00844455,0.00346696,0.0101355,0.346298,0.215529,0.234108,0.263837,0.0219044,0.0410993,0.0490805,0.0566549,-9999,-9999
200201,-22.699,0.997984,66.6606,32.041,0.975134,181.419,0.0,0.191,0.997984,98.019,0.0,0.132,1.0,1.67,0.8125,0.23724683287,0.797715053763,15.1510759409,1.0,37.0803212366,1.0,13.7759119624,1.0,9.69317271505,1.0,375.799,0.952285,-9999,-9999,-9999,-9999,-9999,1.0,0.24216,0.952285,-9999,0.017505,3.68983,0.952285,-9999,0.372539,0.114262,0.94422,0.00503807,0.113002,0.116337,0.117653,0.952285,0.922715,0.94086,0.159734,0.143796,0.155403,0.163294,0.0482014,0.025723,0.0342817,0.0458206,0.219165,0.177647,0.219165,0.304965,0.00806057,0.00668063,0.0086605,0.0197821,-9999,-9999
200202,-18.041,1.0,128.709,69.342,0.988839,201.5,0.0,0.43,1.0,98.414,0.0,0.291,0.998512,2.196,1.0,0.35237202381,1.0,23.2960252976,1.0,142.79928869,1.0,22.9283229167,1.0,15.406530506,1.0,375.433,0.998512,-9999,-9999,-9999,-9999,-9999,1.0,2.63539,0.99256,-9999,0.046351,19.6636,0.998512,-9999,0.477509,0.0597568,0.954613,0.00837769,0.0587114,0.0633605,0.0674539,0.948661,0.912202,0.960565,0.0684239,0.0667004,0.0691756,0.0732847,0.00761606,0.00549296,0.00713382,0.00891414,0.130475,0.0690117,0.0834766,0.111966,0.0257485,0.0165267,0.0214584,0.0357115,-9999,-9999
200203,-16.445,1.0,228.298,135.037,1.0,189.256,0.0,0.693,1.0,98.623,0.0,1.322,0.997984,2.423,0.991263,0.394308586522,0.99126344086,57.9433299731,1.0,290.97302621,1.0,42.6726599462,1.0,27.6941915323,1.0,377.614,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.33101,1.0,-9999,0.0699208,54.0287,0.998656,-9999,0.591931,0.0288367,0.990591,0.00942438,0.0200586,0.0294906,0.0406679,0.928763,0.980511,0.99328,0.043912,0.043031,0.0446079,0.0479308,0.0150726,0.00716041,0.0138499,0.0213256,0.0851004,0.0617991,0.0698582,0.0772632,0.0322549,0.0244549,0.0263826,0.0311613,-9999,-9999
200204,-5.804,1.0,342.028,184.707,1.0,234.911,0.0,1.745,1.0,98.38,0.0,1.605,0.995139,2.773,0.984722,0.486769464286,0.985416666667,96.0097694444,1.0,414.463684028,1.0,72.4789256944,1.0,40.4890847222,1.0,379.017,1.0,-9999,-9999,-9999,-9999,-9999,1.0,12.0075,1.0,-9999,0.166325,69.9748,1.0,-9999,0.662504,0.206268,0.990278,0.00876736,0.188986,0.205218,0.215926,0.985417,0.990278,0.997222,0.321095,0.294575,0.318477,0.324317,0.114045,0.100429,0.107511,0.113565,0.372975,0.333384,0.367891,0.385544,0.120327,0.131327,0.151661,0.164443,-9999,-9999
200205,3.202,1.0,435.157,255.353,1.0,256.161,0.0,4.376,1.0,98.37,0.0,1.076,0.999328,2.497,0.982527,0.441518507223,0.98252688172,158.064022807,0.999327956989,577.337848647,0.997983870968,57.8851545699,1.0,37.865015457,1.0,379.753,1.0,-9999,-9999,-9999,-9999,-9999,1.0,28.4873,1.0,-9999,0.328316,90.7359,1.0,-9999,0.737984,-0.758252,0.991263,0.0185231,-0.761264,-0.756191,-0.753637,0.981855,0.990591,0.991935,1.00761,0.983738,1.00761,1.04791,1.76153,1.73927,1.7616,1.8069,0.809535,0.739227,0.768027,0.79531,1.74854,1.63563,1.66452,1.72018,-9999,-9999
200206,14.471,0.997222,479.797,257.888,0.997222,310.226,0.0,9.06,0.997222,98.007,0.0,1.124,0.990278,2.344,0.984028,0.441472680758,0.984027777778,173.376507277,0.994444444444,595.683076468,0.99375,25.1597904762,0.995833333333,27.379902381,0.995833333333,376.104,0.997222,-9999,-9999,-9999,-9999,-9999,1.0,61.5207,0.997222,-9999,0.483869,78.8621,0.997222,-9999,0.806694,-2.13187,0.986806,0.0263537,-2.15203,-2.10913,-2.05352,0.986806,0.986806,0.976389,2.43046,2.17435,2.43093,2.61632,4.54322,4.32541,4.54367,4.66985,2.9748,2.9748,3.20613,3.29005,5.71725,5.30464,5.47245,5.52479,-9999,-9999
200207,17.106,0.063172,459.09,216.507,1.0,344.536,0.0,8.024,0.063172,97.901,0.0,1.084,0.997312,2.296,0.997984,0.427213261649,0.997983870968,143.377103319,0.998655913978,509.735783398,0.998655913978,19.7691303763,1.0,23.3421666667,1.0,369.169,1.0,-9999,-9999,-9999,-9999,-9999,1.0,63.5922,1.0,-9999,1.19718,53.305,1.0,-9999,1.96527,-1.56258,1.0,0.0599973,-1.61467,-1.54365,-1.39305,1.0,1.0,1.0,2.7623,2.22349,2.76549,3.06659,4.30946,3.85162,4.28062,4.44258,5.24458,5.24458,5.33743,5.64667,6.71315,6.38267,6.43344,6.57098,-9999,-9999
200208,14.103,0.0,381.054,164.146,1.0,338.902,0.0,5.473,0.0,97.997,0.0,2.068,0.994624,2.216,0.975806,0.419443650686,0.978494623656,106.654283602,1.0,379.268748656,1.0,14.9466276882,1.0,19.2452755341,0.827956989247,368.148,1.0,-9999,-9999,-9999,-9999,-9999,1.0,46.7648,1.0,-9999,-9999,42.796,1.0,-9999,-9999,-0.127975,1.0,-9999,-0.209702,-0.123075,-0.0122951,1.0,1.0,1.0,2.53997,2.05179,2.5403,2.77516,2.66341,2.27501,2.66126,2.69718,5.09267,5.06117,5.19755,5.5755,5.63054,5.35046,5.43296,5.63054,-9999,-9999
200209,7.109,0.0,274.099,94.692,1.0,305.201,0.0,2.694,0.0,97.68,0.0,2.29,0.997222,2.211,0.978472,0.387697670251,0.980555555556,53.591581099,0.998611111111,214.813986926,0.998611111111,9.29160511364,0.725,10.3887459843,0.998611111111,374.48,1.0,-9999,-9999,-9999,-9999,-9999,1.0,27.2405,1.0,-9999,-9999,8.98811,1.0,-9999,-9999,0.307363,1.0,-9999,0.263387,0.337196,0.461185,1.0,1.0,1.0,2.0165,1.64611,2.01053,2.09413,1.67334,1.39705,1.59896,1.67453,3.17103,3.11086,3.1943,3.6951,3.33473,2.96313,3.01076,3.24171,-9999,-9999
200210,-3.392,0.0,166.003,68.783,1.0,250.015,0.0,1.649,0.0,98.404,0.0,0.271,0.999328,2.308,0.99664,0.394565860215,0.997311827957,25.9694818548,1.0,152.735172043,1.0,10.3947869624,1.0,9.6666969086,1.0,369.154,1.0,-1.08,0.999328,13.501,0.999328,-9999,1.0,8.56247,1.0,-9999,-9999,16.5562,1.0,-9999,-9999,0.518769,1.0,-9999,0.511568,0.519254,0.526703,1.0,1.0,1.0,1.24015,1.0327,1.15313,1.23983,0.707934,0.515138,0.61529,0.719712,0.918569,0.80038,0.839223,0.849875,0.486905,0.495395,0.502171,0.50567,-9999,-9999
200211,-10.252,0.0,85.4323,32.345,1.0,233.52,0.0,0.828,0.0,97.971,0.0,0.255,0.997222,2.257,0.898611,0.392601325775,0.893055555556,2.62894861111,1.0,70.9593875,1.0,6.85045972222,1.0,6.95174444444,1.0,375.298,1.0,-3.916,0.999306,5.383,0.999306,-9999,1.0,0.677707,1.0,-9999,-9999,0.514418,1.0,-9999,-9999,0.404569,1.0,-9999,0.389651,0.40874,0.424395,1.0,1.0,1.0,0.787075,0.637084,0.70227,0.776346,0.366552,0.229101,0.280278,0.366552,0.609763,0.496837,0.558045,0.609763,0.00897635,0.0200425,0.0598092,0.0754797,-9999,-9999
200212,-13.396,0.0,51.3412,16.302,1.0,223.627,0.0,0.757,0.0,97.901,0.0,0.156,1.0,2.377,0.979839,0.400500973207,0.965053763441,-1.26577822581,1.0,33.8178487903,1.0,-9999,-9999,4.75129569892,1.0,379.744,0.994624,-3.35,0.999328,5.089,0.999328,-9999,1.0,0.673467,0.991935,-9999,-9999,-7.8087,0.994624,-9999,-9999,0.152993,0.986559,-9999,0.141104,0.152135,0.156825,0.986559,0.986559,0.982527,0.616499,0.496317,0.535151,0.605839,0.455119,0.336421,0.387296,0.454889,0.215687,0.20271,0.267426,0.488015,0.0,0.0,0.00554154,0.0260421,-9999,-9999
200301,-19.36,0.0,66.6606,32.968,1.0,181.747,0.0,0.757,0.0,98.487,0.0,0.156,0.998656,2.546,0.677419,0.444915873016,0.666666666667,-8.26244758065,1.0,72.0013408974,0.998655913978,-9999,-9999,7.87890524194,1.0,377.623,1.0,-3.539,1.0,4.983,1.0,-9999,1.0,1.18253,0.998656,-9999,-9999,-5.70178,1.0,-9999,-9999,0.163961,0.989247,-9999,0.153779,0.163057,0.164635,0.989247,0.989247,0.989247,0.421364,0.338247,0.365764,0.421364,0.178293,0.178624,0.20068,0.258905,0.171431,0.189333,0.2088,0.226339,0.0396445,0.022707,0.0256851,0.0395612,-9999,-9999
200302,-24.162,0.0,128.709,81.334,0.998512,158.271,0.0,0.657,0.0,98.518,0.0,0.064,1.0,2.234,1.0,0.343425595238,1.0,18.6210044643,1.0,165.115154018,1.0,-9999,-9999,15.851186756,1.0,377.451,1.0,-4.442,0.998512,4.696,0.998512,-9999,1.0,1.22113,1.0,-9999,-9999,23.742,1.0,-9999,-9999,0.0996751,1.0,-9999,0.0962206,0.0989488,0.102159,1.0,1.0,0.998512,0.194387,0.11637,0.149524,0.197121,0.0150948,0.0150948,0.0520298,0.0989193,0.0887516,0.090683,0.109821,0.122753,0.0106184,0.00549903,0.00969516,0.0130124,-9999,-9999
200303,-13.135,0.0,228.298,121.82,1.0,206.963,0.0,1.283,0.0,98.076,0.0,0.205,0.997312,2.341,1.0,0.404045698925,1.0,-9999,-9999,268.028770833,1.0,-9999,-9999,23.0673212366,1.0,379.15,1.0,-4.512,0.999328,4.535,0.999328,-9999,1.0,4.89616,1.0,-9999,-9999,47.8121,1.0,-9999,-9999,0.18866,1.0,-9999,0.182224,0.184972,0.188344,1.0,1.0,1.0,0.775637,0.711239,0.72174,0.775637,0.53159,0.531238,0.539152,0.590342,0.171972,0.104599,0.12622,0.171972,0.0081966,0.00367103,0.0080674,0.0193933,-9999,-9999
200304,-2.802,0.0,342.028,197.588,1.0,237.999,0.0,2.494,0.0,98.719,0.0,0.009,0.999306,2.316,0.999306,0.414977083333,1.0,111.270789347,0.988194444444,432.546473478,0.999305555556,-9999,-9999,26.9461057624,0.999305555556,379.171,1.0,-1.064,0.984028,7.868,0.984028,-9999,1.0,11.8611,1.0,-9999,-9999,80.1711,1.0,-9999,-9999,0.0683901,1.0,-9999,0.0459685,0.0645432,0.0776396,0.995139,1.0,0.998611,1.3923,1.32153,1.40305,1.45409,1.36632,1.28026,1.3338,1.37323,0.457841,0.454524,0.477944,0.536474,0.515022,0.518096,0.525798,0.572723,-9999,-9999
200305,8.802,0.0,435.157,253.611,1.0,278.976,0.0,6.446,0.0,98.228,0.0,0.172,0.999328,2.698,0.995296,0.50361906849,0.997311827957,162.168035647,0.998655913978,569.187469523,0.995295698925,28.8393019701,0.514784946237,28.4201683906,0.998655913978,378.038,1.0,8.494,0.987903,20.153,0.987903,-9999,1.0,45.2367,1.0,-9999,-9999,92.0435,1.0,-9999,-9999,-2.02577,0.999328,-9999,-2.05221,-2.00208,-1.9546,0.999328,0.998656,0.998656,2.19296,2.08409,2.20667,2.58961,4.54512,4.13835,4.25356,4.54421,1.52216,1.46574,1.51178,1.55044,3.81406,3.72452,3.77971,3.81337,-9999,-9999
200306,13.997,0.0,479.797,250.158,0.999306,319.016,0.0,7.314,0.0,97.851,0.0,0.0,1.0,2.155,1.0,0.404495833333,1.0,160.666928428,0.999305555556,570.538089775,0.997916666667,24.8698611111,1.0,29.1672006944,1.0,378.391,0.999306,13.071,0.995833,20.712,0.995833,-9999,1.0,58.6795,0.999306,-9999,-9999,74.723,0.999306,-9999,-9999,-2.39273,0.998611,-9999,-2.49184,-2.35233,-2.25256,0.998611,0.997222,0.995833,2.55434,2.43168,2.61183,3.15476,5.44025,4.92157,5.08141,5.40258,3.52735,3.50559,3.97191,4.105,6.2653,6.05554,6.34794,6.42022,-9999,-9999
200307,15.999,0.0,459.09,237.574,1.0,334.133,0.0,7.095,0.0,97.987,0.0,0.0,1.0,1.932,0.988575,0.356756494735,0.989247311828,154.079588038,0.999327956989,544.264725184,0.997983870968,24.3248500486,0.999327956989,27.1471854839,1.0,377.349,1.0,15.761,0.991935,15.615,0.991935,-9999,1.0,61.4311,1.0,-9999,-9999,66.6585,1.0,-9999,-9999,-0.670719,1.0,-9999,-0.932858,-0.551577,-0.332485,1.0,0.999328,0.864919,2.69065,2.56354,2.76764,3.37655,3.85368,3.33647,3.60263,3.74506,5.22609,5.30012,5.55962,5.78793,6.68186,5.94975,6.06342,6.15734,-9999,-9999
200308,16.655,0.0,381.054,188.65,0.769489,338.111,0.0,7.714,0.0,98.252,0.0,0.056,0.760081,2.267,0.974462,0.427243055556,0.962365591398,126.302968268,0.760080645161,453.739035945,0.759408602151,20.0841147762,0.760080645161,23.9642790316,0.760080645161,377.676,0.963038,15.929,0.870296,12.722,0.870296,-9999,1.0,52.2481,0.963038,-9999,-9999,50.4068,0.963038,-9999,-9999,0.50152,0.880376,-9999,0.173245,0.64623,0.851258,0.887769,0.877688,0.856183,2.73212,2.60187,2.81662,3.44995,2.72661,2.22075,2.57374,2.72011,4.24189,4.28238,4.8593,5.4398,5.40165,4.52175,5.39416,5.54196,-9999,-9999
200309,8.131,0.0,274.099,106.553,0.494444,310.283,0.0,3.596,0.0,98.046,0.0,0.197,0.484028,2.138,0.968056,0.36986210527,0.925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,384.265,0.838194,7.939,0.745139,11.742,0.745139,-9999,1.0,23.199,0.819444,-9999,0.376495,24.6695,0.822917,-9999,1.19964,0.166323,0.725694,0.0764351,0.0723653,0.162721,0.231945,0.745139,0.686806,0.660417,2.1471,2.03869,2.15212,2.50909,2.32049,1.97218,2.06429,2.27872,2.68962,2.63315,2.80343,3.01574,2.55536,2.42089,2.51384,2.68699,-9999,-9999
200310,-0.653,0.84879,166.003,64.971,0.99664,278.449,0.0,1.122,0.84879,98.014,0.0,0.303,0.995296,1.986,0.992608,0.34448032514,0.993279569892,60.5947659133,0.664650537634,140.838124639,0.995295698925,11.6573448892,0.995295698925,9.10678006163,0.995295698925,380.116,0.989247,1.209,0.993952,12.226,0.993952,-9999,1.0,8.89511,0.988575,-9999,0.129915,10.1338,0.988575,-9999,0.44451,0.412186,0.982527,0.0199509,0.379903,0.449372,0.465875,0.987231,0.975134,0.97379,1.27358,1.22905,1.32639,1.36738,0.892366,0.855291,0.871094,0.905974,1.34106,1.10946,1.24448,1.33368,0.778332,0.789384,0.879832,0.897659,-9999,-9999
200311,-11.287,1.0,85.4323,37.285,1.0,224.873,0.0,0.491,1.0,97.717,0.0,0.009,0.997917,2.277,0.998611,0.383530585749,0.998611111111,-9999,-9999,78.6527784392,0.886111111111,8.38790916667,0.997916666667,7.71969305556,0.997916666667,382.599,0.996528,-3.166,0.994444,5.983,0.994444,-9999,1.0,1.0616,0.995139,-9999,0.0666658,-2.99504,0.996528,-9999,0.403224,0.519859,0.993056,0.0120915,0.498333,0.532082,0.60238,0.992361,0.984028,0.983333,0.490528,0.451796,0.51239,0.538109,-0.0469078,-0.0547093,-0.046108,-0.035054,0.452393,0.426319,0.452393,0.45846,0.00971957,0.00509209,0.00987241,0.0134452,-9999,-9999
200312,-16.355,1.0,51.3412,24.948,1.0,216.489,0.0,0.301,1.0,98.038,0.0,0.0,1.0,1.766,0.844086,0.292889262821,0.827956989247,1.80574865591,1.0,47.5637318548,1.0,5.50405577957,1.0,5.55820295699,1.0,385.215,1.0,-3.467,0.986559,5.053,0.986559,-9999,1.0,0.239179,1.0,-9999,0.0343273,-5.75284,1.0,-9999,0.324975,0.297605,0.950941,0.00599052,0.272005,0.306968,0.32889,0.969086,0.951613,0.985887,0.216341,0.188097,0.219087,0.230923,-0.102239,-0.100457,-0.089202,-0.07439,0.385794,0.164011,0.379921,0.439758,0.0,3.60679e-05,0.000451349,0.00120411,-9999,-9999
200401,-28.29,1.0,66.6606,34.523,0.995296,167.475,0.0,0.169,1.0,98.941,0.0,0.0,1.0,1.701,0.962366,0.261111666667,0.962365591398,-9999,-9999,54.4032862903,1.0,11.8882237903,1.0,8.79020228495,1.0,384.261,0.964382,-5.961,0.985887,4.39,0.985887,-9999,1.0,0.213064,0.964382,-9999,0.0155564,0.873346,0.965054,-9999,0.331482,0.287701,0.825269,0.00553388,0.252121,0.288871,0.34048,0.899194,0.823253,0.763441,0.266645,0.147081,0.226835,0.858879,0.570668,-0.133944,-0.0436978,0.570668,0.212873,0.0543447,0.0798298,0.104913,0.00626644,0.0,0.0,0.00178422,-9999,-9999
200402,-15.965,1.0,130.25,57.077,0.99569,217.849,0.0,0.34,1.0,98.463,0.0,0.145,0.997845,1.997,0.992816,0.353343683686,0.992816091954,-9999,-9999,123.52287717,0.543103448276,20.3929519595,0.999281609195,12.0874896674,0.999281609195,382.014,1.0,-4.161,0.974138,4.395,0.974138,-9999,1.0,1.91109,0.999282,-9999,0.045039,14.2991,1.0,-9999,0.492095,0.294106,0.959052,0.0097934,0.274945,0.302262,0.315572,0.969828,0.956897,0.946839,0.206567,0.203096,0.210413,0.216631,-0.0886813,-0.104073,-0.09188,-0.0686071,0.203736,0.216847,0.228606,0.267774,0.0176125,0.00574667,0.00704017,0.0144481,-9999,-9999
