TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200504,6.489,1.0,390.086,190.275,0.965972,305.637,0.0,3.426,1.0,89.492,0.994444,1.144,1.0,1.8,0.945833,0.333427613471,0.929166666667,110.918779167,1.0,300.056782245,0.895138888889,-9999,-9999,-9999,-9999,388.775,0.988889,9.028,1.0,18.286,1.0,-9999,1.0,37.2527,0.984028,-9999,0.589851,42.4611,0.984028,-9999,0.785029,-0.399949,0.965278,0.0280792,-0.437492,-0.3988,-0.382108,0.960417,0.965972,0.966667,1.68958,1.57081,1.68089,1.68958,2.08503,2.02355,2.06548,2.0796,2.93888,2.34728,2.41296,2.87205,2.68752,2.36687,2.40722,2.68752,2.07265,1.0
200505,10.755,1.0,456.802,231.495,0.981183,324.69,0.0,4.833,1.0,89.115,1.0,2.103,0.93414,1.958,0.966398,0.361735432318,0.959005376344,93.6430367988,0.932123655914,394.60838281,0.848790322581,-9999,-9999,-9999,-9999,388.167,0.991263,14.259,1.0,17.816,1.0,-9999,1.0,62.3418,0.983871,-9999,0.689236,45.4615,0.985215,-9999,0.788005,-0.499572,0.954301,0.0311159,-0.499303,-0.469509,-0.434168,0.954301,0.966398,0.963038,3.1513,3.00281,3.09842,3.15498,3.66075,3.51842,3.55131,3.59483,3.5148,3.22509,3.74213,3.97512,3.69377,3.52948,3.83208,4.2039,3.12783,1.0
200506,12.439,1.0,486.082,300.433,0.977778,318.265,0.0,6.736,1.0,88.745,1.0,0.2,1.0,2.199,0.986111,0.388030042271,0.986111111111,152.9864875,1.0,526.097168121,0.910416666667,-9999,-9999,-9999,-9999,392.069,0.995139,17.829,1.0,12.718,1.0,-9999,1.0,61.3597,0.99375,-9999,0.649476,78.1498,0.995139,-9999,0.886795,-0.775884,0.938194,0.0383626,-0.887428,-0.801887,-0.787859,0.934722,0.942361,0.936111,4.04696,3.86337,4.01847,4.04575,4.81535,4.75081,4.81771,4.82991,3.90973,3.71532,3.88201,4.11245,4.59336,4.44382,4.58616,4.79205,4.24481,1.0
200507,19.533,1.0,471.85,333.28,1.0,326.597,0.0,14.829,1.0,89.105,1.0,0.014,1.0,1.927,0.991935,0.346421254091,0.991935483871,163.00828283,0.999327956989,605.579973278,0.989247311828,-9999,-9999,-9999,-9999,393.121,0.998656,24.356,1.0,7.348,1.0,-9999,1.0,58.5576,0.998656,-9999,0.640556,78.2399,0.998656,-9999,0.813904,0.317996,0.958333,0.0338353,0.175121,0.315106,0.353355,0.954301,0.958333,0.956317,3.98656,3.75809,3.94786,3.99504,3.532,3.54433,3.609,3.66145,4.64209,4.24795,4.45318,4.52353,4.26249,4.14764,4.21137,4.27802,7.83119,1.0
200508,19.316,1.0,417.234,293.918,0.995296,320.718,0.0,15.748,1.0,88.873,1.0,0.0,1.0,1.849,0.99328,0.325688055166,0.993279569892,130.475284946,1.0,569.12861632,0.98252688172,-9999,-9999,-9999,-9999,383.607,0.998656,23.962,1.0,5.793,1.0,-9999,1.0,25.4027,0.997984,-9999,0.394832,83.5238,0.998656,-9999,0.803729,0.426655,0.953629,0.0240084,0.41619,0.426795,0.464281,0.94422,0.947581,0.950269,2.25094,2.23376,2.26068,2.30694,1.80315,1.80818,1.8189,1.85149,2.41619,2.11735,2.25428,2.38302,2.04429,1.83175,1.95679,1.99582,7.74713,1.0
200509,13.238,1.0,335.551,216.142,0.991667,306.683,0.0,8.955,1.0,89.09,0.995139,0.156,1.0,1.663,0.984722,0.294113280711,0.984722222222,88.5852284722,1.0,429.514863231,0.954166666667,-9999,-9999,-9999,-9999,380.917,0.996528,16.074,1.0,5.712,1.0,-9999,1.0,13.2933,0.975,-9999,0.368399,65.3836,0.779167,-9999,0.754032,0.199748,0.913194,0.028216,0.133054,0.161313,0.201812,0.908333,0.913194,0.899306,1.22954,1.08909,1.22954,1.34493,0.965803,0.948213,0.983798,1.15441,0.68399,0.67444,0.861512,1.75255,1.01042,1.00348,1.07775,1.53414,4.01184,1.0
200510,8.804,1.0,243.665,127.513,0.987231,315.742,0.0,4.504,1.0,89.16,0.983871,0.532,1.0,1.324,0.987903,0.24226557121,0.987903225806,44.6518172043,1.0,222.56878592,0.95564516129,-9999,-9999,-9999,-9999,393.031,0.957661,9.264,1.0,6.622,1.0,-9999,1.0,13.2104,0.959677,-9999,0.314011,29.779,0.961022,-9999,0.590746,0.713524,0.856855,0.0261269,0.647394,0.669804,0.728652,0.820565,0.897849,0.834677,1.72681,1.65715,1.7244,1.73216,0.955636,0.948956,1.00083,1.04644,0.826591,0.986901,1.10609,1.17348,0.922343,0.998222,1.06361,1.14237,2.09568,1.0
200511,1.056,1.0,166.623,77.185,0.975,291.853,0.0,1.528,0.986111,89.492,0.998611,3.824,1.0,1.375,0.957639,0.275100803941,0.95,8.54830471014,0.998611111111,120.242289321,0.955555555556,-9999,-9999,-9999,-9999,392.755,0.977083,1.983,1.0,15.489,1.0,-9999,1.0,11.0796,0.975694,-9999,0.285418,5.35813,0.974306,-9999,0.486627,0.440285,0.897222,0.0327982,0.294956,0.344548,0.383234,0.882639,0.911111,0.89375,1.40632,1.31346,1.33232,1.40633,0.969151,0.970508,0.984491,1.02479,0.809576,0.745934,0.860774,1.28998,0.900175,0.873607,0.906629,1.18323,1.16425,1.0
200512,-2.003,1.0,130.236,49.148,0.99328,292.189,0.0,1.091,1.0,89.39,0.979167,4.709,0.952285,1.233,0.821909,0.252174245413,0.790322580645,-6.84171366425,0.948252688172,96.9378348774,0.934811827957,-9999,-9999,-9999,-9999,387.112,0.987231,-0.545,1.0,18.316,1.0,-9999,1.0,0.287695,0.976478,-9999,0.0700536,-1.68724,0.976478,-9999,0.301314,0.891998,0.925403,0.032093,0.829604,0.87955,0.964714,0.932124,0.922043,0.850806,1.12081,1.04901,1.11185,1.45421,0.24227,0.21261,0.24227,0.457069,0.660996,0.366588,0.567541,1.24052,0.287496,0.100845,0.24847,0.298942,0.954701,1.0
200601,1.733,0.162634,147.404,53.532,1.0,310.019,0.0,1.689,0.162634,89.38,1.0,3.169,0.0,2.369,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.429,0.137769,0.485,0.162634,20.758,1.0,-9999,1.0,10.6884,0.166667,-9999,0.127369,-18.759,0.167339,-9999,0.655463,0.345404,0.268145,0.0487714,0.308449,0.329713,0.343263,0.283602,0.281586,0.258737,2.04583,1.94244,2.04578,2.07881,1.71218,1.6056,1.70972,1.75005,0.351872,0.281846,0.3521,0.504762,0.459208,0.448167,0.46083,0.569271,0.9037,1.0
200602,-0.432,0.0,210.278,113.973,1.0,273.182,0.0,2.812,0.0,89.584,1.0,0.892,0.0,1.695,0.174107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.613,0.0,0.303,0.0,18.585,1.0,-9999,1.0,11.7082,0.459077,-9999,-9999,6.52499,0.459077,-9999,-9999,-0.0844602,0.376488,-9999,-0.180631,-0.177383,-0.081755,0.412202,0.404018,0.376488,1.77731,1.67779,1.77726,1.80889,1.95495,1.75544,1.95491,1.98698,0.302232,0.239381,0.302232,0.433554,0.886528,0.857616,0.887283,1.00263,0.890988,1.0
200603,1.858,0.0,299.364,147.564,1.0,291.431,0.0,3.088,0.0,89.584,1.0,1.53,0.0,1.748,0.222446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.426,0.0,5.387,0.0,17.606,1.0,-9999,1.0,22.3966,0.554435,-9999,-9999,28.5991,0.554435,-9999,-9999,-0.196659,0.548387,-9999,-0.225849,-0.222181,-0.21577,0.547043,0.548387,0.548387,2.09541,1.9996,2.09536,2.12662,2.31837,2.21537,2.31684,2.35853,0.486496,0.398625,0.489198,0.587518,1.20477,1.17531,1.23515,1.28467,2.35876,1.0
200604,5.722,0.0,390.086,216.978,1.0,293.608,0.0,4.195,0.0,89.782,1.0,0.979,0.0,1.672,0.46875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.659,0.0,16.043,0.0,17.234,1.0,-9999,1.0,28.9747,0.795139,-9999,-9999,60.824,0.795139,-9999,-9999,-0.643219,0.772222,-9999,-0.631896,-0.613253,-0.593464,0.755556,0.772222,0.763194,2.80735,2.74833,2.80732,2.8289,3.42543,3.3791,3.41911,3.44215,1.34499,1.34529,1.39242,1.72546,2.22068,2.23209,2.27566,2.43141,4.85628,1.0
200605,10.67,0.0,456.802,277.958,1.0,307.548,0.0,6.395,0.0,89.728,1.0,1.139,0.0,1.373,0.078629,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,384.376,0.0,17.624,0.0,14.184,1.0,-9999,1.0,30.7914,0.28629,-9999,4.08702,78.7647,0.28629,-9999,13.9722,-0.673171,0.270833,0.615267,-0.751828,-0.66956,-0.632886,0.266801,0.273522,0.271505,3.86937,3.86421,3.868,3.87063,4.4903,4.4903,4.52339,4.55964,1.76504,1.74185,1.75196,1.75988,2.67873,2.65455,2.6582,2.7164,5.82235,1.0
200606,15.435,0.747917,486.082,289.891,0.989583,323.43,0.0,9.261,0.747917,89.898,1.0,0.824,0.536806,1.475,0.534028,0.307163888889,0.529166666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,388.754,0.745833,19.468,0.747222,11.832,1.0,-9999,1.0,55.7918,0.745833,-9999,0.543584,67.8986,0.745833,-9999,0.749353,-0.56865,0.727083,0.0408476,-0.576989,-0.516832,-0.512262,0.728472,0.728472,0.721528,4.35334,4.35491,4.37797,4.45254,4.93033,4.89572,4.93033,4.9783,3.22721,3.24819,3.28323,3.29214,4.20818,4.20419,4.21338,4.27403,9.20213,1.0
200607,20.394,1.0,471.85,319.812,0.961694,331.057,0.0,15.624,1.0,89.921,1.0,0.071,1.0,1.865,0.998656,0.337456025012,0.998655913978,151.361813172,1.0,952.391384437,0.541666666667,-9999,-9999,-9999,-9999,369.265,1.0,24.074,1.0,6.915,1.0,-9999,1.0,52.157,1.0,-9999,0.58664,75.4459,1.0,-9999,0.781459,-0.319913,0.935484,0.0391821,-0.369999,-0.341322,-0.327323,0.935484,0.938844,0.938172,4.18588,4.17192,4.18698,4.21256,4.499,4.50971,4.54566,4.55884,3.57104,3.4355,3.56596,3.67963,4.11256,4.00507,4.06508,4.14528,15.1007,1.0
200608,17.749,1.0,417.234,285.469,0.983871,314.371,0.0,13.622,1.0,89.871,1.0,0.029,1.0,1.734,1.0,0.311727822581,1.0,123.114044126,0.999327956989,914.557471921,0.521505376344,-9999,-9999,-9999,-9999,366.263,1.0,20.968,1.0,5.739,1.0,-9999,1.0,19.4211,0.999328,-9999,0.363269,85.11,1.0,-9999,0.885178,-0.135585,0.969086,0.0339003,-0.219017,-0.125259,-0.105674,0.950941,0.97043,0.963038,2.64471,2.5566,2.64471,2.68432,2.76868,2.75351,2.77091,2.79141,1.40028,1.2965,1.38137,1.4555,2.23284,2.1745,2.22227,2.25814,12.6763,1.0
200609,14.716,1.0,335.551,218.643,0.991667,311.373,0.0,11.684,1.0,89.872,1.0,0.067,0.865972,1.724,0.865972,0.319889058858,0.85625,87.6190296538,0.854861111111,-9999,-9999,-9999,-9999,-9999,-9999,380.469,0.997222,16.504,1.0,5.547,1.0,-9999,1.0,10.7388,0.994444,-9999,0.271351,61.1879,0.997917,-9999,0.794793,-0.46425,0.9625,0.0233062,-0.53102,-0.465191,-0.457244,0.961806,0.9625,0.972917,1.55199,1.52392,1.56923,1.57625,2.03297,2.02398,2.02992,2.05494,1.75141,1.71516,1.76328,1.91765,2.11251,2.08697,2.1121,2.14907,8.11178,1.0
200610,7.385,1.0,243.665,142.04,0.991935,292.246,0.0,5.146,1.0,89.998,1.0,0.361,1.0,1.332,1.0,0.232601692976,0.998655913978,41.2744778226,1.0,-9999,-9999,-9999,-9999,-9999,-9999,373.64,0.99664,6.588,1.0,6.144,1.0,-9999,1.0,10.0255,0.997312,-9999,0.301668,29.6611,0.997984,-9999,0.673764,0.0673723,0.928091,0.0267983,0.00562339,0.0519807,0.120998,0.896505,0.979167,0.938172,1.46273,1.3905,1.46273,1.50455,1.37624,1.37097,1.38355,1.41415,1.13253,1.021,1.10631,1.25491,1.57216,1.49599,1.56202,1.61673,2.29864,1.0
200611,3.095,1.0,166.623,62.372,0.988889,313.832,0.0,1.821,1.0,89.556,1.0,3.577,1.0,1.515,0.996528,0.347482921369,0.980555555556,-1.08965350242,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,374.381,0.99375,2.749,1.0,7.959,1.0,-9999,1.0,17.9933,0.975694,-9999,0.404835,-9.53935,0.98125,-9999,0.579758,0.43692,0.972222,0.034232,0.388172,0.41633,0.430846,0.959028,0.972917,0.972222,1.75351,1.72046,1.73,1.74539,1.3111,1.30767,1.31863,1.3359,0.421856,0.439351,0.466468,0.537987,0.688493,0.688493,0.709434,0.775379,1.19386,1.0
200612,-2.969,0.84207,130.236,57.622,1.0,285.616,0.0,1.409,0.84207,89.748,1.0,1.723,0.566532,1.727,0.315188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,394.283,0.530242,-0.871,0.84207,17.845,1.0,-9999,1.0,2.14897,0.499328,-9999,0.139704,4.61427,0.504032,-9999,0.391149,0.2794,0.516129,0.0248087,0.201876,0.211956,0.260567,0.521505,0.520833,0.512097,0.36875,0.364269,0.368688,0.375436,0.156735,0.108762,0.156733,0.164658,0.489753,0.3941,0.473264,0.497578,0.623528,0.626609,0.71159,0.79503,0.800883,1.0
200701,-1.836,0.0,147.404,72.804,0.000672043,271.381,0.0,2.468,0.0,89.368,1.0,1.287,0.0,1.668,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.514,0.0,1.219,0.0,14.938,1.0,-9999,1.0,23.8036,0.0,-9999,-9999,-10.2985,0.0,-9999,-9999,-0.269309,0.0,-9999,-0.331757,-0.328146,-0.255388,0.0,0.0,0.0,0.261585,0.246681,0.250337,0.252065,0.577671,0.503023,0.576976,0.582101,0.247631,0.247631,0.295408,0.311022,0.711547,0.68899,0.711724,0.72268,1.32336,1.0
200702,1.757,0.453869,210.278,87.206,0.455357,301.357,0.0,2.27,0.453869,89.588,0.990327,1.201,0.447917,1.806,0.131696,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389.374,0.421875,2.258,0.453869,15.308,1.0,-9999,1.0,34.6083,0.421875,-9999,0.536196,-10.2279,0.421875,-9999,0.820228,-0.619359,0.403274,0.0363019,-0.619359,-0.59112,-0.570282,0.403274,0.403274,0.404018,0.430971,0.431571,0.460985,0.468628,1.03294,1.0385,1.04713,1.05093,0.328847,0.322922,0.331672,0.332822,0.855589,0.799563,0.855589,0.869045,1.35928,1.0
