TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200405,14.742,1.0,460.754,245.572,1.0,313.31,0.0,4.329,1.0,99.384,1.0,3.639,1.0,2.317,0.90121,0.426780851089,0.765456989247,148.319641417,0.980510752688,503.492987946,0.997311827957,-9999,-9999,-9999,-9999,389.591,0.998656,13.696,13.68,-9999,0.704973,0.704973,-9999,29.323,38.305,1.0,1.0,-9999,1.0,65.6766,0.997984,-9999,0.649919,48.3344,0.999328,-9999,0.730216,-4.15684,0.985215,0.0770583,-4.23037,-4.15684,-4.11078,0.992608,0.985215,0.981183,7.67152,7.18899,7.6143,7.74587,11.8023,11.445,11.7481,11.8731,7.54519,7.10154,7.25316,7.37669,11.7723,11.3851,11.5485,11.7665,-9999,-9999
200406,20.575,1.0,486.477,280.445,1.0,336.77,0.0,7.358,1.0,99.574,1.0,0.553,1.0,2.063,0.735417,0.369620588884,0.638888888889,181.062219313,0.977083333333,592.54364448,0.985416666667,-9999,-9999,-9999,-9999,387.208,0.989583,16.814,16.583,-9999,0.0208333,0.0208333,-9999,23.791,34.146,1.0,1.0,-9999,1.0,90.9039,0.988194,-9999,0.706272,39.5978,0.988889,-9999,0.642504,-5.259,0.85,0.0766779,-5.83603,-5.35032,-5.22576,0.95625,0.759028,0.844444,8.58887,6.57796,8.40008,8.6353,13.8337,12.4206,13.6258,13.9927,7.35282,6.40357,7.01576,8.10141,12.8473,12.1425,12.564,13.2433,-9999,-9999
200407,24.02,0.647177,471.897,288.02,1.0,345.371,0.0,12.664,0.647177,99.535,1.0,0.187,1.0,2.016,0.53629,-9999,-9999,182.15025,1.0,615.814736173,0.999327956989,-9999,-9999,-9999,-9999,378.104,0.987231,19.46,19.257,-9999,0.994624,0.994624,-9999,15.054,18.827,1.0,1.0,-9999,1.0,74.0764,0.987231,-9999,0.679906,73.7132,0.985887,-9999,0.720376,-4.28953,0.858871,0.0767917,-4.79186,-4.28953,-3.98364,0.918683,0.858871,0.80578,6.01336,4.51731,6.05335,6.61441,10.2391,8.98191,10.1091,10.6432,3.48981,3.26111,3.55917,4.15911,7.42784,7.49276,7.63939,8.0952,-9999,-9999
200408,23.244,1.0,419.764,246.136,1.0,349.571,0.0,8.978,1.0,99.455,1.0,0.548,1.0,2.047,0.946237,0.388801754844,0.801075268817,172.332855511,1.0,525.492489162,0.997311827957,-9999,-9999,-9999,-9999,382.841,0.993952,20.864,20.802,-9999,1.0,1.0,-9999,17.038,17.685,1.0,1.0,-9999,1.0,50.4463,0.993952,-9999,0.660368,85.0567,0.99328,-9999,0.890504,-2.03037,0.927419,0.0452217,-2.09359,-2.024,-1.89137,0.928091,0.925403,0.903226,3.3859,3.34369,3.40052,3.51652,5.4099,5.38395,5.4245,5.50227,4.20613,4.0085,4.11685,4.38289,5.65457,5.66503,5.75296,5.9257,-9999,-9999
200409,20.209,1.0,341.6,188.508,1.0,331.824,0.0,7.596,1.0,99.813,1.0,1.187,1.0,2.549,0.992361,0.452519523693,0.884027777778,107.864201157,0.997916666667,394.423318676,0.996527777778,-9999,-9999,-9999,-9999,380.932,1.0,18.87,19.146,-9999,1.0,1.0,-9999,16.584,16.821,1.0,1.0,-9999,1.0,30.8057,0.998611,-9999,0.443699,65.8994,0.999306,-9999,0.799265,0.100845,0.976389,0.0323298,-0.070478,0.0986265,0.167984,0.975694,0.976389,0.970833,3.65869,3.36299,3.65869,3.7925,3.55166,3.44599,3.57887,3.60673,3.41657,3.29636,3.37066,3.43743,3.87785,3.86539,3.89122,3.92281,-9999,-9999
200410,17.28,1.0,252.878,110.465,1.0,333.796,0.0,2.515,1.0,99.674,1.0,4.934,1.0,2.108,0.772177,0.315760355765,0.635080645161,75.6384186828,1.0,234.595005362,0.998655913978,-9999,-9999,-9999,-9999,387.783,0.974462,15.72,16.488,-9999,1.0,1.0,-9999,29.644,22.251,1.0,1.0,-9999,1.0,20.094,0.972446,-9999,0.315752,23.8015,0.991263,-9999,0.570087,0.808013,0.863575,0.0334266,0.904971,0.957269,1.02681,0.917339,0.864247,0.905914,3.86185,3.65556,3.90874,3.99656,3.05302,2.65415,3.00168,3.02781,3.99603,3.77333,3.92196,3.99603,3.54066,3.30679,3.46474,3.56078,-9999,-9999
200411,11.017,1.0,178.145,70.59,1.0,297.137,0.0,1.968,1.0,99.659,1.0,4.973,1.0,2.557,0.996528,0.43367470704,0.913888888889,41.2741210589,0.997222222222,146.928086022,0.999305555556,-9999,-9999,-9999,-9999,386.742,1.0,11.729,12.883,-9999,1.0,1.0,-9999,38.678,26.56,1.0,1.0,-9999,1.0,15.4402,1.0,-9999,0.287389,-2.09635,0.999306,-9999,0.559979,1.50701,0.989583,0.0335153,1.26024,1.50701,1.65155,0.988889,0.989583,0.991667,3.85198,3.36435,3.82924,4.01138,2.33134,2.11218,2.32222,2.38862,3.89512,3.71055,3.85561,4.04489,2.34955,2.27005,2.34284,2.40458,-9999,-9999
200412,9.141,0.912634,143.587,55.351,0.915323,293.718,0.0,1.694,0.912634,99.7,0.897849,6.347,0.97043,2.925,0.854167,0.418871899138,0.711021505376,27.549996142,0.870967741935,114.175610621,0.859543010753,-9999,-9999,-9999,-9999,383.974,0.953629,8.872,9.774,-9999,0.912634,0.912634,-9999,46.929,39.658,0.912634,0.912634,-9999,1.0,7.45412,0.953629,-9999,0.184121,-5.99896,0.959677,-9999,0.515585,1.50082,0.932796,0.0167941,1.47516,1.49411,1.49942,0.940188,0.924059,0.946237,2.20745,2.14079,2.18066,2.21755,0.709771,0.634576,0.698836,0.718923,2.04739,1.92031,2.04739,2.10844,0.65218,0.581547,0.625989,0.656748,-9999,-9999
200501,5.197,1.0,161.094,83.207,1.0,259.619,0.0,1.646,1.0,99.961,1.0,1.8,1.0,3.118,0.992608,0.388240305075,0.837365591398,27.1266043848,0.972446236559,151.939006277,0.987903225806,-9999,-9999,333.262225134,1.0,385.46,0.995968,5.152,6.163,7.273,1.0,1.0,1.0,45.664,40.263,1.0,1.0,-9999,1.0,6.30255,0.995968,-9999,0.161899,13.7596,1.0,-9999,0.660683,0.804343,0.953629,0.0153496,0.801048,0.809133,0.817591,0.981183,0.981183,0.921371,1.34387,1.32567,1.34816,1.35731,0.53977,0.519569,0.533265,0.543121,1.53176,1.26445,1.35931,1.41127,0.535047,0.550267,0.576169,0.597075,-9999,-9999
200502,4.431,1.0,223.292,114.108,1.0,260.279,0.0,2.24,1.0,99.31,1.0,2.136,1.0,3.361,0.99628,0.455309733362,0.858630952381,-9999,-9999,217.570955183,0.998511904762,-9999,-9999,-9999,-9999,374.683,1.0,4.048,4.643,5.567,1.0,1.0,1.0,45.838,39.916,1.0,1.0,-9999,1.0,8.54124,1.0,-9999,0.19241,27.9838,0.999256,-9999,0.852497,0.635127,0.991815,0.0126675,0.622342,0.641068,0.650483,0.995536,0.991815,0.991815,1.0875,1.05484,1.08504,1.0991,0.44968,0.427429,0.444527,0.450802,1.09847,0.988223,1.09073,1.12971,0.511401,0.475909,0.516987,0.535278,-9999,-9999
200503,8.757,1.0,309.983,162.446,1.0,287.982,0.0,2.576,1.0,99.661,1.0,2.806,1.0,2.479,0.995968,0.329169563035,0.807123655914,-9999,-9999,314.653621494,0.998655913978,-9999,-9999,-9999,-9999,384.833,1.0,6.544,6.819,6.9,1.0,1.0,1.0,46.343,46.605,1.0,1.0,-9999,1.0,17.0923,1.0,-9999,0.331351,55.2492,1.0,-9999,0.753441,0.997532,0.93414,0.0188737,0.957785,0.967368,0.992788,0.93078,0.935484,0.93414,1.89867,1.83328,1.88314,1.89809,0.90284,0.882592,0.89478,0.912152,2.31518,1.90723,2.03039,2.32196,1.22753,0.968682,1.0757,1.21644,-9999,-9999
200504,11.877,1.0,396.69,207.768,1.0,298.151,0.0,3.269,1.0,99.507,1.0,3.071,1.0,2.72,0.963194,0.398472815935,0.833333333333,113.616159028,1.0,384.40317326,0.984027777778,-9999,-9999,359.75586875,1.0,389.902,1.0,10.717,10.839,10.552,1.0,1.0,1.0,44.715,47.631,1.0,1.0,-9999,1.0,26.6875,1.0,-9999,0.379275,60.414,1.0,-9999,0.687795,-0.042049,0.985417,0.034428,-0.0409214,-0.0317041,-0.0225695,0.984722,0.984722,0.980556,3.38412,3.25563,3.31791,3.36252,3.40691,3.26622,3.35586,3.39618,3.594,3.29592,3.48829,3.58577,3.41944,3.34208,3.40656,3.47267,-9999,-9999
200505,18.463,0.417339,459.262,269.882,0.418683,324.839,0.0,6.947,0.417339,99.542,0.409946,1.0,0.514113,2.254,0.997312,0.397055193567,0.899193548387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,392.974,0.998656,14.885,14.792,14.015,0.417339,0.417339,0.417339,22.551,38.658,0.417339,0.417339,-9999,1.0,51.9006,0.994624,-9999,0.451456,53.7379,0.997984,-9999,0.586597,-4.86836,0.766801,0.0683247,-5.08495,-4.9205,-4.72078,0.708333,0.761425,0.810484,4.27462,4.22236,4.32275,4.88816,9.19512,9.17253,9.27911,9.55807,6.00642,5.01252,5.9572,6.46841,9.79999,8.66156,9.07304,9.40701,-9999,-9999
200506,21.635,1.0,486.271,306.337,1.0,340.352,0.0,9.563,1.0,99.62,1.0,0.876,1.0,2.132,0.911111,0.356374171654,0.779861111111,180.845697222,1.0,590.224286653,0.990277777778,-9999,-9999,409.355595139,1.0,384.752,0.990972,17.033,17.042,16.317,1.0,1.0,1.0,20.148,32.912,1.0,1.0,-9999,1.0,51.3651,0.990972,-9999,0.483203,41.5377,0.991667,-9999,0.721368,-5.809,0.923611,0.0910112,-5.79817,-5.67787,-5.62079,0.926389,0.879167,0.876389,3.79366,3.79432,4.16391,4.85135,9.59852,9.58015,9.75476,10.5337,4.77419,4.55708,4.9639,6.11877,11.619,10.4363,10.6699,11.3777,-9999,-9999
200507,23.799,1.0,472.989,307.989,1.0,348.38,0.0,12.432,1.0,99.375,1.0,0.186,1.0,2.283,0.993952,0.431950051052,0.869623655914,184.60608871,1.0,591.309670585,0.983198924731,-9999,-9999,424.102706317,1.0,379.411,1.0,19.113,18.964,18.279,1.0,1.0,1.0,16.751,28.04,1.0,1.0,-9999,1.0,46.906,1.0,-9999,0.446278,83.2887,0.999328,-9999,0.793125,-4.03433,0.897177,0.0644188,-4.23732,-4.03433,-3.89986,0.987903,0.897177,0.860215,3.17099,2.78328,3.01398,3.36256,7.14869,7.02804,7.11918,7.2641,3.32131,3.27557,3.37426,3.61075,7.41863,7.29658,7.42029,7.59039,-9999,-9999
200508,21.528,1.0,421.944,240.251,1.0,344.827,0.0,7.378,1.0,99.407,1.0,2.446,0.967742,2.086,0.997984,0.384406319027,0.877016129032,147.18552621,1.0,462.396225336,0.984543010753,-9999,-9999,410.976235215,1.0,378.047,1.0,18.81,19.102,18.766,1.0,1.0,1.0,21.959,29.402,1.0,1.0,-9999,1.0,36.9767,1.0,-9999,0.431472,63.7035,1.0,-9999,0.806694,-2.42378,0.989247,0.0536137,-2.5693,-2.48983,-2.41409,0.995968,0.991935,0.975806,3.24671,3.1956,3.25631,3.47208,5.6581,5.7448,5.84179,5.88987,4.13609,4.09809,4.13099,4.18782,6.25202,6.2609,6.31632,6.4823,-9999,-9999
200509,19.619,1.0,344.442,183.391,1.0,335.145,0.0,4.999,1.0,99.674,1.0,3.934,1.0,2.065,0.995833,0.346297150216,0.885416666667,-9999,-9999,359.046616838,0.989583333333,-9999,-9999,398.965321528,1.0,384.13,0.999306,17.834,18.506,18.489,1.0,1.0,1.0,27.605,38.27,1.0,1.0,-9999,1.0,34.1842,0.998611,-9999,0.419813,29.3892,1.0,-9999,0.670487,-1.19773,0.9875,0.0503409,-1.36051,-1.19773,-1.14445,0.995833,0.9875,0.986111,4.62694,4.27267,4.62485,4.88979,5.79595,5.63318,5.82522,6.04758,5.15931,4.95427,5.34491,5.83403,6.24038,6.09349,6.2442,6.42045,-9999,-9999
200510,15.035,1.0,255.717,119.609,1.0,315.518,0.0,2.004,1.0,100.007,1.0,3.653,0.971774,1.878,0.997984,0.300523751628,0.900537634409,55.9654818507,0.96438172043,232.862370927,0.988575268817,-9999,-9999,385.774999328,1.0,386.53,1.0,14.27,15.154,15.612,1.0,1.0,1.0,24.732,43.882,0.157258,1.0,-9999,1.0,20.5809,0.999328,-9999,0.29033,10.4398,0.999328,-9999,0.45556,-0.320076,0.987903,0.0457428,-0.385569,-0.320076,-0.24189,0.99328,0.987903,0.980511,4.02047,3.88052,3.95127,4.32201,4.31214,4.25505,4.28705,4.5568,4.25658,4.00413,4.16036,4.39122,4.80968,4.43111,4.53752,4.68985,-9999,-9999
200511,10.327,1.0,180.079,80.537,1.0,293.463,0.0,1.24,1.0,99.65,1.0,7.093,0.936111,2.267,0.811806,0.371934938205,0.708333333333,38.2779035024,0.998611111111,154.703382088,0.996527777778,-9999,-9999,359.283559722,1.0,386.246,0.997917,10.717,12.083,12.608,1.0,1.0,1.0,24.717,47.794,0.0,1.0,-9999,1.0,10.6332,0.997917,-9999,0.23193,-1.57632,0.997917,-9999,0.526996,0.939245,0.984722,0.0294662,0.901893,0.924066,0.952465,0.9875,0.990972,0.982639,2.96977,2.94458,2.99451,3.0232,2.03268,2.02777,2.04948,2.0917,3.17143,3.0837,3.1248,3.23982,2.32043,2.24088,2.29103,2.32299,-9999,-9999
200512,6.337,1.0,143.908,58.808,1.0,282.756,0.197581,1.156,1.0,99.486,0.998656,4.014,0.907258,2.76,0.984543,0.402597234166,0.836021505376,22.0565917162,0.996639784946,104.03728018,0.983198924731,-9999,-9999,328.276971394,0.998655913978,389.06,0.997312,6.339,7.779,8.771,1.0,1.0,0.697581,22.499,45.464,0.0,1.0,-9999,1.0,2.97837,0.995968,-9999,0.125779,-2.68433,0.999328,-9999,0.583888,0.889021,0.930108,0.0261758,0.812561,0.857915,0.901174,0.905914,0.929435,0.952957,1.36634,1.351,1.35682,1.36634,0.508422,0.444251,0.501326,0.539479,1.42187,1.30036,1.44557,1.6499,0.54639,0.403101,0.494503,0.562695,-9999,-9999
200601,5.404,0.999328,161.094,72.596,1.0,257.878,0.999328,1.69,0.999328,99.948,0.979167,0.68,0.890457,3.306,0.920027,0.500500349068,0.797715053763,31.54858075,0.977150537634,144.170115459,0.969086021505,10.7610951301,0.979166666667,321.973413719,0.979166666667,380.877,0.997984,4.305,5.486,5.981,0.999328,0.999328,0.544355,38.613,38.236,0.0,0.999328,-9999,1.0,2.79531,0.99664,-9999,0.102691,9.75696,0.997984,-9999,0.598918,0.916978,0.99664,0.0296838,0.887363,0.90271,0.913184,0.997984,0.995968,0.99664,1.62092,1.59023,1.62092,1.63138,0.714181,0.701938,0.715294,0.725062,1.68396,1.60786,1.66281,1.71577,0.703458,0.654474,0.67317,0.705195,-9999,-9999
200602,6.972,1.0,223.292,98.329,1.0,278.699,1.0,2.101,1.0,98.795,1.0,3.556,0.974702,3.052,0.995536,0.43084359527,0.847470238095,54.6953941394,0.999255952381,202.340139105,0.999255952381,13.4860327381,1.0,331.934385417,1.0,377.961,1.0,5.678,6.344,6.691,1.0,1.0,1.0,38.795,39.134,0.0,1.0,-9999,1.0,9.85817,1.0,-9999,0.233316,26.0936,1.0,-9999,0.71596,0.827101,0.994792,0.0234361,0.807856,0.816809,0.827424,0.995536,0.986607,0.976935,1.53997,1.48781,1.53546,1.6263,0.725202,0.678065,0.708357,0.785574,1.74981,1.62847,1.74448,1.80771,0.836746,0.747289,0.799733,0.842009,-9999,-9999
200603,8.749,1.0,309.983,126.064,1.0,286.675,1.0,1.997,1.0,98.956,0.999328,3.025,0.957661,3.17,0.997312,0.470213109661,0.86626344086,71.9141276882,1.0,263.110305908,0.999327956989,16.3332634409,1.0,343.035372984,1.0,391.356,1.0,7.179,7.774,7.834,1.0,1.0,1.0,38.773,41.736,0.101478,1.0,-9999,1.0,15.4646,1.0,-9999,0.277653,43.2727,1.0,-9999,0.726612,0.860623,1.0,0.0222366,0.85477,0.873038,0.890205,1.0,1.0,0.998656,2.0556,2.02036,2.05334,2.13592,1.1912,1.14965,1.18203,1.23753,2.21821,2.19632,2.22079,2.28801,1.31948,1.30057,1.3086,1.3234,-9999,-9999
200604,14.257,0.991667,396.69,205.342,0.991667,305.021,0.991667,4.719,0.991667,99.172,0.990278,1.705,0.990278,2.353,0.996528,0.388234876853,0.845833333333,118.344190605,0.990277777778,409.105242269,0.989583333333,29.2060025327,0.990277777778,367.786318587,0.990277777778,392.24,1.0,12.305,12.427,11.736,0.991667,0.991667,0.991667,39.374,40.558,0.988889,0.264583,-9999,1.0,33.6337,0.998611,-9999,0.454962,70.803,1.0,-9999,0.734783,0.204096,0.969444,0.042379,0.156734,0.239047,0.367703,0.990972,0.986806,0.960417,4.63676,4.55574,4.79376,5.06075,4.41663,4.37084,4.54785,4.71272,5.61655,5.18649,5.39711,5.77565,5.09398,4.772,4.98841,5.12406,-9999,-9999
200605,17.744,1.0,459.262,264.52,1.0,318.288,1.0,6.989,1.0,99.564,1.0,0.28,1.0,2.115,0.995968,0.352155033296,0.903225806452,158.483071909,1.0,542.300172243,0.997311827957,38.5005564516,1.0,385.367591398,1.0,391.92,0.992608,14.841,14.854,14.183,1.0,1.0,1.0,38.022,40.507,1.0,0.0,-9999,1.0,70.581,0.991935,-9999,0.635909,58.6573,0.997984,-9999,0.657676,-4.59973,0.946909,0.0664887,-4.60855,-4.56326,-4.15925,0.925403,0.980511,0.851478,4.96874,4.57903,4.98447,6.52017,9.58927,9.20189,9.58421,10.6794,7.06107,6.49058,7.12161,7.44687,11.2774,10.7674,11.093,11.3155,-9999,-9999
200606,21.265,1.0,486.271,262.618,1.0,328.503,1.0,12.649,1.0,99.701,1.0,0.485,1.0,2.285,0.997917,0.398735454656,0.911805555556,161.442207639,1.0,534.820939088,0.995138888889,36.3990430556,1.0,401.57503125,1.0,385.507,1.0,15.994,16.104,15.312,1.0,1.0,1.0,32.022,40.391,1.0,0.0,-9999,1.0,80.3812,1.0,-9999,0.68882,32.7746,1.0,-9999,0.765467,-5.94421,0.913194,0.0621195,-6.01548,-5.94421,-5.75637,0.984722,0.913194,0.855556,3.83207,3.35832,3.79839,4.15688,9.70691,9.36642,9.70708,9.89486,5.76282,4.90647,5.7621,6.30418,11.1185,10.4572,10.824,11.1025,-9999,-9999
200607,26.453,1.0,472.989,275.998,1.0,356.448,1.0,16.869,1.0,99.487,1.0,1.271,1.0,2.229,0.997312,0.40594761947,0.883064516129,176.984222446,1.0,585.523366235,0.997311827957,36.9514146505,1.0,432.358838038,1.0,383.444,1.0,19.992,20.189,18.923,1.0,1.0,1.0,28.728,40.319,1.0,0.0,-9999,1.0,81.0672,1.0,-9999,0.81383,50.5809,0.998656,-9999,0.965799,-3.46278,0.974462,0.0554162,-3.59559,-3.46495,-3.25623,0.984543,0.97043,0.959677,3.8053,3.54971,3.831,4.12516,7.29846,7.14956,7.29847,7.38253,5.1021,4.63793,4.96115,5.12112,7.9699,7.90886,8.04771,8.08824,-9999,-9999
200608,22.881,1.0,421.944,228.079,1.0,347.995,1.0,9.632,1.0,99.059,1.0,1.779,1.0,2.213,0.997984,0.391241009637,0.913306451613,149.991411962,1.0,482.264106904,0.99126344086,30.5014509409,1.0,413.488594086,1.0,389.128,0.990591,19.823,19.93,19.374,1.0,1.0,1.0,27.802,45.969,1.0,0.0,-9999,1.0,51.5434,0.989247,-9999,0.641769,68.8281,0.999328,-9999,0.900613,-2.60404,0.96371,0.0463039,-2.59606,-2.50143,-2.43574,0.964382,0.969086,0.952285,3.43021,3.36065,3.48042,3.94073,6.01092,5.94734,6.01092,6.37096,4.49163,4.38749,4.44216,4.52964,6.90458,6.7326,6.81158,6.9436,-9999,-9999
200609,21.222,1.0,344.442,181.667,1.0,340.635,1.0,8.87,1.0,99.505,1.0,6.296,1.0,2.004,0.997917,0.334858696824,0.875,116.854779861,1.0,380.330711894,0.997916666667,22.9457111111,1.0,402.502705556,1.0,391.095,1.0,18.583,18.554,18.406,1.0,1.0,1.0,34.455,50.883,1.0,0.0,-9999,1.0,41.3344,1.0,-9999,0.517212,40.339,1.0,-9999,0.646378,-0.779098,0.985417,0.0472272,-0.872194,-0.78561,-0.682818,0.988889,0.9875,0.979167,3.82679,3.58388,3.81203,4.13815,4.60686,4.46918,4.59113,4.8173,4.97715,4.62221,4.97715,5.66387,5.60075,5.2621,5.46039,5.95015,-9999,-9999
200610,17.817,1.0,255.717,133.126,1.0,320.562,1.0,5.02,1.0,99.711,1.0,1.297,1.0,2.113,0.997312,0.357325727633,0.904569892473,93.5617997312,1.0,273.925133165,0.999327956989,16.5772553763,1.0,382.537837366,1.0,391.537,1.0,16.495,16.461,16.725,1.0,1.0,1.0,37.068,50.837,1.0,0.0,-9999,1.0,34.7362,0.999328,-9999,0.441846,7.49599,1.0,-9999,0.594109,-1.05932,0.995296,0.0453669,-1.07448,-1.03786,-0.937237,0.995968,0.994624,0.989247,4.01493,3.88649,4.01493,4.24657,5.07655,4.97107,5.05063,5.15972,3.98924,3.73143,3.94733,4.06174,5.25035,4.9885,5.15293,5.23101,-9999,-9999
200611,12.183,1.0,180.079,89.815,1.0,300.307,1.0,2.677,1.0,100.111,1.0,0.458,1.0,2.005,0.997917,0.311689916943,0.866666666667,41.3516548611,1.0,179.026153757,0.997222222222,11.7852444444,1.0,354.403527778,1.0,392.048,1.0,12.37,12.395,13.221,1.0,1.0,1.0,33.588,50.824,1.0,0.0,-9999,1.0,15.9435,1.0,-9999,0.309869,7.27668,0.999306,-9999,0.556226,0.477225,0.99375,0.0323782,0.321127,0.480915,0.582064,0.999306,0.994444,0.985417,2.79405,2.43285,2.75513,2.86929,2.30344,2.11172,2.25679,2.30231,2.03482,1.74008,1.81903,1.92106,2.02422,1.98405,2.01125,2.05944,-9999,-9999
200612,10.001,0.997312,143.908,66.652,0.997984,282.794,1.0,2.739,0.997312,100.45,0.985887,1.994,0.985887,2.47,0.995968,0.388786597382,0.870295698925,23.1498770325,0.985887096774,123.32708201,0.96438172043,9.06617896362,0.999327956989,342.022369338,0.999327956989,389.248,1.0,9.723,9.791,10.641,0.997312,0.997312,0.997312,37.017,50.816,0.997312,0.349462,-9999,1.0,6.90538,1.0,-9999,0.167779,2.72261,1.0,-9999,0.599693,1.15143,0.991263,0.0201272,1.10495,1.15143,1.20085,0.99328,0.991263,0.987231,1.70796,1.66112,1.71726,1.7461,0.546671,0.538246,0.54869,0.566772,1.74702,1.74702,1.81155,1.87764,0.668894,0.603707,0.64483,0.668894,-9999,-9999
200701,9.796,1.0,161.094,65.048,1.0,293.179,0.193548,2.036,1.0,100.178,0.999328,1.643,0.999328,2.2,0.995296,0.301409460005,0.836693548387,-9999,-9999,125.468715916,0.992607526882,-9999,-9999,-9999,-9999,382.193,1.0,8.85,8.894,9.41,1.0,1.0,1.0,38.643,51.593,1.0,1.0,-9999,1.0,6.4104,1.0,-9999,0.209671,13.5307,1.0,-9999,0.471269,1.35568,0.986559,0.0223354,1.28323,1.35294,1.39067,0.993952,0.966398,0.963038,1.73667,1.65261,1.73667,1.79966,0.376827,0.376827,0.394567,0.411977,1.36319,1.45953,1.49344,1.6247,0.46596,0.394922,0.409308,0.519473,-9999,-9999
200702,10.078,1.0,223.292,94.637,1.0,291.357,0.0,2.901,1.0,98.974,1.0,3.239,1.0,2.524,0.99628,0.37812774721,0.840773809524,-9999,-9999,190.56377248,0.998511904762,-9999,-9999,-9999,-9999,387.594,1.0,8.481,8.545,8.879,1.0,1.0,1.0,39.632,53.053,1.0,1.0,-9999,1.0,9.59567,1.0,-9999,0.235227,22.9394,1.0,-9999,0.626977,0.584893,0.966518,0.0157759,0.595942,0.606687,0.622364,0.938988,0.998512,0.999256,1.33419,1.30349,1.35413,1.37653,0.750767,0.687764,0.759388,0.782347,1.33494,1.24948,1.3426,1.48032,0.836029,0.697118,0.782018,0.85187,-9999,-9999
200703,11.281,1.0,309.983,139.468,1.0,295.093,0.0,3.571,1.0,99.106,1.0,2.802,1.0,2.525,0.0,-9999,-9999,-9999,-9999,278.828953314,0.997311827957,-9999,-9999,-9999,-9999,383.506,0.198253,10.073,10.161,10.268,1.0,1.0,1.0,39.923,54.294,1.0,1.0,-9999,1.0,19.8843,0.196909,-9999,0.304397,41.1257,0.198253,-9999,0.908377,-0.197696,0.170699,0.0214099,-0.198193,-0.186607,0.0505638,0.170699,0.168011,0.18078,1.27366,1.03601,1.27366,1.58754,1.47032,1.22787,1.4585,1.56197,1.8104,1.95315,2.01725,2.14403,1.98609,1.96536,1.98353,2.01659,-9999,-9999
200704,15.78,1.0,396.69,224.656,1.0,310.573,0.0,6.353,1.0,99.308,1.0,0.444,1.0,1.541,0.0,-9999,-9999,-9999,-9999,443.934017686,0.990277777778,-9999,-9999,-9999,-9999,386.968,0.0756944,12.856,12.894,12.372,1.0,1.0,1.0,37.403,52.23,1.0,1.0,-9999,1.0,55.6802,0.072222,-9999,0.758467,39.4602,0.077778,-9999,0.791266,-3.06382,0.0625,0.325637,-3.41328,-3.321,-2.90034,0.0229167,0.0194444,0.0736111,1.66754,0.66056,1.66754,2.946,5.0216,4.23315,5.0216,5.7657,2.98559,3.07169,3.50606,4.04238,5.27769,5.25468,5.35723,5.52619,-9999,-9999
200705,18.3,1.0,459.262,247.498,1.0,322.594,0.0,6.798,1.0,99.012,1.0,2.196,1.0,2.045,0.69422,0.353511054806,0.653225806452,-9999,-9999,505.326989321,0.989247311828,-9999,-9999,-9999,-9999,386.957,0.658602,15.154,15.187,14.616,1.0,1.0,1.0,33.001,45.741,1.0,1.0,-9999,1.0,66.7374,0.652554,-9999,0.741516,32.8047,0.952957,-9999,0.614655,-3.95131,0.608199,0.134171,-4.25689,-4.06874,-3.90946,0.519489,0.584677,0.635081,2.19944,0.721712,2.19944,2.76947,6.26817,5.19879,6.26817,6.68196,3.71372,3.72575,3.8673,4.12882,7.35749,7.25646,7.44302,7.59377,-9999,-9999
