TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199711,5.866,1.0,111.255,29.011,1.0,327.825,0.0,0.616,1.0,100.73,1.0,1.12,1.0,2.689,0.899306,0.487430380985,0.511805555556,0.708180555556,1.0,-9999,-9999,-9999,-9999,-9999,-9999,3.02963888889,1.0,-9999,-9999,423.194,0.810417,7.852,8.338,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.25115,1.0,23.7937,1.0,28.0332,0.665003,-27.9119,1.0,-32.8851,0.718041,1.04598,0.804861,0.037392,1.0381,1.04965,1.09116,0.804861,0.804861,0.804861,2.434,2.42835,2.434,2.45393,1.35815,1.35815,1.37217,1.38891,2.8336,2.83481,2.84914,2.89334,1.66008,1.66008,1.66169,1.72429,3.81012,1.0
199712,4.252,1.0,75.6035,17.7,1.0,328.328,0.0,0.547,1.0,101.19,1.0,2.692,1.0,3.227,0.999328,0.654436738826,0.653225806452,-5.28802419355,1.0,-9999,-9999,-9999,-9999,-9999,-9999,1.86673387097,1.0,-9999,-9999,417.115,0.834677,6.815,7.421,-9999,0.249328,0.249328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.76266,0.258737,21.9377,0.991935,25.5284,0.849741,-35.1899,1.0,-40.9496,0.961248,1.07049,0.810484,0.0337961,1.06816,1.07949,1.084,0.806452,0.806452,0.806452,1.93466,1.92526,1.93093,1.93466,0.844159,0.846613,0.849456,0.854452,1.72153,1.69858,1.71916,1.73333,0.960085,0.950582,0.960085,0.988796,3.48907,1.0
199801,4.873,0.707661,91.9162,27.027,0.715054,316.84,0.0,0.793,0.707661,101.5,1.0,3.054,1.0,3.206,0.535618,-9999,-9999,-14.6899972507,0.698252688172,-9999,-9999,-9999,-9999,-9999,-9999,2.69176869501,0.698252688172,-9999,-9999,416.686,0.707661,6.772,7.137,-9999,0.43078,0.43078,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.89701,0.0,22.5146,0.706989,38.3699,0.806879,-65.3191,0.707661,-111.318,1.11196,0.773822,0.703629,0.0342646,0.766778,0.769198,0.771242,0.703629,0.703629,0.703629,1.8384,1.81554,1.84119,1.86357,1.06238,1.06238,1.06788,1.09679,2.1829,1.92455,2.03562,2.16421,1.64366,1.55174,1.62332,1.64173,3.16333,1.0
199802,5.719,0.09375,155.324,58.832,0.0959821,318.668,0.0,1.245,0.09375,102.357,1.0,0.741,1.0,2.65,0.0825893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389.215,0.0,6.555,6.975,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.00703,0.0,22.5196,0.0,22.3093,0.488786,-53.4329,0.092262,-52.9339,1.08289,-0.395322,0.0,0.120563,-0.387728,-0.384063,-0.372421,0.0,0.0,0.0,2.20176,2.12522,2.18037,2.2478,2.60113,2.5086,2.55694,2.60521,1.94956,1.6374,1.70749,1.95458,2.46066,2.35284,2.3994,2.45261,3.10132,1.0
199803,6.77,1.0,252.376,77.914,1.0,331.515,0.0,1.398,1.0,102.084,1.0,4.629,1.0,2.966,0.790995,0.480499963405,0.51814516129,43.7635096374,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,7.15065860215,1.0,-9999,-9999,374.448,0.88172,6.643,6.898,-9999,0.591398,0.591398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.03566,0.822581,15.5088,0.881048,15.364,0.334237,-3.40058,0.987231,-3.36882,0.71861,-0.515945,0.883737,0.0431547,-0.539934,-0.520765,-0.476384,0.885753,0.883737,0.875672,2.79606,2.72342,2.78172,2.82162,3.31674,3.26621,3.27763,3.30197,2.22723,2.08453,2.19915,2.22918,2.98667,2.89866,2.98033,2.99638,3.14742,1.0
199804,8.747,1.0,358.93,117.13,1.0,338.327,0.0,1.571,1.0,100.307,1.0,2.973,1.0,2.192,0.0,-9999,-9999,78.0138958333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,10.3097083333,1.0,-9999,-9999,375.79,0.289583,8.588,8.76,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,25.387,0.289583,25.0066,0.499048,22.8773,0.289583,22.5345,0.886945,-1.17688,0.28125,0.0515959,-1.20014,-1.18974,-1.185,0.277778,0.28125,0.28125,4.07418,3.98514,4.03077,4.09633,5.25787,5.17014,5.24691,5.29814,4.7517,4.6256,4.69103,4.74039,6.08748,6.00559,6.06736,6.0821,3.77518,1.0
199805,14.369,1.0,443.196,194.257,1.0,352.936,0.0,4.826,1.0,101.632,1.0,1.784,1.0,2.642,0.977151,0.473467130465,0.847446236559,129.06280914,1.0,-9999,-9999,-9999,-9999,-9999,-9999,17.2795430108,1.0,-9999,-9999,377.167,1.0,12.279,12.001,-9999,0.524866,0.524866,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,55.3169,1.0,55.2829,0.702364,57.0811,1.0,57.0461,0.903145,-2.00323,0.994624,0.0617336,-2.01033,-1.99368,-1.98304,0.99664,0.993952,0.997984,5.1755,5.03726,5.1755,5.27912,7.19084,7.02921,7.17592,7.26801,5.78407,5.78472,5.85278,5.93701,7.34508,7.3527,7.39443,7.52883,5.3982,1.0
199806,15.196,1.0,482.478,171.966,1.0,366.491,0.0,2.57,1.0,101.427,1.0,4.916,1.0,2.682,1.0,0.509521596189,0.885416666667,124.3845625,1.0,-9999,-9999,-9999,-9999,-9999,-9999,15.0685972222,1.0,-9999,-9999,359.171,1.0,14.288,13.888,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,52.2453,0.999306,51.6403,0.82237,32.8348,1.0,32.4546,0.835488,-1.81998,0.99375,0.071899,-1.85286,-1.84128,-1.83081,0.99375,0.994444,0.99375,6.47368,6.29372,6.45523,6.54123,8.30879,8.14267,8.26921,8.36122,6.19414,6.16405,6.28217,6.38869,8.14665,8.09322,8.18647,8.31177,6.4338,1.0
199807,15.641,0.948925,464.046,167.204,0.948925,366.777,0.0,2.847,0.948925,101.248,1.0,1.991,0.947581,2.747,1.0,0.496532324567,0.82123655914,116.451659483,0.935483870968,-9999,-9999,-9999,-9999,-9999,-9999,15.9335775862,0.935483870968,-9999,-9999,363.859,1.0,15.026,14.759,-9999,0.987231,0.987231,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.8515,1.0,49.0209,0.897272,24.9425,1.0,25.552,0.941038,-3.06541,0.986559,0.084385,-3.12939,-3.06848,-3.05163,0.977151,0.986559,0.987231,4.90538,4.79808,4.86437,4.90538,7.95899,7.88291,7.94853,7.95986,5.94452,5.6353,5.75561,5.84106,8.6323,8.49109,8.54598,8.61501,6.87362,1.0
199808,15.988,0.826613,394.018,180.959,0.827957,361.842,0.0,3.81,0.826613,101.787,1.0,2.161,0.81922,2.516,1.0,0.432404143717,0.864247311828,110.43339697,0.80376344086,-9999,-9999,-9999,-9999,-9999,-9999,16.6551886364,0.80376344086,-9999,-9999,359.956,1.0,14.789,14.877,-9999,0.934812,0.934812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.8877,1.0,65.2492,0.854487,36.6121,1.0,36.2573,0.919405,-3.03769,0.942204,0.0695027,-3.14113,-3.0598,-3.01662,0.948253,0.932796,0.9375,5.57336,5.31272,5.40594,5.52328,8.64288,8.45385,8.50436,8.54818,5.41429,4.85405,5.18871,5.34913,8.67,8.45804,8.66771,8.70298,6.73493,1.0
199809,14.361,1.0,295.25,97.173,1.0,363.531,0.0,1.158,1.0,100.943,1.0,6.534,1.0,2.625,1.0,0.448303645819,0.818055555556,57.8023541667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,8.9614375,1.0,-9999,-9999,391.626,1.0,13.813,13.998,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.89916,0.147917,35.1101,1.0,37.2473,0.957887,-6.94329,1.0,-7.36593,0.967029,-0.176126,0.997222,0.0763515,-0.211321,-0.199833,-0.189482,0.999306,1.0,1.0,4.80829,4.6198,4.70163,4.78054,4.99963,4.81805,4.91672,4.9789,4.65152,4.5219,4.65152,4.77105,4.51251,4.43439,4.47793,4.51251,6.13248,1.0
199810,9.067,1.0,191.774,43.446,1.0,344.822,0.0,0.608,1.0,101.026,1.0,6.033,1.0,3.378,0.999328,-9999,-9999,19.3848319892,1.0,-9999,-9999,-9999,-9999,-9999,-9999,4.13488575269,1.0,-9999,-9999,417.047,0.157258,10.432,11.355,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.94626,0.0,11.2694,0.15793,11.8058,0.590722,-20.2616,0.151882,-21.226,0.702398,0.975107,0.104839,0.0668772,0.984947,1.01094,1.08057,0.104839,0.119624,0.100134,3.839,3.77302,3.87671,3.91082,2.87698,2.69725,2.87698,2.90076,1.66667,1.73008,2.12867,2.552,2.40193,2.29194,2.4274,2.52498,4.46916,1.0
199811,2.929,0.855556,111.255,38.348,0.856944,312.406,0.0,0.243,0.855556,101.733,1.0,4.134,1.0,2.295,1.0,0.329248648931,0.709722222222,4.98546666667,0.833333333333,-9999,-9999,-9999,-9999,-9999,-9999,4.34684166667,0.833333333333,-9999,-9999,430.528,0.995833,6.163,7.629,-9999,0.911111,0.911111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.76105,0.0,15.4639,0.994444,18.2192,0.597927,-16.0595,0.995833,-18.9209,0.575452,0.4759,0.972222,0.0358986,0.484496,0.512005,0.543831,0.970139,0.957639,0.977778,1.73531,1.78426,1.86626,1.94451,1.26044,1.28622,1.3524,1.38315,1.58912,1.5074,1.60984,1.62934,1.34971,1.29221,1.31185,1.35875,3.04261,1.0
199812,3.729,0.90121,75.6035,21.774,0.902554,318.422,0.206989,0.363,0.90121,101.806,1.0,2.805,0.982527,3.003,1.0,0.571096018222,0.883064516129,0.923986950549,0.888440860215,-9999,-9999,-9999,-9999,-9999,-9999,2.64628147894,0.888440860215,-9999,-9999,424.03,1.0,4.633,5.27,-9999,0.90121,0.90121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.9745,0.90121,19.5855,0.99328,28.2267,0.829647,-33.1509,0.999328,-47.777,0.815919,0.981911,0.977823,0.0324135,0.98684,1.00502,1.01876,0.961022,0.965726,0.986559,1.90269,1.89597,1.933,1.98058,0.912569,0.908847,0.929868,0.963567,1.70596,1.70089,1.7191,1.73501,0.91661,0.913742,0.91661,0.922633,2.60713,1.0
199901,4.566,1.0,91.9162,29.893,1.0,310.079,1.0,0.574,1.0,101.261,1.0,3.129,1.0,2.922,1.0,-9999,-9999,4.78064478754,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,2.95830443548,1.0,331.943434812,1.0,416.564,0.489919,5.143,5.765,8.006,1.0,1.0,1.0,13.693,6.459,11.076,1.0,0.993952,1.0,-3.17251,1.0,22.7448,0.488575,38.7622,0.871394,-37.9937,0.489919,-64.7497,0.593049,0.852268,0.487903,0.0350074,0.849017,0.855361,0.860907,0.487903,0.487903,0.487903,2.15416,2.15092,2.15557,2.16312,1.29352,1.29348,1.30005,1.31057,1.96874,1.18536,1.96874,2.05636,1.23138,0.749624,1.23138,1.24459,2.39733,1.0
199902,2.46,1.0,155.324,52.815,1.0,300.381,1.0,0.445,1.0,101.414,0.982887,1.571,1.0,2.917,0.999256,-9999,-9999,25.2596261143,1.0,-9999,-9999,-9999,-9999,-9999,-9999,6.03391071429,1.0,321.902729911,1.0,395.589,0.0,3.8,4.491,7.401,0.998512,0.997768,0.997768,14.359,9.017,10.886,1.0,0.956101,0.997768,-3.13118,1.0,38.756,0.329613,38.3941,1.45062,-20.2319,0.332589,-20.043,1.20288,0.238116,0.0,-9999,0.211052,0.238116,0.25039,0.0,0.0,0.0,1.96406,1.96408,1.99206,1.99558,1.72077,1.7246,1.73804,1.77935,0.96822,0.365971,0.983632,1.36378,1.66035,1.0745,1.66839,1.8306,2.06111,1.0
199903,6.848,0.748656,252.376,91.47,0.751344,316.537,0.748656,1.218,0.748656,100.569,0.736559,3.056,1.0,2.403,0.736559,-9999,-9999,52.5935354391,0.709677419355,-9999,-9999,-9999,-9999,-9999,-9999,8.42804924242,0.709677419355,350.192433712,0.709677419355,357.255,0.613575,5.724,5.909,7.171,0.989919,0.990591,0.990591,14.381,8.424,11.361,1.0,1.0,0.990591,2.12612,0.748656,45.4862,0.901882,45.0614,0.905728,5.26019,0.997312,5.21107,0.841171,-0.765259,0.607527,0.0445766,-0.765259,-0.746949,-0.738938,0.607527,0.606183,0.606183,2.5663,2.56545,2.57517,2.59736,3.33459,3.31005,3.33246,3.34569,1.36753,1.28743,1.36753,1.77976,2.99088,2.92155,2.99088,3.14578,2.54799,1.0
199904,9.344,1.0,358.93,150.851,1.0,314.443,1.0,2.183,1.0,100.804,1.0,2.727,0.999306,2.72,0.999306,-9999,-9999,93.2611835654,1.0,-9999,-9999,-9999,-9999,-9999,-9999,13.2100506944,1.0,359.03070625,1.0,358.897,0.44375,8.096,8.122,8.045,1.0,1.0,1.0,14.423,8.356,10.388,1.0,1.0,1.0,2.14663,1.0,56.909,0.438194,56.0562,1.13533,31.0079,0.442361,30.5433,0.935684,-2.23044,0.434722,0.056061,-2.33245,-2.26219,-2.23729,0.436806,0.436111,0.434722,1.32198,1.30533,1.31629,1.31881,3.55639,3.55209,3.56892,3.62347,1.98561,1.57947,1.71079,2.02939,4.45951,3.71631,4.01203,4.47326,3.32081,1.0
199905,13.591,1.0,443.196,212.933,1.0,329.165,1.0,3.982,1.0,101.071,1.0,1.684,1.0,2.847,1.0,-9999,-9999,141.908118322,1.0,-9999,-9999,-9999,-9999,-9999,-9999,18.6244569892,1.0,381.564829973,1.0,347.169,0.523522,11.366,10.918,9.238,1.0,1.0,1.0,13.083,5.911,9.923,1.0,1.0,1.0,4.63256,1.0,70.5635,0.522177,69.1077,0.919621,69.47,0.522849,68.0368,1.12905,-2.58353,0.510081,0.0689968,-2.62186,-2.60035,-2.59407,0.510081,0.509409,0.502016,4.912,4.89413,4.92035,4.9426,7.48695,7.48695,7.5105,7.55244,4.6066,4.20699,4.45939,4.6206,7.35725,6.9912,7.09791,7.3408,4.7762,1.0
199906,14.428,1.0,482.478,212.941,1.0,333.697,1.0,3.287,1.0,101.205,1.0,1.88,1.0,2.536,1.0,0.450274153604,0.640277777778,141.600444188,1.0,-9999,-9999,-9999,-9999,-9999,-9999,18.9696673611,1.0,386.068067361,1.0,343.783,0.940278,13.165,12.881,10.692,1.0,1.0,1.0,10.469,5.541,9.401,1.0,1.0,1.0,4.02073,1.0,74.5139,0.938194,75.9598,0.975505,59.1765,0.936111,60.3248,1.03738,-2.91443,0.853472,0.0740143,-3.01571,-2.96814,-2.91443,0.873611,0.85,0.853472,6.118,5.82923,6.08425,6.11152,8.99975,8.84495,9.00156,9.05872,5.55106,5.19311,5.55106,5.62406,8.78849,8.63482,8.77576,8.8104,5.78465,1.0
199907,18.614,1.0,464.046,227.571,1.0,356.342,1.0,5.116,1.0,101.176,1.0,1.832,1.0,2.613,0.999328,-9999,-9999,151.757986459,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,21.5432741935,1.0,410.088442121,0.996639784946,353.345,0.682124,15.864,15.107,11.823,0.971774,0.971774,0.971774,8.685,3.369,8.786,1.0,1.0,0.971774,5.52195,1.0,80.9746,0.692876,78.2611,0.997669,67.5137,0.6875,65.2513,0.99268,-2.68834,0.613575,0.0682533,-2.68834,-2.6672,-2.65297,0.613575,0.612231,0.626344,6.77883,6.73859,6.77883,7.06788,9.43164,9.36272,9.47186,9.75547,7.20331,7.20331,7.38619,7.503,9.20114,9.24022,9.35496,9.4193,7.77744,1.0
199908,17.143,1.0,394.018,161.644,1.0,356.084,1.0,4.3,1.0,100.786,1.0,3.232,1.0,2.195,0.999328,0.388786092066,0.806451612903,107.84157155,0.994623655914,-9999,-9999,-9999,-9999,-9999,-9999,15.2639408602,1.0,395.254570872,0.967741935484,366.672,1.0,15.529,15.402,12.708,1.0,1.0,1.0,11.029,3.738,8.266,1.0,1.0,1.0,2.22902,1.0,64.765,1.0,70.4265,1.08419,32.9464,1.0,35.8265,0.860063,-1.06413,0.981855,0.0620623,-1.028,-1.00639,-0.972489,0.981855,0.982527,0.987231,5.7366,5.64275,5.7366,5.79768,6.8193,6.64272,6.7683,6.78733,6.27839,6.1978,6.26489,6.47715,7.19153,7.1236,7.1836,7.25592,7.50907,1.0
199909,17.302,1.0,295.25,128.34,1.0,356.011,1.0,2.842,1.0,100.59,1.0,1.593,0.998611,2.43,1.0,0.376528581728,0.636111111111,68.9528557793,0.990972222222,-9999,-9999,-9999,-9999,-9999,-9999,12.2651909722,1.0,403.509332345,0.95625,364.344,0.996528,15.234,15.18,12.945,0.999306,0.999306,0.999306,11.181,3.087,7.927,1.0,1.0,0.999306,1.6868,1.0,47.2606,0.995833,43.339,0.736161,25.3045,0.994444,23.2048,0.70953,-0.705065,0.981944,0.05626,-0.728874,-0.695441,-0.683806,0.984028,0.980556,0.977778,4.99587,4.84782,4.95081,4.99757,5.72474,5.54458,5.68478,5.72474,5.77937,5.37943,5.51599,5.63942,6.17352,5.96251,6.04389,6.09903,7.22849,1.0
199910,10.158,1.0,191.774,70.028,1.0,322.12,1.0,1.0,1.0,101.051,1.0,1.432,1.0,2.841,1.0,0.532251237984,0.754032258065,21.3484586849,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,6.96292943548,1.0,363.367282258,1.0,378.726,0.999328,10.926,11.954,12.522,1.0,1.0,1.0,12.427,4.147,7.789,1.0,1.0,1.0,-2.70993,1.0,31.4065,0.999328,37.0024,0.853798,-10.8046,0.999328,-12.7297,0.718741,0.572984,0.987231,0.0426548,0.562301,0.57022,0.572984,0.987903,0.987903,0.987231,3.94491,3.92021,3.9364,3.94491,3.37349,3.35029,3.37349,3.38024,3.50174,3.49581,3.50677,3.58565,3.28453,3.28508,3.29026,3.31182,4.54246,1.0
199911,6.022,1.0,111.255,38.981,1.0,309.789,1.0,0.458,1.0,101.52,1.0,2.187,1.0,2.552,1.0,0.467307893021,0.88125,1.89497774431,1.0,-9999,-9999,-9999,-9999,-9999,-9999,4.18543194444,1.0,342.6890125,1.0,383.621,1.0,7.652,8.912,11.166,1.0,1.0,1.0,15.61,5.421,7.771,1.0,1.0,1.0,-4.03553,1.0,20.1206,1.0,23.7056,0.841352,-18.4588,1.0,-21.7477,0.775317,0.749943,0.997917,0.0386909,0.748694,0.754342,0.76014,0.997917,0.997917,0.997917,2.41023,2.40936,2.41649,2.42632,1.65912,1.66014,1.6678,1.67131,2.59047,2.53222,2.59047,2.68737,1.87747,1.85471,1.87747,1.92496,3.18635,1.0
199912,4.002,1.0,75.6035,21.522,1.0,305.917,1.0,0.366,1.0,100.24,1.0,5.432,1.0,3.386,0.967742,0.644597535007,0.762768817204,-7.52103851647,1.0,-9999,-9999,-9999,-9999,-9999,-9999,2.60362432796,1.0,332.462925403,1.0,373.737,0.999328,5.611,6.856,9.586,1.0,1.0,1.0,15.903,5.813,9.237,1.0,1.0,1.0,-4.17543,1.0,17.2921,0.998656,20.2103,0.848497,-42.0233,1.0,-49.1149,0.817827,0.987172,0.998656,0.0323948,0.957469,0.984607,1.0179,0.998656,0.998656,0.999328,1.80579,1.79088,1.80579,1.83836,0.821186,0.821186,0.82556,0.833413,1.6166,1.61336,1.62075,1.64928,0.890659,0.88247,0.898677,0.905846,2.52712,1.0
200001,3.694,1.0,91.9162,23.267,1.0,307.038,1.0,0.253,1.0,101.777,1.0,1.881,1.0,2.804,0.987903,0.581102760421,0.725806451613,-3.89115130433,1.0,-9999,-9999,-9999,-9999,-9999,-9999,2.52023252688,1.0,331.675896505,1.0,372.833,1.0,4.568,5.55,8.313,1.0,1.0,1.0,16.363,6.592,11.982,1.0,1.0,1.0,-2.79638,1.0,16.5924,1.0,28.2771,0.773381,-23.714,1.0,-40.4138,0.679246,0.922558,0.989919,0.0278915,0.919665,0.923126,0.937714,0.989919,0.989919,0.990591,1.8422,1.83348,1.83917,1.84222,0.919073,0.903588,0.91578,0.920266,2.0438,1.98845,2.04526,2.11755,1.08074,1.08074,1.08236,1.10749,2.91673,1.0
200002,5.202,1.0,156.85,54.176,1.0,298.591,1.0,0.749,1.0,101.249,1.0,4.667,1.0,3.248,0.997845,0.637138531366,0.883620689655,9.20467327622,1.0,-9999,-9999,-9999,-9999,-9999,-9999,5.38326724138,1.0,338.179308908,1.0,384.778,1.0,4.818,5.641,7.807,1.0,1.0,1.0,16.067,7.43,11.656,1.0,1.0,1.0,-1.94754,1.0,32.3974,1.0,55.2123,0.981445,-25.808,0.998563,-43.9825,1.05528,0.194391,0.996408,0.0386226,0.18287,0.197237,0.203563,0.997126,0.996408,0.996408,2.1416,2.10671,2.1417,2.14708,1.93803,1.92767,1.93993,1.95254,2.33582,2.19286,2.27122,2.30022,2.13431,2.05206,2.09673,2.11713,2.98441,1.0
200003,6.111,1.0,255.93,69.2,1.0,317.805,1.0,0.555,1.0,101.378,1.0,3.05,1.0,2.858,0.995296,0.555752608915,0.888440860215,36.5877589582,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,6.16760483871,1.0,343.924232527,1.0,382.388,1.0,5.713,6.297,7.622,1.0,1.0,1.0,14.046,5.919,12.064,1.0,1.0,1.0,-0.197005,1.0,37.7335,0.998656,43.767,0.886534,-5.70886,0.999328,-6.62169,0.783035,-0.379706,0.99328,0.0395296,-0.386169,-0.379706,-0.373725,0.992608,0.99328,0.992608,2.45523,2.41415,2.45523,2.47233,2.83799,2.79345,2.83799,2.84983,2.35113,2.30945,2.35742,2.43785,2.80255,2.77587,2.80382,2.84672,3.25059,1.0
200004,9.684,1.0,362.191,147.684,1.0,316.977,1.0,2.399,1.0,100.281,1.0,1.694,1.0,2.399,0.999306,0.455639731842,0.888888888889,88.1444315687,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,13.0486534722,1.0,362.728810417,1.0,379.674,1.0,7.66,7.72,8.058,1.0,1.0,1.0,14.155,5.248,10.54,1.0,1.0,1.0,2.74172,1.0,51.267,1.0,47.9509,0.886105,40.5582,1.0,37.9347,0.854294,-1.54387,0.997917,0.0525651,-1.57483,-1.55072,-1.53539,0.999306,0.998611,0.998611,3.79747,3.7307,3.77017,3.80633,5.33286,5.27242,5.33286,5.34207,3.73675,3.69991,3.74893,4.03763,5.27727,5.26025,5.27727,5.42246,3.97136,1.0
200005,14.387,1.0,445.302,197.851,1.0,339.572,1.0,4.517,1.0,100.976,1.0,2.618,0.999328,2.691,0.999328,0.505240536448,0.878360215054,130.917786742,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,17.5702620968,1.0,388.101013441,1.0,369.039,1.0,11.772,11.631,9.716,0.991263,0.991935,0.991263,15.121,6.514,9.793,1.0,1.0,0.991263,3.96798,1.0,72.3666,0.998656,75.5941,1.0628,49.8055,0.998656,52.0268,1.05455,-1.41164,0.981183,0.0616144,-1.42034,-1.40656,-1.39207,0.972446,0.983871,0.987903,5.558,5.51532,5.56642,5.63014,6.97874,6.91843,6.97079,7.01282,5.84016,5.8399,5.86055,5.92887,7.08529,7.08883,7.12466,7.1526,5.82878,1.0
200006,15.621,1.0,482.806,229.648,1.0,345.214,1.0,4.279,1.0,101.427,1.0,1.885,1.0,2.628,0.995833,0.510724709178,0.854861111111,158.900182164,1.0,-9999,-9999,-9999,-9999,-9999,-9999,20.8714361111,1.0,395.090389583,1.0,367.03,1.0,13.265,13.077,11.011,1.0,1.0,1.0,14.15,7.209,9.283,1.0,1.0,1.0,4.09051,1.0,82.9211,1.0,78.71,1.08339,80.2629,0.999306,76.1868,1.09636,-2.52709,0.977778,0.0656159,-2.52709,-2.51684,-2.49508,0.977778,0.975,0.978472,6.32338,6.13744,6.32614,6.3657,8.85224,8.63887,8.84623,8.8765,6.77998,6.54752,6.71988,6.77232,8.98458,8.80929,8.91935,8.99213,6.73471,1.0
200007,14.888,1.0,462.504,165.542,1.0,364.194,1.0,1.543,1.0,100.75,1.0,3.832,1.0,2.271,0.997984,0.437175670807,0.845430107527,123.502849972,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,15.2355114247,1.0,391.128330108,0.997983870968,363.757,1.0,13.781,13.745,11.858,0.995296,0.995296,0.995296,14.005,6.594,8.896,1.0,1.0,0.995296,3.24658,1.0,77.0362,1.0,80.2544,1.49166,38.3083,0.999328,39.9087,0.957697,-2.10216,0.990591,0.0714016,-2.11856,-2.09467,-2.08911,0.985887,0.990591,0.983199,5.96769,5.82651,5.94551,5.96769,8.06229,7.96841,8.03952,8.04704,5.94588,5.88972,6.02535,6.17267,8.21073,8.16943,8.25544,8.31206,7.0373,1.0
200008,17.327,0.814516,391.12,185.428,0.81586,357.346,0.814516,3.487,0.814516,101.264,0.803763,2.707,1.0,1.827,0.797043,0.354953972357,0.704301075269,135.626469552,0.790322580645,-9999,-9999,-9999,-9999,-9999,-9999,19.1195986111,0.792338709677,402.938770859,0.608198924731,366.918,1.0,14.826,14.95,12.738,0.998656,0.998656,0.998656,13.649,6.532,8.876,1.0,1.0,0.998656,2.60444,0.814516,80.7862,0.99664,82.0038,1.06908,48.5015,0.999328,49.2325,0.91354,-2.55785,0.866263,0.0695707,-2.63972,-2.55163,-2.46894,0.852151,0.870296,0.897177,6.39804,6.03984,6.39804,6.45404,8.94967,8.71241,8.89131,8.95569,6.0298,5.91943,6.2292,6.74547,8.46851,8.55752,8.70498,9.08406,7.77418,1.0
