TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201401,1.421,1.0,93.8098,25.426,1.0,296.231,1.0,1.381,1.0,102.582,0.0,1.021,0.0,2.915,0.921371,0.571834587368,0.795698924731,0.218746854267,0.999327956989,44.0664022821,0.999327956989,3.95851478495,1.0,3.75559139785,1.0,317.648870968,1.0,411.397,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.599,1.0,-9999,0.208872,-8.40503,1.0,-9999,0.396814,0.90132,1.0,0.0330039,0.906412,0.914102,0.930422,1.0,1.0,1.0,1.24425,1.24926,1.25706,1.28874,0.342934,0.338813,0.346088,0.362158,1.36727,1.3685,1.40501,1.4308,0.34292,0.347272,0.350215,0.353097,-9999,-9999
201402,5.767,1.0,157.27,71.296,1.0,283.267,1.0,3.031,1.0,102.401,0.0,0.38,0.0,2.755,0.999256,0.46204787123,0.715029761905,11.4552639752,0.998511904762,120.239841486,0.998511904762,6.48459077381,1.0,8.42840029762,1.0,334.255096726,1.0,399.639,0.998512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.7354,1.0,-9999,0.277674,0.400754,1.0,-9999,0.470556,1.07442,0.997768,0.0339504,1.06417,1.07442,1.0778,0.997768,0.997768,0.997768,1.60482,1.58688,1.60482,1.61138,0.530394,0.520177,0.528984,0.532843,1.6269,1.58414,1.67895,1.72353,0.577577,0.540444,0.577502,0.598457,-9999,-9999
201403,8.651,0.99328,254.101,120.955,0.99328,298.382,0.99328,4.485,0.99328,103.156,0.0,0.845,0.0,2.585,0.993952,-9999,-9999,54.8374148746,0.991935483871,205.154202509,0.991935483871,10.4647647849,0.991935483871,13.2868324373,0.991935483871,350.498167563,0.991935483871,407.089,0.715054,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,20.3308,0.712366,-9999,0.62956,26.609,0.999328,-9999,0.614146,1.23792,0.714382,0.0288222,1.21767,1.22391,1.29249,0.712366,0.713038,0.714382,2.09699,2.09099,2.09351,2.12019,0.859067,0.827697,0.859067,0.875461,2.05469,2.03128,2.05469,2.11761,0.760598,0.762372,0.795248,0.830119,-9999,-9999
201404,12.382,0.996528,360.12,179.278,0.996528,324.756,0.996528,5.674,0.996528,102.892,0.0,1.224,0.0,2.375,0.997917,0.452586584754,0.603472222222,108.374555047,0.995138888889,314.827814749,0.99375,14.0986985095,0.995138888889,22.6783211382,0.995138888889,372.485808943,0.995138888889,409.669,0.8875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.0913,0.881944,-9999,0.610879,48.4909,0.999306,-9999,0.798223,-0.484199,0.877778,0.0582005,-0.516831,-0.493585,-0.461593,0.876389,0.872222,0.877778,4.23479,4.23479,4.25047,4.26398,4.71899,4.71899,4.75431,4.7624,4.16247,3.94487,3.98946,4.162,4.43097,4.36988,4.43097,4.57034,-9999,-9999
201405,14.111,1.0,443.753,193.177,1.0,337.467,1.0,6.459,1.0,102.956,0.0,2.558,0.0,2.518,0.979839,0.506716371418,0.601478494624,121.633696237,1.0,343.208353495,1.0,11.2893413978,1.0,27.5190255376,1.0,381.49141129,1.0,399.452,0.825941,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,41.8462,0.915995,-9999,0.538759,33.9166,1.0,-9999,0.588746,-3.63699,0.815188,0.0601264,-3.90622,-3.75557,-3.62391,0.793683,0.806452,0.81586,4.59458,4.48689,4.61184,4.69594,8.23156,8.35995,8.38411,8.39466,3.37162,3.2181,3.37162,3.46451,7.26137,6.96266,7.20443,7.26137,-9999,-9999
201406,17.662,1.0,482.662,235.363,1.0,348.885,1.0,8.939,1.0,103.118,0.0,1.661,0.0,2.127,0.999306,0.421983911524,0.730555555556,151.774409722,1.0,418.72975,1.0,11.9881180556,1.0,32.5417847222,1.0,399.931638889,1.0,400.855,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,48.5139,0.971528,-9999,0.832229,42.1178,1.0,-9999,0.654947,-5.35709,0.0,0.237566,-5.49473,-5.39869,-5.25116,0.0,0.0,0.0,6.16588,5.51946,6.16588,6.43658,11.523,11.0769,11.5789,11.6349,5.15446,4.68474,5.20656,5.44718,11.2303,10.0032,10.7978,11.1509,-9999,-9999
201407,21.674,1.0,464.387,239.983,1.0,374.078,1.0,10.842,1.0,102.723,0.762097,3.121,0.0,1.89,0.99664,0.378888617453,0.878360215054,161.070981183,1.0,431.362063172,1.0,12.0730241935,1.0,31.2948723118,1.0,421.750013441,1.0,395.049,0.867608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,83.3678,1.0,-9999,1.06418,35.507,0.999328,-9999,0.660914,-5.09547,0.858199,0.119542,-5.27992,-5.18298,-5.02442,0.870296,0.865591,0.858199,7.72662,7.04119,7.64086,7.85467,12.8221,12.3549,12.7804,12.8238,7.35445,7.18072,7.35445,7.87951,13.0481,12.3704,12.7002,13.0481,-9999,-9999
201408,17.823,1.0,394.925,187.942,1.0,355.916,1.0,7.19,1.0,102.694,1.0,2.446,0.0,2.156,0.998656,0.39568140568,0.916666666667,118.877641129,1.0,332.961820236,0.999327956989,10.0842876344,1.0,24.8793548387,1.0,400.09734543,1.0,395.043,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,62.6578,0.999328,-9999,0.829796,25.3645,1.0,-9999,0.648258,-3.71891,0.995968,0.0959345,-3.8374,-3.72664,-3.65882,0.990591,0.995296,0.997312,6.72112,6.63939,6.70329,6.72112,10.44,10.3358,10.44,10.4769,6.64794,6.37606,6.55264,6.64794,10.2395,10.1411,10.2395,10.2603,-9999,-9999
201409,16.52,1.0,296.754,123.97,1.0,357.321,1.0,4.95,1.0,103.231,1.0,2.02,0.0,2.183,0.999306,0.410075481101,0.918055555556,70.6171335697,0.997916666667,215.813964674,0.998611111111,7.52603472222,1.0,16.4156527778,1.0,393.300451389,1.0,400.276,0.999306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,25.4649,0.998611,-9999,0.570512,13.1419,0.998611,-9999,0.478498,-1.02833,0.986111,0.0734686,-1.08355,-1.04387,-1.01313,0.986111,0.9875,0.986111,4.95135,4.87338,4.93735,4.95135,5.97968,5.96406,5.97294,5.98167,4.04591,4.04102,4.08462,4.22547,5.55243,5.57387,5.59193,5.6626,-9999,-9999
201410,12.906,1.0,193.64,77.481,1.0,337.774,1.0,3.329,1.0,103.22,1.0,1.009,0.0,2.127,1.0,0.374286096637,0.823252688172,30.6353129383,0.998655913978,134.22948124,0.999327956989,6.39911290323,1.0,10.7074462366,1.0,373.822063172,1.0,410.646,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.76484,0.998656,-9999,0.316091,4.88824,0.999328,-9999,0.444062,0.186855,0.999328,0.0451988,0.176172,0.186347,0.195294,0.999328,0.999328,0.999328,2.29399,2.29399,2.32079,2.34768,2.10714,2.10714,2.13328,2.15364,2.23762,2.2287,2.27211,2.34153,2.16568,2.14966,2.16568,2.22453,-9999,-9999
201411,7.382,1.0,113.172,33.307,1.0,320.306,1.0,1.807,1.0,103.062,1.0,0.401,0.0,2.473,0.993056,0.46736552532,0.76875,3.08122222222,1.0,57.5824722222,1.0,3.118625,1.0,4.24029166667,1.0,346.291527778,1.0,418.194,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.06609,0.999306,-9999,0.1912,-1.92903,0.999306,-9999,0.436079,0.917162,0.994444,0.0341017,0.917162,0.929619,0.948761,0.994444,0.994444,0.985417,1.32452,1.31347,1.33012,1.35066,0.407357,0.381356,0.397684,0.410019,0.997238,0.88167,0.96608,0.997238,0.232778,0.204297,0.232778,0.240028,-9999,-9999
201412,3.386,1.0,77.4418,16.467,1.0,306.978,1.0,1.706,1.0,103.261,1.0,1.556,0.0,3.268,0.979839,0.625961474469,0.846774193548,-6.24787306836,0.983198924731,29.0743259552,0.998655913978,2.64557795699,1.0,2.74596102151,1.0,326.781895161,1.0,409.792,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.89013,1.0,-9999,0.206426,-14.0255,1.0,-9999,0.412511,0.968273,1.0,0.018825,0.961166,0.96495,0.966298,0.997984,0.999328,0.999328,1.10508,1.09631,1.1075,1.11489,0.13681,0.13681,0.142555,0.147965,1.608,1.44621,1.53599,1.5973,0.307264,0.266831,0.29574,0.314744,-9999,-9999
