TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200301,12.996,1.0,258.445,148.229,1.0,338.712,0.0,4.416,1.0,102.096,1.0,0.565,0.992608,2.098,0.464382,0.291725233245,0.865591397849,79.4592002688,1.0,332.117987231,1.0,382.361,0.992608,-9999,-9999,-9999,-9999,-9999,1.0,30.5826,0.986559,41.4773,0.3762,28.0209,0.674731,38.003,0.439919,-0.657796,0.0,-9999,-0.663618,-0.642877,-0.627994,0.0,0.0,0.0,2.55951,2.55024,2.55748,2.59704,3.2173,3.17706,3.2058,3.22042,1.81905,1.76178,1.80873,1.82871,2.59942,2.51189,2.59782,2.61128,-9999,-9999
200302,18.113,0.997768,310.968,154.146,0.997768,358.487,0.0,4.629,1.0,101.796,0.994792,1.832,0.99256,1.886,0.614583,0.287441934712,0.827380952381,94.4883365465,0.994791666667,341.398157026,0.994791666667,392.888,0.995536,-9999,-9999,10.662,0.980655,-9999,1.0,38.8492,0.983631,52.1729,0.464409,23.3389,0.985119,31.3432,0.572658,0.157639,0.0,-9999,0.140527,0.160086,0.167387,0.0,0.0,0.0,2.89992,2.88007,2.89558,2.92177,2.74228,2.71313,2.73818,2.77632,2.53423,2.48389,2.49458,2.53423,2.6113,2.56105,2.60981,2.62743,-9999,-9999
200303,21.914,0.983199,376.061,175.93,0.734543,383.714,0.0,5.709,0.99328,101.448,0.489247,3.13,0.948253,1.933,0.891801,0.297812864498,0.865591397849,-9999,-9999,-9999,-9999,400.536,0.969086,-9999,-9999,13.353,0.903226,-9999,1.0,33.0531,0.930108,43.7422,0.503339,61.2888,0.929435,81.1091,0.677875,-0.210842,0.103495,0.0660278,-0.226864,-0.210523,-0.194136,0.103495,0.108199,0.109543,3.1434,3.1153,3.13347,3.15173,3.35424,3.3259,3.35424,3.3892,3.1502,3.02529,3.13089,3.1502,2.52287,2.52287,2.54644,2.88693,-9999,-9999
200304,21.651,1.0,431.941,240.3,1.0,370.982,0.0,7.697,1.0,101.672,0.808333,1.083,0.995833,1.994,0.565972,0.323220501775,0.549305555556,157.893247679,0.793055555556,534.238988647,0.995833333333,387.814,0.779167,-9999,-9999,9.632,1.0,-9999,1.0,78.1395,0.740278,98.0425,0.677024,48.0557,0.739583,60.296,0.722499,-2.22609,0.739583,0.0442768,-2.22572,-2.21692,-2.20436,0.739583,0.739583,0.740972,4.41853,4.41834,4.43979,4.45355,6.64462,6.63977,6.6489,6.66173,3.6145,3.60805,3.61442,3.64456,6.25941,6.23429,6.2513,6.25941,-9999,-9999
200305,25.549,1.0,465.237,274.645,1.0,399.366,0.0,9.158,1.0,101.588,1.0,0.841,0.992608,1.847,0.686156,0.306957200636,0.665322580645,177.689243367,0.991935483871,596.454617021,0.996639784946,395.499,0.93414,-9999,-9999,8.357,1.0,-9999,1.0,78.4074,0.953629,93.0755,0.723708,54.2093,0.954301,64.3505,0.654819,-1.60282,0.939516,0.0421546,-1.59891,-1.59198,-1.57625,0.939516,0.94086,0.9375,6.17076,6.15506,6.1664,6.17076,7.77358,7.72536,7.7558,7.76796,5.22604,5.05284,5.15273,5.19207,7.51454,7.48114,7.50828,7.53321,-9999,-9999
200306,25.789,1.0,476.916,231.859,0.997222,417.024,0.0,6.546,1.0,101.624,1.0,7.453,1.0,1.666,0.613889,0.236176236854,0.55625,160.301057446,0.996527777778,548.914585446,0.996527777778,395.874,0.995139,-9999,-9999,13.276,1.0,-9999,1.0,82.0149,0.988889,89.5957,0.736017,13.2923,0.981944,14.5209,0.522527,-0.57927,0.979167,0.0583534,-0.662838,-0.611049,-0.513737,0.979167,0.979167,0.979167,7.47588,7.32798,7.44652,7.48021,8.05515,7.9917,8.02583,8.05871,6.01072,5.8063,6.00993,6.08944,7.33512,7.23404,7.3153,7.33663,-9999,-9999
200307,26.418,1.0,470.045,240.964,1.0,418.039,0.0,7.034,1.0,101.951,0.999328,4.519,0.999328,1.312,0.322581,-9999,-9999,172.831697534,0.995295698925,559.256860816,0.999327956989,391.374,0.115591,-9999,-9999,11.044,0.999328,-9999,1.0,92.5566,0.482527,96.8413,0.634797,24.2412,0.498656,25.3633,0.329958,-1.87232,0.68078,0.0561352,-1.97706,-1.91532,-1.87018,0.68078,0.647849,0.680108,5.02126,4.89103,4.94497,5.07615,6.89358,6.8448,6.90424,6.94475,5.46268,5.46891,5.5567,7.48898,7.41598,7.20528,7.41598,7.59244,-9999,-9999
200308,25.967,1.0,443.722,214.129,1.0,422.573,0.0,5.753,1.0,101.815,1.0,5.658,1.0,1.556,0.351478,-9999,-9999,157.893288833,0.922715053763,482.830946237,1.0,398.25,0.560484,-9999,-9999,11.226,0.999328,-1.66039,0.280914,102.327,0.55578,106.782,0.619838,30.6674,0.55578,32.0026,0.454934,-0.868774,0.531586,0.039963,-0.889592,-0.850186,-0.842614,0.50336,0.549731,0.549731,5.86276,5.77878,5.862,5.89878,6.73153,6.67164,6.70949,6.74092,6.06982,6.09843,6.13778,6.91657,7.40973,7.33966,7.41482,7.56327,-9999,-9999
200309,25.353,1.0,397.04,185.963,1.0,418.551,0.0,5.482,1.0,101.537,1.0,4.693,1.0,1.86,0.858333,0.29015993709,0.847222222222,133.69051334,0.997916666667,416.765284323,0.999305555556,394.193,0.999306,-9999,-9999,10.12,1.0,-0.569852,0.0,62.5428,0.999306,70.5169,0.533563,22.848,0.999306,25.761,0.467625,-0.146254,0.996528,0.0408101,-0.213197,-0.179274,-0.111247,0.996528,0.996528,0.999306,6.0489,6.02502,6.05133,6.08145,6.19515,6.1864,6.2075,6.22718,6.21148,6.06095,6.19597,6.31433,6.4345,6.38225,6.40444,6.42503,-9999,-9999
200310,23.842,1.0,334.49,162.074,1.0,402.77,0.0,6.908,1.0,101.528,1.0,4.165,1.0,1.956,0.700269,0.282905739288,0.690188172043,102.190952285,1.0,363.2584219,0.998655913978,397.835,0.997312,-9999,-9999,9.279,1.0,-2.63722,0.0,46.6072,0.995296,61.4879,0.454609,7.17694,0.995296,9.46839,0.436612,-0.78671,0.994624,0.0381193,-0.794282,-0.790954,-0.78671,0.99664,0.994624,0.994624,4.454,4.43076,4.45097,4.45436,5.24071,5.22922,5.24101,5.24531,3.87595,3.76825,3.82978,3.99419,5.11942,5.11942,5.17129,5.25049,-9999,-9999
