TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200111,8.753,1.0,188.714,92.457,1.0,296.203,1.0,3.516,1.0,97.576,1.0,1.673,1.0,3.511,1.0,0.297392326904,0.890277777778,21.2237555556,1.0,190.103751389,1.0,78.0075013889,1.0,31.82726856,0.515277777778,-9999,-9999,348.45875,1.0,366.514,1.0,8.406,1.0,-9999,-9999,-5.48194,1.0,13.7452,0.994444,14.6105,0.422235,14.6627,1.0,15.5857,0.607262,0.696401,0.0,-9999,0.580584,0.683038,0.724518,0.0,0.0,0.0,1.69047,0.897927,1.6479,2.06251,1.00972,0.317343,0.926991,1.2784,1.19208,1.10207,1.1379,1.15363,0.078128,0.0698173,0.0796295,0.0833663,-9999,-9999
200112,-0.495,1.0,152.75,79.978,1.0,249.497,1.0,1.404,1.0,97.538,0.998656,0.106,1.0,3.449,1.0,0.283885946019,0.879032258065,6.9020188172,1.0,161.479169355,1.0,75.6611572581,1.0,-9999,-9999,25.5781221653,0.708333333333,303.448389785,1.0,364.412,1.0,1.366,1.0,-9999,-9999,-5.7328,1.0,11.7926,0.997312,13.3576,0.35483,6.48714,1.0,7.34804,0.600558,0.789753,0.740591,0.0175378,0.712453,0.78935,0.972957,0.766129,0.740591,0.719086,0.729945,0.351885,0.727721,0.836131,-0.0605697,-0.357983,-0.22058,-0.133143,0.720211,0.596124,0.659714,0.720211,0.170425,0.132511,0.156769,0.256525,-9999,-9999
200201,-1.446,1.0,169.915,89.118,1.0,244.787,1.0,2.216,1.0,97.577,1.0,0.065,1.0,3.597,1.0,0.285428162532,0.918010752688,14.6971841398,1.0,180.289522849,1.0,90.7088763441,1.0,33.7124065119,0.51747311828,22.206043782,0.768817204301,299.629579301,1.0,381.9,1.0,-1.18,1.0,-9999,-9999,-3.16693,1.0,9.27709,0.998656,10.3323,0.211835,11.0811,1.0,12.3414,0.617358,0.543684,0.967742,0.0181538,0.489977,0.508517,0.589389,0.985215,0.982527,0.924731,0.40081,0.390903,0.416898,0.5406,-0.110752,-0.0995872,-0.0910153,-0.053748,0.676229,0.58039,0.637105,0.676229,0.0389237,0.0317552,0.0389237,0.0482231,-9999,-9999
200202,-0.879,1.0,231.581,135.779,1.0,247.271,1.0,1.594,1.0,97.842,1.0,0.614,1.0,3.918,1.0,0.313723900164,0.875,32.3645892857,1.0,273.399703869,1.0,131.27753125,1.0,133.447176686,0.565476190476,61.8151312599,0.741071428571,301.932599702,1.0,386.223,1.0,0.008,1.0,-9999,-9999,-0.15967,1.0,17.412,0.994048,19.3925,0.456901,11.4437,1.0,12.7453,1.12083,0.91805,0.974702,0.0170069,0.803889,0.828681,0.983584,0.979167,0.977679,0.96131,0.683153,0.682423,0.698719,0.869948,-0.147495,-0.135927,-0.117132,-0.108399,0.641568,0.645135,0.713271,0.862403,0.0244063,0.0202967,0.0252743,0.0682119,-9999,-9999
200203,0.048,1.0,316.644,170.822,1.0,257.425,1.0,2.181,1.0,97.759,1.0,0.229,1.0,4.241,1.0,0.340229302298,0.932795698925,70.9631747312,1.0,344.690995968,1.0,173.913712366,1.0,93.3204931628,0.685483870968,57.4769304412,0.73252688172,312.857666667,1.0,384.002,1.0,0.497,1.0,-9999,-9999,1.67312,1.0,24.3822,0.995968,29.4859,0.479002,33.0631,0.998656,39.9839,1.23971,1.02321,0.967742,0.0253431,0.9074,0.955525,1.11305,0.978495,0.974462,0.931452,0.893161,0.854806,0.893161,1.12167,-0.0665982,-0.0623646,-0.0497143,0.00716093,0.890214,0.890214,0.927697,1.05559,0.0165911,0.0165595,0.0190051,0.0348043,-9999,-9999
200204,11.498,1.0,400.731,200.006,1.0,308.097,1.0,5.7,1.0,97.405,1.0,2.613,1.0,4.666,1.0,0.385198993944,0.963888888889,104.98945,1.0,407.378890278,1.0,193.031252778,1.0,42.6218888275,0.727777777778,41.9369709038,0.658333333333,373.82,1.0,384.506,1.0,9.696,1.0,-9999,-9999,6.72389,1.0,36.4445,0.998611,41.2486,0.897056,50.3033,1.0,56.9342,1.0841,1.55543,0.986111,0.0294576,1.47686,1.51959,1.59211,0.994444,0.993056,0.980556,1.50355,1.47262,1.50355,1.63198,-0.0129799,-0.0160399,0.00611233,0.0221349,1.35395,1.27349,1.33697,1.36869,0.0490905,0.0382267,0.0543445,0.0755705,-9999,-9999
200205,15.586,1.0,460.651,260.474,1.0,323.162,1.0,7.074,1.0,97.394,0.998656,2.568,1.0,4.225,1.0,0.336261609193,0.936827956989,143.841093502,0.998655913978,528.132528226,1.0,207.029590112,0.998655913978,53.2224082816,0.80376344086,50.4768288087,0.783602150538,399.487770161,1.0,386.422,1.0,14.913,1.0,-9999,-9999,8.57957,1.0,47.6141,0.997312,54.2258,1.15052,70.8412,1.0,80.6781,0.976665,1.73438,0.962366,0.0291498,1.60824,1.72219,1.74355,0.979839,0.97043,0.954301,2.15752,1.82035,2.15616,2.22458,0.405498,0.212107,0.412825,0.448469,1.77005,1.22174,1.47951,1.64696,0.870573,0.312554,0.515416,0.752574,-9999,-9999
200206,25.09,1.0,486.221,285.895,1.0,375.536,1.0,12.768,1.0,97.148,0.995833,0.673,1.0,4.501,1.0,0.340417834854,0.941666666667,159.476393056,1.0,585.727084722,1.0,262.5208375,1.0,46.0689905658,0.865277777778,65.474049961,0.720833333333,455.790565278,1.0,376.7,1.0,27.744,1.0,-9999,-9999,16.4904,1.0,61.8241,0.990278,66.5773,0.653233,71.2877,0.998611,76.7684,0.839699,0.315719,0.945833,0.0467083,0.173643,0.200803,0.382016,0.981944,0.961111,0.879167,2.59753,2.47387,2.59107,2.69136,2.38868,2.30069,2.33711,2.35345,2.70562,2.6653,2.70562,2.80641,2.75599,2.69123,2.75386,2.8436,-9999,-9999
200207,26.019,1.0,473.541,274.621,1.0,387.991,1.0,11.093,1.0,97.396,1.0,1.397,1.0,2.874,1.0,0.271469932823,0.813172043011,167.066935484,1.0,567.599193548,1.0,241.987237903,1.0,22.6398344259,0.819892473118,63.0072188196,0.737903225806,449.917083333,1.0,370.603,1.0,27.896,1.0,-9999,-9999,10.7749,1.0,116.353,0.991935,136.062,0.83971,16.9572,0.995968,19.8296,0.65426,-2.74134,0.920699,0.0742269,-3.1721,-2.93865,-2.50901,0.971774,0.954301,0.869624,6.26531,5.49891,6.26531,7.36995,9.10013,8.70376,9.18098,9.60239,7.00007,6.15434,6.84704,7.15873,9.71959,9.46213,9.64065,9.76993,-9999,-9999
200208,22.777,1.0,424.771,229.639,1.0,379.169,1.0,5.949,1.0,97.226,1.0,5.671,1.0,2.692,1.0,0.287190205809,0.90188172043,143.147051075,1.0,473.135217742,1.0,247.173927419,1.0,12.6118594564,0.864247311828,56.9114676598,0.717741935484,425.198522849,1.0,388.784,1.0,23.319,1.0,-9999,-9999,1.84933,1.0,122.747,0.998656,148.845,1.05687,-6.24458,1.0,-7.57227,0.754053,-4.19253,0.938172,0.0883069,-4.42834,-4.29786,-3.95775,0.985215,0.973118,0.821237,7.91187,7.6067,7.95153,8.05301,12.2739,11.9362,12.035,12.1253,7.54108,7.82709,8.27218,8.61087,11.7757,11.7646,12.153,12.5055,-9999,-9999
200209,18.928,1.0,349.971,194.121,1.0,347.003,1.0,7.268,1.0,97.01,1.0,0.843,1.0,2.671,1.0,0.284334313225,0.890277777778,98.9840319444,1.0,398.229170833,1.0,163.867506944,1.0,24.4385443901,0.729166666667,50.3330875636,0.697222222222,407.332361111,1.0,386.116,1.0,20.147,1.0,-9999,-9999,-0.535274,1.0,61.4583,0.991667,69.5455,0.795769,26.2074,1.0,29.656,0.907001,0.960382,0.948611,0.0683202,0.748993,0.862997,1.09849,0.977778,0.961111,0.897222,4.65619,4.38463,4.65474,4.78081,3.7894,3.62343,3.68548,3.78023,4.26068,3.97226,4.26068,4.43998,3.36165,3.27433,3.37719,3.48131,-9999,-9999
200210,8.028,1.0,263.347,124.058,1.0,301.356,1.0,2.595,1.0,97.479,1.0,2.926,1.0,3.452,1.0,0.255463689552,0.791666666667,52.1654650538,1.0,253.789247312,1.0,114.215055108,1.0,27.4317018943,0.736559139785,-9999,-9999,350.987365591,1.0,380.346,1.0,9.763,1.0,-9999,-9999,-7.36653,1.0,23.4078,0.997312,25.8629,0.512098,30.2663,0.998656,33.4408,0.585802,1.48259,0.958333,0.0296611,1.38693,1.4469,1.51141,0.965054,0.96371,0.942204,1.55322,1.48259,1.51272,1.57979,0.1092,0.0326612,0.102845,0.120172,2.3745,2.06611,2.26745,2.35449,0.295498,0.202754,0.279536,0.297101,-9999,-9999
200211,2.528,1.0,188.714,97.873,1.0,264.209,1.0,2.07,1.0,97.368,1.0,0.11,1.0,3.201,1.0,0.202619807429,0.827777777778,21.1682,1.0,198.780833333,1.0,103.438752778,1.0,32.2254078199,0.630555555556,34.2375236426,0.577777777778,318.975420833,1.0,383.404,1.0,3.161,1.0,-9999,-9999,-4.40986,1.0,13.1372,0.9875,14.5151,0.326378,14.186,0.998611,15.6739,0.671011,0.719294,0.933333,0.0164041,0.571063,0.593903,0.795461,0.977778,0.955556,0.830556,0.586909,0.605285,0.627898,0.776725,-0.0012516,-0.0187361,0.00762464,0.0285231,0.674689,0.604704,0.643561,0.674689,0.0099905,0.0099586,0.0105479,0.0150988,-9999,-9999
200212,-0.658,1.0,152.75,83.732,1.0,246.639,1.0,1.78,1.0,97.225,1.0,0.045,1.0,3.099,1.0,0.193294989539,0.743279569892,12.3544395161,1.0,168.338311828,1.0,76.5370994624,1.0,20.0389684204,0.560483870968,25.0921672791,0.596774193548,301.394774194,1.0,383.213,1.0,-0.705,1.0,-9999,-9999,-3.55672,1.0,5.75974,0.998656,5.75764,0.193982,16.3787,1.0,16.3727,0.563006,0.418275,0.93414,0.0194743,0.336982,0.394486,0.578488,0.954301,0.954301,0.833333,0.422265,0.360896,0.419747,0.570422,0.0362643,-0.0179703,0.0201151,0.036342,0.531675,0.442383,0.531675,0.60991,0.0586421,0.0474364,0.0624039,0.0763009,-9999,-9999
200301,-4.966,1.0,169.915,92.947,1.0,244.78,1.0,1.267,1.0,97.986,1.0,0.061,1.0,3.887,1.0,0.233791809725,0.747311827957,11.3169395161,1.0,188.691266129,1.0,97.2233870968,1.0,75.2406002808,0.577956989247,69.8476794005,0.521505376344,285.718692204,1.0,381.645,1.0,-2.241,1.0,-9999,-9999,-2.74355,1.0,7.46201,0.990591,8.6599,0.17516,7.9885,0.994624,9.27091,0.596573,0.445694,0.869624,0.0176389,0.373346,0.423194,0.493987,0.897849,0.88172,0.829301,0.361776,0.323128,0.361776,0.422865,-0.0827796,-0.0723034,-0.0581656,-0.0161186,0.454989,0.427338,0.546414,0.693324,0.086319,0.0332116,0.0585586,0.104487,-9999,-9999
200302,-4.993,1.0,231.581,129.467,1.0,240.017,1.0,0.761,1.0,97.523,1.0,0.504,1.0,3.622,1.0,0.21400632013,0.720238095238,23.6363125,1.0,264.560600802,0.998511904762,151.50244714,0.998511904762,121.647272674,0.720238095238,76.9868594005,0.678571428571,287.682666408,0.998511904762,381.723,1.0,-1.553,1.0,-9999,-9999,-2.50208,1.0,12.2887,0.998512,14.2614,0.33132,9.95887,0.995536,11.5576,0.636929,0.63945,0.904762,0.0252998,0.552959,0.602739,0.697303,0.940476,0.9375,0.875,0.554986,0.502076,0.578781,0.627954,-0.0180642,-0.0665756,-0.0506156,-0.0369081,0.667813,0.682842,0.70888,0.747715,0.0609653,0.0476865,0.0510336,0.074882,-9999,-9999
200303,3.884,1.0,316.644,165.508,1.0,275.704,1.0,3.212,1.0,96.966,1.0,0.639,1.0,4.415,1.0,0.269234171855,0.896505376344,79.8793077957,1.0,337.131721774,1.0,164.028360215,1.0,45.7402491952,0.717741935484,43.8786030137,0.635752688172,331.146508065,1.0,383.618,1.0,3.271,0.885753,-9999,-9999,7.11694,1.0,29.1704,0.987903,36.3047,0.563371,29.0662,0.99328,36.1751,0.848,1.08207,0.936828,0.0211034,0.885336,1.03048,1.18497,0.965054,0.948925,0.897849,0.975189,0.832251,0.933661,0.995903,-0.0531871,-0.097736,-0.0552881,-0.0365182,0.963562,0.536242,0.783652,1.52236,0.191746,0.0442522,0.0815258,0.203007,-9999,-9999
200304,11.687,1.0,400.731,206.97,1.0,309.063,1.0,5.819,1.0,96.753,1.0,2.437,1.0,4.677,1.0,0.29051899955,0.898611111111,101.320144444,1.0,420.9158375,1.0,189.214173611,1.0,61.8483836607,0.7,63.7884565257,0.616666666667,372.936806944,1.0,384.546,1.0,11.009,1.0,-9999,-9999,7.42208,1.0,37.9004,0.991667,45.0225,0.940847,40.5275,0.995833,48.1432,0.766419,1.42636,0.941667,0.0344554,1.29062,1.33928,1.52181,0.970833,0.965278,0.918056,1.57389,1.4617,1.57389,1.93786,0.205486,0.171222,0.234614,0.406593,1.77191,1.50377,1.77191,2.16149,0.15567,0.0,0.0465083,0.182729,-9999,-9999
200305,15.187,1.0,460.651,240.684,1.0,324.899,1.0,7.053,1.0,96.963,0.978495,4.006,1.0,3.655,1.0,0.230633787354,0.84811827957,129.660977778,0.967741935484,548.322086084,0.881720430108,232.486254167,0.967741935484,38.5576345652,0.766129032258,44.7701041829,0.748655913978,398.393685484,1.0,392.868,1.0,17.375,1.0,-9999,-9999,16.7348,1.0,54.1155,0.97043,58.7478,1.0635,51.1775,0.997312,55.5582,0.850819,1.62125,0.91129,0.0458368,1.61439,1.62717,1.67709,0.971774,0.77957,0.81586,1.72138,1.8051,1.91159,1.97279,0.0837255,0.205404,0.263535,0.299321,1.6361,1.6361,1.78823,2.09053,0.386,0.505284,0.590098,0.699098,-9999,-9999
200306,20.421,1.0,486.221,252.618,1.0,360.145,1.0,8.446,1.0,97.33,0.998611,2.673,1.0,3.138,1.0,0.269633057146,0.895833333333,149.991815278,1.0,643.451904049,0.827777777778,248.575005556,1.0,33.1468718155,0.738888888889,45.5028529494,0.822222222222,424.574723611,1.0,389.438,1.0,22.167,1.0,-9999,-9999,17.8272,1.0,83.1808,0.990278,91.9151,1.1037,36.6731,1.0,40.524,0.84506,-1.80344,0.913889,0.145875,-1.87783,-1.81155,-1.74838,0.993056,0.893056,0.981944,3.63441,3.38594,3.60095,3.76935,5.48079,5.28985,5.40199,5.50547,2.83168,2.218,2.66399,2.75318,5.64557,5.68017,5.78223,5.95697,-9999,-9999
200307,25.151,1.0,473.541,292.509,1.0,380.627,1.0,11.64,1.0,97.516,0.978495,1.21,1.0,2.735,1.0,0.30872364797,0.939516129032,182.022874182,0.998655913978,723.142417685,0.84811827957,218.482358345,0.998655913978,19.9539152235,0.790322580645,64.6020735509,0.814516129032,439.540322581,1.0,374.068,1.0,25.709,1.0,-9999,-9999,10.4564,1.0,137.953,0.998656,161.092,1.03438,8.69211,0.997312,10.1501,0.761644,-12.7697,0.961022,0.150992,-12.9977,-12.8673,-12.6716,0.989247,0.974462,0.930108,7.6178,7.62179,7.81393,7.99113,20.5616,20.5391,20.6417,20.731,7.66332,7.328,7.61027,7.72153,20.911,20.8236,20.9927,21.0934,-9999,-9999
200308,24.03,0.629032,424.771,250.286,1.0,379.491,1.0,12.034,1.0,97.413,0.985215,1.061,1.0,2.211,1.0,0.275695917804,0.934139784946,151.352183789,0.998655913978,609.660972717,0.854838709677,238.846702256,0.998655913978,19.9475030939,0.840053763441,52.6044821053,0.836021505376,434.530517473,1.0,382.676,1.0,23.971,1.0,-9999,-9999,6.16936,1.0,104.672,1.0,120.433,1.07461,21.3309,1.0,24.5428,0.733804,-5.46844,0.948925,0.186778,-6.09193,-5.87874,-5.03174,0.997312,0.96371,0.927419,6.91407,6.40907,6.80219,7.07831,12.7812,10.9092,12.8364,13.0403,9.9071,8.33846,9.32243,10.1117,14.9423,14.779,14.9499,15.5266,-9999,-9999
200309,16.773,0.0,349.971,202.111,1.0,324.014,1.0,8.617,1.0,97.071,0.965278,2.597,1.0,2.834,1.0,0.374588752955,0.891666666667,97.4212597222,1.0,566.589007055,0.744444444444,140.063055556,1.0,31.8394420267,0.733333333333,40.0591832897,0.884722222222,392.125138889,1.0,382.505,1.0,16.738,1.0,-9999,-9999,-5.23444,1.0,42.0729,1.0,47.1169,-9999,49.5932,1.0,55.5388,-9999,1.40198,1.0,-9999,1.15605,1.28634,1.55709,1.0,1.0,1.0,3.74834,3.40794,3.7058,3.83221,2.57598,2.13267,2.39495,2.57598,4.69578,3.27977,3.6208,4.34787,3.76227,3.0996,3.19138,3.57605,-9999,-9999
200310,11.909,0.31586,263.347,147.095,1.0,305.358,1.0,7.129,1.0,96.929,1.0,1.219,1.0,3.188,1.0,0.31556358327,0.927419354839,53.9141196237,1.0,426.654945634,0.725806451613,115.825272849,1.0,33.6145987333,0.759408602151,40.209676148,0.716397849462,368.056451613,1.0,385.121,1.0,11.864,1.0,-9999,-9999,-0.847849,1.0,19.0456,1.0,19.0386,0.470947,35.7364,1.0,35.7234,0.574967,1.33292,0.994624,0.0299079,1.28927,1.32537,1.42387,0.997312,1.0,0.997312,1.67518,1.54934,1.61607,1.69769,0.425085,0.126442,0.289899,0.369584,1.32348,1.26983,1.33638,1.51674,0.156573,0.137117,0.148844,0.25018,-9999,-9999
200311,2.538,1.0,188.714,86.919,1.0,271.08,1.0,2.486,1.0,97.095,1.0,2.073,1.0,3.421,1.0,0.297530513207,0.9375,19.8357961023,0.990277777778,-9999,-9999,86.9262555556,1.0,24.2825484878,0.520833333333,-9999,-9999,319.212084722,1.0,385.714,1.0,3.208,1.0,-9999,-9999,-3.17972,1.0,17.1417,0.997222,17.1354,0.515622,9.15025,1.0,9.14692,0.626923,0.891525,0.984722,0.0218427,0.834723,0.850435,0.936577,0.991667,0.991667,0.965278,0.730841,0.71644,0.739034,0.830072,-0.110853,-0.117769,-0.106739,-0.0894952,1.33455,1.27598,1.35129,1.55409,0.0875952,0.0711085,0.0866088,0.125944,-9999,-9999
