TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200211,3.662,1.0,177.975,61.915,1.0,286.83,0.0,1.193,1.0,98.731,0.0,3.335,0.0,2.045,1.0,-9999,-9999,6.29952222222,1.0,119.032988254,0.999305555556,3.84859611095,0.9375,371.305,0.391667,5.128,1.0,11.755,1.0,-4.45667,3.0,15.1955,0.384028,15.3681,0.460031,1.87795,0.359028,1.89928,0.762677,-0.749177,0.347917,0.0759987,-0.903162,-0.749285,-0.74784,0.347917,0.347917,0.347917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,129.596,1.0
200212,-2.284,1.0,141.762,45.001,1.0,261.359,0.0,0.578,1.0,98.951,0.00134409,1.599,0.0,2.788,1.0,-9999,-9999,3.07800268817,1.0,87.4330582234,0.989919354839,4.87907692122,0.96438172043,374.219,0.497312,1.026,0.987903,12.895,1.0,-3.08153,3.0,16.0393,0.497984,22.2607,0.623834,-4.46868,0.497312,-6.20201,0.486631,-0.631145,0.489919,0.0284637,-0.631196,-0.631145,-0.624532,0.489919,0.489919,0.489919,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00276961,1.0
200301,-6.407,1.0,158.949,74.878,1.0,237.965,0.0,0.914,1.0,99.213,1.0,1.089,0.0,2.04,0.999328,-9999,-9999,15.817609543,1.0,143.836937586,0.999327956989,9.26440587522,0.990591397849,377.52,0.569892,-2.402,0.932796,11.298,1.0,-4.84421,3.0,14.1279,0.569892,19.6079,0.30313,8.27689,0.557124,11.4874,0.56641,-1.01493,0.56922,0.0233433,-1.06413,-1.0248,-0.950899,0.56922,0.56922,0.56922,0.15148,0.125819,0.147089,0.149399,1.17628,1.1003,1.16248,1.18946,0.327918,0.315415,0.32366,0.327679,0.420494,0.418668,0.420702,0.420753,0.157775,1.0
200302,-6.291,1.0,221.265,112.215,1.0,232.997,0.0,0.939,1.0,99.028,1.0,2.082,0.0,2.063,1.0,-9999,-9999,44.2181354167,1.0,216.273973911,0.997767857143,14.6906897321,1.0,392.291,0.197917,-1.401,0.980655,9.603,1.0,-1.10176,3.0,9.87468,0.195685,12.9244,0.364094,34.7889,0.189732,45.5331,0.705786,-0.150039,0.171131,0.0345493,-0.185256,-0.111792,-0.0411756,0.167411,0.182292,0.18378,0.877683,0.831254,0.876028,0.879981,1.03723,0.85218,0.956751,1.01451,0.801375,0.762829,0.795665,0.8007,0.14579,0.143433,0.145837,0.145848,0.180174,1.0
200303,0.232,1.0,308.342,166.544,1.0,262.408,0.0,1.916,1.0,99.012,1.0,2.42,0.0,1.613,1.0,0.375249733589,0.51747311828,84.4774543011,1.0,320.916312042,0.997983870968,17.3428017473,1.0,381.361,0.712366,0.076,0.660618,11.6,1.0,0.897853,3.0,8.59148,0.712366,11.2449,0.394709,55.0184,0.713038,72.0103,0.68742,0.229862,0.691532,0.0322399,0.202319,0.217518,0.236055,0.68414,0.683468,0.691532,0.70485,0.656217,0.686139,0.699528,0.479901,0.439332,0.458528,0.469558,0.850377,0.635586,0.736421,0.849854,0.224816,0.222553,0.223427,0.224913,0.254766,1.0
200304,5.917,1.0,395.682,219.728,1.0,287.643,0.0,4.293,1.0,99.28,1.0,2.238,0.0,2.098,1.0,-9999,-9999,122.949681431,0.998611111111,423.758639938,0.997916666667,19.4890277778,1.0,355.797,0.0194444,4.527,1.0,14.423,1.0,3.05732,3.0,35.3806,0.019444,43.1002,1.95613,65.8673,0.019444,80.2385,1.57381,-1.11369,0.0111111,0.103855,-1.12056,-1.09066,-1.03821,0.00833333,0.0111111,0.0166667,1.70976,1.64564,1.67442,1.69709,2.85843,2.6852,2.76965,2.81387,1.49981,1.34821,1.41162,1.49648,2.42099,2.39798,2.40685,2.42176,0.852687,1.0
200305,12.097,0.99664,458.901,224.721,0.99664,325.817,0.0,4.318,0.99664,98.9,1.0,5.403,0.0,1.821,0.995296,0.468195077334,0.697580645161,131.596975134,1.0,431.511318053,0.98185483871,24.5072642733,0.993951612903,334.72,0.952957,10.792,0.567204,14.738,0.567204,5.00176,3.0,58.4703,0.952957,65.927,0.910719,52.0942,0.952957,58.7377,0.743041,-1.87875,0.946909,0.0500572,-1.90769,-1.88616,-1.87645,0.944892,0.946909,0.946909,2.15001,2.14984,2.16911,2.34389,4.0244,4.0287,4.04054,4.19769,3.01233,2.88085,3.01233,3.15921,4.65093,4.60457,4.68197,4.7671,2.33137,1.0
200306,17.768,1.0,486.262,266.494,1.0,347.923,0.0,6.779,1.0,98.864,1.0,2.973,0.0,1.625,1.0,-9999,-9999,170.269765972,1.0,512.487718056,1.0,21.0743083333,1.0,350.311,0.106944,16.331,1.0,12.658,1.0,5.18668,3.0,63.7588,0.105556,71.8899,1.11896,62.8426,0.110417,70.8569,1.14244,-2.21442,0.0895833,0.0640047,-2.21442,-2.18964,-2.17508,0.0895833,0.0895833,0.0861111,3.38275,3.38266,3.38641,3.64577,5.58694,5.57307,5.60162,5.77531,6.44867,5.96609,6.10824,6.40308,7.92575,7.87575,7.93827,8.02122,8.16646,1.0
200307,20.725,0.624328,472.833,254.813,0.625672,362.714,0.0,6.798,0.624328,99.25,1.0,3.653,0.0,1.455,0.612231,-9999,-9999,157.277957661,1.0,496.542523726,0.598790322581,19.442864693,0.600806451613,399.569,0.369624,19.57,0.531586,10.522,0.624328,4.20678,3.0,55.0519,0.369624,79.9568,0.543791,31.5078,0.374328,45.7616,0.998101,-1.57369,0.373656,0.093403,-1.57369,-1.54465,-1.49444,0.373656,0.373656,0.373656,5.26016,5.19016,5.24778,5.2651,6.83386,6.70955,6.79054,6.83392,8.25062,7.28172,7.88449,8.1349,9.67108,9.6115,9.69575,9.75217,13.731,1.0
200308,21.209,1.0,421.232,239.791,1.0,360.313,0.0,5.85,1.0,99.191,1.0,3.807,0.0,1.083,1.0,-9999,-9999,151.139547715,1.0,463.151070579,0.995967741935,19.1654784946,1.0,410.134,0.75336,21.584,0.975134,9.841,1.0,3.9154,3.0,50.3124,0.75336,73.0731,0.405072,49.1659,0.741263,71.4081,0.715108,-2.53166,0.700941,0.0537017,-2.53257,-2.50459,-2.46812,0.700269,0.697581,0.702957,4.33732,4.21022,4.33705,4.36705,6.86989,6.67077,6.85678,6.88064,5.69049,4.80456,5.41582,5.77887,7.98207,7.6918,8.14473,8.32274,20.9108,1.0
200309,16.467,1.0,343.074,184.249,1.0,334.857,0.0,4.858,1.0,99.024,1.0,3.831,0.0,1.433,1.0,-9999,-9999,100.645807639,1.0,355.962351418,0.996527777778,16.1580159722,1.0,413.049,0.569444,17.114,0.969444,9.569,1.0,0.271337,3.0,53.363,0.566667,71.0125,0.623657,16.4532,0.56875,21.895,0.711356,-2.00194,0.544444,0.0669141,-2.15398,-2.00272,-1.93072,0.559722,0.544444,0.547222,4.68452,4.36798,4.60082,4.74691,6.64073,6.51525,6.60354,6.68043,3.81737,3.60234,3.80703,4.01505,6.14127,6.14127,6.22888,6.29439,9.23433,1.0
200310,9.389,1.0,253.845,119.123,1.0,301.253,0.0,3.329,1.0,98.892,1.0,3.241,0.0,1.416,1.0,-9999,-9999,50.2165302419,1.0,230.470670928,0.995295698925,11.9643037634,1.0,422.5,0.586694,10.591,0.998656,14.748,1.0,-1.57203,3.0,37.0882,0.579973,48.6943,0.492406,6.7052,0.576613,8.80348,0.680862,-2.42076,0.567876,0.051896,-2.39678,-2.3761,-2.36167,0.565188,0.571237,0.569892,2.386,1.7782,2.15493,2.36117,4.73232,4.14895,4.50822,4.74109,1.81472,1.81472,1.83191,1.91324,4.12632,4.20252,4.27299,4.28025,2.38959,1.0
200311,5.993,1.0,177.975,61.874,1.0,295.573,0.0,1.972,1.0,99.041,0.999306,4.112,0.0,1.676,0.999306,0.401951878288,0.586805555556,13.5101409722,0.999305555556,120.035257654,0.988888888889,7.47210837766,0.999305555556,433.077,0.805556,8.604,0.952083,16.8,1.0,-2.08845,3.0,15.8845,0.815278,20.8554,0.510419,-0.681248,0.818056,-0.894434,0.749805,-0.524686,0.788889,0.0701257,-0.590471,-0.554679,-0.533475,0.788889,0.797222,0.788889,0.667808,0.620473,0.66808,0.676644,1.22693,1.20504,1.22521,1.2274,0.977075,0.682541,0.781549,0.982638,1.7009,1.59499,1.6395,1.7278,1.6194,1.0
200312,0.082,1.0,141.762,57.836,1.0,266.348,0.0,1.477,1.0,99.029,1.0,2.329,0.0,1.749,1.0,-9999,-9999,6.62442943548,1.0,111.222502016,1.0,8.61233333333,1.0,435.196,0.63172,3.295,0.936156,17.023,1.0,-2.6499,3.0,7.5101,0.630376,10.4232,0.2625,-10.5703,0.632392,-14.6704,0.630962,-1.02212,0.631048,0.0424451,-1.05034,-1.02604,-1.0228,0.631048,0.631048,0.631048,0.0761211,0.0524173,0.0606299,0.0724905,1.09846,1.08845,1.09758,1.10153,0.530333,0.464942,0.506177,0.530333,0.734709,0.735517,0.9145,0.932678,0.4755,1.0
200401,-8.029,1.0,158.949,73.122,1.0,241.669,0.0,0.778,1.0,99.007,1.0,2.592,0.0,2.022,1.0,-9999,-9999,18.2605423387,1.0,140.618717742,1.0,11.4129341398,1.0,434.905,0.552419,-0.667,0.916667,10.963,1.0,-3.01643,3.0,6.50555,0.552419,9.02895,0.301268,10.6325,0.551747,14.7567,0.639322,-1.86541,0.527554,0.0477962,-1.88587,-1.86541,-1.82903,0.527554,0.527554,0.530242,0.0429686,7.04369e-08,0.0303738,0.0353283,1.90838,1.85957,1.88123,1.8909,0.68885,0.355748,0.39942,0.68885,0.714737,0.683625,0.714737,0.878552,0.0864847,1.0
200402,-2.939,1.0,222.681,120.834,1.0,237.542,0.0,1.458,1.0,99.462,1.0,1.53,0.0,1.814,1.0,-9999,-9999,53.5496695402,1.0,233.619135608,0.995689655172,14.7542866379,1.0,413.811,0.108477,-0.463,1.0,10.837,1.0,-0.3453,3.0,10.5904,0.106322,14.7678,0.515084,28.0848,0.108477,39.1628,0.423839,-1.02382,0.104885,-9999,-1.33665,-1.02396,-0.968635,0.0854885,0.104885,0.106322,0.529727,7.38037e-08,0.425016,0.453588,1.55355,1.33665,1.39237,1.4982,1.8902,0.55286,0.694488,1.8902,0.391186,0.347401,0.453892,1.02914,0.0871567,1.0
200403,2.992,0.354167,311.387,117.956,1.0,283.871,0.0,1.395,0.354167,99.274,1.0,4.316,0.0,1.784,1.0,0.522328556202,0.770833333333,55.2953932802,0.983198924731,227.419587594,0.997983870968,14.7286352526,0.996639784946,390.222,0.998656,2.499,0.574597,15.177,1.0,0.597812,3.0,11.6045,0.997984,16.258,0.471525,29.5854,0.998656,41.4494,0.371075,-0.444254,0.998656,-9999,-0.499428,-0.444254,-0.36023,0.998656,0.998656,0.998656,0.361616,0.230126,0.314852,0.343743,0.811236,0.678323,0.721365,0.781979,0.785158,0.539058,0.577733,0.784962,0.201943,0.200116,0.204196,0.301032,0.170604,1.0
200404,7.743,0.0,398.227,199.291,1.0,296.702,0.0,3.155,0.0,98.904,1.0,2.863,0.0,1.849,1.0,-9999,-9999,96.3363166225,0.949305555556,383.760160343,0.998611111111,15.1313130949,0.978472222222,386.911,0.270833,6.438,1.0,15.913,1.0,2.56598,3.0,23.5348,0.270833,32.8498,-9999,60.5111,0.269444,84.4613,-9999,-1.59247,0.270833,-9999,-1.68929,-1.63904,-1.6185,0.270833,0.270833,0.270833,1.07357,1.02839,1.05607,1.09525,2.66516,2.65531,2.70401,2.7492,0.0411498,0.0681983,0.264523,0.806413,2.59544,2.60747,2.67358,2.89072,0.367703,1.0
200405,14.343,0.675403,460.41,228.563,1.0,338.847,0.0,3.248,0.675403,98.985,1.0,4.966,0.0,1.524,0.999328,-9999,-9999,139.869469037,0.996639784946,439.604540594,0.999327956989,16.8910984586,0.989919354839,385.874,0.733871,12.562,1.0,16.141,1.0,4.17325,3.0,35.6505,0.731183,49.5751,-9999,60.6248,0.745296,84.304,-9999,-2.00473,0.725134,-9999,-2.07526,-2.01201,-2.00424,0.727151,0.725134,0.725134,2.47583,2.4508,2.51025,2.5524,4.48902,4.46488,4.53037,4.58721,3.37091,2.87813,3.37064,3.57035,5.4735,5.12305,5.33088,5.47088,1.15132,1.0
200406,17.344,0.897917,486.472,274.965,1.0,341.814,0.0,5.748,0.897917,99.08,1.0,2.864,0.0,1.456,1.0,-9999,-9999,173.857163254,0.999305555556,528.779120139,1.0,17.4933520385,0.986111111111,379.096,0.0125,16.499,1.0,12.923,1.0,3.10248,3.0,32.8668,0.0125,46.7269,1.10036,80.3602,0.0125,114.249,1.66531,-1.32934,0.0131944,0.160797,-1.34595,-1.32017,-1.29579,0.0131944,0.0131944,0.0145833,3.93647,3.94494,4.00509,4.06822,5.26458,5.27531,5.33113,5.43387,5.91469,4.28237,5.91102,5.97412,7.23398,6.34875,7.23849,7.34104,2.24043,1.0
200407,20.007,1.0,471.728,235.014,1.0,363.969,0.0,5.957,1.0,98.85,1.0,6.028,0.0,1.302,1.0,0.377849461918,0.799059139785,147.409984543,1.0,451.949887097,1.0,14.8877030657,0.990591397849,378.026,0.962366,19.282,1.0,7.704,1.0,3.37627,3.0,33.2306,0.961694,48.2782,0.592059,64.3821,0.961022,93.5359,0.830547,-0.357841,0.961694,0.0726459,-0.440992,-0.376874,-0.345991,0.962366,0.960349,0.961694,5.00311,4.70778,4.94934,5.20317,5.37499,5.17601,5.31352,5.51945,5.98746,5.80502,5.98746,6.46808,5.84889,5.83124,5.91196,6.21031,3.64913,1.0
200408,18.89,1.0,419.03,216.85,1.0,352.844,0.0,5.602,1.0,99.105,1.0,2.725,0.0,1.263,1.0,-9999,-9999,130.541209005,1.0,417.019585349,1.0,13.8156771628,0.987231182796,378.011,0.195565,18.391,1.0,10.944,1.0,1.99376,3.0,29.63,0.196909,43.0471,0.637744,58.3052,0.202285,84.7072,1.1465,0.204119,0.164651,0.0875222,-0.0175666,0.197946,0.445022,0.174731,0.164651,0.162634,5.66026,4.55942,5.50058,5.86202,5.40687,4.64354,5.25843,5.67678,6.17161,4.1946,4.78295,6.27288,4.66034,4.50348,4.8045,5.77775,3.13234,1.0
200409,17.725,1.0,340.212,208.954,1.0,331.251,0.0,5.41,1.0,99.541,1.0,1.615,0.0,1.196,1.0,-9999,-9999,118.538079167,1.0,401.835048611,1.0,13.8945937333,0.993055555556,374.063,0.149306,17.309,1.0,10.298,1.0,0.639061,3.0,39.3408,0.148611,50.2529,0.616489,37.0131,0.149306,47.2796,1.0468,-0.798271,0.136111,0.0433137,-0.945977,-0.798271,-0.69814,0.140278,0.136111,0.135417,3.81487,3.2392,3.66404,3.82838,4.56908,4.11816,4.47371,4.6101,4.82177,4.11044,4.66877,4.72831,4.42914,4.38494,4.5621,4.74098,2.59593,1.0
200410,10.837,0.6875,250.995,114.257,0.688844,314.189,0.0,3.312,0.6875,99.008,1.0,2.799,0.0,1.671,0.672043,-9999,-9999,52.5034224924,0.671370967742,247.582843254,0.672043010753,10.2209519339,0.650537634409,387.034,0.692204,10.632,0.6875,9.094,0.6875,-2.05764,3.0,25.2054,0.679435,21.2749,0.376988,7.8573,0.670027,6.63202,0.758273,-0.49257,0.588038,0.0314796,-0.607782,-0.502082,-0.411386,0.61828,0.590054,0.577957,1.44706,1.05332,1.38451,1.45036,1.9272,1.65948,1.82619,1.88557,1.8229,1.90575,1.99486,2.81251,2.53846,2.55152,2.60685,2.98281,0.747446,1.0
200411,5.62,0.995833,176.038,67.837,0.996528,287.918,0.0,2.338,0.995833,99.417,1.0,2.615,0.0,1.577,0.985417,-9999,-9999,14.9445472222,0.985416666667,132.637122994,0.985416666667,4.84332472359,0.952083333333,394.65,0.163194,6.397,0.995833,15.401,0.995833,-3.90862,3.0,16.2535,0.163194,14.3472,-9999,-3.4675,0.163194,-3.06081,-9999,-0.105459,0.159722,-9999,-0.202731,-0.127873,-0.108981,0.158333,0.163194,0.160417,0.734125,0.540448,0.698906,0.722355,0.844586,0.6607,0.808758,0.907847,1.43818,1.41547,1.52392,2.17394,1.36443,1.36625,1.45438,1.72559,0.337797,1.0
200412,-1.647,1.0,141.44,44.377,1.0,264.741,0.0,1.163,1.0,98.982,1.0,4.197,0.0,2.053,0.816532,-9999,-9999,-1.99010949576,0.997983870968,85.353847003,0.999327956989,4.84491537548,0.979838709677,402.176,0.235215,1.31,1.0,14.508,1.0,-4.76464,3.0,13.0723,0.233199,11.2506,0.416606,-1.9794,0.229839,-1.70357,0.533107,-0.0869381,0.229167,0.0371581,-0.160907,-0.0956384,-0.0451898,0.227823,0.229167,0.230511,0.289903,0.255557,0.268356,0.279464,0.388051,0.286419,0.364744,0.424865,0.958448,0.937936,1.07443,1.37607,0.697302,0.70682,0.80794,0.935243,0.130025,1.0
200501,-5.86,1.0,158.949,62.137,1.0,242.563,0.0,0.779,1.0,99.692,1.0,3.177,0.0,1.516,1.0,0.46722478521,0.863575268817,12.034859543,1.0,119.493926075,1.0,8.93994181856,0.993279569892,396.175,0.99664,-0.135,1.0,13.611,1.0,-3.37087,3.0,14.5518,0.995968,12.524,0.375249,3.24362,0.991935,2.79161,0.582185,-0.394596,0.991263,0.0427819,-0.506135,-0.404032,-0.287019,0.991263,0.991263,0.991935,0.0048355,5.77137e-05,0.00502886,0.0434584,0.436535,0.327476,0.401022,0.49561,0.55211,0.547352,0.548373,0.553181,0.00117429,0.000845004,0.00141346,0.0015897,0.342969,1.0
200502,-2.869,1.0,221.265,100.178,1.0,250.22,0.0,1.141,1.0,99.321,1.0,3.014,0.0,1.356,1.0,-9999,-9999,39.3789910714,1.0,192.650061012,1.0,12.6421987782,0.99255952381,397.695,0.21131,0.046,1.0,12.088,1.0,-1.80502,3.0,7.6815,0.209821,6.61107,0.255861,28.6266,0.216518,24.6374,0.997827,-0.0772233,0.210565,0.0432048,-0.407783,-0.0772233,0.0757535,0.201637,0.210565,0.21131,0.0317252,0.0244844,0.038165,0.160617,0.312256,0.0845273,0.109207,0.418062,0.395382,0.346854,0.392584,0.42309,0.172575,0.166431,0.176799,0.183954,0.345589,1.0
200503,-1.435,1.0,308.342,159.582,1.0,249.717,0.0,1.526,1.0,98.578,1.0,1.459,0.0,1.556,1.0,-9999,-9999,76.3889764785,1.0,306.888160618,1.0,22.4609596774,1.0,393.311,0.0806452,0.267,1.0,12.213,1.0,-0.879744,3.0,9.08492,0.080645,11.4626,0.309998,56.623,0.080645,71.442,1.65444,-0.858376,0.0598118,0.0622749,-1.3134,-0.862887,-0.584836,0.0510753,0.0517473,0.078629,0.116269,0.0890729,0.136221,0.161203,1.1174,0.750578,0.979873,1.35628,0.241712,0.163845,0.194964,0.215018,0.693672,0.673324,0.698574,0.724328,0.354631,1.0
