TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200901,1.074,0.0,202.417,125.507,0.0,261.036,0.0,2.174,0.0,94.446,0.0,0.101,0.0,4.046,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.3409,0.921371,65.9727,0.0,55.6272,-9999,17.1948,0.0,14.4984,-9999,1.19056,0.0,-9999,1.14064,1.19056,1.32998,0.0,0.0,0.0,1.0408,0.828085,0.994921,1.04507,-0.158275,-0.4836,-0.167807,-0.119125,0.219873,0.169598,0.216423,0.273235,0.437248,0.260263,0.369652,0.437248,-9999,-9999
200902,6.153,0.0,261.51,170.795,0.0,274.196,0.0,4.104,0.0,94.307,0.0,0.371,0.0,4.383,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.70546,0.0,66.2375,0.0,55.2112,-9999,16.8874,0.0,14.0762,-9999,1.19271,0.0,-9999,1.14258,1.19271,1.3294,0.0,0.0,0.0,1.41306,1.22869,1.36222,1.41664,0.213517,-0.0843059,0.20226,0.246317,0.43518,0.352733,0.450109,0.520577,0.50874,0.31101,0.426146,0.50874,-9999,-9999
200903,10.614,0.0,340.016,195.763,0.0,304.908,0.0,6.989,0.0,93.973,0.0,1.327,0.0,4.99,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.20522,0.0,66.2899,0.0,51.7239,-9999,16.8974,0.0,13.1845,-9999,1.20217,0.0,-9999,1.15004,1.20217,1.34258,0.0,0.0,0.0,1.78284,1.67432,1.69698,1.78284,0.577804,0.34183,0.56125,0.597927,0.778109,0.662059,0.844527,0.891439,0.546036,0.336076,0.456619,0.546036,-9999,-9999
200904,13.286,0.0520833,414.187,239.2,0.0534722,323.389,0.0520833,5.379,0.0520833,93.804,0.0472222,3.558,0.0472222,5.176,0.0465278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.16494,0.0520833,66.8568,0.051389,57.4856,1.07154,16.341,0.051389,14.0505,0.622273,1.20924,0.05,0.0521298,1.14958,1.20726,1.35421,0.0472222,0.05,0.0506944,1.98063,1.90513,1.90946,1.98026,0.772546,0.558126,0.759848,0.791324,0.938201,0.799969,1.01029,1.06296,0.600848,0.37972,0.505951,0.600818,-9999,-9999
200905,18.101,1.0,464.384,246.664,1.0,358.577,1.0,7.81,1.0,94.119,1.0,1.342,1.0,4.25,1.0,0.272372042513,0.979166666667,84.9406924188,0.999327956989,485.496484543,1.0,103.589059004,0.994623655914,76.903194683,0.995967741935,425.225735887,1.0,386.778,1.0,20.407,1.0,12.45,1.0,5.51339,1.0,51.9969,0.999328,44.7086,0.635707,40.1585,0.999328,34.5296,0.548105,0.187115,0.988575,0.0346454,0.128906,0.160277,0.187115,0.99328,0.99328,0.988575,1.6567,1.58367,1.65507,1.66671,1.45297,1.42402,1.46655,1.52122,1.21016,0.856561,1.01897,1.17582,0.943059,0.964095,1.04977,1.09696,-9999,-9999
200906,25.477,1.0,484.773,281.382,0.994444,392.68,1.0,14.636,1.0,93.746,1.0,1.523,1.0,4.21,0.999306,0.292783411173,0.9875,101.829650694,1.0,553.335424306,1.0,98.1187296395,0.996527777778,81.9904374191,0.997222222222,472.112463889,1.0,379.814,1.0,28.275,1.0,7.292,1.0,13.5785,1.0,65.1969,1.0,56.5879,0.825913,36.4937,0.999306,31.6749,0.76298,-0.730631,0.994444,0.0449673,-0.747435,-0.730631,-0.601589,0.995833,0.994444,0.986111,2.35668,2.16613,2.23787,2.52893,3.04176,2.91873,2.96542,3.06295,2.85969,2.64777,2.70546,2.82763,3.23538,3.21181,3.2534,3.29627,-9999,-9999
200907,27.265,1.0,474.258,289.198,0.99328,405.009,1.0,18.842,1.0,94.057,1.0,0.629,1.0,3.826,1.0,0.294577617835,0.984543010753,107.050408739,0.993951612903,568.000575941,1.0,93.165224877,0.996639784946,82.0037805509,0.994623655914,488.732729167,1.0,377.449,0.852151,31.273,1.0,5.529,1.0,8.8728,1.0,38.0886,0.998656,39.2916,0.562982,55.8765,1.0,57.6414,0.632987,0.0891034,0.981183,0.04828,0.0564869,0.0756992,0.0940537,0.979167,0.983871,0.975806,1.94394,1.83937,1.93142,2.0179,1.87225,1.78562,1.85472,1.91126,1.39975,1.3245,1.3886,1.46863,1.51849,1.5394,1.5683,1.60093,-9999,-9999
200908,25.948,0.709005,433.762,273.351,0.711022,396.369,0.709005,14.924,0.709005,94.147,0.688172,0.626,0.688172,4.305,0.577285,0.383120431347,0.569892473118,107.249846449,0.688172043011,560.769230281,0.686827956989,77.8928206107,0.685483870968,71.605964342,0.686155913978,479.895234496,0.688172043011,374.129,0.0840054,30.114,0.709005,6.489,0.709005,8.59419,0.709005,26.6713,0.413978,26.3871,0.336331,59.6945,0.658602,59.0586,0.61276,0.644516,0.360887,0.0521647,0.627169,0.646801,0.745532,0.366263,0.358871,0.348118,2.45206,2.15471,2.20545,2.51984,1.77231,1.50092,1.57498,1.75253,1.73996,1.66234,1.73588,1.89774,1.72194,1.78037,1.8866,1.97658,-9999,-9999
200909,19.99,1.0,369.029,192.118,1.0,371.072,1.0,7.432,1.0,94.334,1.0,0.977,1.0,3.36,0.853472,0.289713152236,0.802777777778,68.9089868056,1.0,381.523010417,1.0,44.2510881944,0.998611111111,44.0473659722,1.0,436.437397222,1.0,377.994,0.993056,23.425,1.0,6.292,1.0,-5.07935,1.0,37.5272,0.993056,35.5423,0.496574,40.6256,0.993056,38.4769,0.542322,-0.452771,0.9875,0.0331168,-0.504875,-0.455538,-0.37428,0.990278,0.9875,0.986111,2.14361,2.06749,2.09704,2.20895,2.56027,2.55951,2.57629,2.5927,1.62182,1.62182,1.656,1.72944,2.53742,2.55795,2.58225,2.60805,-9999,-9999
200910,10.847,1.0,290.593,125.482,1.0,327.903,1.0,3.624,1.0,94.007,1.0,2.168,1.0,4.316,0.850806,0.36210141756,0.797043010753,35.1484818548,1.0,247.001998656,1.0,28.9455118086,0.989247311828,27.5353448896,0.994623655914,379.676053091,1.0,386.526,0.99328,13.129,1.0,8.614,1.0,-15.6618,1.0,25.1528,0.99328,25.2396,0.39905,25.5592,0.99328,25.6474,0.549224,0.198106,0.987903,0.0481915,0.179565,0.188452,0.198106,0.987903,0.989247,0.987903,1.11717,1.11626,1.12734,1.14515,0.932149,0.932149,0.943884,0.951544,0.505324,0.507036,0.529339,0.564876,0.50105,0.489444,0.497334,0.50897,-9999,-9999
200911,10.012,1.0,220.308,119.002,1.0,301.329,1.0,4.675,1.0,94.356,1.0,0.387,1.0,3.977,0.809028,0.311109129745,0.763194444444,19.9877027778,1.0,232.558911111,1.0,30.7009393686,0.997222222222,28.2627409658,0.997916666667,368.989544444,1.0,376.965,0.997917,9.908,1.0,9.875,1.0,-13.9831,1.0,18.4707,0.993056,18.0525,0.302953,16.6497,0.997917,16.2728,0.510604,0.0930263,0.984722,0.0237902,0.0634573,0.0930263,0.128591,0.986806,0.984722,0.980556,0.4728,0.434207,0.458569,0.515764,0.354578,0.361655,0.374032,0.386906,0.609463,0.315024,0.327688,0.531418,0.275138,0.281238,0.285454,0.352959,-9999,-9999
200912,-0.46,1.0,185.531,100.352,1.0,256.683,1.0,2.2,1.0,94.257,0.991263,0.094,0.991263,4.134,0.821237,0.322255562018,0.775537634409,10.82201298,0.99126344086,199.706415899,0.99126344086,29.2556824674,0.989247311828,26.4275022265,0.989919354839,319.526520123,0.99126344086,374.365,0.992608,1.183,1.0,7.977,1.0,-16.9323,1.0,7.87028,0.992608,6.63382,0.325247,24.27,0.992608,20.4571,0.611749,0.0375829,0.989247,0.018708,0.0175349,0.0312614,0.0563032,0.991263,0.987903,0.975134,0.195739,0.16169,0.18809,0.243749,0.155289,0.142982,0.155372,0.176088,0.208691,0.0735391,0.0840554,0.206747,0.101344,0.0766019,0.0887925,0.117661,-9999,-9999
201001,-0.185,0.860887,202.417,116.211,0.862903,262.129,0.860887,1.951,0.860887,94.424,0.852823,0.257,0.852823,3.488,0.625672,0.279983814408,0.583333333333,18.4563549679,0.838709677419,230.758153846,0.838709677419,50.0258858347,0.837365591398,36.5240379738,0.837365591398,323.230979968,0.838709677419,374.198,0.820565,1.346,0.860887,7.623,0.860887,-11.529,0.860887,8.05918,0.818548,7.50908,0.301953,21.8502,0.820565,20.3587,0.526891,-0.0732739,0.764785,0.0292633,-0.0834724,-0.0760141,-0.060573,0.813172,0.813172,0.813172,0.0726634,0.0637874,0.0693229,0.0886542,0.154611,0.140085,0.149478,0.154611,0.701268,0.168819,0.179262,0.699787,0.0,0.0,0.0167207,0.453106,-9999,-9999
